GENE_ID	COMMON	TCGA-BF-A1PU-01	TCGA-BF-A1PV-01	TCGA-BF-A1PX-01	TCGA-BF-A1PZ-01	TCGA-BF-A1Q0-01	TCGA-EB-A1NK-01	TCGA-EB-A24C-01	TCGA-EB-A24D-01	TCGA-EB-A299-01	TCGA-ER-A194-01	TCGA-ER-A196-01	TCGA-ER-A19K-01	TCGA-ER-A19T-01	TCGA-ER-A2NB-01	TCGA-ER-A2NF-01	TCGA-FS-A1ZN-01	TCGA-GF-A2C7-01	TCGA-GN-A263-01	TCGA-GN-A269-01	TCGA-GN-A26C-01	TCGA-BF-A3DJ-01	TCGA-BF-A3DL-01	TCGA-BF-A3DM-01	TCGA-BF-A3DN-01	TCGA-IH-A3EA-01	TCGA-EB-A3HV-01	TCGA-FR-A2OS-01	TCGA-D9-A3Z4-01	TCGA-EB-A3XB-01	TCGA-EB-A3XC-01	TCGA-EB-A3XD-01	TCGA-EB-A3XE-01	TCGA-EB-A3XF-01	TCGA-EB-A3Y6-01	TCGA-EB-A3Y7-01	TCGA-FR-A3R1-01	TCGA-D9-A4Z2-01	TCGA-EB-A41A-01	TCGA-EB-A41B-01	TCGA-EB-A42Y-01	TCGA-EB-A42Z-01	TCGA-EB-A430-01	TCGA-ER-A42H-01	TCGA-D9-A4Z3-01	TCGA-D9-A4Z5-01	TCGA-EB-A431-01	TCGA-EB-A44N-01	TCGA-EB-A44O-01	TCGA-EB-A44P-01	TCGA-EB-A4IQ-01	TCGA-EB-A4IS-01	TCGA-EB-A4OY-01	TCGA-EB-A4OZ-01	TCGA-EB-A4P0-01	TCGA-BF-A5EO-01	TCGA-BF-A5EP-01	TCGA-BF-A5EQ-01	TCGA-BF-A5ER-01	TCGA-BF-A5ES-01	TCGA-EB-A4XL-01	TCGA-EB-A51B-01	TCGA-EB-A550-01	TCGA-EB-A551-01	TCGA-EB-A553-01	TCGA-EB-A5FP-01	TCGA-FW-A5DX-01	TCGA-HR-A5NC-01	TCGA-D3-A5GT-01	TCGA-EB-A57M-01	TCGA-EB-A5SE-01	TCGA-EB-A5SF-01	TCGA-EB-A5UM-01	TCGA-EB-A5VU-01	TCGA-EB-A6QY-01	TCGA-EB-A6QZ-01	TCGA-EB-A6R0-01	TCGA-FR-A726-01	TCGA-FR-A728-01	TCGA-GF-A769-01	TCGA-GN-A4U5-01	TCGA-EB-A82B-01	TCGA-EB-A82C-01	TCGA-EB-A85I-01	TCGA-EB-A85J-01	TCGA-BF-A9VF-01	TCGA-DA-A960-01	TCGA-GN-A8LN-01	TCGA-WE-A8K4-01	TCGA-EB-A97M-01	TCGA-XV-A9VZ-01	TCGA-XV-A9W5-01	TCGA-YG-AA3N-01	TCGA-BF-AAOU-01	TCGA-BF-AAOX-01	TCGA-BF-AAP1-01	TCGA-XV-A9W2-01	TCGA-BF-AAP2-01	TCGA-BF-AAP4-01	TCGA-BF-AAP6-01	TCGA-BF-AAP7-01	TCGA-BF-AAP8-01	TCGA-XV-AAZV-01	TCGA-XV-AAZW-01	TCGA-XV-AAZY-01	TCGA-D9-A1X3-01	TCGA-HR-A2OG-01	TCGA-HR-A2OH-01	TCGA-XV-AB01-01	TCGA-3N-A9WC-06	TCGA-3N-A9WD-06	TCGA-BF-AAP0-06	TCGA-D3-A1Q1-06	TCGA-D3-A1Q4-06	TCGA-D3-A1Q5-06	TCGA-D3-A1Q6-07	TCGA-D3-A1Q6-06	TCGA-D3-A1Q7-06	TCGA-D3-A1Q8-06	TCGA-D3-A1Q9-06	TCGA-D3-A1QA-06	TCGA-D3-A1QB-06	TCGA-D3-A2J6-06	TCGA-D3-A2J8-06	TCGA-D3-A2JC-06	TCGA-D3-A2JD-06	TCGA-D3-A2JE-06	TCGA-D3-A2JN-06	TCGA-D3-A2JO-06	TCGA-D3-A2JP-06	TCGA-D3-A3C1-06	TCGA-D3-A3C3-06	TCGA-D3-A3CB-06	TCGA-D3-A3CE-06	TCGA-D3-A3ML-06	TCGA-D3-A3MO-06	TCGA-D3-A3MR-06	TCGA-D3-A3MV-06	TCGA-D3-A51E-06	TCGA-D3-A51F-06	TCGA-D3-A51H-06	TCGA-D3-A51K-06	TCGA-D3-A51N-06	TCGA-D3-A51T-06	TCGA-D3-A5GN-06	TCGA-D3-A8GB-06	TCGA-D3-A8GC-06	TCGA-D3-A8GD-06	TCGA-D3-A8GE-06	TCGA-D3-A8GK-06	TCGA-D3-A8GM-06	TCGA-D3-A8GN-06	TCGA-D3-A8GP-06	TCGA-D3-A8GR-06	TCGA-D3-A8GS-06	TCGA-D3-A8GV-06	TCGA-D9-A148-06	TCGA-D9-A149-06	TCGA-D9-A1JW-06	TCGA-D9-A1JX-06	TCGA-D9-A1X3-06	TCGA-D9-A3Z1-06	TCGA-D9-A4Z6-06	TCGA-D9-A6E9-06	TCGA-D9-A6EA-06	TCGA-D9-A6EC-06	TCGA-DA-A1HV-06	TCGA-DA-A1HW-06	TCGA-DA-A1HY-06	TCGA-DA-A1I0-06	TCGA-DA-A1I2-06	TCGA-DA-A1I4-06	TCGA-DA-A1I5-06	TCGA-DA-A1I8-06	TCGA-DA-A1IA-06	TCGA-DA-A1IB-06	TCGA-DA-A1IC-06	TCGA-DA-A3F2-06	TCGA-DA-A3F3-06	TCGA-DA-A3F5-06	TCGA-DA-A3F8-06	TCGA-DA-A95V-06	TCGA-DA-A95W-06	TCGA-DA-A95X-06	TCGA-DA-A95Y-06	TCGA-DA-A95Z-06	TCGA-EB-A44Q-06	TCGA-EB-A44R-06	TCGA-EB-A5KH-06	TCGA-EB-A5SG-06	TCGA-EB-A5SH-06	TCGA-EB-A5UL-06	TCGA-EB-A5UN-06	TCGA-EB-A5VV-06	TCGA-EB-A6L9-06	TCGA-EE-A17X-06	TCGA-EE-A180-06	TCGA-EE-A181-06	TCGA-EE-A182-06	TCGA-EE-A184-06	TCGA-EE-A185-06	TCGA-EE-A20C-06	TCGA-EE-A20F-06	TCGA-EE-A29B-06	TCGA-EE-A29C-06	TCGA-EE-A29E-06	TCGA-EE-A29G-06	TCGA-EE-A29H-06	TCGA-EE-A29L-06	TCGA-EE-A29M-06	TCGA-EE-A29N-06	TCGA-EE-A29P-06	TCGA-EE-A29R-06	TCGA-EE-A29S-06	TCGA-EE-A29T-06	TCGA-EE-A29V-06	TCGA-EE-A29W-06	TCGA-EE-A2A0-06	TCGA-EE-A2A2-06	TCGA-EE-A2A6-06	TCGA-EE-A2GC-06	TCGA-EE-A2GH-06	TCGA-EE-A2GI-06	TCGA-EE-A2GK-06	TCGA-EE-A2GL-06	TCGA-EE-A2GP-06	TCGA-EE-A2GR-06	TCGA-EE-A2GS-06	TCGA-EE-A2GT-06	TCGA-EE-A2GU-06	TCGA-EE-A2M5-06	TCGA-EE-A2M6-06	TCGA-EE-A2M8-06	TCGA-EE-A2MC-06	TCGA-EE-A2MD-06	TCGA-EE-A2MI-06	TCGA-EE-A2MJ-06	TCGA-EE-A2MK-06	TCGA-EE-A2ML-06	TCGA-EE-A2MM-06	TCGA-EE-A2MN-06	TCGA-EE-A2MP-06	TCGA-EE-A2MR-06	TCGA-EE-A2MS-06	TCGA-EE-A2MT-06	TCGA-EE-A2MU-06	TCGA-EE-A3AA-06	TCGA-EE-A3AB-06	TCGA-EE-A3AC-06	TCGA-EE-A3AD-06	TCGA-EE-A3AE-06	TCGA-EE-A3AF-06	TCGA-EE-A3AG-06	TCGA-EE-A3J3-06	TCGA-EE-A3J7-06	TCGA-EE-A3JA-06	TCGA-EE-A3JD-06	TCGA-EE-A3JE-06	TCGA-EE-A3JH-06	TCGA-ER-A193-06	TCGA-ER-A195-06	TCGA-ER-A197-06	TCGA-ER-A198-06	TCGA-ER-A199-06	TCGA-ER-A19A-06	TCGA-ER-A19B-06	TCGA-ER-A19C-06	TCGA-ER-A19D-06	TCGA-ER-A19E-06	TCGA-ER-A19F-06	TCGA-ER-A19G-06	TCGA-ER-A19H-06	TCGA-ER-A19J-06	TCGA-ER-A19L-06	TCGA-ER-A19M-06	TCGA-ER-A19N-06	TCGA-ER-A19O-06	TCGA-ER-A19P-06	TCGA-ER-A19Q-06	TCGA-ER-A19S-06	TCGA-ER-A19W-06	TCGA-ER-A1A1-06	TCGA-ER-A2NC-06	TCGA-ER-A2ND-06	TCGA-ER-A2NE-06	TCGA-ER-A2NF-06	TCGA-ER-A2NG-06	TCGA-ER-A2NH-06	TCGA-ER-A3ES-06	TCGA-ER-A3ET-06	TCGA-ER-A3PL-06	TCGA-ER-A42K-06	TCGA-ER-A42L-06	TCGA-FR-A3YN-06	TCGA-FR-A3YO-06	TCGA-FR-A44A-06	TCGA-FR-A69P-06	TCGA-FR-A729-06	TCGA-FR-A7U9-06	TCGA-FR-A8YC-06	TCGA-FR-A8YD-06	TCGA-FR-A8YE-06	TCGA-FS-A1YW-06	TCGA-FS-A1Z0-06	TCGA-FS-A1Z3-06	TCGA-FS-A1Z4-06	TCGA-FS-A1ZA-06	TCGA-FS-A1ZC-06	TCGA-FS-A1ZD-06	TCGA-FS-A1ZG-06	TCGA-FS-A1ZH-06	TCGA-FS-A1ZJ-06	TCGA-FS-A1ZK-06	TCGA-FS-A1ZM-06	TCGA-FS-A1ZP-06	TCGA-FS-A1ZQ-06	TCGA-FS-A1ZT-06	TCGA-FS-A1ZU-06	TCGA-FS-A1ZZ-06	TCGA-FS-A4F9-06	TCGA-FS-A4FC-06	TCGA-FW-A3I3-06	TCGA-FW-A3TV-06	TCGA-FW-A5DY-06	TCGA-GF-A3OT-06	TCGA-GF-A4EO-06	TCGA-GF-A6C8-06	TCGA-GF-A6C9-06	TCGA-GN-A262-06	TCGA-GN-A264-06	TCGA-GN-A265-06	TCGA-GN-A266-06	TCGA-GN-A267-06	TCGA-GN-A268-06	TCGA-GN-A26A-06	TCGA-GN-A26D-06	TCGA-GN-A4U7-06	TCGA-GN-A4U8-06	TCGA-GN-A4U9-06	TCGA-GN-A8LK-06	TCGA-GN-A8LL-06	TCGA-GN-A9SD-06	TCGA-HR-A2OG-06	TCGA-HR-A2OH-06	TCGA-LH-A9QB-06	TCGA-OD-A75X-06	TCGA-QB-A6FS-06	TCGA-RP-A693-06	TCGA-RP-A694-06	TCGA-RP-A695-06	TCGA-RP-A6K9-06	TCGA-W3-AA1O-06	TCGA-W3-AA1Q-06	TCGA-WE-A8JZ-06	TCGA-WE-A8K1-06	TCGA-WE-A8K5-06	TCGA-WE-A8K6-06	TCGA-WE-A8ZO-06	TCGA-WE-A8ZQ-06	TCGA-WE-A8ZR-06	TCGA-WE-A8ZT-06	TCGA-WE-A8ZY-06	TCGA-WE-AA9Y-06	TCGA-WE-AAA3-06	TCGA-WE-AAA4-06	TCGA-XV-AB01-06	TCGA-YD-A89C-06	TCGA-YD-A9TB-06	TCGA-YG-AA3O-06	TCGA-YG-AA3P-06	TCGA-Z2-AA3S-06	TCGA-Z2-AA3V-06	TCGA-3N-A9WB-06	TCGA-D3-A1Q3-06	TCGA-D3-A2J7-06	TCGA-D3-A2J9-06	TCGA-D3-A2JA-06	TCGA-D3-A2JB-06	TCGA-D3-A2JF-06	TCGA-D3-A2JG-06	TCGA-D3-A2JH-06	TCGA-D3-A2JK-06	TCGA-D3-A2JL-06	TCGA-D3-A3BZ-06	TCGA-D3-A3C6-06	TCGA-D3-A3C7-06	TCGA-D3-A3C8-06	TCGA-D3-A3CC-06	TCGA-D3-A3CF-06	TCGA-D3-A3MU-06	TCGA-D3-A51G-06	TCGA-D3-A51J-06	TCGA-D3-A51R-06	TCGA-D3-A5GL-06	TCGA-D3-A5GO-06	TCGA-D3-A5GR-06	TCGA-D3-A5GS-06	TCGA-D3-A5GU-06	TCGA-D3-A8GI-06	TCGA-D3-A8GJ-06	TCGA-D3-A8GL-06	TCGA-D3-A8GO-06	TCGA-D3-A8GQ-06	TCGA-D9-A3Z3-06	TCGA-D9-A6EG-06	TCGA-DA-A1I1-06	TCGA-DA-A1I7-06	TCGA-EE-A17Y-06	TCGA-EE-A17Z-06	TCGA-EE-A183-06	TCGA-EE-A20B-06	TCGA-EE-A20H-06	TCGA-EE-A20I-06	TCGA-EE-A29A-06	TCGA-EE-A29D-06	TCGA-EE-A29Q-06	TCGA-EE-A29X-06	TCGA-EE-A2A1-06	TCGA-EE-A2A5-06	TCGA-EE-A2GB-06	TCGA-EE-A2GD-06	TCGA-EE-A2GE-06	TCGA-EE-A2GJ-06	TCGA-EE-A2GM-06	TCGA-EE-A2GN-06	TCGA-EE-A2GO-06	TCGA-EE-A2M7-06	TCGA-EE-A2ME-06	TCGA-EE-A2MF-06	TCGA-EE-A2MG-06	TCGA-EE-A2MH-06	TCGA-EE-A2MQ-06	TCGA-EE-A3AH-06	TCGA-EE-A3J4-06	TCGA-EE-A3J5-06	TCGA-EE-A3J8-06	TCGA-EE-A3JB-06	TCGA-EE-A3JI-06	TCGA-ER-A19T-06	TCGA-ER-A3EV-06	TCGA-FR-A7U8-06	TCGA-FR-A7UA-06	TCGA-FS-A1YX-06	TCGA-FS-A1YY-06	TCGA-FS-A1Z7-06	TCGA-FS-A1ZB-06	TCGA-FS-A1ZE-06	TCGA-FS-A1ZF-06	TCGA-FS-A1ZR-06	TCGA-FS-A1ZS-06	TCGA-FS-A1ZW-06	TCGA-FS-A1ZY-06	TCGA-FS-A4F0-06	TCGA-FS-A4F2-06	TCGA-FS-A4F4-06	TCGA-FS-A4F5-06	TCGA-FS-A4F8-06	TCGA-FS-A4FB-06	TCGA-FS-A4FD-06	TCGA-FW-A3R5-06	TCGA-FW-A3TU-06	TCGA-GN-A4U3-06	TCGA-GN-A4U4-06	TCGA-QB-AA9O-06	TCGA-RP-A690-06	TCGA-W3-A824-06	TCGA-W3-A825-06	TCGA-W3-A828-06	TCGA-W3-AA1R-06	TCGA-W3-AA1V-06	TCGA-W3-AA1W-06	TCGA-W3-AA21-06	TCGA-WE-A8ZM-06	TCGA-WE-A8ZN-06	TCGA-WE-A8ZX-06	TCGA-WE-AAA0-06	TCGA-YD-A9TA-06	TCGA-Z2-A8RT-06	TCGA-D3-A1QA-07	
9370	ADIPOQ	0.6494	0.5977	0.3476	0.3056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5662	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.2900	0.9993	0.0000	0.0000	65.6371	0.0000	0.0000	1751.2500	0.0000	0.4072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3229	0.9646	0.0000	0.0000	0.0000	0.0000	2.9189	0.0000	0.4350	0.0000	499.5369	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4575	0.0000	0.4880	0.9021	6.9238	0.0000	1.1034	0.0000	0.0000	389.5907	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3283	0.0000	0.4255	0.0000	0.0000	0.4620	0.0000	0.0000	0.0000	0.6475	2.5510	0.0000	0.0000	0.5456	7.9505	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	79.9408	NaN	NaN	NaN	NaN	0.0000	1102.1277	0.0000	2.1490	671.6172	99.3718	NaN	0.0000	519.6383	13.9077	0.0000	0.2488	3.1131	0.0000	0.2903	0.0000	496.6741	5.8001	1.6358	0.2938	1.4706	2.8226	0.0000	0.4052	23.5690	0.0000	0.3427	0.0000	0.3090	0.0000	25.7823	12.1328	0.0000	0.0000	0.0000	0.0000	1510.3129	0.0000	0.0000	0.4145	0.0000	0.0000	0.5669	0.5450	0.0000	0.0000	17.6656	0.0000	14.6005	0.0000	0.6873	0.0000	0.0000	0.0000	0.0000	0.0000	0.3216	0.4617	0.0000	0.0000	0.0000	2.3375	0.0000	0.3902	1.8629	0.0000	0.9196	0.0000	0.0000	1.7311	0.0000	0.0000	30.5090	0.0000	0.0000	0.0000	0.0000	0.0000	1.5823	0.0000	0.5271	0.5160	5.7252	1.3304	17.5259	0.0000	0.3628	85.7576	0.3367	0.0000	0.0000	0.0000	20.5298	0.0000	0.0000	2451.6161	0.0000	352.7099	0.0000	0.0000	5.7803	0.0000	2.3629	350.0000	0.0000	1.3017	0.0000	410.0719	0.0000	0.2788	0.0000	0.0000	2.2359	0.0000	0.4246	10.5563	235.6613	1.2533	5.6380	0.0000	0.0000	0.0000	0.0000	68.4275	0.0000	0.0000	0.0000	343.3512	0.0000	0.0000	0.0000	0.0000	0.3089	0.2841	1.4503	0.0000	0.0000	1.6283	0.0000	0.0000	0.0000	0.2846	0.0000	0.2865	227.3164	0.9259	0.0000	0.0000	642.4731	54.1265	1781.1076	210.4898	0.0000	1.4081	0.9611	0.0000	1.3870	5.7379	15.9012	0.0000	0.0000	0.3641	275.5502	0.0000	30.9423	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	109.2436	12.3932	0.0000	0.4314	0.0000	0.0000	0.0000	0.5319	0.0000	0.0000	0.0000	0.0000	81.7795	0.0000	0.0000	0.0000	302.9359	0.0000	93.2492	0.0000	0.0000	100.6441	8.5498	15.7534	22.7337	0.5744	46.1724	0.0000	0.0000	0.0000	0.9513	0.0000	35.6870	9.4095	542.1469	0.0000	18.9410	0.4050	0.0000	11.1303	59.3031	0.0000	0.0000	0.9212	1.3271	0.0000	0.0000	8.1522	0.0000	0.0000	9.3098	1.0098	68.8159	0.0000	0.4794	18.7207	0.0000	0.0000	0.8373	0.0000	0.0000	1.2230	0.0000	0.0000	205.3500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0498	0.0000	228.6797	25.9906	3.1080	0.8769	0.0000	5.7218	2.1687	0.0000	54.5649	18.9673	769.1785	0.0000	2.7548	0.0000	0.0000	0.0000	0.0000	2.8800	0.0000	0.0000	3.7342	0.5095	0.2108	1.8018	10.3627	158.5613	0.0000	0.2967	96.8992	0.0000	298.2474	107.6779	0.4223	0.9686	0.0000	11.2633	0.3957	0.7252	0.0000	0.4794	0.0000	0.0000	4.7562	0.0000	428.7308	9.8127	0.0000	16.8309	0.0000	0.4685	20.5313	0.0000	4.9383	1.3675	0.0000	0.3723	84.5020	505.0594	0.0000	81.3569	664.3290	9.4213	46.5755	0.0000	779.3201	140.2258	217.1980	0.0000	3.0602	0.3403	0.0000	7.9522	0.0000	1.8025	1.0707	0.0000	285.5777	0.0000	21.6569	0.3068	1.7135	24.1931	17.6105	0.0000	0.0000	0.0000	0.0000	0.9930	0.0000	10.8956	128.9413	54.6016	1.5548	133.7131	33.9144	22.4623	535.2261	0.5441	0.3703	1.1746	0.0000	37.2414	16.8501	5.5424	0.0000	0.4102	0.3372	0.0000	0.4037	5.6369	0.0000	0.0000	0.0000	0.4446	0.0000	0.3561	0.0000	0.0000	0.0000	891.8689	376.4496	0.0000	0.0000	0.0000	22.0930	0.3541	
558	AXL	309.0909	1735.2062	749.0441	194.0264	13279.4266	712.2336	352.7231	288.8621	413.5448	443.7161	1094.2313	201.5609	229.2135	499.7588	684.2672	115.9420	202.4676	338.4809	NaN	8331.6447	437.3600	325.4104	813.5810	362.4502	601.5488	942.4563	224.8217	652.5097	146.5216	646.4854	1461.2500	723.2143	397.4751	320.2834	101.7170	269.3076	181.8182	85.8133	82.8371	533.2765	344.5270	119.2926	334.6022	271.4835	762.4555	75.2501	348.5114	64.2509	120.0522	188.3342	2384.9797	224.7650	2124.8901	355.8134	825.0774	1155.3898	394.8836	160.2671	515.6069	475.2973	229.9029	586.1396	921.5156	243.3234	54.1708	271.4483	201.7994	72.2264	1227.3876	118.6322	365.3166	260.1942	441.5780	146.0515	242.0535	425.8043	595.7460	756.1702	241.3036	521.2546	325.7043	232.5376	257.9697	262.1257	73.8103	39.5408	999.5739	391.4640	338.8175	1309.6290	1558.2265	990.0607	1241.2304	116.2664	130.1392	1547.8186	398.3417	375.5119	139.8601	811.0457	276.5693	3227.0742	240.1806	480.3849	NaN	NaN	NaN	NaN	638.3619	634.7518	660.9010	4433.7393	5005.7168	974.3004	NaN	9129.3738	1420.6148	2056.6486	377.2652	848.5075	1043.1940	273.3908	12813.9332	396.8510	494.4568	53.2242	627.5900	740.6537	456.9853	126.2097	364.5312	1049.7858	556.6779	3825.5648	328.6498	560.8515	2621.9063	524.0550	2406.0713	307.1520	306.8536	198.9956	408.0201	2607.3789	739.1609	2443.6847	764.6323	1455.2719	204.3162	205.8749	356.5760	63.2153	190.0282	89.6319	51.8448	236.6929	684.3642	899.4186	641.5808	159.9065	675.2125	163.3367	1407.3569	148.3942	1345.6243	874.8846	627.5405	9052.8930	382.7113	847.8261	677.5481	686.6953	2805.5577	195.8842	1089.3206	184.9178	4902.6104	175.1298	15623.8133	1009.3098	337.5891	162.6692	2915.9307	144.6384	151.0116	724.0823	401.1076	215.2054	922.5092	264.7059	174.0458	125.4989	569.0083	860.5878	91.4369	238.7879	458.2492	334.5760	269.9065	191.1602	25.1656	469.9008	126.5165	822.3671	2425.5562	655.6211	283.8772	41.8912	155.0493	408.6611	1345.4631	4103.2258	583.5095	836.3190	423.2971	488.8489	1392.8419	215.2216	208.0559	928.3154	1131.3583	545.2982	636.0934	581.1698	567.3039	156.2402	480.1187	966.4723	687.6871	7215.9051	257.9259	3390.1682	5155.0824	277.0653	5021.8412	659.5307	1042.8742	637.5842	10647.2685	1058.3068	610.4418	9055.6818	741.4793	2218.2837	2826.5664	983.1060	4093.7334	1885.7282	119.3292	398.7477	689.1371	911.9037	730.6829	114.4973	723.1638	6931.4456	1853.0466	696.8182	1438.1710	1099.6874	1813.5362	194.3115	388.2749	4637.9705	274.6186	363.9950	3562.7158	514.7293	963.0648	419.0247	580.8897	549.8336	627.2855	517.7305	5928.9238	863.5569	2153.0026	789.5396	930.3988	725.5421	341.8468	3288.4913	294.6506	405.4377	138.1777	890.2155	2044.1489	26.1021	791.0119	505.6923	179.1518	2401.3739	226.6511	204.0100	1056.7043	498.6655	481.6040	3127.7319	251.2998	202.0083	1353.8647	253.8639	937.3288	265.2259	740.1450	296.8224	1940.3075	1594.7508	89.6481	2362.1373	305.7242	166.4419	1815.0552	826.3644	468.3687	431.8554	209.3965	166.9181	99.0213	343.1352	315.9018	452.1526	309.9954	5622.0969	394.4741	292.5569	5368.2065	24.1350	371.4120	1748.8139	10476.3219	296.9622	111.5223	5887.3442	150.6575	83.0502	326.1044	244.4793	57.4047	117.6471	481.0436	1280.8119	1549.9610	2462.5509	164.0218	1029.9022	800.3839	471.0778	283.3286	734.6599	137.3665	223.3987	1036.8499	551.3421	564.8796	4441.9599	693.5010	151.8486	136.2669	40.1903	186.1626	1019.4942	1124.0778	1494.4751	522.0386	299.5232	555.0825	231.1787	134.2568	164.1587	697.0737	1643.3764	373.2015	448.3505	1128.5074	4191.8919	898.2116	8035.9676	382.1321	941.1067	155.0388	303.7221	1395.8312	280.5868	11637.2466	6042.8623	480.6524	765.2968	514.4440	3574.6918	571.4881	496.2042	86.6999	10283.8810	595.7194	1125.1870	462.5780	346.1195	529.3915	92.3645	162.2997	1980.7918	515.0833	100.5677	1075.1323	10688.5470	5621.3372	122.8593	443.0061	602.7277	549.1950	431.3293	4876.4212	138.4935	328.0622	353.9595	1410.0427	568.3304	190.8937	855.5586	1200.2720	1530.5827	175.9798	474.2679	5356.1026	1113.5544	1538.5439	486.8235	871.1293	341.8967	1172.5679	178.2619	484.2358	797.6904	688.7645	9127.4760	312.2195	1006.1691	2795.2218	230.8838	1694.9602	610.1515	508.8439	839.9725	1101.1428	228.8874	333.7559	488.7688	929.1973	1084.3308	354.3460	67.2442	458.1248	682.0690	243.1233	749.0820	173.6941	392.1247	375.2529	311.9575	87.2023	66.2335	468.5778	546.8442	235.3231	1305.4691	4021.8023	260.9934	6374.3436	1163.1711	77.1637	3319.7105	727.0294	376.5570	4504.3765	852.4041	493.4109	205.3824	
