GENE_ID	COMMON	TCGA-FU-A23K-01	TCGA-UC-A7PF-01	TCGA-MA-AA3Y-01	TCGA-C5-A2M1-01	TCGA-HM-A3JK-01	TCGA-LP-A7HU-01	TCGA-JX-A3PZ-01	TCGA-C5-A1M9-01	TCGA-C5-A7X5-01	TCGA-EA-A3HQ-01	TCGA-JX-A3Q0-01	TCGA-EK-A2R9-01	TCGA-EA-A1QS-01	TCGA-VS-A952-01	TCGA-C5-A1MI-01	TCGA-C5-A7CL-01	TCGA-EX-A8YF-01	TCGA-IR-A3L7-01	TCGA-LP-A5U2-01	TCGA-VS-A8EG-01	TCGA-FU-A2QG-01	TCGA-VS-A8QC-01	TCGA-LP-A4AW-01	TCGA-DS-A1O9-01	TCGA-EA-A5ZF-01	TCGA-VS-A8Q8-01	TCGA-EK-A2RO-01	TCGA-C5-A7CG-01	TCGA-C5-A8XH-01	TCGA-VS-A9UL-01	TCGA-C5-A2LV-01	TCGA-DS-A3LQ-01	TCGA-C5-A8YT-01	TCGA-EA-A3QD-01	TCGA-VS-A8EB-01	TCGA-EA-A3Y4-01	TCGA-FU-A3WB-01	TCGA-ZJ-A8QQ-01	TCGA-EA-A411-01	TCGA-EA-A97N-01	TCGA-C5-A8XI-01	TCGA-BI-A20A-01	TCGA-JW-A5VK-01	TCGA-IR-A3LA-01	TCGA-RA-A741-01	TCGA-FU-A3YQ-01	TCGA-EK-A2PK-01	TCGA-IR-A3LL-01	TCGA-VS-A8Q9-01	TCGA-BI-A0VS-01	TCGA-ZJ-AAXA-01	TCGA-VS-A9UM-01	TCGA-EK-A2IR-01	TCGA-VS-A9UR-01	TCGA-VS-A9V3-01	TCGA-C5-A901-01	TCGA-ZJ-AB0I-01	TCGA-MA-AA3Z-01	TCGA-VS-A9U7-01	TCGA-EK-A2RJ-01	TCGA-EA-A3HR-01	TCGA-Q1-A73R-01	TCGA-IR-A3LF-01	TCGA-C5-A1MJ-01	TCGA-ZJ-AAXF-01	TCGA-ZX-AA5X-01	TCGA-EA-A1QT-01	TCGA-VS-A957-01	TCGA-JW-A852-01	TCGA-Q1-A6DT-01	TCGA-VS-A8EH-01	TCGA-VS-A9UB-01	TCGA-DS-A0VL-01	TCGA-EX-A449-01	TCGA-FU-A3EO-01	TCGA-XS-A8TJ-01	TCGA-C5-A8ZZ-01	TCGA-C5-A1M5-01	TCGA-JW-A5VI-01	TCGA-Q1-A73Q-01	TCGA-DS-A1OC-01	TCGA-EK-A2PM-01	TCGA-C5-A7UE-01	TCGA-EX-A69M-01	TCGA-C5-A1ME-01	TCGA-DG-A2KM-01	TCGA-FU-A770-01	TCGA-DS-A0VM-01	TCGA-DS-A7WH-01	TCGA-VS-A8EC-01	TCGA-C5-A1BJ-01	TCGA-EA-A439-01	TCGA-EA-A50E-01	TCGA-UC-A7PG-06	TCGA-VS-A9UP-01	TCGA-VS-A9V1-01	TCGA-C5-A907-01	TCGA-VS-A9U5-01	TCGA-UC-A7PG-01	TCGA-EK-A2PG-01	TCGA-C5-A2LZ-01	TCGA-DG-A2KH-01	TCGA-IR-A3LK-01	TCGA-C5-A7CK-01	TCGA-MA-AA41-01	TCGA-EK-A2R8-01	TCGA-BI-A0VR-01	TCGA-LP-A5U3-01	TCGA-C5-A1MP-01	TCGA-FU-A3NI-01	TCGA-R2-A69V-01	TCGA-MY-A913-01	TCGA-C5-A902-01	TCGA-C5-A7X3-01	TCGA-VS-A9UQ-01	TCGA-VS-A9V2-01	TCGA-VS-A94Z-01	TCGA-ZJ-AB0H-01	TCGA-VS-A8QH-01	TCGA-VS-A9U6-01	TCGA-HM-A4S6-01	TCGA-Q1-A5R1-01	TCGA-EA-A3HS-01	TCGA-EA-A4BA-01	TCGA-EK-A2RC-01	TCGA-C5-A7CJ-01	TCGA-EA-A5FO-01	TCGA-JX-A5QV-01	TCGA-C5-A1MK-01	TCGA-C5-A3HD-01	TCGA-VS-A8EI-01	TCGA-VS-A950-01	TCGA-EK-A2RN-01	TCGA-C5-A1BN-01	TCGA-C5-A2LY-01	TCGA-ZJ-A8QR-01	TCGA-VS-A9UV-01	TCGA-EX-A69L-01	TCGA-JW-A69B-01	TCGA-JX-A3Q8-01	TCGA-MU-A5YI-01	TCGA-C5-A7X8-01	TCGA-DS-A1OD-01	TCGA-C5-A1M6-01	TCGA-JW-A5VJ-01	TCGA-EK-A2PL-01	TCGA-EK-A3GK-01	TCGA-VS-A8QM-01	TCGA-C5-A1MF-01	TCGA-EA-A556-01	TCGA-MY-A5BF-01	TCGA-C5-A7XC-01	TCGA-C5-A2LT-01	TCGA-LP-A4AX-01	TCGA-C5-A1BI-01	TCGA-ZJ-AAXB-01	TCGA-Q1-A6DV-01	TCGA-ZJ-AAXN-01	TCGA-C5-A0TN-01	TCGA-C5-A7UI-01	TCGA-C5-A8XK-01	TCGA-MA-AA42-01	TCGA-VS-A8QF-01	TCGA-EK-A2RA-01	TCGA-FU-A57G-01	TCGA-MY-A5BE-01	TCGA-FU-A3TQ-01	TCGA-EX-A3L1-01	TCGA-C5-A2LS-01	TCGA-VS-A94Y-01	TCGA-VS-A9UO-01	TCGA-VS-A9V0-01	TCGA-C5-A1BL-01	TCGA-C5-A1BF-01	TCGA-C5-A1MQ-01	TCGA-VS-A9UT-01	TCGA-VS-A9V5-01	TCGA-ZJ-AAX8-01	TCGA-JW-A5VH-01	TCGA-EA-A3HT-01	TCGA-EA-A5O9-01	TCGA-EK-A2RL-01	TCGA-Q1-A5R2-01	TCGA-EA-A78R-01	TCGA-Q1-A73P-01	TCGA-FU-A40J-01	TCGA-DS-A1OB-01	TCGA-C5-A1ML-01	TCGA-VS-A8EJ-01	TCGA-C5-A7CO-01	TCGA-DS-A0VN-01	TCGA-DG-A2KL-01	TCGA-VS-A9UD-01	TCGA-FU-A3HZ-01	TCGA-DS-A7WI-01	TCGA-C5-A1BK-01	TCGA-ZJ-AAXT-01	TCGA-VS-A9UU-01	TCGA-MA-AA3W-01	TCGA-C5-A1M7-01	TCGA-Q1-A73O-01	TCGA-EK-A2R7-01	TCGA-EK-A3GJ-01	TCGA-VS-A954-01	TCGA-C5-A7UC-01	TCGA-DG-A2KK-01	TCGA-ZJ-AAXI-01	TCGA-EK-A2H1-01	TCGA-EX-A1H6-01	TCGA-VS-A8QA-01	TCGA-Q1-A6DW-01	TCGA-MU-A51Y-01	TCGA-PN-A8MA-01	TCGA-GH-A9DA-01	TCGA-MA-AA43-01	TCGA-EK-A2RB-01	TCGA-IR-A3LI-01	TCGA-C5-A3HE-01	TCGA-EK-A2RM-01	TCGA-WL-A834-01	TCGA-VS-A9UZ-01	TCGA-DR-A0ZL-01	TCGA-C5-A1BE-01	TCGA-C5-A1BM-01	TCGA-C5-A2LX-01	TCGA-C5-A8YR-01	TCGA-VS-A9UJ-01	TCGA-EK-A2RE-01	TCGA-LP-A4AV-01	TCGA-2W-A8YY-01	TCGA-VS-A9V4-01	TCGA-EA-A3HU-01	TCGA-EA-A5ZE-01	TCGA-FU-A3TX-01	TCGA-Q1-A5R3-01	TCGA-IR-A3LC-01	TCGA-VS-A8EK-01	TCGA-C5-A7CH-01	TCGA-DR-A0ZM-01	TCGA-EA-A3QE-01	TCGA-FU-A5XV-01	TCGA-VS-A9UC-01	TCGA-C5-A3HF-01	TCGA-EK-A2IP-01	TCGA-FU-A3HY-01	TCGA-HM-A6W2-06	TCGA-HM-A6W2-01	TCGA-EA-A410-01	TCGA-MA-AA3X-01	TCGA-C5-A7UH-01	TCGA-EA-A6QX-01	TCGA-C5-A1M8-01	TCGA-IR-A3LH-01	TCGA-JW-A5VL-01	TCGA-4J-AA1J-01	TCGA-EK-A2GZ-01	TCGA-C5-A1MH-01	TCGA-EK-A3GM-01	TCGA-MY-A5BD-01	TCGA-ZJ-AAX4-01	TCGA-VS-A94X-01	TCGA-VS-A959-01	TCGA-VS-A9UH-01	TCGA-ZJ-AAXD-01	TCGA-EX-A1H5-01	TCGA-EK-A2H0-01	TCGA-DS-A0VK-01	TCGA-DS-A5RQ-01	TCGA-EK-A2RK-01	TCGA-JW-A5VG-01	TCGA-UC-A7PD-01	TCGA-Q1-A73S-01	TCGA-C5-A8YQ-01	TCGA-DS-A1OA-01	TCGA-HG-A2PA-01	TCGA-VS-A9UY-01	TCGA-EK-A3GN-01	TCGA-VS-AA62-01	TCGA-VS-A94W-01	TCGA-VS-A958-01	TCGA-JW-AAVH-01	TCGA-C5-A3HL-01	TCGA-DS-A7WF-01	TCGA-VS-A9UI-01	TCGA-FU-A23L-01	TCGA-LP-A4AU-01	TCGA-C5-A905-01	TCGA-C5-A2M2-01	TCGA-ZJ-AAXU-01	TCGA-EA-A5ZD-01	TCGA-C5-A8XJ-01	TCGA-HM-A3JJ-01	TCGA-EA-A44S-01	TCGA-EK-A2PI-01	TCGA-IR-A3LB-01	TCGA-UC-A7PI-01	TCGA-VS-A8EL-01	TCGA-VS-A953-01	TCGA-EA-A43B-01	TCGA-DG-A2KJ-01	TCGA-C5-A1MN-01	TCGA-C5-A1BQ-01	TCGA-ZJ-AAXJ-01	TCGA-C5-A7CM-01	TCGA-MU-A8JM-01	TCGA-ZJ-A8QO-01	
1058	CENPA	1.7168	-0.5298	0.2826	1.8059	-1.7862	1.5405	-0.6172	1.8492	0.7578	-0.4473	-0.2595	0.0425	-1.8440	-0.5912	-0.3090	-0.3798	-1.0548	-0.6852	-0.6361	-0.0105	1.1397	1.6259	-0.2301	-0.0053	1.5550	-1.2799	0.9246	-1.2041	0.9658	1.6356	2.7483	-0.4463	-0.9175	0.3652	0.7283	-0.3169	1.6226	0.1338	1.7053	-1.0439	-1.6754	0.6560	-0.8439	3.2352	-0.7478	-0.9678	-1.3210	-0.5439	-0.5304	-0.1369	0.1601	0.4075	-1.0006	-0.3887	0.0253	-0.9199	0.2146	2.3645	2.9756	-0.4198	-0.1661	0.1386	0.0739	0.7424	-0.9476	-0.9986	3.8677	-0.9467	0.0668	1.5027	-0.6405	1.3804	-0.7722	1.9776	-1.1413	-0.7675	-0.7845	-0.3145	2.6064	0.2609	0.4395	0.0324	0.0312	-1.8746	-0.3674	-0.9626	-0.3038	0.2872	-0.9633	0.4763	0.1330	0.3366	1.2263	-1.0205	1.3016	-0.8029	-0.0033	-0.0287	-1.3792	3.1303	0.3848	-0.8638	1.6780	-0.1855	3.3280	-0.4405	-0.2998	0.0782	-0.3112	-0.1538	-0.9541	-0.1416	-0.9746	-0.4192	-0.5439	-0.1580	0.8381	1.0258	-0.5710	0.1297	0.2763	-0.2478	-0.0920	-0.3101	-0.7202	-0.7789	0.0420	-0.9327	-0.6071	0.2510	1.2798	0.5423	-1.6737	3.3635	-0.0994	-0.2436	0.5640	-0.8731	-0.7747	0.4534	-0.9982	-0.1160	0.2597	0.5281	3.1449	-0.4515	0.2503	-1.0700	0.0149	0.2032	-0.1905	0.6946	-0.2612	0.8111	1.4798	4.0262	0.1463	-0.5148	0.4691	-0.6382	1.1381	0.1699	0.7540	2.6869	-1.6454	-0.1363	-0.2377	-0.3506	-0.3133	1.0278	-0.6019	-0.2068	0.1650	-0.7534	-0.9220	-0.7297	1.0101	-1.1060	-0.2743	-0.7140	0.2662	1.4710	0.1746	0.1749	-0.9941	-0.9239	0.4006	0.1651	0.9646	-0.0039	1.0857	-0.7177	1.0688	-0.5658	-0.5190	-1.1138	0.5756	-1.1903	-0.5629	-0.9590	-0.5625	0.1752	0.7880	0.9906	0.8469	-0.2387	0.6189	0.4343	0.2954	1.5482	-0.1262	-0.5485	0.6853	-0.7836	-1.4313	2.7451	-0.5564	-0.7434	1.2853	1.9753	0.0297	-0.2165	-0.0737	0.0570	0.7942	-0.1170	-0.6420	-0.0291	-0.3614	-0.7831	-0.0241	0.0145	-0.7760	0.0801	2.6062	2.3184	-0.0204	0.5433	-1.3563	-0.4697	-1.0205	0.9401	-1.2442	0.6772	2.4736	1.8443	0.1271	-0.4623	-0.2354	2.4525	-0.8912	2.3568	-0.5916	1.4287	-0.1777	-0.0888	0.1561	-1.1249	2.3669	1.0760	1.0258	-0.0531	-0.0875	-0.7829	1.5733	0.0708	0.1781	-1.1479	1.4903	2.0265	1.2894	1.7358	-0.0411	0.0021	-1.1886	-0.0081	2.2072	-0.7192	-0.4386	0.4162	0.7660	-0.3961	-0.9952	-0.2588	0.6346	-0.6171	-0.5174	1.7754	0.7545	-0.9311	-0.3519	0.0177	2.1370	0.6670	-0.7294	-1.2503	-0.7844	0.0643	1.3437	0.3867	-0.1438	0.3670	1.9496	-0.5784	-0.8832	1.1442	
64105	CENPK	-1.0387	-0.4538	-0.5393	1.7694	-0.8098	-0.5724	-1.5495	0.8736	-0.0464	-0.1439	-0.5482	0.8898	-1.4150	0.6399	-0.2123	0.5872	2.7538	0.8842	-1.1769	0.2947	-1.1882	-0.9626	-1.3339	1.7237	0.0454	-0.0185	0.1986	0.0377	-1.4952	0.5245	0.6775	-1.5419	-1.4425	-0.4693	0.4914	-0.8474	2.7410	-0.5338	-1.1332	-0.7720	-0.1204	1.1265	-0.9017	-1.5374	-1.4449	0.5458	-1.0273	-0.6177	-0.3541	-1.0554	-0.5551	-1.2799	-1.2125	-0.4690	0.1275	-0.5411	0.1270	-1.2566	-0.4211	-1.8635	-0.8207	1.8378	1.0878	1.1878	-0.5923	-1.0637	-0.6228	-0.2213	-1.7785	-0.9663	-1.1120	-0.3033	-0.4823	0.1919	-1.5126	-0.9402	-0.3017	1.5122	-1.0727	2.0236	-1.0772	-0.8529	-0.4722	-0.1596	-0.8775	-0.5903	0.5405	0.0280	0.9980	-0.3422	-0.7576	0.2285	-0.0621	0.1926	-1.7746	-0.3423	-0.1320	-1.2037	-0.7626	2.5918	0.6635	1.1094	0.5123	0.8297	-0.8907	1.7188	-0.0071	1.2454	0.1017	-0.7196	-1.4128	-0.4948	-0.9761	-1.9432	0.5896	-0.5093	-0.2852	-1.4347	-1.5308	-0.7195	-0.2075	0.4185	0.2686	-0.2926	1.7437	-0.4942	2.4428	0.8955	-0.3339	1.6041	-1.4337	1.2816	2.4045	-1.1404	-0.6658	-0.8530	1.2008	-0.3772	0.2822	-0.1275	0.3241	0.0469	0.6987	-0.6242	-1.1851	-0.6015	-1.5419	-0.3941	-1.4100	-1.6332	0.8431	-0.0033	-0.5600	-0.7044	0.5149	-0.5391	2.9686	-0.6280	-1.2072	-1.3070	-0.1160	-0.2369	-0.8155	0.2819	-1.5235	0.0080	-0.2206	-1.2060	1.9453	-1.1890	-0.3496	-0.7279	-0.3278	-1.1944	-1.8022	-1.8910	-0.6282	-1.3564	-0.0811	0.3176	-0.5007	2.3732	-1.5833	0.1716	1.9683	0.1449	0.5422	1.0146	-1.7398	2.3774	-0.0464	1.8900	-1.9972	-1.1680	-1.1589	-1.4973	0.4933	-1.1257	0.1220	-0.7395	-0.2728	0.7448	0.3828	-0.1961	-1.4022	0.6072	0.0700	-0.3909	0.8863	2.4237	0.5623	-0.3222	1.2216	0.5188	-0.5456	0.8454	-1.2241	-0.5811	-0.8567	-1.4457	0.1228	-1.4027	-0.9822	-1.2016	-0.5288	0.2083	-1.6067	-0.0736	-2.1351	-1.3618	-1.2228	-0.1581	0.5849	0.2772	-2.2802	-0.4154	-1.2014	-1.0736	-1.9189	-0.3359	-0.7855	-0.5135	0.2780	-0.2974	-1.3940	-1.5534	-1.9877	-1.2257	-1.4840	-0.4871	0.3177	-0.1504	0.7001	0.1209	-0.9778	-0.3782	-0.6167	-0.0394	3.4992	-0.1365	-1.0887	-0.5543	-0.9919	1.1361	-0.6118	-0.0594	-1.4060	0.3170	-1.8287	0.0557	-0.6397	-0.4528	-1.6751	0.5909	-0.5617	0.0098	0.5226	-0.6198	0.2904	-1.6091	0.7030	0.8972	0.4601	-1.4437	-1.4759	-1.0241	0.1804	1.0163	-0.1959	-0.6037	0.0161	-1.0026	1.5653	-0.8058	1.9211	0.8171	-0.0634	2.1378	-1.1797	-2.1787	-0.8826	0.8704	1.1755	0.4499	0.3841	1.1496	
91687	CENPL	-0.3275	0.8666	1.2720	0.7239	-0.1625	0.1330	-0.7690	0.2000	0.7226	2.3489	-0.1389	-0.7594	-1.3733	-0.3187	3.9504	4.8863	1.0891	0.7780	1.4805	2.7356	-0.0198	2.6083	-1.0740	2.4032	3.0466	1.2998	0.7058	-0.6867	0.9335	2.7808	-0.7883	-0.1293	-0.4976	-0.5752	2.1171	-1.4771	1.7676	0.2129	1.4012	1.6565	-0.0547	-0.2429	-0.3838	1.0504	-2.0628	0.2745	1.2527	2.2745	4.4298	0.0680	1.1753	2.2320	-0.4584	-0.2971	1.3114	-0.0438	1.1933	0.0728	1.3424	-0.1519	1.2970	1.7515	-0.3023	0.7677	-0.5917	-0.8866	2.7884	2.0781	-0.5439	1.4435	-0.2388	0.0726	0.4746	0.9794	-0.7532	0.6348	0.1881	0.0215	2.7756	6.4403	0.2349	6.0079	0.1696	0.0160	-2.1586	-0.7125	0.1757	0.7174	2.2129	-0.0373	1.3491	2.2463	0.5144	1.1526	3.0649	-1.6784	-0.4203	0.2749	0.2744	-0.3775	0.6134	-0.4041	2.1546	2.6891	4.0382	0.2820	0.4248	0.6874	2.6036	2.8735	-0.0021	-0.7385	0.1058	-1.3832	0.0533	1.7756	2.0429	2.3039	-1.7534	0.8645	1.2716	-1.4527	2.5502	-1.2854	-0.8273	0.8480	0.5074	-0.2862	0.9087	0.6475	-0.8759	3.4472	0.7912	6.4663	1.0215	0.4059	5.5073	0.0552	-1.2133	-0.0581	-0.9482	-0.2083	0.4931	0.4088	0.8070	-1.3340	0.3643	-0.4436	1.3734	-1.0342	1.6273	-0.0190	-1.8933	1.8817	3.3999	2.8735	-0.1645	1.2373	1.8075	0.8491	1.0933	0.7585	4.2805	1.2254	-1.9357	1.1034	0.0541	-0.4808	1.3133	0.1457	0.0821	-0.8151	4.3765	-0.2646	-1.0108	-2.0322	-0.6198	-0.4238	-1.2086	0.1021	0.0112	0.4164	-1.0610	1.1465	-0.0523	0.6518	3.9261	1.2305	-1.2086	-0.2016	-0.0841	-0.1268	0.1388	-1.1004	-1.0818	-0.2316	1.1270	-1.7316	1.6601	0.4961	0.5840	3.3723	0.5940	1.5363	0.2558	-0.6252	2.5901	-0.8027	-1.4539	0.8496	5.9463	-0.1566	0.3488	-0.4044	-0.3072	0.9027	-0.6980	-0.4526	0.7256	2.4116	-0.2895	3.1131	0.4055	1.3187	0.0818	0.0057	-1.1020	0.4514	-0.4856	-0.7759	-0.7947	0.1040	2.6069	-0.0340	-2.3035	1.0665	2.4165	0.1600	0.7179	-0.3044	-0.3886	4.0999	-0.2244	-0.2161	1.0491	2.5398	1.2658	-0.5084	1.0270	0.3489	0.8437	1.1679	2.5966	-0.3879	1.1730	4.8414	0.7702	0.8562	-0.6586	0.7534	2.5717	0.5382	0.8782	1.1714	1.9398	0.8386	-1.4250	-0.7886	2.1735	0.5309	-0.1404	-0.0557	-1.0339	-0.8536	0.5952	0.9062	3.5601	-0.1903	-0.3889	1.0765	0.9032	0.2415	-0.7074	1.1032	1.1566	-0.0482	-0.4241	-0.6165	0.5823	0.6246	0.3045	-0.4581	1.1855	0.5570	-0.7459	-1.1524	0.1990	0.4835	0.3850	-1.3392	-0.0942	-0.0937	0.5863	-1.1719	0.2002	1.3045	
79019	CENPM	3.8228	0.1964	-1.0522	0.1130	-0.3797	2.7448	0.0638	-0.2505	-0.1540	0.0403	-0.5496	3.2820	-1.1675	-1.2168	-0.4918	-0.5726	-1.0049	0.4176	3.1346	0.0479	-1.0862	1.1123	-1.1219	-0.7155	1.2024	-0.8627	1.9263	0.7868	-0.8042	-0.7315	0.8300	0.5278	-0.5956	0.5060	-0.1955	-0.5377	2.2781	-0.9046	-0.0692	-1.1667	-0.5839	1.1237	3.0023	2.7800	-0.3921	-0.4660	-1.3292	-0.3673	-0.9768	-0.6181	0.0247	-0.6368	1.9222	-0.5791	-0.8255	-1.5152	0.1923	-0.2487	1.4457	-1.6135	-0.5036	-0.0442	0.5825	-0.6575	-1.0390	-0.9623	0.8900	0.2770	0.6749	-0.8498	-0.6037	-0.6137	-0.6030	2.7749	7.3787	-0.2800	-0.1223	1.5665	-1.1700	0.4208	-0.6379	-0.8063	2.0582	-0.7027	2.3236	-0.7509	2.6263	0.4851	-0.7613	1.1832	-0.4100	-0.6896	-0.1522	-0.2088	0.9858	0.3152	-0.7771	0.6063	-1.3242	1.1412	0.2306	0.6933	0.0023	-0.3074	0.2345	-0.7164	-0.5605	-0.4717	-0.4322	-0.0564	-0.7991	-1.1425	1.4473	-1.1043	-0.4781	-0.1871	-0.7370	-1.2137	-1.2049	-0.8384	-1.1770	-0.2409	-0.8975	-0.4391	1.5115	-0.8549	0.1627	0.9566	-0.8256	-0.2060	-0.6723	0.2445	-1.1336	-0.4530	1.4902	-0.3400	1.2629	0.1541	-0.0198	1.3220	-0.3530	0.5154	0.6984	-0.9238	-0.2398	-0.3040	-0.4157	-0.6383	2.4009	-1.4171	0.8191	-1.0743	-1.5844	-0.5351	-0.2358	5.3667	0.9738	-1.4896	-0.5892	2.1792	-0.1347	0.6742	-0.4665	0.5068	-1.2694	2.8618	-0.6475	-1.0461	0.8069	-1.5355	-0.2535	-1.1813	-0.9603	-1.6045	-0.3535	-1.4404	0.2598	-1.4381	-0.0316	-0.8409	1.1941	0.6249	2.2471	1.1910	0.1693	0.5895	-0.7232	-0.5471	-0.5212	1.5990	-0.6755	-1.0555	0.3151	0.2244	0.4867	-0.0506	0.3088	-0.3275	-0.5360	-1.2690	-1.1599	0.0666	0.3400	-0.2015	-0.7656	0.4331	-1.0913	-0.3813	1.1878	1.4365	-0.1218	0.8525	0.0685	-0.4884	-0.6902	2.9847	1.7332	-0.4364	0.2575	-1.3351	0.0406	0.3927	-0.1918	-0.8209	2.4237	-1.1316	-0.7344	-0.9418	3.8062	-0.4973	-0.9618	-0.2330	-0.5108	1.0163	2.0009	-0.1031	-1.2718	-0.2733	-1.0830	-0.6005	-1.0873	-0.5682	-0.6583	0.1693	-0.5797	-0.7819	-0.5357	-0.1691	-1.0862	0.0561	-0.5233	2.5333	-0.4747	-0.3026	-0.8296	-1.2886	-0.2779	-1.1635	1.7859	-0.8993	-1.4173	-0.4664	-0.0301	-0.8363	1.4276	-1.0787	0.5095	-0.0802	1.2802	-1.2224	-1.1478	-0.0856	-0.1406	-0.2534	-0.5175	-0.9122	-0.3429	-1.3298	-0.6213	0.5579	0.3091	0.2402	-0.6684	-1.2182	-0.3370	-0.7179	-0.4605	-0.3756	-0.0299	-0.5336	-0.1882	-0.8723	0.8516	2.2363	-1.0565	0.3979	-0.6554	0.0669	0.4091	6.2926	-0.8449	0.0060	-0.4657	-0.7121	-0.2071	0.7045	
55839	CENPN	2.6669	0.5068	0.2372	-1.4073	-1.6238	-0.9632	-0.0677	-0.2355	-0.0065	-0.7838	0.5892	0.1258	-1.6301	-0.5946	-0.5901	0.8771	-0.9643	-0.4490	-0.0310	-0.0325	-0.4153	0.9572	-0.7722	-0.0101	-0.2282	-1.4353	-0.2910	-0.8333	-0.9660	1.9489	2.5042	-0.9771	-1.2679	0.6227	0.4116	-0.2750	1.4808	-0.3578	0.3483	0.4728	-1.1424	-1.4231	2.9393	-1.8705	-0.4464	-0.3618	0.0791	0.5049	1.3230	-0.0365	0.9059	-0.2621	-1.5345	-2.1179	-0.5133	-0.7991	-0.5905	-0.4221	0.8807	-0.4531	-0.5952	1.0176	-0.5621	-0.6338	-0.0725	-1.4562	1.2146	-0.4982	0.6576	0.7775	-0.8444	0.1938	-0.5160	-0.2360	-1.0012	-0.7471	-0.2345	0.7462	1.0878	0.7382	-0.9878	0.0589	2.0731	-2.2329	-1.2640	-0.6785	-1.5816	0.6563	-1.4702	-0.1200	-0.1491	0.9874	0.4482	0.7217	-0.4745	0.1002	-0.1646	-1.0132	-0.2946	2.1634	-0.2176	-0.1502	0.5294	1.8644	0.2949	0.9291	-0.4551	1.6386	-1.1544	-0.8133	-0.1713	1.0106	-1.8784	-0.1633	-0.8212	-0.4953	0.0382	-0.4716	-0.8223	-0.6589	-0.6398	-1.0748	-0.6421	-1.0370	0.5059	-0.9943	0.6450	-1.5058	-1.2060	-1.1361	-0.4087	3.2996	0.5101	0.6462	1.1502	-0.2795	2.6476	1.3720	-1.1381	-0.3736	-1.7000	0.5383	0.8875	0.0860	0.9923	-1.1389	-0.4734	-0.2215	3.1852	-1.7920	-1.4567	0.3071	-0.4844	0.3564	1.0642	-0.2114	-0.0608	-0.9869	0.4259	1.6007	0.7924	-0.5059	0.2028	-0.1711	-1.7777	-0.0823	0.2096	0.5557	-1.4599	-0.8977	-0.8312	-1.8330	-0.3267	-0.5054	-1.0504	-1.0615	-1.5466	-1.3414	-0.0461	-0.1669	-0.6500	1.2334	0.8529	0.7995	-0.7284	-1.2265	-0.3874	-1.2056	-1.6132	-0.5316	1.7384	-0.7650	1.9642	1.5832	0.0395	-0.6412	0.1274	-0.1868	-0.6041	1.2029	-0.2477	-0.1204	1.2230	-0.3490	0.7913	-0.3490	-0.6175	1.6835	-2.0985	1.7924	0.5271	-1.1672	0.2314	1.2776	-1.2547	2.2512	-0.8067	3.9489	-0.2291	-0.3937	-0.7698	0.6724	-0.7923	-0.5926	0.4499	1.2005	-1.3303	-0.5205	-0.6186	-0.2851	-1.4810	0.1826	-1.2092	-1.7418	-0.1813	-0.9381	-0.8059	0.4800	-1.6217	0.6783	-0.8694	-1.5121	-1.4574	-0.0846	0.7777	0.2145	-0.3690	-0.3545	0.6103	0.3565	0.1933	2.5459	-0.6769	2.5574	-0.8284	-0.5138	0.4872	-1.9146	0.0371	-0.1651	-0.2481	-0.9331	1.4858	1.7701	0.4003	-0.1579	-1.0361	-0.1177	1.6401	1.0822	1.8750	-0.7134	-1.4654	-0.3451	0.1849	-1.1516	2.8122	-0.3923	0.5990	-0.7043	0.3671	0.5402	-0.6935	-0.2789	-0.1711	-0.9641	0.3202	-0.9209	1.6910	-0.2464	-0.5980	-0.4091	1.5395	-0.7763	-1.4609	-1.3154	0.1771	3.3748	0.6672	-0.9671	0.0753	-0.3798	1.8825	-0.6200	2.0503	-0.5930	
