GENE_ID	COMMON	TCGA-29-1777-01	TCGA-61-2009-01	TCGA-61-1899-01	TCGA-61-1910-01	TCGA-13-0730-01	TCGA-29-1697-01	TCGA-30-1880-01	TCGA-61-1738-01	TCGA-13-1483-01	TCGA-36-1581-01	TCGA-10-0925-01	TCGA-25-1877-01	TCGA-25-1315-01	TCGA-13-1505-01	TCGA-24-1426-01	TCGA-61-2101-01	TCGA-13-0891-01	TCGA-24-1105-01	TCGA-25-2390-01	TCGA-25-2400-01	TCGA-23-2645-01	TCGA-13-0913-02	TCGA-13-0913-01	TCGA-24-1564-01	TCGA-72-4238-01	TCGA-09-1667-01	TCGA-36-2539-01	TCGA-57-1992-01	TCGA-23-1113-01	TCGA-13-0924-01	TCGA-04-1649-01	TCGA-30-1718-01	TCGA-24-2271-01	TCGA-09-0365-01	TCGA-10-0936-01	TCGA-24-1553-01	TCGA-24-2260-01	TCGA-23-1022-01	TCGA-13-1494-01	TCGA-25-1326-01	TCGA-09-2053-01	TCGA-24-1930-01	TCGA-24-2029-01	TCGA-23-1124-01	TCGA-24-2295-01	TCGA-36-1568-01	TCGA-04-1638-01	TCGA-61-2102-01	TCGA-30-1892-01	TCGA-24-1427-01	TCGA-36-2540-01	TCGA-09-2054-01	TCGA-23-2084-01	TCGA-61-2008-01	TCGA-13-0890-01	TCGA-61-2008-02	TCGA-29-2425-01	TCGA-29-1776-01	TCGA-24-2030-01	TCGA-61-2113-01	TCGA-13-1482-01	TCGA-30-1856-01	TCGA-25-1635-01	TCGA-20-1687-01	TCGA-25-1878-01	TCGA-24-1104-01	TCGA-25-2391-01	TCGA-29-2414-01	TCGA-04-1338-01	TCGA-24-1565-01	TCGA-61-1727-01	TCGA-30-1867-01	TCGA-36-2551-01	TCGA-72-4237-01	TCGA-09-1668-01	TCGA-29-A5NZ-01	TCGA-13-0799-01	TCGA-59-2351-01	TCGA-29-2414-02	TCGA-13-0889-01	TCGA-24-1852-02	TCGA-24-1416-01	TCGA-24-1852-01	TCGA-09-2043-01	TCGA-13-1412-01	TCGA-24-2020-01	TCGA-04-1364-01	TCGA-25-1623-01	TCGA-13-0800-01	TCGA-42-2593-01	TCGA-23-1023-01	TCGA-24-1474-01	TCGA-13-0903-01	TCGA-25-1325-01	TCGA-13-1403-01	TCGA-29-1764-01	TCGA-29-2427-01	TCGA-04-1353-01	TCGA-10-0926-01	TCGA-09-1666-01	TCGA-36-2537-01	TCGA-13-1506-01	TCGA-23-2647-01	TCGA-13-0766-01	TCGA-61-1919-01	TCGA-24-2019-01	TCGA-25-2401-01	TCGA-61-1725-01	TCGA-20-1686-01	TCGA-30-1869-01	TCGA-24-2281-01	TCGA-13-0751-01	TCGA-13-0717-01	TCGA-13-1481-01	TCGA-36-2538-01	TCGA-25-1634-01	TCGA-09-0364-01	TCGA-10-0937-01	TCGA-13-1507-01	TCGA-61-2088-01	TCGA-24-1103-01	TCGA-29-1775-01	TCGA-25-2392-01	TCGA-04-1337-01	TCGA-20-1685-01	TCGA-59-2350-01	TCGA-36-1578-01	TCGA-29-1707-01	TCGA-04-1651-01	TCGA-24-1417-01	TCGA-23-1123-01	TCGA-29-1707-02	TCGA-42-2582-01	TCGA-29-1698-01	TCGA-61-1737-01	TCGA-25-1314-01	TCGA-59-2349-01	TCGA-24-1555-01	TCGA-31-1953-01	TCGA-09-2044-01	TCGA-04-1365-01	TCGA-23-1024-01	TCGA-24-1428-01	TCGA-30-1891-01	TCGA-36-2549-01	TCGA-13-1492-01	TCGA-30-1857-01	TCGA-09-2055-01	TCGA-04-1348-01	TCGA-61-1907-01	TCGA-59-2372-01	TCGA-24-2033-01	TCGA-24-2297-01	TCGA-24-1464-01	TCGA-13-2061-01	TCGA-61-2104-01	TCGA-25-1318-01	TCGA-72-4241-01	TCGA-24-2280-01	TCGA-61-1724-01	TCGA-29-1768-01	TCGA-13-0888-01	TCGA-24-1549-01	TCGA-04-1519-01	TCGA-31-1955-01	TCGA-25-1329-01	TCGA-42-2588-01	TCGA-25-1633-01	TCGA-25-2408-01	TCGA-13-1411-01	TCGA-29-1711-01	TCGA-25-2393-01	TCGA-13-0727-01	TCGA-13-0899-01	TCGA-13-0910-01	TCGA-24-0975-01	TCGA-04-1336-01	TCGA-30-1859-01	TCGA-36-2547-01	TCGA-13-1817-01	TCGA-13-1817-02	TCGA-13-A5FT-01	TCGA-24-1567-01	TCGA-61-1901-01	TCGA-04-1646-01	TCGA-24-1418-01	TCGA-29-2428-01	TCGA-13-1498-01	TCGA-09-1659-01	TCGA-10-0927-01	TCGA-25-2409-01	TCGA-13-0726-01	TCGA-24-1556-01	TCGA-59-2348-01	TCGA-13-0911-01	TCGA-13-0768-01	TCGA-13-1491-01	TCGA-24-1430-01	TCGA-61-2000-01	TCGA-36-2548-01	TCGA-23-1031-01	TCGA-61-1736-01	TCGA-20-0990-01	TCGA-24-2267-01	TCGA-04-1347-01	TCGA-29-1694-01	TCGA-04-1542-01	TCGA-24-2298-01	TCGA-24-1463-01	TCGA-13-2060-01	TCGA-72-4240-01	TCGA-23-1116-01	TCGA-42-2589-01	TCGA-09-2051-01	TCGA-13-0791-01	TCGA-13-0887-01	TCGA-36-1571-01	TCGA-13-0923-01	TCGA-25-1632-01	TCGA-09-0366-01	TCGA-13-0900-01	TCGA-72-4231-01	TCGA-24-1548-01	TCGA-31-1956-01	TCGA-61-1895-01	TCGA-30-1861-01	TCGA-13-0792-01	TCGA-61-1900-01	TCGA-04-1335-01	TCGA-10-0938-01	TCGA-61-1734-01	TCGA-61-2002-01	TCGA-13-0714-01	TCGA-13-1409-01	TCGA-13-2071-01	TCGA-13-0886-01	TCGA-61-2092-01	TCGA-24-1849-01	TCGA-24-1419-01	TCGA-61-1911-01	TCGA-29-1778-01	TCGA-59-A5PD-01	TCGA-13-1499-01	TCGA-42-2590-01	TCGA-29-1696-01	TCGA-24-1557-01	TCGA-25-1316-01	TCGA-36-1580-01	TCGA-24-1920-01	TCGA-23-1032-01	TCGA-57-1993-01	TCGA-20-0991-01	TCGA-24-2289-01	TCGA-04-1346-01	TCGA-23-1114-01	TCGA-04-1367-01	TCGA-13-2059-01	TCGA-24-1850-01	TCGA-29-1710-02	TCGA-29-1695-01	TCGA-29-1710-01	TCGA-04-1356-01	TCGA-25-1317-01	TCGA-13-0897-01	TCGA-13-1410-01	TCGA-13-1489-01	TCGA-29-1766-01	TCGA-31-1944-01	TCGA-13-1489-02	TCGA-09-1669-01	TCGA-23-1021-01	TCGA-42-2591-01	TCGA-57-1994-01	TCGA-13-0901-01	TCGA-13-0758-01	TCGA-36-1570-01	TCGA-25-1631-01	TCGA-09-0367-01	TCGA-61-2012-01	TCGA-10-0928-01	TCGA-13-0725-01	TCGA-36-1569-01	TCGA-30-1860-01	TCGA-13-1504-01	TCGA-09-1670-01	TCGA-29-2429-01	TCGA-23-2649-01	TCGA-24-1431-01	TCGA-13-0912-01	TCGA-24-2023-01	TCGA-13-0807-01	TCGA-23-2077-01	TCGA-57-1586-01	TCGA-24-0966-01	TCGA-25-1328-01	TCGA-04-1648-01	TCGA-10-0931-01	TCGA-13-1511-01	TCGA-61-1721-01	TCGA-29-1702-01	TCGA-13-1477-01	TCGA-24-1558-01	TCGA-13-0724-01	TCGA-25-1321-01	TCGA-23-1027-01	TCGA-09-1673-01	TCGA-31-1946-01	TCGA-13-0804-01	TCGA-29-2432-01	TCGA-29-1783-01	TCGA-61-1904-01	TCGA-57-1585-01	TCGA-24-2024-01	TCGA-24-2288-01	TCGA-61-2096-01	TCGA-36-2533-01	TCGA-09-1662-01	TCGA-29-1692-02	TCGA-29-1692-01	TCGA-72-4232-01	TCGA-24-1845-01	TCGA-04-1357-01	TCGA-61-1915-01	TCGA-24-2036-01	TCGA-13-0793-01	TCGA-20-1682-01	TCGA-13-1488-01	TCGA-24-2254-01	TCGA-24-1546-01	TCGA-13-1408-01	TCGA-OY-A56Q-01	TCGA-04-1516-01	TCGA-13-0885-01	TCGA-VG-A8LO-01	TCGA-36-2534-01	TCGA-25-1630-01	TCGA-29-1691-01	TCGA-24-1466-01	TCGA-13-0919-01	TCGA-61-2003-01	TCGA-24-1603-01	TCGA-25-2396-01	TCGA-24-2035-01	TCGA-29-1771-01	TCGA-36-1574-01	TCGA-13-1500-01	TCGA-30-1862-01	TCGA-13-0794-01	TCGA-20-0987-01	TCGA-61-2016-01	TCGA-24-1616-01	TCGA-13-0884-01	TCGA-04-1517-01	TCGA-10-0930-01	TCGA-29-1703-01	TCGA-23-1119-01	TCGA-61-1722-01	TCGA-23-2078-01	TCGA-13-0760-01	TCGA-04-1655-01	TCGA-13-0803-01	TCGA-09-1674-01	TCGA-09-2048-01	TCGA-23-1028-01	TCGA-61-1733-01	TCGA-24-2290-01	TCGA-36-2545-01	TCGA-61-1903-01	TCGA-04-1369-01	TCGA-04-1644-01	TCGA-13-1819-02	TCGA-13-1819-01	TCGA-13-2057-01	TCGA-61-2095-01	TCGA-29-2431-01	TCGA-13-0757-01	TCGA-36-2532-01	TCGA-24-1846-01	TCGA-42-2587-01	TCGA-29-1693-01	TCGA-24-0979-01	TCGA-61-1914-01	TCGA-23-2641-01	TCGA-24-1422-01	TCGA-13-1487-01	TCGA-WR-A838-01	TCGA-61-1998-01	TCGA-23-1117-01	TCGA-24-1545-01	TCGA-13-A5FU-01	TCGA-24-1614-01	TCGA-13-0920-01	TCGA-24-1560-01	TCGA-OY-A56P-01	TCGA-04-1530-01	TCGA-61-2610-01	TCGA-09-0369-01	TCGA-29-1701-01	TCGA-04-1332-01	TCGA-30-1714-01	TCGA-04-1370-01	TCGA-25-2397-01	TCGA-3P-A9WA-01	TCGA-29-1770-02	TCGA-13-0723-01	TCGA-31-1959-01	TCGA-29-1770-01	TCGA-24-1923-01	TCGA-09-1672-01	TCGA-25-1319-01	TCGA-36-2543-01	TCGA-13-0908-01	TCGA-13-0805-01	TCGA-24-0968-01	TCGA-5X-AA5U-01	TCGA-57-1584-01	TCGA-25-1871-01	TCGA-13-0921-01	TCGA-09-1661-01	TCGA-25-1628-01	TCGA-72-4233-01	TCGA-23-1118-01	TCGA-23-2079-01	TCGA-04-1371-01	TCGA-24-1924-01	TCGA-13-0761-01	TCGA-61-2094-01	TCGA-24-1434-01	TCGA-57-1583-01	TCGA-23-1029-01	TCGA-04-1343-01	TCGA-09-2049-01	TCGA-36-2544-01	TCGA-24-0980-01	TCGA-24-2026-01	TCGA-29-1781-01	TCGA-13-1407-01	TCGA-09-2050-01	TCGA-24-1467-01	TCGA-13-1512-01	TCGA-24-1847-01	TCGA-61-1743-01	TCGA-24-1604-01	TCGA-61-1913-01	TCGA-13-0894-01	TCGA-59-2355-01	TCGA-13-1501-01	TCGA-13-0795-01	TCGA-23-1030-01	TCGA-13-0883-01	TCGA-24-1544-01	TCGA-29-1769-01	TCGA-25-1320-01	TCGA-23-1122-01	TCGA-24-1470-01	TCGA-09-2056-01	TCGA-04-1331-01	TCGA-72-4235-01	TCGA-25-2398-01	TCGA-24-1550-01	TCGA-04-1652-01	TCGA-61-1918-01	TCGA-61-1730-01	TCGA-61-2018-01	TCGA-04-1360-01	TCGA-36-2542-01	TCGA-29-1688-01	TCGA-13-1497-01	TCGA-61-2614-01	TCGA-13-1405-01	TCGA-29-1705-02	TCGA-29-1705-01	TCGA-24-1469-01	TCGA-61-1741-01	TCGA-23-1809-01	TCGA-24-1927-01	TCGA-61-2087-01	TCGA-24-1423-01	TCGA-29-1774-01	TCGA-13-2066-01	TCGA-25-1312-01	TCGA-13-0762-01	TCGA-23-1110-01	TCGA-04-1342-01	TCGA-13-0801-01	TCGA-61-2109-01	TCGA-24-1842-01	TCGA-13-0904-01	TCGA-36-1577-01	TCGA-13-0755-01	TCGA-13-1404-01	TCGA-29-1763-01	TCGA-30-1853-01	TCGA-23-2081-01	TCGA-10-0933-01	TCGA-09-1665-01	TCGA-29-1699-01	TCGA-24-1928-01	TCGA-24-1424-01	TCGA-13-0893-01	TCGA-25-1313-01	TCGA-23-1111-01	TCGA-24-1562-01	TCGA-09-2045-01	TCGA-24-0970-01	TCGA-13-1485-01	TCGA-04-1536-01	TCGA-29-1785-01	TCGA-61-2098-01	TCGA-13-0905-01	TCGA-61-1906-01	TCGA-29-2434-01	TCGA-59-2354-01	TCGA-29-1762-01	TCGA-20-0996-01	TCGA-24-1551-01	TCGA-04-1349-01	TCGA-25-2399-01	TCGA-72-4234-01	TCGA-25-1627-01	TCGA-24-2038-01	TCGA-13-0916-01	TCGA-04-1525-01	TCGA-25-1870-01	TCGA-61-1917-01	TCGA-57-1582-01	TCGA-04-1361-01	TCGA-20-1684-01	TCGA-24-2262-01	TCGA-13-1496-01	TCGA-24-2027-01	TCGA-24-1435-01	TCGA-61-2110-01	TCGA-25-1324-01	TCGA-04-1514-01	TCGA-30-1855-01	TCGA-61-1740-01	TCGA-24-2293-01	TCGA-04-1350-01	TCGA-10-0935-01	TCGA-25-1626-01	TCGA-13-1509-01	TCGA-13-2065-01	TCGA-24-2261-01	TCGA-29-2436-01	TCGA-04-1341-01	TCGA-20-1683-01	TCGA-30-1887-01	TCGA-61-1728-01	TCGA-24-1413-01	TCGA-24-1436-01	TCGA-24-1843-01	TCGA-25-2404-01	TCGA-24-0982-01	TCGA-61-2111-01	TCGA-36-1576-01	TCGA-59-2352-01	TCGA-23-1121-01	TCGA-13-1510-01	TCGA-24-1471-01	TCGA-36-2529-01	TCGA-31-1951-01	TCGA-24-1563-01	TCGA-13-0720-01	TCGA-23-1026-01	TCGA-61-1995-01	TCGA-61-2017-01	TCGA-13-1484-01	TCGA-29-1784-01	TCGA-61-2613-01	TCGA-13-0797-01	TCGA-61-2097-01	TCGA-25-1322-01	TCGA-29-1704-01	TCGA-24-1552-01	TCGA-36-2530-01	TCGA-23-1120-01	TCGA-59-2363-01	TCGA-61-1916-01	TCGA-04-1654-01	TCGA-23-2072-01	TCGA-04-1362-01	TCGA-23-2643-01	TCGA-13-1495-01	TCGA-09-1675-01	TCGA-30-1866-01	TCGA-13-0802-01	TCGA-25-1625-01	TCGA-61-2612-01	TCGA-72-4236-01	TCGA-25-1323-01	TCGA-04-1351-01	TCGA-10-0934-01	TCGA-09-1664-01	TCGA-36-2552-01	TCGA-24-1425-01	TCGA-13-0764-01	TCGA-25-2042-01	TCGA-23-1109-01	TCGA-36-1575-01	TCGA-31-1950-01	TCGA-24-1844-01	TCGA-13-0906-01	TCGA-29-1690-01	TCGA-29-2435-01	TCGA-29-1761-01	
1058	CENPA	NaN	-0.6252	NaN	-0.8392	2.7949	2.0859	NaN	0.4363	NaN	0.7128	NaN	NaN	2.7694	0.8125	NaN	-0.8577	NaN	NaN	NaN	-0.5763	NaN	NaN	0.2456	-0.6370	NaN	0.8724	NaN	NaN	NaN	1.5294	NaN	1.2732	-0.9205	NaN	-0.8346	-1.2086	NaN	NaN	NaN	-0.4648	NaN	-1.2152	NaN	NaN	NaN	-1.1412	NaN	1.1060	NaN	-0.6577	NaN	1.5123	1.8672	-0.7996	1.0713	-0.3744	-0.7940	-1.0870	NaN	0.3254	NaN	NaN	0.6081	-1.2571	NaN	NaN	0.1080	-1.0616	NaN	NaN	NaN	NaN	NaN	NaN	-0.4161	-0.1537	2.2639	-0.2419	-0.8931	NaN	NaN	0.3771	NaN	NaN	NaN	1.8845	6.3120	0.1163	0.1104	NaN	0.5765	0.3743	NaN	NaN	0.1391	NaN	-0.1843	NaN	NaN	-0.7933	NaN	4.8465	NaN	NaN	1.0054	3.7151	0.6515	2.5073	NaN	NaN	-0.3011	NaN	NaN	0.1108	NaN	-0.3711	2.9162	NaN	1.1343	-0.7238	-0.7753	NaN	-0.8925	NaN	0.4615	0.7333	-1.3240	NaN	NaN	0.0159	0.9098	NaN	NaN	2.5974	0.9320	-0.5140	NaN	-0.8474	-0.1651	0.1052	2.2071	NaN	0.2825	-0.0287	NaN	NaN	-0.0795	NaN	1.4114	-0.5735	NaN	-0.2471	-0.4345	NaN	NaN	-1.0220	-0.7060	NaN	NaN	-0.5024	NaN	NaN	1.9019	-0.9926	NaN	-0.0743	NaN	-1.3033	NaN	-0.3606	-0.6004	1.9394	NaN	1.1148	NaN	-0.1316	NaN	NaN	NaN	NaN	NaN	0.5894	-0.2985	NaN	NaN	0.5966	-0.0820	0.3202	0.9878	NaN	-0.7712	NaN	0.3377	-0.6541	NaN	NaN	NaN	0.0099	0.7637	NaN	NaN	0.0611	NaN	-0.4643	NaN	-0.7717	NaN	-0.8402	1.2062	2.2945	NaN	NaN	NaN	0.6946	NaN	NaN	0.1697	NaN	-1.0484	-0.5870	NaN	NaN	1.6329	0.0937	NaN	-0.7057	NaN	0.5353	NaN	NaN	NaN	-0.9457	NaN	NaN	NaN	NaN	-0.8662	-0.6314	0.2653	NaN	-0.8568	4.6929	NaN	NaN	-0.7180	-0.5778	0.2927	-1.2880	NaN	NaN	0.2338	NaN	-0.2983	NaN	0.0883	NaN	NaN	2.8659	NaN	-0.6167	-1.1866	NaN	-0.8455	2.4632	0.6245	NaN	NaN	-0.5518	0.4991	0.3786	NaN	NaN	0.2950	NaN	NaN	-0.3100	-0.4171	-0.9130	0.2801	-0.5942	NaN	-1.3180	1.9703	NaN	-0.6340	NaN	NaN	NaN	NaN	-0.1529	NaN	-0.4842	NaN	NaN	-1.5700	NaN	NaN	-0.7456	-1.6253	0.4224	NaN	0.7753	NaN	-0.7587	0.8527	-0.6894	-0.1117	NaN	NaN	-0.9564	NaN	-0.2323	-0.8886	-0.8565	NaN	NaN	-0.3702	NaN	NaN	NaN	NaN	-1.2946	NaN	-0.4048	NaN	0.8406	NaN	-0.8024	-1.3912	NaN	-1.0695	NaN	NaN	-0.4835	NaN	0.5189	1.3526	NaN	NaN	-0.5313	0.1563	0.4838	-0.7595	NaN	0.3649	NaN	-1.3031	NaN	NaN	-0.8096	0.0057	NaN	NaN	NaN	0.1739	NaN	NaN	1.8925	NaN	NaN	NaN	1.9852	0.4703	NaN	0.3800	0.0927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.3470	NaN	NaN	NaN	-0.7531	NaN	-1.0467	NaN	-0.0269	NaN	NaN	NaN	-0.0626	1.2946	NaN	-0.8759	NaN	NaN	0.5864	-0.0398	-1.0707	NaN	NaN	1.5972	5.5028	NaN	NaN	NaN	-0.8865	-0.4151	-0.9379	NaN	-0.4814	-0.2311	NaN	NaN	0.1245	NaN	NaN	NaN	NaN	0.4248	-1.0734	-0.7902	NaN	NaN	-0.3398	NaN	NaN	NaN	NaN	0.4792	NaN	-0.4757	-0.3925	0.7899	-0.1381	NaN	NaN	NaN	NaN	-0.0967	0.9413	NaN	NaN	-0.7523	2.2440	-0.7328	-0.9400	-0.8070	NaN	NaN	-0.7795	NaN	NaN	NaN	NaN	-0.2738	NaN	0.2232	1.0539	NaN	-0.4234	NaN	NaN	0.5922	1.1149	NaN	-0.8697	NaN	NaN	NaN	NaN	0.2591	1.6349	NaN	0.5360	NaN	0.1338	3.5713	-0.5013	0.4219	NaN	NaN	-0.5916	NaN	NaN	0.0325	NaN	NaN	NaN	2.7012	-0.6406	0.2165	NaN	1.0462	NaN	NaN	-0.3835	NaN	-0.5665	NaN	NaN	-0.6776	0.2301	1.4604	1.7262	-1.0439	-1.3432	-0.1865	-1.0158	NaN	NaN	NaN	-0.2988	-0.1894	NaN	NaN	NaN	-0.8593	3.0897	NaN	0.0536	NaN	-0.0007	NaN	-0.2957	-1.6320	-0.2436	NaN	-1.3281	-0.1683	-0.6187	NaN	-0.0224	-0.0435	NaN	1.9612	-0.0229	-0.4213	-0.2418	-0.8183	0.6059	-0.1227	-0.6713	NaN	NaN	-0.4973	NaN	NaN	-0.0360	NaN	NaN	1.5940	NaN	-0.0940	-0.8505	-0.6070	2.1816	-0.2082	NaN	-0.2970	0.7009	-0.8971	NaN	NaN	NaN	NaN	-0.4766	-0.8416	NaN	-0.6013	0.2173	NaN	NaN	0.6205	NaN	NaN	-1.0402	1.4243	NaN	4.9154	NaN	-0.3152	0.8620	NaN	NaN	NaN	-0.7428	NaN	NaN	NaN	NaN	NaN	-0.7551	NaN	NaN	0.3091	NaN	NaN	NaN	NaN	-0.6485	NaN	-1.0918	2.0681	-0.0864	NaN	-1.1278	NaN	-1.3408	NaN	1.0491	
64105	CENPK	NaN	-0.1370	NaN	-1.1541	-0.7527	0.5914	NaN	-1.1235	NaN	-0.5558	NaN	NaN	0.0998	-0.8650	NaN	-1.0621	NaN	NaN	NaN	-1.4125	NaN	NaN	0.5615	-1.2763	NaN	-1.0041	NaN	NaN	NaN	-0.9493	NaN	-0.5020	-1.6374	NaN	-0.1170	-1.6091	NaN	NaN	NaN	-1.3777	NaN	-1.4524	NaN	NaN	NaN	-1.4164	NaN	0.5483	NaN	-1.1137	NaN	-0.4282	-0.5754	-1.4638	-1.2916	-1.0741	-1.0676	-0.6470	NaN	-0.4909	NaN	NaN	-0.1451	-1.6792	NaN	NaN	-0.7601	-1.0986	NaN	NaN	NaN	NaN	NaN	NaN	-0.1469	-1.1512	-0.4586	-1.4372	-0.3951	NaN	NaN	-0.2431	NaN	NaN	NaN	0.5015	1.1612	-0.1769	-1.0037	NaN	-0.2391	0.8099	NaN	NaN	-1.5460	NaN	-1.2136	NaN	NaN	1.4203	NaN	0.3407	NaN	NaN	-0.0325	0.6174	-1.2576	-0.5219	NaN	NaN	-0.9100	NaN	NaN	0.8941	NaN	-0.9169	-0.6079	NaN	1.0163	-0.7416	-0.7540	NaN	-1.3757	NaN	0.6663	1.2931	-1.4187	NaN	NaN	-0.6181	-1.0852	NaN	NaN	-0.5466	-0.0229	-1.0623	NaN	-0.9807	-0.8929	1.1364	2.1014	NaN	-0.0543	-0.5532	NaN	NaN	-0.7082	NaN	2.0479	-1.0405	NaN	-0.1272	-1.0367	NaN	NaN	-1.3050	-1.6671	NaN	NaN	-1.3571	NaN	NaN	-0.4643	-1.5430	NaN	-0.9602	NaN	-1.6576	NaN	-1.2453	-1.1214	-0.2541	NaN	-0.9047	NaN	-0.4951	NaN	NaN	NaN	NaN	NaN	-0.1395	-1.3950	NaN	NaN	-0.2739	-1.1215	-0.2705	0.8301	NaN	-1.5332	NaN	1.5155	-1.1056	NaN	NaN	NaN	0.5304	0.2395	NaN	NaN	0.6386	NaN	-1.3207	NaN	-1.4564	NaN	-1.3304	-0.5060	-0.6909	NaN	NaN	NaN	-1.0208	NaN	NaN	1.6094	NaN	-1.2209	-1.2105	NaN	NaN	-0.0280	-0.8494	NaN	-1.5697	NaN	0.3307	NaN	NaN	NaN	-0.3907	NaN	NaN	NaN	NaN	-0.9799	-0.9659	-1.2933	NaN	-1.2786	-0.9899	NaN	NaN	1.3769	-0.7680	0.1873	-0.9884	NaN	NaN	-0.4008	NaN	-1.6178	NaN	-1.1459	NaN	NaN	-1.3939	NaN	-0.6947	-1.4879	NaN	-0.8703	0.0321	-0.7828	NaN	NaN	-0.1036	0.2556	-0.2424	NaN	NaN	-1.1060	NaN	NaN	1.2663	-0.0892	-1.4248	-0.4155	-0.6481	NaN	-1.5822	1.0914	NaN	-0.9706	NaN	NaN	NaN	NaN	-1.3088	NaN	-1.1411	NaN	NaN	-1.6369	NaN	NaN	-1.0033	-1.7605	-0.8258	NaN	-1.1599	NaN	-1.0016	-0.5316	-0.6676	-1.2686	NaN	NaN	-1.2191	NaN	-1.4791	-0.8027	-0.6263	NaN	NaN	-0.6433	NaN	NaN	NaN	NaN	-1.4772	NaN	1.0743	NaN	-0.7052	NaN	-0.7343	-1.6856	NaN	-1.4119	NaN	NaN	-0.0996	NaN	-0.1511	1.9455	NaN	NaN	-1.1485	-0.0519	-0.1630	-1.2783	NaN	1.7738	NaN	-1.5841	NaN	NaN	-0.9220	-1.6566	NaN	NaN	NaN	-0.3979	NaN	NaN	0.3857	NaN	NaN	NaN	0.3231	3.1874	NaN	-0.7996	-1.2104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.9854	NaN	NaN	NaN	0.8251	NaN	0.5192	NaN	-0.5220	NaN	NaN	NaN	-0.4792	0.1122	NaN	-1.0161	NaN	NaN	-0.8346	0.3237	-1.0013	NaN	NaN	0.9139	1.5428	NaN	NaN	NaN	-1.4568	-1.1575	-0.9888	NaN	-1.1465	-0.6698	NaN	NaN	-1.0241	NaN	NaN	NaN	NaN	-0.4992	-1.7150	0.1284	NaN	NaN	0.3897	NaN	NaN	NaN	NaN	-0.7934	NaN	-0.8917	-0.6827	-0.2428	-1.2916	NaN	NaN	NaN	NaN	-1.2048	0.4244	NaN	NaN	-0.9651	-0.2986	-0.9154	-1.0865	-1.7551	NaN	NaN	-1.4744	NaN	NaN	NaN	NaN	-0.2144	NaN	-0.7028	-0.8291	NaN	0.5459	NaN	NaN	-1.2012	-0.8226	NaN	-1.6093	NaN	NaN	NaN	NaN	-0.2367	-0.8425	NaN	-0.5688	NaN	-0.9921	-0.5694	-0.0961	1.9809	NaN	NaN	-0.7889	NaN	NaN	-0.9510	NaN	NaN	NaN	-0.6283	-0.6884	-0.7966	NaN	2.3551	NaN	NaN	-0.7514	NaN	-0.6358	NaN	NaN	-0.7960	-0.7775	0.5988	-0.5636	-1.5465	-0.5456	-0.2237	-1.7935	NaN	NaN	NaN	0.0262	-0.3211	NaN	NaN	NaN	-1.0560	0.7071	NaN	0.2987	NaN	-0.4960	NaN	-1.0780	-1.8036	-0.0330	NaN	-1.5907	0.1242	0.0053	NaN	-0.7395	0.2171	NaN	-0.3327	-1.2533	-0.4570	-0.3724	-0.0737	-1.0414	-0.3778	-1.2388	NaN	NaN	-1.0063	NaN	NaN	-0.1369	NaN	NaN	-0.1795	NaN	-0.9410	-0.5798	-0.8633	0.6351	-1.2326	NaN	-1.2209	-0.2565	-1.5449	NaN	NaN	NaN	NaN	-0.5916	-0.1828	NaN	-1.2152	0.6034	NaN	NaN	-0.5603	NaN	NaN	-1.6733	-1.0175	NaN	-0.5727	NaN	0.4432	1.8793	NaN	NaN	NaN	-1.2056	NaN	NaN	NaN	NaN	NaN	-1.5663	NaN	NaN	-0.5450	NaN	NaN	NaN	NaN	-1.4429	NaN	-1.3386	0.1361	-1.0575	NaN	-0.4655	NaN	-1.2289	NaN	0.9981	
