GENE_ID	COMMON	TCGA-V1-A9OQ-01	TCGA-V1-A8MK-01	TCGA-XK-AAJT-01	TCGA-EJ-5502-01	TCGA-YJ-A8SW-01	TCGA-EJ-5525-01	TCGA-V1-A9OF-01	TCGA-M7-A723-01	TCGA-EJ-A8FP-01	TCGA-EJ-7328-01	TCGA-VN-A88N-01	TCGA-YL-A8SH-01	TCGA-2A-A8VT-01	TCGA-MG-AAMC-01	TCGA-YL-A8HM-01	TCGA-ZG-A9LN-01	TCGA-G9-6373-01	TCGA-EJ-A46B-01	TCGA-KK-A8IK-01	TCGA-HC-A76X-01	TCGA-QU-A6IN-01	TCGA-KK-A6E4-01	TCGA-CH-5764-01	TCGA-G9-6384-01	TCGA-EJ-A65F-01	TCGA-HI-7169-01	TCGA-HC-A8CY-01	TCGA-V1-A9ZK-01	TCGA-HC-A76W-01	TCGA-KK-A59V-01	TCGA-G9-6498-01	TCGA-V1-A8MU-01	TCGA-KK-A8I4-01	TCGA-KK-A6E3-01	TCGA-G9-6385-01	TCGA-YL-A8SR-01	TCGA-G9-6362-01	TCGA-CH-5763-01	TCGA-EJ-5514-01	TCGA-VP-A872-01	TCGA-EJ-8472-01	TCGA-KK-A7B2-01	TCGA-KK-A7AQ-01	TCGA-V1-A8MJ-01	TCGA-VN-A88O-01	TCGA-CH-5752-01	TCGA-EJ-7317-01	TCGA-HC-8256-01	TCGA-V1-A8WN-01	TCGA-ZG-A9LY-01	TCGA-HC-7078-01	TCGA-HI-7170-01	TCGA-HC-A6AP-01	TCGA-G9-6348-01	TCGA-J4-A83I-01	TCGA-ZG-A9L9-01	TCGA-CH-5741-01	TCGA-EJ-A7NM-01	TCGA-EJ-7318-01	TCGA-G9-6351-01	TCGA-EJ-7330-01	TCGA-KK-A8IL-01	TCGA-J4-A67K-01	TCGA-QU-A6IM-01	TCGA-ZG-A9LZ-01	TCGA-HC-8265-01	TCGA-HC-A6AQ-01	TCGA-G9-6339-01	TCGA-EJ-5512-01	TCGA-G9-6371-01	TCGA-KK-A6E5-01	TCGA-KC-A4BN-01	TCGA-HC-A631-01	TCGA-CH-5788-01	TCGA-CH-5765-01	TCGA-HC-7744-01	TCGA-2A-A8W3-01	TCGA-V1-A8ML-01	TCGA-EJ-5524-01	TCGA-H9-A6BY-01	TCGA-XK-AAJU-01	TCGA-VP-AA1N-01	TCGA-HC-A6HY-01	TCGA-CH-5754-01	TCGA-M7-A724-01	TCGA-Y6-A8TL-01	TCGA-EJ-A8FO-01	TCGA-HC-7821-01	TCGA-J4-A83K-01	TCGA-KK-A7B1-01	TCGA-KK-A7AP-01	TCGA-H9-7775-01	TCGA-HC-7745-01	TCGA-VN-A88P-01	TCGA-M7-A725-01	TCGA-CH-5753-01	TCGA-HC-7080-01	TCGA-J9-A52E-01	TCGA-EJ-A8FN-01	TCGA-V1-A9OH-01	TCGA-HC-7079-01	TCGA-G9-7525-01	TCGA-VP-A87H-01	TCGA-ZG-A9KY-01	TCGA-J4-A83J-01	TCGA-YL-A8SF-01	TCGA-KK-A7B0-01	TCGA-HI-7168-01	TCGA-EJ-A65G-01	TCGA-EJ-A7NN-01	TCGA-YL-A8HO-01	TCGA-EJ-5501-01	TCGA-EJ-A46D-01	TCGA-KK-A8IM-01	TCGA-QU-A6IL-01	TCGA-KK-A8IH-01	TCGA-HC-8266-01	TCGA-EJ-7788-01	TCGA-G9-6499-01	TCGA-KK-A7AZ-01	TCGA-G9-6338-01	TCGA-G9-6361-01	TCGA-YL-A8SQ-01	TCGA-G9-A9S4-01	TCGA-EJ-8474-01	TCGA-J4-A6M7-01	TCGA-EJ-7314-01	TCGA-EJ-A46E-01	TCGA-YL-A9WI-01	TCGA-KC-A4BR-01	TCGA-J4-A67R-01	TCGA-2A-AAYU-01	TCGA-G9-6364-01	TCGA-KK-A59X-01	TCGA-EJ-5516-01	TCGA-CH-5761-01	TCGA-HC-7740-01	TCGA-V1-A9OT-01	TCGA-G9-6329-01	TCGA-EJ-7325-01	TCGA-ZG-A8QZ-01	TCGA-KK-A6E7-01	TCGA-CH-5737-01	TCGA-CH-5750-01	TCGA-FC-A66V-01	TCGA-KC-A7FE-01	TCGA-HC-A8D1-01	TCGA-V1-A9Z9-01	TCGA-FC-A8O0-01	TCGA-HC-8264-01	TCGA-YL-A8SK-01	TCGA-ZG-A9L6-01	TCGA-HC-7231-01	TCGA-VP-A87E-01	TCGA-V1-A8MM-01	TCGA-EJ-5527-01	TCGA-CH-5738-01	TCGA-KK-A6E6-01	TCGA-EJ-A7NG-01	TCGA-KK-A8IG-01	TCGA-EJ-7789-01	TCGA-HC-A6HX-01	TCGA-KK-A7AY-01	TCGA-VN-A88L-01	TCGA-EJ-5499-01	TCGA-2A-A8VV-01	TCGA-XK-AAJR-01	TCGA-V1-A9Z8-01	TCGA-YL-A8SJ-01	TCGA-HC-7075-01	TCGA-J4-A83L-01	TCGA-EJ-AB27-01	TCGA-J9-A8CK-01	TCGA-HC-7752-01	TCGA-G9-6365-01	TCGA-CH-5772-01	TCGA-QU-A6IP-01	TCGA-EJ-5505-01	TCGA-KK-A59Y-01	TCGA-HC-A632-01	TCGA-ZG-A9MC-01	TCGA-HC-A9TH-01	TCGA-ZG-A8QY-01	TCGA-KK-A6E8-01	TCGA-CH-5751-01	TCGA-HI-7171-01	TCGA-HC-7077-01	TCGA-KC-A7FD-01	TCGA-HC-A8D0-01	TCGA-EJ-7792-01	TCGA-EJ-A65E-01	TCGA-G9-A9S7-01	TCGA-J4-A83N-01	TCGA-TK-A8OK-01	TCGA-EJ-A46F-01	TCGA-EJ-5503-01	TCGA-J4-8198-01	TCGA-EJ-7315-01	TCGA-YL-A9WH-01	TCGA-KK-A8IF-01	TCGA-J4-A67S-01	TCGA-ZG-A9ND-01	TCGA-G9-6363-01	TCGA-HC-A6AN-01	TCGA-VN-A88M-01	TCGA-G9-6342-01	TCGA-J4-A83M-01	TCGA-ZG-A9LM-01	TCGA-EJ-A46G-01	TCGA-G9-6353-01	TCGA-QU-A6IO-01	TCGA-V1-A9O5-06	TCGA-J4-A67T-01	TCGA-HC-A6AO-01	TCGA-Y6-A9XI-01	TCGA-EJ-5504-01	TCGA-V1-A9O5-01	TCGA-KK-A59Z-01	TCGA-CH-5740-01	TCGA-HC-7742-01	TCGA-J4-AAU2-01	TCGA-ZG-A9LB-01	TCGA-HC-A48F-01	TCGA-CH-5739-01	TCGA-HC-7230-01	TCGA-EJ-5526-01	TCGA-EJ-A7NF-01	TCGA-EJ-7791-01	TCGA-XK-AAIR-01	TCGA-XK-AAJ3-01	TCGA-EJ-5515-01	TCGA-EJ-7327-01	TCGA-XJ-A9DQ-01	TCGA-V1-A9Z7-01	TCGA-FC-A5OB-01	TCGA-EJ-A65D-01	TCGA-CH-5762-01	TCGA-YL-A8SI-01	TCGA-HC-7233-01	TCGA-G9-6378-01	TCGA-HC-7210-01	TCGA-VP-A87C-01	TCGA-EJ-5519-01	TCGA-G9-6332-01	TCGA-ZG-A9LS-01	TCGA-ZG-A9M4-01	TCGA-J4-A67O-01	TCGA-J4-A6G1-01	TCGA-CH-5746-01	TCGA-CH-5769-01	TCGA-EJ-A6RA-01	TCGA-YL-A8S8-01	TCGA-HC-7737-01	TCGA-XQ-A8TB-01	TCGA-EJ-5531-01	TCGA-EJ-5497-01	TCGA-X4-A8KS-01	TCGA-KK-A7AW-01	TCGA-SU-A7E7-01	TCGA-HC-7817-01	TCGA-VP-A878-01	TCGA-HC-8261-01	TCGA-YL-A8SC-01	TCGA-EJ-7782-01	TCGA-J4-AATZ-01	TCGA-J9-A8CM-01	TCGA-YL-A9WL-01	TCGA-VN-A88I-01	TCGA-EJ-5507-01	TCGA-G9-6367-01	TCGA-EJ-7793-01	TCGA-XJ-A9DK-01	TCGA-YL-A8SB-01	TCGA-EJ-7781-01	TCGA-HC-7749-01	TCGA-YL-A9WK-01	TCGA-EJ-5542-01	TCGA-EJ-7312-01	TCGA-CH-5792-01	TCGA-EJ-5508-01	TCGA-V1-A9OL-01	TCGA-G9-6343-01	TCGA-EJ-A65M-01	TCGA-VP-A87B-01	TCGA-HC-7209-01	TCGA-G9-6354-01	TCGA-G9-6379-01	TCGA-G9-7521-01	TCGA-EJ-7218-01	TCGA-EJ-A46H-01	TCGA-ZG-A8QX-01	TCGA-FC-7961-01	TCGA-V1-A9OA-01	TCGA-EJ-A7NJ-01	TCGA-KK-A8ID-01	TCGA-HC-7738-01	TCGA-EJ-5496-01	TCGA-G9-7509-01	TCGA-XQ-A8TA-01	TCGA-KK-A7AV-01	TCGA-EJ-A8FU-01	TCGA-HC-8262-01	TCGA-EJ-A46I-01	TCGA-V1-A8MG-01	TCGA-ZG-A9L4-01	TCGA-J4-8200-01	TCGA-KK-A8I9-01	TCGA-HC-8259-01	TCGA-V1-A8WV-01	TCGA-CH-5771-01	TCGA-CH-5794-01	TCGA-V1-A8WS-01	TCGA-EJ-5506-01	TCGA-V1-A9O7-01	TCGA-EJ-7783-01	TCGA-V1-A9OX-01	TCGA-XK-AAJP-01	TCGA-XK-AAK1-01	TCGA-2A-A8VX-01	TCGA-YL-A8SL-01	TCGA-G9-6356-01	TCGA-G9-6377-01	TCGA-HC-7232-01	TCGA-EJ-5518-01	TCGA-VP-A87D-01	TCGA-HC-7211-01	TCGA-HC-7750-01	TCGA-EJ-A7NH-01	TCGA-HC-8216-01	TCGA-EJ-A65B-01	TCGA-EJ-5530-01	TCGA-KC-A7FA-01	TCGA-KK-A6E0-01	TCGA-EJ-5498-01	TCGA-HC-8260-01	TCGA-4L-AA1F-01	TCGA-EJ-5517-01	TCGA-VP-A879-01	TCGA-KC-A7F6-01	TCGA-YL-A8HJ-01	TCGA-ZG-A8QW-01	TCGA-KK-A5A1-01	TCGA-HC-A6AL-01	TCGA-J9-A8CL-01	TCGA-KK-A8IC-01	TCGA-EJ-7794-01	TCGA-KK-A6DY-01	TCGA-J4-A67Q-01	TCGA-J4-A6G3-01	TCGA-EJ-A6RC-01	TCGA-G9-6366-01	TCGA-HC-A4ZV-01	TCGA-G9-6494-01	TCGA-KK-A7AU-01	TCGA-CH-5748-01	TCGA-YL-A8SA-01	TCGA-ZG-A9L5-01	TCGA-G9-6333-01	TCGA-G9-7519-01	TCGA-KK-A8I8-01	TCGA-2A-A8VL-01	TCGA-FC-7708-01	TCGA-V1-A8WW-01	TCGA-M7-A71Y-01	TCGA-YL-A9WJ-01	TCGA-V1-A8X3-01	TCGA-ZG-A9LU-01	TCGA-XJ-A83F-01	TCGA-VN-A88K-01	TCGA-HC-A9TE-01	TCGA-EJ-7115-01	TCGA-V1-A8MF-01	TCGA-XJ-A9DI-01	TCGA-V1-A9ZI-01	TCGA-XK-AAJA-01	TCGA-G9-A9S0-01	TCGA-ZG-A9L0-01	TCGA-EJ-7125-01	TCGA-EJ-8468-01	TCGA-CH-5790-01	TCGA-M7-A71Z-01	TCGA-J9-A52C-01	TCGA-HC-7820-01	TCGA-XJ-A83G-01	TCGA-G9-6496-01	TCGA-KK-A6E1-01	TCGA-ZG-A9N3-01	TCGA-YL-A8SP-01	TCGA-VN-A88Q-01	TCGA-G9-7523-01	TCGA-KC-A4BL-01	TCGA-KK-A8IB-01	TCGA-HC-8258-01	TCGA-EJ-5494-01	TCGA-EJ-7331-01	TCGA-KC-A7F5-01	TCGA-M7-A720-01	TCGA-J4-A67L-01	TCGA-V1-A8WL-01	TCGA-G9-6370-01	TCGA-CH-5789-01	TCGA-KK-A8I7-01	TCGA-EJ-A8FS-01	TCGA-VP-A875-01	TCGA-CH-5743-01	TCGA-EJ-A65J-01	TCGA-XJ-A9DX-01	TCGA-H9-A6BX-01	TCGA-J9-A8CP-01	TCGA-HC-7212-01	TCGA-M7-A721-01	TCGA-J4-A67M-01	TCGA-X4-A8KQ-01	TCGA-HC-A6AS-01	TCGA-2A-AAYO-01	TCGA-CH-5744-01	TCGA-2A-A8W1-01	TCGA-EJ-5522-01	TCGA-TP-A8TV-01	TCGA-YL-A8HK-01	TCGA-ZG-A9L1-01	TCGA-ZG-A9NI-01	TCGA-V1-A9O9-01	TCGA-J9-A52D-01	TCGA-KK-A8II-01	TCGA-HC-7081-01	TCGA-EJ-8469-01	TCGA-YL-A9WY-01	TCGA-EJ-5511-01	TCGA-XK-AAIV-01	TCGA-FC-A4JI-01	TCGA-EJ-7784-01	TCGA-V1-A9OY-01	TCGA-CH-5766-01	TCGA-HC-7747-01	TCGA-YL-A8HL-01	TCGA-EJ-5521-01	TCGA-2A-AAYF-01	TCGA-J9-A8CN-01	TCGA-VN-A88R-01	TCGA-G9-6336-01	TCGA-G9-7510-01	TCGA-KK-A8IA-01	TCGA-HC-8213-01	TCGA-VP-A87J-01	TCGA-KK-A8I6-01	TCGA-YL-A9WX-01	TCGA-KC-A4BV-01	TCGA-EJ-8470-01	TCGA-J4-AATV-01	TCGA-TP-A8TT-01	TCGA-EJ-7321-01	TCGA-KK-A7B4-01	TCGA-EJ-7797-01	TCGA-CH-5791-01	TCGA-HC-7818-01	TCGA-J9-A52B-01	TCGA-CH-5768-01	TCGA-HC-7736-01	TCGA-EJ-7786-01	TCGA-YL-A8SO-01	TCGA-KK-A7B3-01	TCGA-FC-A6HD-01	TCGA-EJ-A7NK-01	TCGA-V1-A9ZG-01	TCGA-ZG-A9L2-01	TCGA-2A-A8VO-01	TCGA-G9-7522-01	TCGA-EJ-7123-01	TCGA-XJ-A83H-01	TCGA-HC-8257-01	TCGA-KK-A8IJ-01	TCGA-EJ-AB20-01	TCGA-VP-A876-01	TCGA-CH-5767-01	TCGA-EJ-5495-01	TCGA-XK-AAIW-01	TCGA-EJ-5510-01	TCGA-EJ-7785-01	TCGA-G9-6347-01	TCGA-VN-A943-01	TCGA-HC-7819-01	TCGA-HC-7748-01	TCGA-J4-A67N-01	TCGA-KC-A7F3-01	TCGA-WW-A8ZI-01	TCGA-HC-7213-01	TCGA-V1-A9ZR-01	TCGA-M7-A722-01	TCGA-XA-A8JR-01	TCGA-KK-A6E2-01	TCGA-CH-5745-01	TCGA-EJ-5532-01	TCGA-EJ-5509-01	TCGA-VP-A87K-01	TCGA-KK-A8I5-01	TCGA-YL-A8S9-01	TCGA-G9-6369-01	
1058	CENPA	-0.2491	-0.5606	-0.3416	-0.3615	1.0802	0.8527	-0.0195	-0.4264	-0.5977	-0.4803	-0.0761	0.1347	0.1045	-0.2498	1.3287	1.1089	-0.1388	-0.6122	4.2663	-0.1717	-0.5377	-0.2374	-0.3417	-0.5412	-0.3721	-0.4593	-0.3500	-0.2838	-0.3331	2.6892	-0.1306	-0.0834	-0.2547	-0.6093	-0.4884	-0.5307	-0.3041	-0.6155	1.1284	-0.0239	1.2505	-0.4404	0.5376	-0.4813	-0.3464	1.0387	-0.5021	-0.2305	-0.4332	-0.3394	-0.1318	-0.3186	0.0200	-0.4465	-0.3745	1.5519	-0.4192	-0.0546	-0.2185	-0.4842	-0.5499	-0.0298	-0.3705	-0.3595	-0.1132	-0.4145	-0.5412	-0.5081	-0.5633	-0.5089	-0.5028	-0.4776	1.0633	1.0451	-0.2371	-0.0113	0.0586	-0.2581	-0.1190	-0.2576	-0.5661	1.0381	-0.1836	2.3012	1.4644	-0.4698	-0.4442	-0.0099	-0.5886	-0.1117	-0.3314	-0.5020	-0.5306	-0.5694	1.3352	-0.3454	-0.2314	3.2726	-0.3593	0.1222	-0.1011	-0.4000	0.9096	1.0473	0.2731	1.3652	-0.0827	0.5602	-0.5763	0.9555	0.5218	0.1901	-0.5754	-0.3760	0.0881	-0.1638	0.1367	0.6872	-0.5241	-0.1957	-0.4230	-0.4349	0.4131	1.3258	0.2169	-0.4621	-0.3516	-0.5944	2.7926	-0.5862	-0.6456	-0.4104	-0.3595	3.0337	-0.3610	7.3010	-0.6701	-0.2975	-0.1960	0.0101	-0.2880	1.5369	-0.3609	0.5522	-0.6339	-0.5163	-0.4828	0.0017	-0.4644	-0.2508	-0.4638	-0.3922	-0.4328	-0.4937	-0.1170	-0.3880	-0.4273	-0.3036	-0.5820	-0.5818	1.8872	-0.4212	-0.3764	-0.4383	2.0778	-0.3642	0.1661	0.5163	0.3588	-0.5327	-0.6219	-0.2727	0.2807	-0.3333	-0.3326	-0.1763	-0.3621	-0.5063	-0.0278	0.7595	-0.4821	1.7307	-0.0123	-0.1864	3.0738	0.0612	-0.2553	-0.3243	-0.4284	-0.5869	0.4764	-0.1358	-0.3711	-0.2485	2.2801	-0.5134	-0.4651	0.3827	1.6239	0.6501	-0.6329	-0.0689	0.2117	-0.1976	-0.4775	-0.3103	-0.6466	0.4355	0.2040	-0.6642	-0.5876	6.3672	-0.6099	0.1335	-0.4320	0.3067	3.1388	-0.2854	-0.1575	0.5085	-0.3905	0.2421	0.1624	-0.2732	-0.3267	0.0984	-0.1642	-0.2986	-0.5624	-0.0786	-0.4384	-0.1890	-0.5421	0.0010	0.2005	2.0237	-0.1850	-0.4343	-0.4400	-0.4906	-0.5794	0.1855	0.0551	-0.6198	-0.4569	-0.4910	-0.7055	0.6796	-0.3034	1.8432	-0.2710	2.3883	-0.4804	-0.2178	0.1009	-0.3138	-0.2210	-0.1755	-0.4340	-0.2815	-0.1714	0.2797	0.2222	0.1055	-0.1480	0.5504	0.6311	-0.4330	0.2689	-0.6257	-0.4415	-0.4578	-0.0261	-0.2496	-0.3760	-0.4503	-0.2200	-0.3962	-0.1812	-0.0681	1.9040	-0.2396	0.8236	0.2304	-0.4247	-0.4675	-0.3437	-0.1020	-0.3285	-0.6523	-0.2930	1.2437	-0.3203	-0.6494	2.0067	-0.0366	-0.4918	-0.5026	6.0519	-0.3534	-0.5411	-0.3570	-0.4970	-0.3890	0.2910	-0.5887	0.2539	-0.5254	2.6887	-0.5246	0.3977	-0.4576	-0.6340	0.3137	-0.2288	-0.1140	1.2599	-0.2611	1.0229	1.2787	-0.3020	-0.5173	-0.5028	0.2308	-0.1803	-0.5245	-0.5401	-0.4691	0.5964	-0.1680	-0.3621	-0.1949	1.1080	-0.5411	-0.5825	1.9155	-0.6001	-0.6671	-0.1283	-0.1030	1.7540	2.0986	0.2871	0.9360	0.0279	0.0081	-0.3748	-0.4281	0.7556	-0.4260	-0.4733	2.7347	-0.5567	-0.1555	-0.0309	-0.3040	0.5583	-0.4962	-0.4882	-0.1111	-0.6193	-0.5523	0.6362	-0.6097	-0.3733	-0.3656	0.3189	0.1418	-0.0875	-0.3612	-0.5197	-0.1639	-0.0918	0.8412	0.3902	1.0502	0.6121	0.1604	-0.5495	-0.5993	-0.1268	-0.6325	-0.6451	-0.0280	1.3381	2.8956	9.6944	0.3213	-0.6171	-0.5156	-0.4088	1.5757	-0.3473	-0.2931	-0.4220	0.9540	-0.5439	-0.1370	-0.4708	-0.6562	-0.6285	-0.1977	-0.2624	-0.4103	-0.3878	-0.3629	-0.1570	-0.5483	-0.3291	-0.1734	-0.0806	-0.4609	-0.3418	-0.2270	-0.2375	-0.4283	-0.3762	0.0325	0.4050	0.0951	-0.1054	0.3005	0.1668	0.2562	-0.0809	-0.1668	0.2813	1.8341	-0.5935	1.2666	9.1500	-0.1964	-0.4040	0.1321	-0.3943	-0.1444	0.1519	-0.5634	-0.4718	0.1220	-0.5785	-0.3894	0.5766	-0.6502	-0.2671	-0.1563	-0.4612	0.0196	-0.1130	-0.5287	-0.3934	-0.1735	1.7246	-0.5671	-0.1333	-0.6042	0.3012	-0.0757	0.0867	-0.4475	0.7968	-0.2883	0.5430	-0.5161	-0.2655	0.6683	-0.0753	-0.6280	-0.2780	-0.0565	-0.3909	-0.4859	-0.6107	0.6096	-0.4023	0.1263	5.8441	-0.4529	-0.3649	-0.5639	-0.5854	-0.3322	-0.4989	-0.4694	-0.0971	-0.4052	1.1021	-0.6069	0.6723	-0.3875	-0.2817	-0.5509	-0.3594	-0.0734	-0.0990	-0.4060	0.4482	0.3036	
64105	CENPK	-0.4752	-0.3296	-0.3325	-0.0981	-0.3793	0.1743	-0.0901	-0.3573	-0.1322	-0.3783	-0.3961	0.0198	0.0633	-0.4731	0.4700	0.5559	-0.6212	-0.6859	2.1274	-0.0481	-0.4120	0.0558	-0.2885	-0.4064	-0.1565	-0.8031	-0.2668	-0.3638	-0.0807	5.6941	-0.2563	-0.1240	0.2753	-0.3680	-0.4011	-0.3888	-0.5278	-0.3960	2.7123	0.2002	1.6778	-0.4973	-0.5252	0.3384	-0.3581	1.2725	-0.4963	0.0136	-0.2401	-0.4112	0.0809	-0.2759	-0.2558	-0.4528	-0.4097	-0.1267	-0.3064	0.5883	-0.4051	-0.5148	-0.3726	0.1975	-0.3819	-0.2231	-0.1446	-0.5314	-0.5743	-0.5511	-0.6362	-0.5065	-0.6502	-0.4363	1.1033	3.8120	-0.4350	0.8211	1.1242	-0.2547	0.4854	-0.2266	-0.5719	-0.1559	0.0236	2.2214	1.7508	-0.3967	-0.1408	-0.3892	-0.4651	0.3819	-0.6039	-0.2728	-0.5393	-0.6435	0.7217	0.1478	-0.1605	3.7737	-0.1136	-0.3188	1.3584	0.2251	0.0937	2.1283	0.0072	2.5713	-0.5346	-0.1720	-0.4376	0.4590	1.1706	-0.3170	-0.5579	-0.1461	-0.4610	0.0707	-0.1100	0.9740	-0.5599	-0.5188	-0.5339	-0.4902	0.2143	0.7114	0.9000	0.0539	-0.5362	-0.5636	1.6394	-0.6831	-0.4643	-0.4648	-0.4861	0.3788	-0.2476	2.5385	-0.6254	-0.6352	-0.5023	-0.6451	1.2908	0.7260	-0.5180	-0.0203	-0.6088	-0.1254	-0.0891	-0.4319	0.1873	0.1895	-0.2197	-0.3510	-0.0870	-0.5688	-0.2043	-0.0276	-0.0057	-0.1779	-0.4815	-0.5751	0.4473	-0.6451	-0.5695	-0.1667	1.6052	-0.1693	0.0615	0.2666	0.5430	-0.6207	-0.5194	-0.2624	-0.3393	-0.6783	-0.2404	-0.4039	-0.2850	-0.0967	-0.3151	0.2693	-0.0659	0.5243	0.6683	-0.5279	0.3549	-0.0001	-0.4374	-0.2759	0.0085	-0.2662	1.0001	-0.2358	-0.3197	-0.5422	-0.0931	-0.4433	-0.3368	0.4496	2.9461	-0.6122	-0.5374	-0.4247	1.4026	-0.5131	-0.5820	0.1448	-0.5724	-0.4314	-0.0713	-0.6008	-0.6786	2.0756	-0.4245	-0.1604	-0.0192	-0.3002	0.2565	-0.7056	0.7471	0.0970	-0.4105	-0.1462	-0.4015	-0.2846	0.0210	0.3957	-0.2518	-0.0917	-0.5333	0.2019	-0.5650	-0.3688	-0.1694	0.2810	0.1479	0.9897	-0.2141	-0.3078	-0.4026	-0.4040	-0.5857	0.3000	-0.4785	-0.7477	0.0153	0.1316	-0.6750	1.7764	0.0998	2.7239	-0.4013	0.4092	-0.2694	0.3782	0.0024	-0.2837	0.2411	-0.7650	-0.4307	0.6507	-0.3375	0.2020	0.8498	0.6080	-0.0802	-0.1792	-0.1643	-0.0776	0.6987	-0.5323	-0.4712	0.0229	0.6966	-0.4317	-0.5364	-0.2641	-0.0967	-0.6216	-0.3697	0.2228	1.8055	-0.6997	-0.4356	0.1383	0.0441	-0.4919	-0.7771	-0.0885	-0.3968	-0.4424	-0.2845	0.8477	-0.5706	-0.1431	0.3374	0.1530	-0.0373	-0.5150	12.6409	-0.1169	-0.5099	-0.0835	-0.2949	-0.0165	0.1367	-0.5485	-0.0587	-0.2026	1.6325	-0.5205	0.9655	0.0280	-0.2771	-0.0275	-0.4307	-0.3569	0.1501	-0.5270	0.6599	1.8094	-0.2585	-0.5981	-0.4973	0.0407	-0.3443	-0.1950	-0.6035	-0.3446	0.8060	-0.3336	-0.0547	-0.4283	-0.0004	-0.3972	-0.2201	1.1288	-0.4984	-0.6104	-0.1895	-0.0214	1.6275	-0.3863	-0.1613	-0.1426	0.6513	0.0282	-0.2398	-0.7194	2.6961	-0.3977	-0.4528	3.2214	-0.5959	-0.1807	0.2674	-0.3769	0.2155	-0.4873	-0.6938	-0.1822	-0.5214	-0.2686	0.6756	-0.5141	0.0701	-0.4784	-0.6446	0.3750	-0.3457	-0.5434	-0.4404	-0.4218	-0.1240	-0.6208	0.3343	1.4321	0.0253	-0.2979	-0.4502	-0.3682	-0.3559	-0.5829	-0.7272	-0.5110	0.1038	1.2418	3.9090	0.5504	-0.3271	-0.3960	0.0206	-0.1591	-0.3632	-0.4836	-0.2717	0.4115	-0.4294	-0.1729	-0.1962	-0.5501	-0.4548	-0.3471	0.2939	-0.1120	0.3009	-0.4801	-0.6376	-0.0127	-0.3918	-0.6024	0.0578	-0.6186	0.0200	-0.3101	-0.0308	-0.1708	0.0315	0.1880	-0.4767	0.7524	-0.2818	0.0191	0.6643	0.8995	-0.3613	-0.2820	2.4795	1.1828	-0.6441	1.4572	3.1667	-0.0089	-0.0516	-0.5707	-0.2814	0.0258	-0.2417	-0.6424	-0.5680	-0.1788	-0.4625	-0.5169	0.0486	-0.6781	-0.4094	-0.2669	-0.3362	0.3579	1.0248	-0.1809	-0.3028	-0.3750	0.4382	-0.1024	0.4200	-0.6365	0.0099	-0.0230	0.3148	-0.5187	-0.1747	-0.2704	0.5424	-0.2792	0.0151	-0.0725	-0.2158	-0.6746	-0.5054	-0.2208	0.0106	-0.5764	-0.0307	1.6715	-0.5192	0.3837	3.9926	-0.4356	-0.3593	-0.5702	-0.6522	-0.1111	-0.3579	-0.4691	-0.0584	-0.0568	2.3740	-0.7040	-0.1882	-0.6204	-0.1974	-0.5032	-0.2682	-0.5062	-0.1472	-0.6902	0.3638	0.1585	
