GENE_ID	COMMON	TCGA-62-A46S-01	TCGA-67-3770-01	TCGA-64-1681-01	TCGA-MP-A4TF-01	TCGA-86-A4D0-01	TCGA-95-A4VP-01	TCGA-78-7537-01	TCGA-99-8025-01	TCGA-83-5908-01	TCGA-71-6725-01	TCGA-50-5939-01	TCGA-97-7552-01	TCGA-78-7159-01	TCGA-78-7160-01	TCGA-73-4666-01	TCGA-44-6147-01	TCGA-86-A4P7-01	TCGA-55-A48X-01	TCGA-50-6590-01	TCGA-55-6985-01	TCGA-91-7771-01	TCGA-75-6212-01	TCGA-78-7148-01	TCGA-55-1595-01	TCGA-73-4677-01	TCGA-05-4426-01	TCGA-44-A4SS-01	TCGA-55-7726-01	TCGA-86-8281-01	TCGA-50-5068-01	TCGA-55-8090-01	TCGA-44-2655-01	TCGA-53-A4EZ-01	TCGA-86-7711-01	TCGA-69-7979-01	TCGA-44-7667-01	TCGA-55-6986-01	TCGA-99-AA5R-01	TCGA-38-4625-01	TCGA-05-4415-01	TCGA-95-7567-01	TCGA-49-6761-01	TCGA-55-7725-01	TCGA-55-7910-01	TCGA-69-7761-01	TCGA-49-AAR2-01	TCGA-64-5779-01	TCGA-55-8615-01	TCGA-97-A4M3-01	TCGA-49-4490-01	TCGA-55-8091-01	TCGA-55-8204-01	TCGA-44-2656-01	TCGA-05-4402-01	TCGA-86-8669-01	TCGA-69-7978-01	TCGA-49-4510-01	TCGA-44-6778-01	TCGA-86-7953-01	TCGA-62-A46R-01	TCGA-91-6835-01	TCGA-86-8075-01	TCGA-55-7281-01	TCGA-62-8397-01	TCGA-O1-A52J-01	TCGA-NJ-A55O-01	TCGA-05-5429-01	TCGA-50-5045-01	TCGA-55-8513-01	TCGA-50-8460-01	TCGA-49-AARR-01	TCGA-80-5611-01	TCGA-55-6984-01	TCGA-49-AAR4-01	TCGA-55-A48Y-01	TCGA-55-7576-01	TCGA-75-6211-01	TCGA-L4-A4E5-01	TCGA-MP-A4SY-01	TCGA-86-8076-01	TCGA-MN-A4N5-01	TCGA-95-7947-01	TCGA-44-2657-01	TCGA-78-7149-01	TCGA-55-A57B-01	TCGA-69-7763-01	TCGA-86-8672-01	TCGA-L9-A743-01	TCGA-50-5941-01	TCGA-50-5044-01	TCGA-44-A4SU-01	TCGA-86-8279-01	TCGA-95-8494-01	TCGA-44-5645-01	TCGA-55-8514-01	TCGA-73-7498-01	TCGA-49-4512-01	TCGA-44-6776-01	TCGA-78-7150-01	TCGA-86-8280-01	TCGA-49-4501-01	TCGA-55-8614-01	TCGA-78-7536-01	TCGA-55-8205-01	TCGA-78-7161-01	TCGA-97-7553-01	TCGA-44-6148-01	TCGA-05-4382-01	TCGA-44-3398-01	TCGA-86-A4P8-01	TCGA-50-5055-01	TCGA-38-6178-01	TCGA-44-6777-01	TCGA-55-1596-01	TCGA-05-4425-01	TCGA-55-6642-01	TCGA-95-A4VN-01	TCGA-53-7626-01	TCGA-97-8547-01	TCGA-78-7535-01	TCGA-55-A490-01	TCGA-99-7458-01	TCGA-78-7162-01	TCGA-44-2668-01	TCGA-97-7554-01	TCGA-86-A4JF-01	TCGA-05-5420-01	TCGA-35-4122-01	TCGA-86-8054-01	TCGA-91-A4BD-01	TCGA-55-A48Z-01	TCGA-67-3771-01	TCGA-97-8179-01	TCGA-L4-A4E6-01	TCGA-44-8120-01	TCGA-J2-8192-01	TCGA-55-7911-01	TCGA-MP-A4TE-01	TCGA-05-4244-01	TCGA-55-7724-01	TCGA-86-8671-01	TCGA-49-AAR3-01	TCGA-38-7271-01	TCGA-55-8092-01	TCGA-64-5781-01	TCGA-97-A4M2-01	TCGA-95-7043-01	TCGA-50-5066-02	TCGA-05-4403-01	TCGA-50-5066-01	TCGA-73-4676-01	TCGA-73-7499-01	TCGA-50-5930-01	TCGA-05-4417-01	TCGA-78-7145-01	TCGA-05-4389-01	TCGA-75-7025-01	TCGA-53-7813-01	TCGA-53-7624-01	TCGA-55-8510-01	TCGA-55-8206-01	TCGA-78-8660-01	TCGA-91-6849-01	TCGA-50-5931-01	TCGA-64-1678-01	TCGA-95-7948-01	TCGA-86-7955-01	TCGA-MP-A4TC-01	TCGA-62-8395-01	TCGA-44-A47G-01	TCGA-50-5942-01	TCGA-71-8520-01	TCGA-86-8673-01	TCGA-62-8394-01	TCGA-L9-A443-01	TCGA-55-A491-01	TCGA-55-8087-01	TCGA-49-4486-01	TCGA-05-4405-01	TCGA-44-8119-01	TCGA-55-8299-01	TCGA-62-A46P-01	TCGA-62-A471-01	TCGA-86-8278-01	TCGA-44-5644-01	TCGA-86-7713-01	TCGA-35-4123-01	TCGA-86-8055-01	TCGA-50-6673-01	TCGA-55-7570-01	TCGA-55-1592-01	TCGA-NJ-A7XG-01	TCGA-MP-A4TD-01	TCGA-50-6593-01	TCGA-NJ-A55R-01	TCGA-73-4675-01	TCGA-NJ-A4YP-01	TCGA-44-5643-01	TCGA-75-6214-01	TCGA-55-7907-01	TCGA-05-4418-01	TCGA-78-7146-01	TCGA-78-7220-01	TCGA-L9-A5IP-01	TCGA-86-8358-01	TCGA-80-5608-01	TCGA-05-4390-01	TCGA-75-6203-01	TCGA-55-8207-01	TCGA-05-4430-01	TCGA-MP-A4T9-01	TCGA-55-6712-01	TCGA-4B-A93V-01	TCGA-64-1679-01	TCGA-97-A4M6-01	TCGA-50-6591-01	TCGA-44-6779-01	TCGA-97-8172-01	TCGA-91-6836-01	TCGA-55-1594-01	TCGA-05-4427-01	TCGA-55-7816-01	TCGA-86-8359-01	TCGA-49-4487-01	TCGA-97-A4M5-01	TCGA-55-A492-01	TCGA-55-6975-01	TCGA-86-6851-01	TCGA-86-8056-01	TCGA-44-2666-01	TCGA-J2-8194-01	TCGA-64-1680-01	TCGA-69-7760-01	TCGA-95-7039-01	TCGA-86-7701-01	TCGA-55-8511-01	TCGA-78-7158-01	TCGA-91-6848-01	TCGA-MP-A4SV-01	TCGA-MP-A4T7-01	TCGA-50-5932-01	TCGA-35-3615-01	TCGA-86-7954-01	TCGA-97-7941-01	TCGA-78-7147-01	TCGA-44-2665-01	TCGA-80-5607-01	TCGA-86-8674-01	TCGA-05-5428-01	TCGA-55-8208-01	TCGA-55-7815-01	TCGA-91-6847-01	TCGA-MP-A4SW-01	TCGA-MP-A4T8-01	TCGA-55-8512-01	TCGA-62-A472-01	TCGA-50-5933-01	TCGA-50-6592-01	TCGA-55-6987-01	TCGA-49-6745-01	TCGA-38-4632-01	TCGA-55-A493-01	TCGA-49-4514-01	TCGA-L9-A444-01	TCGA-69-7980-01	TCGA-73-4662-01	TCGA-55-8302-01	TCGA-50-5944-01	TCGA-55-8616-01	TCGA-49-4488-01	TCGA-55-8089-01	TCGA-78-8648-01	TCGA-44-8117-01	TCGA-97-8171-01	TCGA-44-3396-01	TCGA-67-6216-01	TCGA-49-6767-01	TCGA-49-6744-01	TCGA-NJ-A4YG-01	TCGA-64-5774-01	TCGA-55-8301-01	TCGA-50-6595-01	TCGA-55-6980-01	TCGA-97-7546-01	TCGA-75-6206-01	TCGA-62-8402-01	TCGA-MN-A4N1-01	TCGA-55-6979-01	TCGA-55-7903-01	TCGA-95-8039-01	TCGA-MP-A4T6-01	TCGA-97-A4LX-01	TCGA-95-A4VK-01	TCGA-44-2662-01	TCGA-38-4630-01	TCGA-86-8585-01	TCGA-93-7348-01	TCGA-55-6968-01	TCGA-05-4432-01	TCGA-75-5122-01	TCGA-78-7154-01	TCGA-J2-A4AG-01	TCGA-49-4505-01	TCGA-44-3918-01	TCGA-93-8067-01	TCGA-78-7143-01	TCGA-91-6830-01	TCGA-44-2661-01	TCGA-78-7166-01	TCGA-38-4631-01	TCGA-55-A494-01	TCGA-99-8032-01	TCGA-91-8496-01	TCGA-38-A44F-01	TCGA-50-5051-01	TCGA-97-8552-01	TCGA-75-7027-01	TCGA-55-8621-01	TCGA-64-1676-01	TCGA-55-7227-01	TCGA-MP-A4TA-01	TCGA-95-7562-01	TCGA-91-6829-01	TCGA-55-8085-01	TCGA-44-7662-01	TCGA-49-AAQV-01	TCGA-55-8507-01	TCGA-05-4398-01	TCGA-55-6969-01	TCGA-69-7973-01	TCGA-55-8096-01	TCGA-S2-AA1A-01	TCGA-44-A479-01	TCGA-44-7661-01	TCGA-55-8097-01	TCGA-78-7542-01	TCGA-93-A4JQ-01	TCGA-78-7155-01	TCGA-55-8508-01	TCGA-75-5146-01	TCGA-44-3919-01	TCGA-55-7284-01	TCGA-05-4410-01	TCGA-50-5935-01	TCGA-49-AARO-01	TCGA-62-A46O-01	TCGA-62-A470-01	TCGA-49-4506-01	TCGA-86-6562-01	TCGA-67-6217-01	TCGA-38-4628-01	TCGA-49-6743-01	TCGA-50-5946-01	TCGA-50-5946-02	TCGA-49-AAR9-01	TCGA-99-8033-01	TCGA-50-6594-01	TCGA-91-8497-01	TCGA-MP-A4TJ-01	TCGA-97-7547-01	TCGA-73-4670-01	TCGA-91-6840-01	TCGA-55-8620-01	TCGA-75-6205-01	TCGA-55-6978-01	TCGA-NJ-A55A-01	TCGA-64-1677-01	TCGA-49-6742-01	TCGA-97-8174-01	TCGA-38-4629-01	TCGA-05-4249-01	TCGA-73-4659-01	TCGA-91-6828-01	TCGA-MP-A4TK-01	TCGA-69-8453-01	TCGA-62-A46Y-01	TCGA-73-A9RS-01	TCGA-78-8662-01	TCGA-55-7995-01	TCGA-97-A4M7-01	TCGA-55-6543-01	TCGA-78-7167-01	TCGA-86-7714-01	TCGA-05-4420-01	TCGA-NJ-A4YF-01	TCGA-55-8619-01	TCGA-64-5775-01	TCGA-J2-A4AE-01	TCGA-50-5072-01	TCGA-93-7347-01	TCGA-78-8640-01	TCGA-78-7156-01	TCGA-50-5049-01	TCGA-44-7672-01	TCGA-49-AARN-01	TCGA-99-8028-01	TCGA-69-8255-01	TCGA-NJ-A4YQ-01	TCGA-05-5425-01	TCGA-05-4250-01	TCGA-38-4627-01	TCGA-97-8176-01	TCGA-44-4112-01	TCGA-44-6775-01	TCGA-44-A47B-01	TCGA-49-AAR0-01	TCGA-75-7031-01	TCGA-05-4395-01	TCGA-J2-A4AD-01	TCGA-97-A4M1-01	TCGA-50-7109-01	TCGA-44-7671-01	TCGA-55-6971-01	TCGA-69-8253-01	TCGA-55-A4DF-01	TCGA-MN-A4N4-01	TCGA-35-5375-01	TCGA-97-7938-01	TCGA-69-7764-01	TCGA-67-3773-01	TCGA-44-7660-01	TCGA-75-5147-01	TCGA-55-7283-01	TCGA-L9-A50W-01	TCGA-50-5936-01	TCGA-91-A4BC-01	TCGA-44-2659-01	TCGA-49-AARE-01	TCGA-50-8457-01	TCGA-67-3772-01	TCGA-MP-A5C7-01	TCGA-55-7728-01	TCGA-44-6145-01	TCGA-MP-A4T4-01	TCGA-78-7539-01	TCGA-55-A4DG-01	TCGA-69-8254-01	TCGA-62-A46U-01	TCGA-73-4658-01	TCGA-78-7633-01	TCGA-97-8175-01	TCGA-05-5715-01	TCGA-05-4384-01	TCGA-55-6983-01	TCGA-78-8655-01	TCGA-44-A47A-01	TCGA-05-4424-01	TCGA-78-7163-01	TCGA-L9-A8F4-01	TCGA-91-8499-01	TCGA-93-A4JP-01	TCGA-55-6972-01	TCGA-MP-A4TI-01	TCGA-55-7994-01	TCGA-78-7540-01	TCGA-78-7152-01	TCGA-75-7030-01	TCGA-44-7659-01	TCGA-49-4507-01	TCGA-44-7669-01	TCGA-69-A59K-01	TCGA-97-7937-01	TCGA-67-3774-01	TCGA-50-8459-01	TCGA-55-7727-01	TCGA-64-5778-01	TCGA-05-4433-01	TCGA-64-5815-01	TCGA-86-A456-01	TCGA-55-7573-01	TCGA-93-A4JN-01	TCGA-62-8399-01	TCGA-95-7944-01	TCGA-86-8073-01	TCGA-05-4422-01	TCGA-97-8177-01	TCGA-55-7913-01	TCGA-55-8505-01	TCGA-55-6981-01	TCGA-05-4396-01	TCGA-55-8094-01	TCGA-05-5423-01	TCGA-55-5899-01	TCGA-97-A4M0-01	TCGA-75-5126-01	TCGA-44-7670-01	TCGA-55-6970-01	TCGA-55-7574-01	TCGA-67-4679-01	TCGA-62-8398-01	TCGA-86-8074-01	TCGA-49-4494-01	TCGA-55-7914-01	TCGA-69-7765-01	TCGA-55-6982-01	TCGA-55-8506-01	TCGA-93-A4JO-01	TCGA-50-6597-01	TCGA-69-7974-01	TCGA-05-4397-01	TCGA-MP-A4TH-01	TCGA-78-7153-01	TCGA-73-4668-01	TCGA-75-5125-01	TCGA-49-AARQ-01	TCGA-91-6831-01	TCGA-L9-A7SV-01	TCGA-67-6215-01	TCGA-38-4626-01	TCGA-44-6774-01	TCGA-55-8203-01	TCGA-44-6146-01	TCGA-05-4434-01	TCGA-75-6207-01	TCGA-NJ-A4YI-01	TCGA-86-8668-01	TCGA-62-A46V-01	
1058	CENPA	-0.8160	-0.7805	-0.6918	-0.1900	4.0679	0.3757	-0.9379	0.5516	1.7373	-0.4115	0.2812	-0.8367	0.6786	0.3341	1.6340	-0.9049	-0.5063	-0.4793	3.1712	0.1627	-0.6895	-0.7640	0.0480	0.0378	-0.8535	-0.6292	0.0596	1.2624	-0.8938	0.0747	-0.2907	-0.8755	4.6012	4.1933	0.0732	11.4653	-0.7692	-0.7760	1.8806	1.0816	0.5222	0.3092	-0.8892	0.9590	-0.3173	1.8391	0.3323	0.0765	-0.8641	-0.5576	-0.5411	0.2644	-0.1168	-0.1654	-0.5527	0.0135	-0.9245	0.4874	1.5057	0.1226	-0.2796	-0.1367	-0.4771	-0.8818	-0.8351	-0.5117	0.2797	0.0274	-0.8248	-0.8578	-0.9844	2.2301	-0.1796	0.6088	0.0507	0.3548	0.6803	1.5873	-0.5235	-0.7883	0.0460	0.4621	-0.4915	-0.8231	-0.7119	-0.8611	0.2266	-0.1356	-0.2904	0.7889	-0.7025	-0.4352	1.1972	-0.8193	-0.9768	-0.9478	-0.3283	-0.8996	1.5505	-0.5913	-0.6655	0.3683	3.9761	2.2384	-0.6627	-0.3162	-1.0418	0.0862	-0.4313	-0.9834	-0.3900	-0.7475	-0.5386	3.7347	-0.0801	0.2586	0.9069	-0.6230	-0.4344	1.0362	-0.2348	-0.7059	-0.8471	2.2671	-0.3666	0.3507	0.5656	4.3577	3.5617	-0.9181	0.3059	0.2509	-0.2404	-0.7574	-0.6849	-0.7360	0.3494	0.0222	0.3378	0.2912	-0.3589	1.7908	-0.7007	-0.4346	1.1841	-0.9187	1.2603	1.4575	-0.7285	3.3587	1.6867	2.6916	0.1657	-0.1914	0.5283	1.0343	-0.8870	0.2512	4.6750	0.1649	-0.9012	0.9751	-0.9715	0.6634	7.9493	-0.6979	1.8224	0.5548	-0.8861	-0.1900	-0.9842	0.1551	0.4432	1.2377	-0.1877	-0.4692	-1.0023	-0.8773	-0.6918	0.3809	0.1356	-0.6729	1.4053	-0.5785	0.5550	0.0269	2.8559	0.0509	0.0388	1.9190	0.2059	-1.0021	-0.5308	0.5043	-0.3891	-0.5451	-0.0411	1.2220	2.9615	0.2945	0.4194	4.9663	0.1677	-0.1431	4.0759	-0.0604	1.2418	-0.8923	-0.9507	-0.1414	-0.0116	-0.2341	-0.2732	0.1255	-0.8169	2.2984	0.6192	-0.9209	3.9339	0.8213	0.0278	-0.8090	-0.4572	4.2652	-0.6894	-0.9080	1.9273	-0.1750	-0.8946	-0.5867	-0.9143	-0.8697	0.1317	0.3554	1.1725	1.0544	-0.5935	2.8308	0.7197	-0.0957	-0.5754	-0.8680	-0.0562	-0.9193	0.0798	-0.6347	-0.1413	-0.5202	4.6428	0.1111	-0.2926	1.9239	0.2010	0.5351	-0.9584	0.2415	0.1570	2.5486	0.3908	0.0607	2.6275	2.3354	2.0166	-0.0765	-0.0127	-0.8323	0.0710	-0.7912	-0.4520	0.5698	1.0559	0.0487	-0.4716	-0.7806	-0.0350	-0.6900	1.4786	-0.5608	-0.8538	4.0919	0.3008	1.4183	-0.8065	-0.8143	-1.0248	1.2272	2.2214	1.4581	0.4134	-0.4586	-0.8775	-0.3409	-0.4801	1.1590	6.5784	1.0013	-0.6518	4.1590	0.4514	0.1157	0.5464	-0.8181	-0.7253	1.0152	0.4325	0.0892	-0.1791	-0.4594	0.3785	3.1980	0.6016	0.1975	-0.9754	-0.7909	0.6606	-1.0196	1.6259	-0.5067	0.7454	-0.4745	1.3736	0.5797	0.4507	0.9886	0.8944	0.0417	0.8445	0.8028	2.3957	2.2754	-0.5579	-0.9277	0.2114	1.0578	-0.9266	1.0193	0.1741	3.7769	-0.3373	-0.6143	-0.0490	-0.8922	-0.3641	-0.7859	0.2916	1.9981	-0.1287	1.2381	-0.0045	-0.9753	-0.1367	2.2893	5.9302	2.9935	3.8827	0.6673	2.0206	-0.9332	-0.2190	-0.9639	0.9608	0.0489	1.4569	0.4790	0.8101	-0.9094	1.7249	0.9299	-0.9644	0.5463	-0.6822	1.1419	0.0920	0.6520	-0.4505	-0.4382	4.0465	2.3306	1.0081	-0.6125	-0.9829	-1.0115	-0.8196	6.4841	0.3329	-0.7793	1.5725	-0.8058	3.4341	-0.5992	2.6940	-0.9864	0.1146	-0.0809	-0.3497	-0.3471	1.7095	0.2749	1.0545	1.5097	-0.5478	0.8414	-0.0529	0.0599	-0.3372	0.3596	-0.4040	0.9385	0.8242	-0.9571	-0.2197	-0.8116	-0.1173	-0.8411	1.2015	-0.4492	2.8275	-0.8440	-0.5949	-0.7967	1.8283	1.4120	-0.4226	-0.7908	-0.0982	1.0345	-0.7443	2.9092	-0.9671	-0.7426	-0.7532	-0.5977	-0.3345	0.6206	-0.8158	-0.7952	-0.7952	0.0863	-0.5373	-0.8094	-0.0833	-0.4385	-0.8670	-0.5549	-0.6753	-0.4464	0.5923	-0.9893	0.3372	3.4413	-0.3859	-0.5058	0.7331	1.4033	-0.8917	-0.6487	-0.8473	-1.0018	3.7009	0.5441	0.0301	-0.4161	-0.8714	-0.6799	1.1982	0.0266	-0.3418	-0.3939	-0.7318	-0.9058	0.1641	0.0417	1.3238	0.0302	-0.3008	-0.5853	1.7037	0.9101	0.2867	-0.2595	0.7902	-0.7363	2.8307	-0.7650	1.6696	4.4425	0.2294	-0.6263	-0.9088	0.0020	0.5721	1.1221	-0.2789	-0.2717	0.0198	0.2834	-0.5036	-0.6914	0.2142	6.0277	-0.9393	-0.3868	0.1415	1.2045	2.6768	3.5048	2.1307	-0.5836	-0.6592	-0.1068	0.3581	-0.8622	0.8554	0.3857	-0.8615	-0.7776	-0.4444	
64105	CENPK	-0.6570	-0.5403	-0.6281	1.3037	1.3359	-0.3824	-0.8624	-0.3137	1.9574	-0.3548	-0.0871	-0.7167	-0.1697	-0.6581	3.1155	-0.5216	-0.4726	-0.1871	0.2623	-0.6410	-0.5168	-0.5694	0.2381	0.2346	-0.9829	-0.0965	-0.0971	0.2713	-0.8876	2.6017	-0.1827	-0.7951	0.8268	-0.5685	-0.4918	-0.0827	-0.7896	-0.8725	0.9844	1.0135	-0.4411	-0.2972	-0.5341	0.0261	1.0648	-0.4106	0.0110	-0.6244	-0.7546	-0.8154	-0.3563	-0.4867	-0.1747	-0.5140	-0.8838	-0.3319	-0.8749	-0.4945	-0.0052	0.2576	-0.2862	0.6625	-0.7917	-0.9598	-0.7912	-0.7405	3.6521	0.2594	-0.8599	-0.7767	-0.6173	1.0363	-0.0054	-0.0536	-0.5390	-0.0928	0.2012	0.4648	1.5573	-0.7892	0.1765	-0.3528	-0.4660	-1.0141	-0.8418	-0.8525	0.0564	-0.3690	-0.3557	-0.2020	-0.5982	-0.5844	2.6129	-0.6169	-0.9151	-0.9408	-0.7791	-0.9958	0.4999	-0.3382	-0.5133	-0.2991	-0.0840	1.9443	-0.8622	-0.4464	-0.9359	-0.2915	0.4252	-0.7885	-0.0427	-0.5176	-0.6667	-0.1673	-0.0078	-0.5055	0.3272	-0.5566	-0.4992	-0.2115	-0.9259	-0.6737	-0.8975	0.7227	0.1025	0.7773	3.2880	3.5623	2.2758	-0.5530	1.3612	-0.2333	-0.3600	-0.7781	-0.8809	-0.4016	2.4074	-0.8320	1.2467	-0.3716	-0.2421	0.5576	-0.6616	0.6223	0.3906	-0.8480	0.2223	0.3935	-0.6527	3.4574	0.6596	2.3108	-0.3103	-0.6131	-0.3474	-0.2830	-0.7272	0.7295	1.5832	0.2093	-0.7527	0.6966	-0.9088	1.4794	1.6067	-0.6269	-0.1397	0.3490	-0.8661	0.2123	-0.9769	-0.0593	0.0997	1.3157	-0.2944	-0.0119	-0.9330	-0.9064	-0.7108	0.3870	0.1143	-0.7931	0.6682	-0.0292	-0.0778	-0.2513	1.1492	0.0275	-0.4642	0.9557	-0.5499	-0.6536	-0.6012	-0.3431	-0.5413	-0.5727	-0.3541	2.1399	-0.0490	-0.5383	0.1187	0.9989	3.1964	-0.2029	4.0599	-0.4201	-0.0761	-0.8061	-0.6770	-0.3742	0.0002	-0.7094	-0.6764	-0.3330	-0.6546	1.8016	-0.4301	-0.8284	0.6741	0.8287	-0.3570	-0.6765	-0.8000	0.4794	-0.2938	-0.9561	-0.0172	-0.3659	-0.5661	-0.1755	-0.8839	-0.3732	0.6063	1.0120	0.8352	-0.0504	-0.4923	2.2106	0.5794	0.5995	-0.5499	-0.7763	0.3373	-0.8933	1.8573	0.2457	-0.1177	-0.7007	3.6919	-0.0593	0.1467	3.0634	0.2861	-0.5205	-0.7151	1.7440	-0.1902	1.1414	-0.3965	0.6912	1.2902	1.4101	-0.1258	-0.4331	-0.2966	-0.6121	-0.2639	-0.9423	-0.7909	0.0208	1.0106	-0.5655	-0.2844	-0.6191	1.4238	-0.1993	0.1883	-0.6758	-0.5053	0.9975	-0.2761	1.2191	-0.8061	-0.5474	-1.0202	0.7329	0.4345	0.7981	0.2195	-0.3216	-0.7805	-0.3153	-0.2848	2.0096	0.0948	-0.1845	-0.4077	2.0841	-0.6713	0.5978	0.9295	-0.7425	-0.8279	0.1259	-0.2400	2.2150	0.0342	0.1495	0.2193	3.4045	-0.3256	-0.0489	-0.5072	-0.5443	-0.4707	-0.6900	1.5166	-0.4523	0.3689	0.1702	0.6009	1.4944	-0.1213	0.4342	0.8317	0.0041	-0.5933	-0.4324	1.1119	0.2204	-0.6367	-0.7644	-0.2379	1.6195	-0.7922	4.0982	1.2313	4.0674	-0.2989	-0.6772	-0.1246	-0.7278	-0.6154	-0.7918	-0.4357	3.0701	-0.2980	0.6207	-0.4469	-0.8886	0.3057	1.1071	3.9451	0.5046	0.0163	0.8314	-0.3753	-0.8170	-0.0623	-1.0025	0.8513	0.5124	0.4312	1.1024	0.9559	-0.6121	1.8043	-0.0032	-0.7985	0.8217	-0.9185	-0.1746	-0.6776	0.2909	-0.2631	0.1709	1.3201	0.6704	0.0974	0.2607	-0.5258	-0.9714	-0.7524	1.2470	-0.7772	-0.5494	0.4828	2.7822	1.0616	-0.5856	-0.6307	-0.9392	0.2568	-0.0396	-0.5217	-0.1535	0.4263	-0.3769	0.7273	2.1084	-0.4624	1.0836	0.5986	0.8159	-0.2885	-0.3465	-0.6219	0.5513	0.1743	-0.8394	0.1022	-0.6230	-0.4690	-0.8553	2.1984	-0.4826	5.0712	-0.7846	-0.8976	-0.1983	0.4888	0.2590	-0.7106	-0.7302	0.3396	0.4129	-0.7374	-0.3138	-0.8300	-0.3179	-0.9566	-0.6094	-0.3664	-0.3608	-0.6207	-0.3135	-0.7963	2.1419	-0.3288	-0.4473	0.3028	-0.6199	-0.8788	-0.5769	-0.7040	-0.1490	-0.8416	-0.4371	0.2245	4.3416	-0.5589	-0.9254	0.7007	0.4571	-0.7200	-0.7741	-0.8130	-0.7457	0.2007	1.2591	-0.2180	0.0514	-0.4244	-0.3237	0.1021	0.7036	-0.0557	-0.5579	-0.8079	-0.9164	1.3418	-0.5387	-0.0679	-0.4927	-0.2584	-0.4028	-0.1094	-0.1717	-0.5197	-0.7763	0.3434	1.0799	0.8054	-0.3077	0.4752	0.1326	-0.2936	-0.2611	-0.6654	0.7700	-0.2166	0.9483	-0.3875	-0.7684	-0.6203	-0.5517	0.2013	-0.8755	0.3622	1.6861	-0.8846	-0.3984	-0.3499	0.9678	1.4863	1.4720	-0.5508	-0.2356	-0.7695	-0.7388	-0.0171	-0.9104	0.5272	-0.0513	-0.7625	-0.6773	0.1303	
