GENE_ID	COMMON	TCGA-60-2716-01	TCGA-51-4079-01	TCGA-66-2773-01	TCGA-58-8387-01	TCGA-43-3920-01	TCGA-18-4721-01	TCGA-56-8082-01	TCGA-85-8277-01	TCGA-43-8118-01	TCGA-37-A5EN-01	TCGA-22-4605-01	TCGA-77-A5GH-01	TCGA-85-A4CL-01	TCGA-22-4594-01	TCGA-34-2600-01	TCGA-18-3406-01	TCGA-63-A5MP-01	TCGA-J1-A4AH-01	TCGA-O2-A52N-01	TCGA-39-5037-01	TCGA-85-8071-01	TCGA-56-7730-01	TCGA-34-5236-01	TCGA-96-A4JL-01	TCGA-43-6647-01	TCGA-22-1017-01	TCGA-77-A5G3-01	TCGA-77-8138-01	TCGA-37-3789-01	TCGA-22-5485-01	TCGA-18-3407-01	TCGA-NC-A5HJ-01	TCGA-94-7943-01	TCGA-77-8150-01	TCGA-66-2785-01	TCGA-NK-A5CR-01	TCGA-22-5472-01	TCGA-33-AAS8-01	TCGA-56-8504-01	TCGA-21-1083-01	TCGA-98-A53I-01	TCGA-51-6867-01	TCGA-85-7844-01	TCGA-85-8048-01	TCGA-43-6143-01	TCGA-34-8456-01	TCGA-33-4583-01	TCGA-21-1072-01	TCGA-22-5474-01	TCGA-58-8388-01	TCGA-90-7767-01	TCGA-85-A53L-01	TCGA-66-2737-01	TCGA-85-8288-01	TCGA-98-8022-01	TCGA-33-4538-01	TCGA-33-A4WN-01	TCGA-37-A5EM-01	TCGA-70-6722-01	TCGA-85-7696-01	TCGA-39-5024-01	TCGA-77-A5G1-01	TCGA-21-1071-01	TCGA-22-5483-01	TCGA-51-4081-01	TCGA-NC-A5HH-01	TCGA-56-7580-01	TCGA-90-7766-01	TCGA-77-8136-01	TCGA-85-8070-01	TCGA-NK-A5CT-01	TCGA-60-2706-01	TCGA-56-7731-01	TCGA-70-6723-01	TCGA-63-A5M9-01	TCGA-85-6175-01	TCGA-33-AASL-01	TCGA-33-4547-01	TCGA-56-7579-01	TCGA-66-2763-01	TCGA-18-3416-01	TCGA-90-A4EE-01	TCGA-98-8020-01	TCGA-85-7698-01	TCGA-34-8455-01	TCGA-22-4595-01	TCGA-33-4582-01	TCGA-92-7340-01	TCGA-85-8355-01	TCGA-39-5036-01	TCGA-18-3417-01	TCGA-77-8148-01	TCGA-98-8021-01	TCGA-34-7107-01	TCGA-46-6026-01	TCGA-85-7697-01	TCGA-77-8009-01	TCGA-22-1016-01	TCGA-90-7964-01	TCGA-51-4080-01	TCGA-56-8083-01	TCGA-NC-A5HI-01	TCGA-NC-A5HT-01	TCGA-33-AASB-01	TCGA-22-1005-01	TCGA-66-2786-01	TCGA-22-5473-01	TCGA-21-1082-01	TCGA-98-A53J-01	TCGA-85-7950-01	TCGA-58-8390-01	TCGA-37-5819-01	TCGA-22-4604-01	TCGA-77-8008-01	TCGA-58-A46L-01	TCGA-52-7809-01	TCGA-63-A5MS-01	TCGA-18-3409-01	TCGA-56-8628-01	TCGA-21-1075-01	TCGA-22-A5C4-01	TCGA-60-2697-01	TCGA-O2-A5IB-01	TCGA-43-2581-01	TCGA-34-5239-01	TCGA-18-3421-01	TCGA-18-5592-01	TCGA-66-2787-01	TCGA-56-A5DR-01	TCGA-85-7710-01	TCGA-77-8146-01	TCGA-85-A5B5-01	TCGA-39-5028-01	TCGA-56-7223-01	TCGA-22-5482-01	TCGA-37-3792-01	TCGA-66-2753-01	TCGA-34-5927-01	TCGA-96-7545-01	TCGA-68-7755-01	TCGA-43-A56V-01	TCGA-85-A4PA-01	TCGA-NC-A5HG-01	TCGA-NC-A5HR-01	TCGA-22-4613-01	TCGA-60-2707-01	TCGA-63-A5MH-01	TCGA-60-2720-01	TCGA-39-5040-01	TCGA-56-A4BW-01	TCGA-33-6738-01	TCGA-L3-A524-01	TCGA-43-A56U-01	TCGA-O2-A52Q-01	TCGA-33-4586-01	TCGA-43-8116-01	TCGA-60-2708-01	TCGA-63-A5MI-01	TCGA-77-A5GF-01	TCGA-18-3410-01	TCGA-60-2719-01	TCGA-52-7810-01	TCGA-85-6798-01	TCGA-22-4596-01	TCGA-60-2696-01	TCGA-34-5240-01	TCGA-77-A5FZ-01	TCGA-66-2765-01	TCGA-39-5029-01	TCGA-21-5783-01	TCGA-66-2777-01	TCGA-98-7454-01	TCGA-66-2754-01	TCGA-52-7622-01	TCGA-96-7544-01	TCGA-37-4130-01	TCGA-18-3419-01	TCGA-37-4129-01	TCGA-66-2734-01	TCGA-77-8156-01	TCGA-68-7756-01	TCGA-85-8287-01	TCGA-21-A5DI-01	TCGA-60-2721-01	TCGA-33-6737-01	TCGA-63-A5MG-01	TCGA-22-0940-01	TCGA-98-8023-01	TCGA-37-4141-01	TCGA-77-8007-01	TCGA-77-8133-01	TCGA-58-8386-01	TCGA-33-AASD-01	TCGA-22-5471-01	TCGA-66-2788-01	TCGA-94-8491-01	TCGA-56-8503-01	TCGA-22-5492-01	TCGA-56-1622-01	TCGA-98-A53H-01	TCGA-85-8276-01	TCGA-56-5897-01	TCGA-39-5027-01	TCGA-58-A46J-01	TCGA-33-A5GW-01	TCGA-22-5481-01	TCGA-56-7222-01	TCGA-NC-A5HF-01	TCGA-60-2710-01	TCGA-39-5016-01	TCGA-NC-A5HQ-01	TCGA-60-2695-01	TCGA-56-7582-01	TCGA-94-8490-01	TCGA-66-2766-01	TCGA-66-2778-01	TCGA-22-4601-01	TCGA-58-A46K-01	TCGA-77-8145-01	TCGA-63-A5MR-01	TCGA-56-8629-01	TCGA-66-2755-01	TCGA-18-3408-01	TCGA-66-2789-01	TCGA-NK-A5D1-01	TCGA-56-8304-01	TCGA-21-5782-01	TCGA-43-8115-01	TCGA-68-7757-01	TCGA-39-5039-01	TCGA-77-6845-01	TCGA-60-2709-01	TCGA-66-2744-01	TCGA-63-5131-01	TCGA-43-3394-01	TCGA-NC-A5HD-01	TCGA-58-8393-01	TCGA-34-5231-01	TCGA-68-A59I-01	TCGA-33-4532-01	TCGA-63-5128-01	TCGA-NK-A5CX-01	TCGA-66-2767-01	TCGA-O2-A52S-01	TCGA-46-3765-01	TCGA-NC-A5HO-01	TCGA-43-7658-01	TCGA-XC-AA0X-01	TCGA-63-7023-01	TCGA-96-8170-01	TCGA-77-6844-01	TCGA-85-6560-01	TCGA-77-7138-01	TCGA-96-8169-01	TCGA-56-5898-01	TCGA-22-1012-01	TCGA-77-8143-01	TCGA-18-3412-01	TCGA-52-7812-01	TCGA-63-6202-01	TCGA-98-A539-01	TCGA-21-5784-01	TCGA-33-4589-01	TCGA-98-A53D-01	TCGA-66-2790-01	TCGA-21-1078-01	TCGA-66-2756-01	TCGA-85-A50M-01	TCGA-77-8144-01	TCGA-22-5479-01	TCGA-22-4599-01	TCGA-79-5596-01	TCGA-85-8351-01	TCGA-56-8305-01	TCGA-22-5491-01	TCGA-21-1077-01	TCGA-66-2791-01	TCGA-LA-A7SW-01	TCGA-56-8625-01	TCGA-22-5480-01	TCGA-NC-A5HE-01	TCGA-56-7221-01	TCGA-77-A5G8-01	TCGA-60-2711-01	TCGA-66-2768-01	TCGA-98-A53C-01	TCGA-63-A5MV-01	TCGA-33-4566-01	TCGA-66-2800-01	TCGA-37-4133-01	TCGA-43-7657-01	TCGA-94-7557-01	TCGA-NC-A5HP-01	TCGA-18-5595-01	TCGA-85-8580-01	TCGA-18-4086-01	TCGA-56-8201-01	TCGA-56-A4BY-01	TCGA-85-6561-01	TCGA-92-8063-01	TCGA-60-2722-01	TCGA-39-5021-01	TCGA-18-3411-01	TCGA-56-A62T-01	TCGA-22-5477-01	TCGA-52-7811-01	TCGA-39-5030-01	TCGA-34-5928-01	TCGA-60-2712-01	TCGA-43-6770-01	TCGA-34-5241-01	TCGA-90-A59Q-01	TCGA-66-2757-01	TCGA-22-4609-01	TCGA-58-A46M-01	TCGA-85-A4QR-01	TCGA-77-A5G6-01	TCGA-66-2780-01	TCGA-85-8350-01	TCGA-63-A5MT-01	TCGA-46-3766-01	TCGA-60-2698-01	TCGA-77-6843-01	TCGA-56-A5DS-01	TCGA-85-8582-01	TCGA-77-8153-01	TCGA-92-8065-01	TCGA-63-7022-01	TCGA-94-A5I6-01	TCGA-56-6546-01	TCGA-60-2724-01	TCGA-66-2742-01	TCGA-77-A5GA-01	TCGA-56-8626-01	TCGA-58-A46N-01	TCGA-85-A4QQ-01	TCGA-34-A5IX-01	TCGA-77-A5G7-01	TCGA-NK-A7XE-01	TCGA-63-A5MU-01	TCGA-22-1000-01	TCGA-66-2769-01	TCGA-37-4132-01	TCGA-NC-A5HN-01	TCGA-77-8154-01	TCGA-85-A50Z-01	TCGA-77-8131-01	TCGA-94-8035-01	TCGA-22-5489-01	TCGA-77-6842-01	TCGA-34-2596-01	TCGA-66-2781-01	TCGA-60-2723-01	TCGA-56-6545-01	TCGA-56-A4BX-01	TCGA-77-A5GB-01	TCGA-92-8064-01	TCGA-43-2578-01	TCGA-85-A510-01	TCGA-77-7335-01	TCGA-22-5478-01	TCGA-85-8052-01	TCGA-33-4587-01	TCGA-39-5031-01	TCGA-39-5019-01	TCGA-34-5929-01	TCGA-90-6837-01	TCGA-66-2758-01	TCGA-37-3783-01	TCGA-21-1076-01	TCGA-63-A5MJ-01	TCGA-66-2792-01	TCGA-22-1011-01	TCGA-LA-A446-01	TCGA-85-A511-01	TCGA-85-8481-01	TCGA-94-A5I4-01	TCGA-21-5787-01	TCGA-94-A4VJ-01	TCGA-56-8307-01	TCGA-NC-A5HL-01	TCGA-39-5011-01	TCGA-21-1081-01	TCGA-18-4083-01	TCGA-56-A4ZJ-01	TCGA-39-5034-01	TCGA-56-A49D-01	TCGA-60-2725-01	TCGA-43-A474-01	TCGA-18-3415-01	TCGA-85-7699-01	TCGA-68-8250-01	TCGA-66-2793-01	TCGA-21-1070-01	TCGA-34-8454-01	TCGA-56-8623-01	TCGA-77-7142-01	TCGA-66-2770-01	TCGA-77-7463-01	TCGA-98-A53A-01	TCGA-O2-A52V-01	TCGA-60-2713-01	TCGA-85-8354-01	TCGA-85-8664-01	TCGA-85-A4JC-01	TCGA-46-6025-01	TCGA-60-2714-01	TCGA-66-2771-01	TCGA-22-4591-01	TCGA-46-3767-01	TCGA-77-7141-01	TCGA-56-8622-01	TCGA-63-7021-01	TCGA-63-A5MY-01	TCGA-43-5670-01	TCGA-66-2759-01	TCGA-58-8391-01	TCGA-90-A4ED-01	TCGA-22-0944-01	TCGA-63-A5MN-01	TCGA-56-8308-01	TCGA-92-7341-01	TCGA-21-5786-01	TCGA-NC-A5HM-01	TCGA-77-8130-01	TCGA-43-6771-01	TCGA-39-5035-01	TCGA-66-2782-01	TCGA-34-5234-01	TCGA-MF-A522-01	TCGA-22-4593-01	TCGA-56-8624-01	TCGA-63-A5MW-01	TCGA-46-3769-01	TCGA-L3-A4E7-01	TCGA-85-8353-01	TCGA-98-A538-01	TCGA-21-1079-01	TCGA-22-1002-01	TCGA-O2-A52W-01	TCGA-33-AASI-01	TCGA-66-2783-01	TCGA-85-A4JB-01	TCGA-43-2576-01	TCGA-96-A4JK-01	TCGA-90-7769-01	TCGA-77-7337-01	TCGA-56-7823-01	TCGA-58-8392-01	TCGA-68-A59J-01	TCGA-66-2795-01	TCGA-34-5232-01	TCGA-63-A5ML-01	TCGA-6A-AB49-01	TCGA-33-4533-01	TCGA-37-4135-01	TCGA-94-7033-01	TCGA-NC-A5HK-01	TCGA-43-A475-01	TCGA-60-2703-01	TCGA-56-A4ZK-01	TCGA-21-1080-01	TCGA-77-7139-01	TCGA-85-7843-01	TCGA-68-8251-01	TCGA-66-2794-01	TCGA-43-6773-01	TCGA-85-A512-01	TCGA-37-A5EL-01	TCGA-77-7338-01	TCGA-56-7822-01	TCGA-63-A5MM-01	TCGA-66-2727-01	TCGA-56-8309-01	TCGA-85-8072-01	TCGA-98-A53B-01	TCGA-60-2704-01	TCGA-34-2608-01	TCGA-43-5668-01	TCGA-43-7656-01	TCGA-85-A513-01	TCGA-39-5022-01	TCGA-77-8140-01	TCGA-22-4607-01	TCGA-85-A4CN-01	TCGA-60-2715-01	TCGA-77-8139-01	TCGA-77-7140-01	TCGA-46-3768-01	TCGA-85-8352-01	TCGA-77-7465-01	TCGA-63-7020-01	TCGA-85-8666-01	TCGA-85-8584-01	TCGA-33-AASJ-01	TCGA-77-8128-01	TCGA-60-2726-01	TCGA-85-8049-01	TCGA-18-3414-01	TCGA-85-8479-01	TCGA-63-A5MB-01	
1058	CENPA	-1.4080	-0.4454	0.4460	2.6525	1.4831	-0.1700	0.5548	0.8317	1.0595	1.8173	-0.9307	0.8403	0.1503	-0.8452	-0.4316	-0.6756	0.6529	-0.1687	-0.0790	2.9960	0.3406	1.0561	1.1145	-0.8710	-0.8960	-0.8388	-0.5113	-0.7043	1.1500	-0.2128	-0.7461	0.5357	2.4483	0.6072	0.0121	0.4522	-1.1445	-0.0357	0.5794	-0.3876	1.6380	-0.2304	-0.1087	-0.2504	2.3809	-0.5275	-0.9100	1.8929	-0.4151	-0.2648	2.0595	3.3670	-0.3606	-0.2491	-0.9184	0.3565	1.5319	1.3884	0.0923	0.5324	1.1357	-0.4682	-0.0642	0.8001	0.3901	3.7136	0.6666	-0.4454	-0.8790	1.2824	0.1653	0.1679	-1.2438	1.7589	2.5374	-1.6239	0.3527	-0.3594	2.0319	0.6042	0.2358	-0.1930	0.6356	0.5030	0.2525	3.2723	2.2018	0.5552	-0.8261	1.4672	1.7098	1.9376	-0.2547	0.0242	-0.3471	-0.0455	1.5662	-0.6897	-1.0096	1.3591	-0.0030	1.1121	-0.2377	0.0703	-1.1587	-0.6761	0.6084	-0.3453	-0.8651	-0.0276	-0.4291	0.7742	-0.2000	-1.2654	1.5150	1.2946	-0.4225	-1.2072	-0.7259	0.5721	0.3508	-1.2649	0.6869	-0.6060	-0.4619	1.1149	1.6421	1.1832	0.3369	-0.5044	-1.0820	1.7249	0.0455	0.6242	-0.3944	1.1977	-0.0987	-0.5599	-0.5231	0.6764	0.7549	-0.1493	1.4919	3.2204	1.1435	-0.7701	2.0123	0.5809	3.3420	2.8071	1.9262	1.1121	-0.3010	0.6367	0.2725	-0.1846	-0.5912	0.7117	0.2157	1.2938	1.3707	0.4587	0.6521	-1.1309	-0.3960	0.2694	-1.5433	-0.0140	-0.3298	2.9223	0.6549	-0.7509	1.0664	-0.6760	0.5522	1.6869	1.0369	-1.9260	0.1607	2.3434	-0.4967	-0.8993	-0.1434	-0.3233	0.0989	-0.5360	0.0465	0.2757	2.9602	-0.7135	0.0090	-0.4445	1.0601	1.9790	-0.6912	-0.1040	0.5915	0.0103	-0.8808	-1.1764	-0.5417	-0.4309	2.1919	0.8208	-0.3538	1.1842	2.3802	-0.5121	-0.6742	1.3915	0.5106	0.0697	0.4632	1.6576	-0.4622	0.8933	-0.3674	0.3167	-0.4648	-0.1645	-0.1290	0.9046	-0.2683	2.5564	2.9134	0.6697	-0.2799	0.0351	-1.4695	-0.7399	3.3222	-0.4547	0.3526	-0.3346	0.8970	1.1747	-0.5775	2.2980	-0.8646	1.9946	-0.3754	-0.9692	-0.1095	4.1240	-0.4003	-0.0663	3.1822	-1.0734	5.7026	-0.6189	0.3557	3.3988	1.5842	-0.3694	-1.2728	1.9504	3.5550	2.1917	2.5674	0.7082	0.5282	-1.0576	1.6230	-1.7881	1.8920	-1.6886	-0.3618	-0.4993	1.0983	1.5951	1.8990	0.2097	-0.9768	0.0232	-0.1347	-0.4993	0.0826	1.9520	0.3083	0.5038	0.4149	0.1626	0.7624	0.9004	1.2951	-1.5893	-1.3450	1.7408	0.7472	3.3276	-0.0476	0.3504	0.8101	1.2029	-0.0738	0.2630	-0.0039	-0.8264	1.5225	0.5298	-0.3333	0.9230	1.2245	0.3790	0.9895	-0.7283	-0.5602	-0.2941	-0.8070	0.2557	-0.6952	-0.5826	1.0183	-0.9054	2.2098	1.9844	1.4274	-0.1511	0.1874	0.2239	-1.5262	-0.1066	-1.0654	0.4890	-0.3715	0.6147	-0.9042	-1.2826	1.9007	0.9390	0.1670	-0.5929	1.4790	-1.3526	1.8108	0.4542	1.4737	2.0990	3.1640	1.1913	-1.4244	0.1137	1.3431	1.9714	0.2680	0.2981	0.2387	1.2414	1.3175	0.6102	0.5783	3.1917	1.7177	-0.5758	1.1025	1.3919	0.7282	0.5844	1.1245	0.7134	0.4253	0.3297	0.5341	0.4432	0.3844	-0.2317	-0.1300	0.7442	6.7533	1.3395	1.6480	2.4504	-0.1132	0.0895	2.0194	-0.8215	1.1376	1.4612	-0.0879	-0.6350	1.0934	-0.1522	-0.0715	-0.3385	-1.3455	-1.0043	1.2382	-0.8831	0.1020	0.0921	0.8631	0.0452	0.5307	1.8398	0.5008	-1.8953	1.7705	0.0419	3.7864	1.9664	0.1128	-1.0473	1.8060	2.0735	-0.2531	-0.0787	-0.0578	4.1524	2.0873	-0.9415	1.0778	-1.6923	-0.7437	1.6023	1.9147	1.0729	-0.1428	-0.7578	1.0848	-1.2743	-1.0170	0.1637	2.5796	1.4555	-1.4558	-0.7885	-0.5591	1.2806	-0.6758	2.4699	0.4161	-1.2435	2.2425	-0.3852	-0.2927	-0.4139	1.1322	0.1555	-0.8891	2.4517	2.0342	0.0467	1.0575	0.2341	2.4383	-0.4217	2.2106	2.2903	1.8210	-0.9131	-0.2431	-0.7400	0.5908	0.9414	2.2110	0.6211	1.3230	1.8430	-0.9446	1.3510	-0.7480	1.8131	1.3076	1.5099	0.0275	1.2519	-0.8895	1.6264	1.3247	-0.8901	-1.0568	-0.2509	1.3382	-1.0342	2.7792	-0.8284	-0.6810	-1.3816	-0.7908	1.4347	-1.2914	-0.4076	-0.2740	0.6894	0.3186	-0.6631	0.6680	2.7292	2.5675	0.9889	1.2372	-0.6991	2.2001	0.7467	1.5662	0.4646	1.3911	-1.0212	-0.3525	0.6799	1.2407	
64105	CENPK	-1.1433	-0.5176	-0.2108	-0.1611	1.5924	-0.9200	-0.4449	0.6343	-0.5577	-0.4307	-1.3847	-0.4027	0.1837	1.1087	-0.8911	0.9289	0.8279	-0.4299	-0.5945	1.7469	-0.7438	0.4129	-1.1777	1.3530	-1.4570	-0.7501	-0.4262	-0.8055	0.4566	-0.8625	-0.7543	0.8744	-0.7350	-0.8045	-0.8713	-0.0265	-1.0954	-0.8365	-0.3574	-0.4512	0.1801	-0.7980	-0.1695	-0.8100	0.1875	-0.6925	2.0643	0.5686	-0.9067	-0.9043	0.0353	0.5200	-0.3095	-0.4513	-0.9071	0.5991	-0.1582	0.9523	-0.6112	-0.5685	-1.0456	-0.8447	2.1927	1.1256	-0.3045	1.4265	-0.8854	-0.4028	-0.3735	-0.2507	-0.3449	-0.0897	-1.3376	-0.2885	1.6456	-1.1348	-0.1220	-0.6455	-0.5237	-0.4856	-0.1088	0.4488	-0.8088	-0.5355	-0.6234	-0.4814	0.2665	-0.7503	-1.0285	-0.7245	-1.2056	-0.8662	-1.0687	-0.4775	-0.0801	-0.8513	-0.5328	-1.0082	-1.1042	-0.1664	-0.6421	1.5228	-0.9360	-1.0522	-1.1551	-0.2218	0.2284	-0.1107	0.8878	0.1377	-0.5902	1.7270	-0.7455	-1.2803	-0.7679	0.7899	-0.9563	-0.9974	-0.8568	1.6594	-0.2529	-0.9389	-0.1626	-0.8413	-0.4125	0.1605	-0.4772	-0.1989	-0.4769	0.7654	-0.0014	-0.1643	-0.8134	0.7340	-0.7415	5.0954	-0.4777	-0.1475	-1.0599	-0.6478	-0.1900	0.0173	-0.4644	1.4143	-0.7688	-1.2006	-0.4076	-1.4315	-0.0172	-0.1582	-0.9812	-0.6931	-0.6466	0.7312	-0.4462	-0.7205	-0.9629	-0.4832	-0.5402	1.4673	-0.8413	-0.9086	-0.9584	-0.4985	-0.6997	1.0392	-0.9126	-0.3461	-1.1048	-0.1641	-0.9566	-0.4382	2.2992	-0.5448	-0.7803	7.5497	0.2280	-1.5889	-1.1131	-0.1483	-0.7832	-0.5589	0.0523	-1.1905	-0.6184	-0.4653	1.0925	-0.1727	1.2431	-0.2431	0.3665	-1.2712	-0.3493	-0.5116	-1.0021	-0.7028	-0.9588	-0.8547	-0.6305	-1.0226	-0.0114	-0.9810	-0.0550	-0.1892	-0.8728	-0.4265	1.0278	-0.4344	-0.1121	-0.0612	0.3495	0.5512	-0.6728	-1.0823	1.9078	1.8206	-1.0418	0.0760	-1.1076	0.7876	-0.9181	-0.4271	-0.0109	-0.6993	0.9114	-0.6839	-1.1106	0.4496	-1.2786	-0.9097	-0.9218	-0.9461	-0.0950	-1.2146	0.1187	0.5238	-0.8531	-0.3078	-1.0002	-0.3533	-0.8062	-0.4454	-0.2921	-0.4207	-0.7256	1.8048	0.9309	-1.0961	0.0810	0.2252	-0.8261	0.5138	3.3617	-1.3543	-0.8272	-0.2697	-0.5061	1.9399	0.4796	-1.0011	-0.8264	-1.2995	2.0047	-1.3619	-0.1532	-1.0980	-0.6769	-0.8482	1.1744	0.1489	0.0882	-0.3331	-0.7789	-0.8729	0.3730	-0.5647	-0.1166	-0.2895	-0.5006	-0.4933	1.3540	-0.8176	-0.3569	-0.5655	0.5846	-1.1286	-1.0946	0.4533	0.1554	2.4988	-0.9255	-0.8691	-0.9796	2.6352	1.6408	0.0441	0.0437	-0.0742	-0.7831	-0.6575	-0.7688	0.8342	0.0585	-0.4981	-0.2693	-0.8619	-0.8345	-1.0935	0.1210	-0.9163	-0.0008	0.1935	0.1007	-0.7477	1.3419	-0.6734	-0.6027	-0.9080	-0.7332	-0.4112	-1.3138	-0.4362	-0.7313	-0.9940	-0.4156	-0.4164	-1.0995	-1.4089	0.7309	-0.5126	-0.2764	-0.1923	-0.2881	-1.3692	0.2913	-0.2452	-0.5093	0.2412	-0.4330	0.1756	-0.8932	-0.1740	1.3342	0.3608	-1.1304	-0.6411	-0.3106	-0.5789	-0.3799	-0.7290	-0.9596	-0.4697	-0.3558	-0.8616	-0.0821	0.1010	-0.5989	-0.4849	2.6755	-1.0949	-1.3615	-0.8301	3.5896	-0.9510	-0.0566	-1.0669	-0.2408	1.4491	2.8474	-0.7347	0.2965	0.8384	-1.0520	-0.6371	0.5655	-1.0797	0.8706	-0.6053	-0.6030	1.5309	0.8219	3.1221	0.9278	0.7689	-1.3132	-0.1343	-0.3255	0.3331	0.3384	0.7035	0.0150	-0.4135	-0.2994	0.0324	0.7055	-1.4293	-0.5402	0.1159	-0.3790	0.2545	0.5268	-0.7449	-0.6541	0.6515	-1.3904	-0.4867	0.2039	0.4214	-0.8661	-0.9538	-0.1278	-1.4904	-0.9749	-0.2769	0.0490	0.5083	-0.5957	0.2803	0.3090	0.1722	-1.1032	0.0599	-0.6936	0.5546	-1.2836	-1.1050	-0.2985	0.1310	0.7730	-0.0618	-0.4106	-0.9637	0.1283	-0.9052	-1.1235	-0.2040	0.5918	-0.6450	-1.0528	0.6132	-0.8349	-0.0259	-0.6715	-1.3056	-0.5071	-0.9296	-0.3690	-0.5075	-0.3949	-0.3929	1.5230	-0.3563	-0.3830	0.0123	0.8346	2.0918	-0.8525	0.1839	0.4548	0.7319	-0.6179	-0.9100	-0.2505	0.0022	-0.2430	-0.6012	-1.1671	1.3011	-0.5721	-0.8300	-1.3265	-0.0637	0.4823	-0.7675	-0.7135	-0.8200	-0.8726	-0.8669	-1.1750	-0.6546	-1.0347	-1.0467	-0.4335	0.8145	-0.4241	-1.2840	0.9168	1.6549	-0.1321	-0.5316	1.1270	-0.9305	-0.4124	1.6386	0.7536	-0.3378	1.6959	-1.0941	-0.6786	-0.6411	0.0296	
