GENE_ID	COMMON	TCGA-D5-6531-01	TCGA-DM-A28A-01	TCGA-DC-5869-01	TCGA-F4-6460-01	TCGA-DY-A1DC-01	TCGA-CM-5862-01	TCGA-CK-4947-01	TCGA-AH-6544-01	TCGA-G4-6302-01	TCGA-A6-6651-01	TCGA-D5-6926-01	TCGA-AZ-6603-01	TCGA-A6-A5ZU-01	TCGA-F4-6855-01	TCGA-AZ-4313-01	TCGA-NH-A6GA-01	TCGA-A6-A565-01	TCGA-F4-6808-01	TCGA-D5-6932-01	TCGA-AG-4021-01	TCGA-D5-6898-01	TCGA-A6-2684-01	TCGA-CM-6168-01	TCGA-F5-6864-01	TCGA-AF-A56K-01	TCGA-CI-6623-01	TCGA-D5-5537-01	TCGA-SS-A7HO-01	TCGA-CK-5912-01	TCGA-AH-6549-01	TCGA-AD-6901-01	TCGA-EI-6882-01	TCGA-G4-6297-01	TCGA-DM-A1D0-01	TCGA-AZ-6608-01	TCGA-AF-2690-01	TCGA-AZ-4616-01	TCGA-A6-5657-01	TCGA-CA-5796-01	TCGA-AM-5821-01	TCGA-F5-6812-01	TCGA-A6-5664-01	TCGA-CM-6167-01	TCGA-EF-5831-01	TCGA-AF-A56L-01	TCGA-AD-A5EJ-01	TCGA-DC-6157-01	TCGA-DM-A1HA-01	TCGA-CM-6677-01	TCGA-EI-6514-01	TCGA-NH-A5IV-01	TCGA-DM-A280-01	TCGA-DM-A28K-01	TCGA-A6-6140-01	TCGA-DC-4749-01	TCGA-AD-6964-01	TCGA-AY-5543-01	TCGA-AF-6136-01	TCGA-CA-5256-01	TCGA-G4-6298-01	TCGA-AA-3509-01	TCGA-EI-7004-01	TCGA-F4-6461-01	TCGA-CM-4743-01	TCGA-NH-A6GB-01	TCGA-QL-A97D-01	TCGA-CM-6162-01	TCGA-DY-A1DD-01	TCGA-AA-3526-01	TCGA-CA-6715-01	TCGA-CK-4948-01	TCGA-A6-6782-01	TCGA-D5-6536-01	TCGA-A6-6652-01	TCGA-4T-AA8H-01	TCGA-G4-6307-01	TCGA-F4-6854-01	TCGA-EI-6508-01	TCGA-AG-3725-01	TCGA-DM-A28F-01	TCGA-F4-6809-01	TCGA-AZ-6598-01	TCGA-AD-6890-01	TCGA-F5-6863-01	TCGA-AZ-4323-01	TCGA-DY-A1DG-01	TCGA-CK-5913-01	TCGA-CM-6169-01	TCGA-AA-3495-01	TCGA-DM-A1DA-01	TCGA-AG-3731-01	TCGA-D5-6535-01	TCGA-G4-6306-01	TCGA-DM-A0X9-01	TCGA-DM-A282-01	TCGA-DM-A28M-01	TCGA-AZ-4615-01	TCGA-F5-6702-01	TCGA-A6-6142-01	TCGA-QG-A5Z1-01	TCGA-D5-6529-01	TCGA-AA-3511-01	TCGA-EI-7002-01	TCGA-D5-6530-01	TCGA-EF-5830-01	TCGA-CM-6170-01	TCGA-AG-4022-01	TCGA-AZ-6599-01	TCGA-CM-6164-01	TCGA-DY-A0XA-01	TCGA-DC-6156-01	TCGA-AZ-4682-01	TCGA-DM-A288-01	TCGA-A6-6781-01	TCGA-EI-6881-01	TCGA-AA-3655-01	TCGA-NH-A50V-01	TCGA-F4-6856-01	TCGA-AD-6548-01	TCGA-AD-6963-01	TCGA-AA-3489-01	TCGA-DM-A28H-01	TCGA-CM-6676-01	TCGA-D5-5540-01	TCGA-D5-6541-01	TCGA-CK-4952-01	TCGA-F5-6571-01	TCGA-AG-3591-01	TCGA-AM-5820-01	TCGA-AU-6004-01	TCGA-G4-6317-01	TCGA-CK-6748-01	TCGA-F4-6569-01	TCGA-CI-6622-01	TCGA-A6-5660-01	TCGA-CM-6163-01	TCGA-AA-A01P-01	TCGA-AF-3911-01	TCGA-CA-6716-01	TCGA-G4-6323-01	TCGA-A6-6653-01	TCGA-DY-A1H8-01	TCGA-AA-3660-01	TCGA-CM-5868-01	TCGA-EI-6509-01	TCGA-G4-6625-01	TCGA-AY-A8YK-01	TCGA-AA-A02K-01	TCGA-DM-A28G-01	TCGA-G4-6317-02	TCGA-F5-6813-01	TCGA-AG-3902-01	TCGA-A6-5665-01	TCGA-DM-A0XD-01	TCGA-F4-6459-01	TCGA-DC-4745-01	TCGA-F4-6570-01	TCGA-D5-6920-01	TCGA-G4-6588-01	TCGA-AA-A01Z-01	TCGA-DM-A1D6-01	TCGA-AG-3732-01	TCGA-DC-5337-01	TCGA-CM-4747-01	TCGA-F4-6805-01	TCGA-CM-5863-01	TCGA-EI-6917-01	TCGA-EI-6510-01	TCGA-A6-A566-01	TCGA-A6-6141-01	TCGA-D5-6931-01	TCGA-A6-5659-01	TCGA-CA-5255-01	TCGA-AH-6903-01	TCGA-4N-A93T-01	TCGA-AY-A71X-01	TCGA-A6-4105-01	TCGA-CI-6620-01	TCGA-CM-6171-01	TCGA-3L-AA1B-01	TCGA-A6-5666-01	TCGA-CM-6165-01	TCGA-DC-6155-01	TCGA-AF-2687-01	TCGA-EI-6885-01	TCGA-D5-6923-01	TCGA-D5-6539-01	TCGA-A6-2675-01	TCGA-A6-6780-01	TCGA-D5-7000-01	TCGA-AD-6899-01	TCGA-AF-2693-01	TCGA-AA-3662-01	TCGA-AH-6644-01	TCGA-CM-6675-01	TCGA-AA-3685-01	TCGA-D5-5541-01	TCGA-AY-6196-01	TCGA-CA-5254-01	TCGA-D5-6540-01	TCGA-AA-A02Y-01	TCGA-G4-6311-01	TCGA-CK-6747-01	TCGA-QG-A5Z2-01	TCGA-CM-4751-01	TCGA-F4-6463-01	TCGA-AD-5900-01	TCGA-AA-3496-01	TCGA-A6-6654-01	TCGA-CA-6717-01	TCGA-T9-A92H-01	TCGA-DY-A1DF-01	TCGA-CL-5918-01	TCGA-AH-6897-01	TCGA-NH-A8F8-01	TCGA-G4-6322-01	TCGA-G4-6586-01	TCGA-D5-6534-01	TCGA-AA-A01X-01	TCGA-DM-A1D8-01	TCGA-G5-6641-01	TCGA-AA-3697-01	TCGA-A6-6648-01	TCGA-AZ-6600-01	TCGA-EI-6506-01	TCGA-EI-6512-01	TCGA-G4-6626-01	TCGA-5M-AAT4-01	TCGA-AF-A56N-01	TCGA-NH-A8F7-06	TCGA-5M-AATE-01	TCGA-DM-A28C-01	TCGA-CM-5344-01	TCGA-A6-6137-01	TCGA-NH-A8F7-01	TCGA-AA-3506-01	TCGA-DM-A1D7-01	TCGA-A6-A56B-01	TCGA-G5-6235-01	TCGA-D5-6533-01	TCGA-G4-6304-01	TCGA-NH-A50U-01	TCGA-CM-5864-01	TCGA-EI-6511-01	TCGA-AZ-6605-01	TCGA-F4-6806-01	TCGA-A6-A567-01	TCGA-QG-A5YV-01	TCGA-DC-6683-01	TCGA-5M-AAT5-01	TCGA-D5-6930-01	TCGA-AG-3592-01	TCGA-A6-2682-01	TCGA-CK-4951-01	TCGA-F5-6814-01	TCGA-DC-6160-01	TCGA-CI-6621-01	TCGA-CM-6680-01	TCGA-AZ-5407-01	TCGA-CK-5914-01	TCGA-D5-5539-01	TCGA-A6-5661-01	TCGA-EI-6884-01	TCGA-DC-6154-01	TCGA-DM-A1DB-01	TCGA-AY-A54L-01	TCGA-WS-AB45-01	TCGA-AH-6547-01	TCGA-D5-6929-01	TCGA-AU-3779-01	TCGA-D5-6924-01	TCGA-RU-A8FL-01	TCGA-AZ-4684-01	TCGA-AA-3713-01	TCGA-G4-6295-01	TCGA-G5-6572-01	TCGA-CM-5349-01	TCGA-AZ-4614-01	TCGA-G5-6572-02	TCGA-AG-3742-01	TCGA-AF-5654-01	TCGA-CM-6674-01	TCGA-AY-6197-01	TCGA-G4-6310-01	TCGA-CK-6746-01	TCGA-G5-6233-01	TCGA-AD-6889-01	TCGA-CM-6679-01	TCGA-A6-5662-01	TCGA-DM-A28E-01	TCGA-F4-6704-01	TCGA-AA-3675-01	TCGA-CM-6161-01	TCGA-CM-4744-01	TCGA-G4-6309-01	TCGA-G4-6321-01	TCGA-DM-A1D9-01	TCGA-CA-6718-01	TCGA-AY-A69D-01	TCGA-DT-5265-01	TCGA-EI-6507-01	TCGA-A6-6649-01	TCGA-AA-3492-01	TCGA-A6-5656-01	TCGA-F5-6465-01	TCGA-G4-6627-01	TCGA-EI-6513-01	TCGA-AD-6895-01	TCGA-QG-A5YX-01	TCGA-CI-6624-01	TCGA-DC-6681-01	TCGA-AZ-6607-01	TCGA-CA-5797-01	TCGA-G4-6315-01	TCGA-F5-6811-01	TCGA-CK-5916-01	TCGA-DM-A0XF-01	TCGA-A6-5667-01	TCGA-DM-A1HB-01	TCGA-D5-6538-01	TCGA-DM-A1D4-01	TCGA-AA-3712-01	TCGA-D5-6922-01	TCGA-CM-5861-01	TCGA-A6-6650-01	TCGA-D5-6927-01	TCGA-DM-A285-01	TCGA-F4-6807-01	TCGA-AY-6386-01	TCGA-AH-6643-01	TCGA-G4-6293-01	TCGA-A6-2685-01	TCGA-F5-6861-01	TCGA-D5-5538-01	TCGA-CK-5915-01	TCGA-D5-6537-01	TCGA-NH-A6GC-01	TCGA-CM-5860-01	TCGA-DY-A1DE-01	TCGA-D5-6928-01	TCGA-CL-5917-01	TCGA-EI-6883-01	TCGA-G4-6294-01	TCGA-AZ-4315-01	TCGA-CM-5348-01	TCGA-AZ-6601-01	TCGA-5M-AATA-01	TCGA-CL-4957-01	TCGA-A6-2686-01	TCGA-AZ-5403-01	TCGA-D5-6532-01	TCGA-AD-6888-01	TCGA-AD-A5EK-01	TCGA-BM-6198-01	TCGA-CM-6678-01	TCGA-DC-6158-01	TCGA-AF-4110-01	TCGA-CK-6751-01	TCGA-CM-6166-01	TCGA-CM-6172-01	TCGA-CI-6619-01	TCGA-F4-6703-01	TCGA-A6-6138-01	TCGA-G4-6320-01	TCGA-G4-6303-01	TCGA-CA-6719-01	TCGA-AF-6655-01	TCGA-NH-A50T-01	TCGA-AA-3502-01	TCGA-AZ-6606-01	TCGA-G4-6628-01	TCGA-AD-6965-01	TCGA-DC-6682-01	TCGA-QG-A5YW-01	TCGA-AF-6672-01	TCGA-F5-6464-01	TCGA-AA-3663-01	TCGA-G4-6299-01	TCGA-5M-AAT6-01	TCGA-CK-4950-01	TCGA-G4-6314-01	TCGA-F5-6810-01	
1058	CENPA	-0.0301	0.2179	1.4571	-0.7924	1.5764	0.3559	-0.0643	1.9212	-1.6934	-0.5237	-0.4087	-0.4039	-1.1788	-1.4596	1.2150	-0.3402	-0.9036	0.7392	0.2525	0.9140	-0.0188	0.6018	-0.4715	-0.5914	-0.6624	0.2726	-0.5661	-0.3887	-0.1752	0.3736	-1.2298	1.0252	-0.5514	1.4905	1.2718	-0.7175	1.7333	-0.0987	-1.6933	2.1434	-0.9726	-0.6250	-1.4516	0.4969	-0.0464	0.4133	0.3025	-0.2646	1.4336	-1.2502	-0.3275	1.6153	0.9967	-0.0811	1.4035	-1.0868	0.6050	-0.9235	0.9245	-0.3273	0.2528	-0.7675	-0.8769	0.0270	-0.6328	0.7401	-0.9215	-0.5496	0.9159	1.1214	0.2739	-0.3758	-0.9344	-0.7074	-0.7694	-0.5836	0.0507	1.4407	-0.6945	1.1079	-0.5313	1.4086	0.2189	0.3015	-0.2219	1.0789	0.3122	-1.2517	0.0656	2.6140	0.8443	-0.2744	-0.5391	0.1527	0.1001	-0.0979	-0.5317	-0.7953	-1.2345	-0.9934	-0.3348	-0.8481	-1.4533	-0.6753	0.5333	-0.6670	-1.4044	-0.7580	0.0043	0.0463	-0.8897	-0.0869	0.2433	-1.1829	1.6631	0.7147	-0.6862	0.1120	1.9109	2.5588	-0.0045	5.8502	-0.6550	2.5924	-0.9389	1.0217	-1.5815	1.4067	0.2473	-0.2593	0.6979	-1.7312	-1.2132	-0.3480	-0.1617	0.7700	-0.1989	1.3054	-0.6078	-1.2225	0.7530	0.0892	2.1814	1.9783	-0.6923	-0.3462	-0.3620	0.0576	-1.0462	-0.6432	1.3679	-0.1820	0.4570	0.5034	-0.4539	3.8496	-0.7745	-0.1897	1.1754	1.1009	1.7549	-1.4382	1.3073	-0.8090	0.5804	-0.9552	0.7514	-0.3352	-0.6288	-0.4172	0.1009	0.7663	-0.8229	-0.8938	-1.5672	-0.2222	1.1886	1.0994	-0.0804	-1.0422	0.1294	-0.7004	5.4408	0.6147	-0.6201	0.8457	-0.1628	-1.1874	1.0140	0.0353	0.1145	-0.3699	0.3126	-1.2885	0.8035	2.4887	1.2471	-1.2216	-1.0868	0.6545	-0.8069	-0.3513	-0.0175	-0.9714	0.5013	-0.5477	-0.7294	-0.5326	-0.8842	-0.5016	0.8146	0.8325	0.2889	0.6498	-1.4535	0.7621	0.8536	-1.7911	-1.4565	-0.1579	-1.0425	0.2623	1.5789	-0.6495	0.7374	0.2870	1.7345	2.3017	0.0508	-0.1891	1.1301	-1.1213	-0.1089	-0.9118	-1.0653	-0.7687	1.0298	-1.1916	0.2494	-0.2416	-0.7794	1.6388	0.7233	0.5673	-0.4170	-1.2293	-1.0681	1.7051	-0.5442	0.2124	-0.0325	1.4917	-0.7819	-0.1404	2.1574	-0.1735	0.7193	-0.5701	-0.0122	1.3748	-0.1321	0.1734	-0.8679	-1.5353	0.7659	0.2921	-0.4144	-1.4960	0.4853	-0.5785	-0.6280	3.3325	0.4312	-0.2012	2.7743	-0.9483	-0.0420	0.7549	-2.0812	0.0172	-0.1284	0.1916	-0.4590	-1.1862	0.3488	1.7233	0.4127	-0.6906	-1.3862	-0.3835	1.4087	-0.4342	0.2174	0.6221	0.9484	-1.9375	2.2455	4.1074	0.8960	0.1476	-0.3689	0.0847	0.7890	-0.6709	-0.9136	-0.3136	0.5899	-0.7074	2.1857	-0.7786	-0.7551	-1.0789	0.4575	0.9826	-0.8397	0.8042	-0.8078	0.7684	1.3403	-0.2522	1.0200	0.7844	0.5210	-0.7113	0.6007	-0.2567	0.8263	0.1361	0.7246	-0.8720	-1.2902	-0.9359	-0.1229	-0.4237	1.0768	2.4028	-0.0850	-0.2698	4.3982	-0.8931	0.1385	-0.1109	0.3326	2.8384	-0.6673	0.1053	-0.0476	1.4154	0.3526	0.1972	-0.0516	-0.2393	1.2976	1.0569	-1.0362	-0.0776	-0.8240	0.7727	1.8879	-0.3353	-0.6983	-0.7429	-0.6105	0.2079	-0.5955	-0.8145	0.9189	1.7541	-0.2822	0.0129	1.6777	2.0648	2.2440	-0.7800	-0.9124	-1.3433	0.1516	-0.4601	-0.5838	0.8886	-0.2891	0.4476	
64105	CENPK	-0.5824	0.0206	1.2963	-0.0141	0.1650	-0.0158	0.0376	0.4544	-1.2321	-0.9751	-1.1184	-0.3415	-1.3137	-0.8207	3.5381	0.1936	-0.0686	-1.0378	-0.3792	-0.5446	-0.9054	0.0394	0.0226	-0.6673	-0.8560	-0.2562	-0.4284	0.4854	-0.6221	-0.5887	-1.2847	0.8907	-0.8682	0.4620	0.8835	-0.9412	0.0438	-0.5375	-0.0202	0.2106	-0.9111	-0.2302	-0.4108	-0.1482	-0.0466	0.3307	-0.2963	-1.1884	0.3910	-0.9490	0.1186	-0.1994	0.1401	0.0111	1.3186	-0.6776	0.6099	0.6282	4.4326	-0.6483	0.1321	-0.3783	-0.3553	0.0471	-0.0095	-0.0171	0.0258	-0.9437	1.4092	0.0159	-0.1668	-0.4761	-0.4693	-0.5564	-0.3030	-0.6992	-0.8100	1.1199	-0.5243	-0.1541	-0.6333	-0.8065	0.0317	-0.5976	-0.5102	-0.3083	-0.1510	-0.8815	0.3733	0.1574	-0.4260	-0.1672	-0.6864	-0.0042	-0.0802	0.3575	0.2566	-0.9880	-1.1998	-0.9349	-0.6623	-0.4880	-1.2888	-0.3567	0.0269	0.4656	-0.6372	0.4196	-0.5586	-0.4129	-0.9439	0.5752	-0.6332	-0.8501	1.0466	0.4384	-0.6160	-0.0904	0.1747	-0.1915	-0.4683	2.9493	-0.2593	10.5718	-1.1847	1.3010	-0.9543	0.4080	-0.1862	-0.3508	-0.3210	-1.1770	-1.0441	-0.4103	-0.6231	-0.4460	-0.4805	0.4829	-1.0701	-0.6758	-0.7039	-0.0917	-0.2301	1.4529	-0.0624	-0.7101	-0.3856	-0.1718	0.0763	-0.5072	0.5475	-0.7157	0.8467	0.2570	-1.1197	0.4657	-0.4828	-0.0949	0.3000	-0.1099	1.6336	-0.9536	2.5420	-1.1241	-0.3556	-0.8660	0.1548	0.2363	-0.3700	-0.7055	-0.0847	-0.7139	-0.2487	-0.1199	-0.6706	-0.8350	-0.4332	0.3993	-0.0135	-0.5541	1.5494	-0.4980	-1.4203	-0.5160	-1.2556	-0.5063	-0.3919	-1.2114	0.0457	-0.1497	-0.3808	0.3821	-0.0288	-0.0529	-0.6050	0.5072	-0.0742	-0.9492	-0.4430	0.0746	-0.6446	-0.2675	-0.5050	-0.0859	-0.4689	-0.4550	-0.5270	-0.3908	-0.8978	-0.3178	0.4869	-0.1378	-0.9073	0.1355	-0.5678	1.3332	0.0227	-1.1758	-0.5768	-0.1900	-1.1295	-0.4368	-0.2089	-0.2141	-0.6418	-0.3594	0.7059	-0.1849	0.2858	-0.1881	-0.5781	-0.7363	-0.3450	-0.9919	-0.8702	-0.0043	0.4134	-0.7164	0.0048	0.3760	-0.9193	-0.4387	0.0171	-0.6909	-0.3301	-0.4992	-0.4415	0.3899	-0.2214	0.9192	0.2198	0.6440	0.4278	-0.1316	0.0047	1.5271	-0.3196	-0.2650	1.1702	0.7882	0.5591	0.5581	-0.1064	-0.7746	-0.5246	0.1356	-0.5282	-0.9398	0.0807	-0.4789	-0.1338	-0.2160	-0.8746	0.4438	0.0817	-0.9959	0.2427	-1.0907	-1.4126	-0.2677	-0.0111	-0.1466	-0.3571	-0.9798	0.0809	-0.3789	-0.2200	-0.2195	-0.3579	-0.0032	-0.8189	-0.1937	1.6607	0.8040	0.1589	-1.1735	0.8368	0.7559	0.8660	-0.1250	0.5781	-0.4764	0.1398	-0.3346	-0.9403	-0.3194	-0.7269	-0.1679	0.2136	-0.4680	-0.5142	-0.6653	-0.7481	0.3254	-0.7543	0.0967	1.1581	-0.0850	-0.3339	-0.5121	0.9310	-0.0210	-0.8935	-0.9745	0.2990	0.0359	-0.5942	-0.6187	-0.2368	-0.3528	-0.8575	-0.4896	0.1145	-0.5117	0.0660	0.5364	-0.6645	0.9107	-0.7195	-0.6160	-0.1941	-0.4976	-0.0736	2.1181	-1.2710	0.5178	-0.6434	0.7419	-0.7183	0.1699	0.0929	-1.0040	0.0037	-0.6798	-0.7547	-0.6342	-0.3401	0.0574	0.9323	1.0238	-0.1730	-0.9082	-0.6525	0.3224	-0.6405	-1.1015	0.2213	0.6391	-0.4211	0.7675	-0.4038	0.0965	0.2810	-0.4578	-0.8575	-1.0678	0.6655	-0.2055	-0.2768	-0.5189	-0.0711	1.1868	
91687	CENPL	0.1716	1.6052	0.9938	0.2612	-0.2121	1.4827	-0.2989	1.1545	-1.5774	-0.4090	-0.2781	-0.6171	-1.7467	-0.0001	0.8192	1.9941	-0.9687	-0.4629	-0.6782	1.4093	1.0691	1.0209	-0.1998	-0.5860	-0.6005	0.4571	-0.7879	-0.2157	1.0396	0.6643	-1.2565	3.3750	0.3366	0.3373	0.3206	-0.7832	-1.4871	0.0383	-0.8513	0.6300	-1.0459	-0.5487	-0.0583	1.2224	-0.2927	0.8318	-0.2267	-0.7590	0.5295	-1.3589	-0.0598	-0.7985	1.3672	0.3741	3.4489	-0.8418	-0.1767	1.4229	1.2529	-0.9343	3.5048	-0.2434	-1.0130	-0.0312	-0.2604	0.8382	-0.1605	-0.8345	3.2623	0.1889	-0.1268	-0.7558	0.8848	0.7070	-1.1877	-0.8444	-0.0824	1.7784	-0.5631	1.8325	-0.3800	0.5533	-1.4075	0.4673	0.7104	0.1063	0.4187	-0.7011	0.1700	-0.5458	0.3067	1.7992	-1.5420	1.3370	-0.4909	0.2382	-0.1612	-1.0475	-1.2571	-0.4973	-0.3923	-0.6197	0.0441	-0.4147	-0.4959	-0.6053	-1.0519	-1.1235	-0.7566	-0.0109	0.0211	2.2601	-0.5312	-0.6374	1.3589	0.5628	-0.7131	-0.0278	0.3886	0.2864	0.0831	2.2194	-0.8942	6.7951	-0.9882	0.4535	-0.6135	3.6065	1.7492	-0.1749	-1.4754	-1.8721	-0.4677	-0.3183	-0.3731	2.8614	0.3221	1.0801	0.0892	-1.1462	0.1844	2.9368	2.2906	-0.2512	0.2843	-0.3345	-0.3919	1.1808	-1.2250	-1.8301	2.2274	0.8148	0.1632	-0.2447	0.5170	2.8161	-0.6450	0.0633	0.0814	1.1612	0.3692	0.1633	1.5700	0.0643	0.1097	-0.8545	0.7976	-0.1526	-0.9002	-0.8290	0.5190	0.3716	-0.4905	-1.2158	-1.2349	-0.9177	1.2199	2.1054	-0.5051	-0.8587	0.0110	-0.1561	1.0881	0.6341	0.3504	1.3576	0.4709	-0.9948	0.8770	-0.2172	0.3291	0.8850	0.5171	0.9638	1.5619	3.4650	0.4906	-0.2864	-0.4213	-0.1428	-0.5742	1.0739	0.0537	-0.4691	-0.3294	-0.3765	-0.3492	-0.7470	1.1406	0.7503	-0.5116	-0.3468	-1.0316	0.1739	-0.7483	-1.1080	-0.7088	-1.3440	1.4451	-0.2884	-0.9103	0.4751	1.5934	0.2509	0.9213	0.1446	1.2985	0.2132	-0.4425	0.3330	1.2214	0.6998	-1.0698	-0.6642	-0.3807	0.1793	-0.5488	1.0984	-1.1651	0.4847	-1.3598	-0.4538	0.7888	0.0948	-0.5568	-1.1374	-0.1096	2.1728	-0.8587	-0.1516	-0.6239	1.0509	0.1475	0.4185	1.1370	2.6392	1.3135	-0.6245	0.8047	0.2703	2.5592	0.6438	0.9981	-1.4383	0.9167	-0.4521	1.3051	-1.2380	-0.9560	0.6004	0.5039	1.4752	0.5105	-0.1963	0.3111	0.0493	0.3904	-0.1382	-2.1402	0.1398	-1.3076	-0.3783	-0.4872	-1.2548	0.1378	1.7525	-0.8459	-0.9971	-0.9046	-0.3311	-0.2129	4.3383	-0.3124	-0.1011	0.1256	-1.7739	0.1232	1.6019	2.9455	-1.1503	0.3497	1.0426	2.0779	-1.1056	-0.4666	-0.8486	1.8138	-0.8456	0.4196	-0.2203	-0.2442	-1.5608	1.0217	-0.5022	-0.3697	0.7357	-0.5785	0.1677	0.3314	-0.7030	2.3209	1.3249	1.3698	1.2071	0.1455	0.4373	-0.2167	-0.5545	-0.2460	1.8892	-0.9679	-0.7647	-0.1381	-0.0756	1.0254	0.1982	-0.7764	0.1129	3.6698	-0.1775	-0.8569	-0.5924	-0.0282	3.6155	0.2916	0.6836	-0.0656	1.2031	1.2525	0.5049	-0.0573	-0.4108	-0.0703	3.3580	-0.8874	0.8093	0.1589	-0.0475	0.4124	0.0301	-0.1225	-0.5573	0.0295	-0.5455	0.6518	-0.1526	-0.1282	1.5449	0.2154	2.3325	-0.1831	0.7087	1.2385	-0.5931	-0.0485	-0.5470	0.8234	0.9041	0.6755	-0.0181	-0.3901	1.4739	
79019	CENPM	0.1191	-0.7380	-0.5356	-0.7788	-0.1759	-0.9800	-0.3044	0.0333	-1.1412	-0.7985	-0.4987	-0.7731	-1.1959	-1.1095	2.8583	-1.2968	-0.5843	0.4892	-0.6729	-1.1596	-0.9058	-0.3586	-0.5717	-0.6597	-0.8253	0.9456	-1.0762	0.4547	-0.6929	-0.7810	-1.6147	-0.0629	-0.9101	-0.9002	0.0362	-0.2963	0.0209	-0.9286	-1.0556	0.9118	-1.4567	-0.1438	-1.4083	-1.1319	-0.4971	1.5823	-1.0749	-1.2724	-0.1471	-1.3163	0.7404	1.0546	0.5237	0.6555	1.3198	0.7056	-1.0561	-1.1126	1.1786	-1.2647	-0.2617	-0.7223	-0.6238	0.9322	0.7326	-0.7141	-0.7484	0.0945	0.2557	-0.0659	1.2117	-0.3799	-1.4375	-0.9855	-0.6023	1.7535	0.0777	0.1302	-1.1751	-0.2462	-0.6335	1.1014	1.3471	-1.3035	-0.6838	-0.0761	0.5505	-1.4351	0.4278	1.8849	-0.5483	-0.9783	0.1680	0.5082	-0.4886	0.0040	0.4452	-1.1646	-0.6496	-0.7937	-1.0687	-1.1208	-1.1945	-0.1158	-0.4626	-1.3487	-1.2918	-0.0448	-0.4794	-0.4496	-1.2479	-0.0541	0.0164	0.1265	-0.9327	0.5808	-1.3922	1.4148	0.5096	0.9446	-1.0604	2.8043	0.0908	-0.4424	-1.0219	1.8220	-1.4825	-0.7705	-1.3768	0.3947	1.0365	-1.5254	-0.8804	-0.7485	-1.0925	-0.8912	0.9707	0.6354	-1.4879	-0.8131	0.4374	-0.3732	0.4719	0.5583	-0.9967	-0.7283	-0.0207	0.0135	-0.7774	-1.0551	-0.1893	0.0995	1.2326	1.7486	-0.9669	0.5019	-0.5374	-0.0895	2.4314	-0.7050	0.3791	-0.4851	0.6748	-1.5123	-0.3278	-0.7934	0.6712	-0.2041	-0.2399	-0.0275	-0.4281	-0.9637	-0.4321	-0.8497	-1.4353	-0.4434	-0.4481	0.7347	-0.7130	-1.0949	-0.2140	-0.8566	8.6172	-0.8114	-0.8059	-0.3960	-0.7870	-1.2770	2.3982	0.0169	-0.8375	-1.0767	-1.2413	-1.5437	2.1979	0.4215	-0.5946	-0.9346	-0.4951	2.0790	0.2674	-0.5810	0.2404	-0.1327	-0.5946	-0.6905	1.2355	-0.5497	-1.1608	-0.5484	0.1051	0.6685	0.1433	0.8691	-0.8996	-0.0362	2.8219	-1.5099	-1.2705	-0.6337	-1.4501	-0.1811	-0.6602	-0.5239	-1.2413	-0.5056	-0.1128	-0.3108	0.6265	-0.4583	-0.6906	-0.9451	-0.2879	-0.8062	-1.0002	0.3359	-0.0748	-1.4031	-0.7632	-0.7986	0.8796	0.1487	-0.9042	0.1174	-0.4634	-0.9664	-1.3824	-0.2886	-1.3659	-0.4337	3.4317	-0.0732	-0.4632	0.7719	0.2581	-1.3395	-0.8636	-0.7533	0.0855	-0.7683	-1.0601	0.9414	-0.4714	-0.9777	0.6697	0.5086	-1.1562	-1.2485	-0.7021	-0.9804	-0.3586	0.9864	0.2461	-0.0561	-0.4328	-1.4543	-1.4016	-0.4393	-1.7436	-0.9495	-0.4162	0.9751	0.6395	-1.3574	1.6173	-0.1384	1.1582	-1.0627	-1.4856	-0.5561	-0.5563	-0.4671	-0.8750	1.6656	2.4980	-1.1464	-0.8745	-0.1229	-0.4083	0.1095	-0.6395	-0.6354	1.2075	0.0130	-1.2545	-1.0665	0.3094	0.2365	0.3366	-0.8875	-0.7901	-1.3755	0.1077	-0.5910	-1.0619	1.2059	2.9092	-0.4112	0.8596	-0.8849	0.1524	0.0539	-0.5565	0.2699	-0.5735	0.9072	-0.3052	-1.3520	0.6085	-0.8879	-1.0683	-0.5241	0.2894	-0.3745	-0.7284	1.2430	-1.0209	-0.6403	-0.1280	-0.2728	-1.0632	0.1206	-0.6206	3.3774	-1.3377	1.1867	-0.3823	0.0535	1.0168	0.0063	0.0221	-0.4131	-0.5210	-0.9732	-0.6766	-1.2449	-0.9489	1.1511	-0.6729	-0.9350	-0.6551	-0.9973	-1.1024	0.5160	-0.7046	-1.4671	-0.5703	0.1445	-0.3887	-0.7023	-0.0182	-0.2657	-0.8896	-0.9764	-1.4288	-1.4406	3.3740	-0.0877	0.4225	0.7416	0.3123	-0.5262	
