GENE_ID	COMMON	TCGA-CN-4723-01	TCGA-BA-A6DE-01	TCGA-C9-A480-01	TCGA-CV-6441-01	TCGA-HD-8224-01	TCGA-CV-7411-01	TCGA-CV-7434-01	TCGA-CV-6945-01	TCGA-CN-A63V-01	TCGA-D6-6517-01	TCGA-BA-5557-01	TCGA-CV-7091-01	TCGA-WA-A7H4-01	TCGA-HD-A633-01	TCGA-CX-A4AQ-01	TCGA-CQ-A4CG-01	TCGA-MT-A67D-01	TCGA-CQ-5326-01	TCGA-CV-5436-01	TCGA-CV-6933-01	TCGA-BB-4224-01	TCGA-CR-6473-01	TCGA-IQ-A61E-01	TCGA-CN-6011-01	TCGA-CR-7386-01	TCGA-IQ-7631-01	TCGA-CN-5373-01	TCGA-BA-6872-01	TCGA-CV-7102-01	TCGA-D6-A6ES-01	TCGA-CR-6484-01	TCGA-CR-7397-01	TCGA-CR-5250-01	TCGA-CN-A499-01	TCGA-CV-A45X-01	TCGA-CN-6022-01	TCGA-D6-6826-01	TCGA-C9-A47Z-01	TCGA-CV-7423-01	TCGA-D6-6827-01	TCGA-BB-4223-01	TCGA-CV-6934-01	TCGA-CR-6472-01	TCGA-IQ-7630-01	TCGA-CN-5374-01	TCGA-CQ-6227-01	TCGA-IQ-A61O-01	TCGA-CV-7101-01	TCGA-UF-A7JA-01	TCGA-CN-6996-01	TCGA-CV-7183-01	TCGA-BA-6871-01	TCGA-CN-A498-01	TCGA-CN-A6V3-01	TCGA-CN-6023-01	TCGA-CR-7398-01	TCGA-CV-A45Y-01	TCGA-BA-A4IF-01	TCGA-P3-A6SX-01	TCGA-QK-A8ZA-01	TCGA-CV-6956-01	TCGA-CV-7410-01	TCGA-CV-7435-01	TCGA-CR-5249-01	TCGA-HD-A634-01	TCGA-CN-4734-01	TCGA-T2-A6X2-01	TCGA-CN-A49C-01	TCGA-CV-7446-01	TCGA-CV-5976-01	TCGA-CN-A63U-01	TCGA-HD-7229-01	TCGA-HD-8635-01	TCGA-DQ-7596-01	TCGA-D6-A4ZB-01	TCGA-CN-6998-01	TCGA-QK-A64Z-01	TCGA-CN-5363-01	TCGA-CN-6021-01	TCGA-CV-7103-01	TCGA-IQ-7632-01	TCGA-CN-4733-01	TCGA-CX-7085-01	TCGA-CV-A6JT-01	TCGA-CV-A45W-01	TCGA-CV-A468-01	TCGA-CN-A49B-01	TCGA-F7-A61S-01	TCGA-F7-A624-01	TCGA-CN-4722-01	TCGA-CQ-7071-01	TCGA-CV-7433-01	TCGA-HD-A4C1-01	TCGA-UF-A7JV-01	TCGA-BB-A5HU-01	TCGA-QK-AA3K-01	TCGA-CV-7253-01	TCGA-CQ-A4CH-01	TCGA-CR-7376-01	TCGA-CV-5435-01	TCGA-MT-A51X-01	TCGA-BA-A6DG-01	TCGA-D6-A74Q-01	TCGA-CN-6010-01	TCGA-CV-7263-01	TCGA-BB-7866-01	TCGA-QK-AA3J-01	TCGA-BB-A6UM-01	TCGA-P3-A6T0-01	TCGA-CQ-A4CI-01	TCGA-CN-A63T-01	TCGA-QK-A6VB-01	TCGA-UF-A7JK-01	TCGA-CV-7422-01	TCGA-CV-5434-01	TCGA-CV-6935-01	TCGA-CV-7252-01	TCGA-CN-6997-01	TCGA-BB-8596-01	TCGA-CN-5364-01	TCGA-CR-7388-01	TCGA-CR-6471-01	TCGA-BA-5556-01	TCGA-CX-7086-01	TCGA-D6-A6EQ-01	TCGA-BA-7269-01	TCGA-BA-6870-01	TCGA-HD-7917-01	TCGA-DQ-5624-01	TCGA-CN-A497-01	TCGA-CR-7399-01	TCGA-CQ-5325-01	TCGA-CR-6482-01	TCGA-CQ-7072-01	TCGA-CV-A6JE-01	TCGA-UF-A7JJ-01	TCGA-CR-6493-01	TCGA-CR-7383-01	TCGA-CV-5966-01	TCGA-CR-6470-01	TCGA-CV-A6K1-01	TCGA-BB-A6UO-01	TCGA-CQ-6225-01	TCGA-CN-6994-01	TCGA-CV-7254-01	TCGA-F7-A61W-01	TCGA-CR-7365-01	TCGA-CV-6954-01	TCGA-CN-A6V1-01	TCGA-KU-A6H7-01	TCGA-CV-7242-01	TCGA-CR-5247-01	TCGA-F7-8489-01	TCGA-CV-A45P-01	TCGA-CV-A461-01	TCGA-T2-A6X0-01	TCGA-CN-6019-01	TCGA-F7-A50G-01	TCGA-BB-7871-01	TCGA-DQ-7589-01	TCGA-BA-6869-01	TCGA-CR-7372-01	TCGA-CV-5978-01	TCGA-BA-A6D8-01	TCGA-D6-A6EK-01	TCGA-KU-A6H7-06	TCGA-CV-A6JZ-01	TCGA-CQ-5330-01	TCGA-CV-6953-01	TCGA-CV-7243-01	TCGA-KU-A6H8-01	TCGA-CN-5365-01	TCGA-HD-A6I0-01	TCGA-CV-6003-01	TCGA-BA-4074-01	TCGA-CV-5444-01	TCGA-CV-7568-01	TCGA-HD-A6HZ-01	TCGA-CV-7432-01	TCGA-BB-8601-01	TCGA-DQ-7590-01	TCGA-CN-4731-01	TCGA-CV-A45Q-01	TCGA-BA-5555-01	TCGA-CV-6433-01	TCGA-DQ-5625-01	TCGA-CR-6481-01	TCGA-CV-7407-01	TCGA-BA-6868-01	TCGA-QK-A8Z9-01	TCGA-IQ-A61G-01	TCGA-HD-7754-01	TCGA-CR-6492-01	TCGA-CV-7418-01	TCGA-UF-A7JT-01	TCGA-CV-7104-01	TCGA-CV-6942-01	TCGA-CQ-6224-01	TCGA-CV-7089-01	TCGA-CV-7421-01	TCGA-D6-6824-01	TCGA-CR-7395-01	TCGA-CN-6020-01	TCGA-CQ-5329-01	TCGA-CV-A45Z-01	TCGA-QK-A6IF-01	TCGA-CR-7364-01	TCGA-QK-A8ZB-01	TCGA-CV-6955-01	TCGA-CN-4742-01	TCGA-UF-A71A-06	TCGA-BA-4076-01	TCGA-HD-8314-01	TCGA-CV-7430-01	TCGA-UF-A71A-01	TCGA-CQ-7068-01	TCGA-CR-5248-01	TCGA-MT-A7BN-01	TCGA-CV-A45O-01	TCGA-CV-A460-01	TCGA-BB-7870-01	TCGA-CR-7373-01	TCGA-P3-A6T2-01	TCGA-CV-5432-01	TCGA-D6-6825-01	TCGA-CV-7409-01	TCGA-CQ-5327-01	TCGA-CR-7401-01	TCGA-BA-A6DD-01	TCGA-CN-5366-01	TCGA-QK-A8Z7-01	TCGA-IQ-A61I-01	TCGA-CN-6995-01	TCGA-CV-7090-01	TCGA-F7-A61V-01	TCGA-CR-6480-01	TCGA-T2-A6WZ-01	TCGA-UF-A7JH-01	TCGA-IQ-A61H-01	TCGA-QK-A8Z8-01	TCGA-CR-7385-01	TCGA-DQ-7588-01	TCGA-CR-6491-01	TCGA-UF-A7JS-01	TCGA-CV-6943-01	TCGA-CN-6018-01	TCGA-D6-A4Z9-01	TCGA-CN-4729-01	TCGA-MT-A67F-01	TCGA-CV-5977-01	TCGA-CN-5355-01	TCGA-CQ-7069-01	TCGA-H7-7774-01	TCGA-CQ-6223-01	TCGA-BA-4075-01	TCGA-CN-4730-01	TCGA-CV-5443-01	TCGA-CV-A6K2-01	TCGA-CQ-A4C6-01	TCGA-CN-4741-01	TCGA-CV-7255-01	TCGA-CN-A642-01	TCGA-CR-7374-01	TCGA-P3-A5Q5-01	TCGA-CN-A6UY-01	TCGA-CR-7402-01	TCGA-CR-6478-01	TCGA-CV-7245-01	TCGA-CQ-6222-01	TCGA-CV-6951-01	TCGA-CN-5367-01	TCGA-DQ-7592-01	TCGA-CV-A6JM-01	TCGA-CN-6016-01	TCGA-CQ-5332-01	TCGA-CV-5442-01	TCGA-CR-7368-01	TCGA-CR-7380-01	TCGA-F7-A50J-01	TCGA-CV-A464-01	TCGA-CV-7428-01	TCGA-CR-7392-01	TCGA-CQ-A4CA-01	TCGA-TN-A7HL-01	TCGA-4P-AA8J-01	TCGA-BA-4077-01	TCGA-CV-7416-01	TCGA-CQ-7067-01	TCGA-UF-A71B-01	TCGA-BA-5151-01	TCGA-P3-A6T3-01	TCGA-BB-4217-01	TCGA-CV-6940-01	TCGA-CV-5970-01	TCGA-CR-6467-01	TCGA-CN-5356-01	TCGA-CV-5431-01	TCGA-CV-7440-01	TCGA-P3-A5Q6-01	TCGA-CQ-A4CB-01	TCGA-BB-7862-01	TCGA-CQ-A4C7-01	TCGA-BA-A8YP-01	TCGA-CV-7097-01	TCGA-CN-4740-01	TCGA-CN-4739-01	TCGA-CV-5430-01	TCGA-F7-7848-01	TCGA-CN-A641-01	TCGA-P3-A6T4-01	TCGA-QK-A6IG-01	TCGA-CV-6962-01	TCGA-CX-7082-01	TCGA-DQ-7593-01	TCGA-CN-6017-01	TCGA-T3-A92M-01	TCGA-CR-7367-01	TCGA-IQ-A6SG-01	TCGA-D6-8568-01	TCGA-RS-A6TP-01	TCGA-CV-7177-01	TCGA-IQ-A61J-01	TCGA-CV-6939-01	TCGA-P3-A5QA-01	TCGA-CN-4728-01	TCGA-QK-A6V9-01	TCGA-D6-A6EM-01	TCGA-CR-7370-01	TCGA-CV-7429-01	TCGA-CV-7438-01	TCGA-UF-A719-01	TCGA-UF-A7JF-01	TCGA-T2-A6WX-01	TCGA-IQ-A6SH-01	TCGA-CV-7235-01	TCGA-CV-5979-01	TCGA-CN-4727-01	TCGA-BA-A6DA-01	TCGA-CV-6941-01	TCGA-CR-6477-01	TCGA-QK-A6II-01	TCGA-CQ-6221-01	TCGA-BB-7861-01	TCGA-BB-4228-01	TCGA-CV-5441-01	TCGA-MZ-A6I9-01	TCGA-CR-7382-01	TCGA-CV-A6JD-01	TCGA-BA-5149-01	TCGA-CV-7427-01	TCGA-CR-6488-01	TCGA-CV-A6K0-01	TCGA-CV-A6JO-01	TCGA-DQ-7591-01	TCGA-BA-A6DL-01	TCGA-CR-7393-01	TCGA-CV-7406-01	TCGA-CV-7247-01	TCGA-D6-8569-01	TCGA-QK-A6IH-01	TCGA-BA-4078-01	TCGA-CQ-6220-01	TCGA-CV-5440-01	TCGA-BB-4227-01	TCGA-HD-7753-01	TCGA-CN-6992-01	TCGA-DQ-5629-01	TCGA-CV-A6JN-01	TCGA-CN-5369-01	TCGA-BB-7872-01	TCGA-H7-A76A-01	TCGA-DQ-5630-01	TCGA-D6-6823-01	TCGA-CR-7371-01	TCGA-F7-A620-01	TCGA-CN-A6V7-01	TCGA-CN-5370-01	TCGA-CR-7394-01	TCGA-UF-A718-01	TCGA-BB-A5HZ-01	TCGA-CN-5358-01	TCGA-CV-A6JY-01	TCGA-CV-7099-01	TCGA-CV-6952-01	TCGA-CQ-5331-01	TCGA-F7-A50I-01	TCGA-CV-A45R-01	TCGA-CV-A463-01	TCGA-CN-4738-01	TCGA-BA-A6DB-01	TCGA-P3-A6T5-01	TCGA-CV-6936-01	TCGA-CV-6959-01	TCGA-QK-A6IJ-01	TCGA-CR-6487-01	TCGA-UF-A71E-01	TCGA-D6-A6EP-01	TCGA-CN-4737-01	TCGA-P3-A6T6-01	TCGA-CR-7377-01	TCGA-HD-8634-01	TCGA-CV-7437-01	TCGA-CV-6960-01	TCGA-CN-4726-01	TCGA-DQ-7595-01	TCGA-CQ-A4C9-01	TCGA-CV-7236-01	TCGA-CN-6988-01	TCGA-CV-6948-01	TCGA-CV-5439-01	TCGA-CQ-5323-01	TCGA-CQ-A4CD-01	TCGA-BA-A4II-01	TCGA-CQ-6219-01	TCGA-CN-A49A-01	TCGA-UP-A6WW-01	TCGA-BB-A5HY-01	TCGA-QK-A6VC-01	TCGA-F7-A623-01	TCGA-CN-5359-01	TCGA-CR-7389-01	TCGA-CQ-6218-01	TCGA-MZ-A5BI-01	TCGA-CN-4725-01	TCGA-CR-7404-01	TCGA-UF-A7J9-01	TCGA-CV-7413-01	TCGA-CV-5973-01	TCGA-D6-6515-01	TCGA-CQ-A4CE-01	TCGA-CQ-5324-01	TCGA-UF-A7JO-01	TCGA-HL-7533-01	TCGA-CN-5360-01	TCGA-MT-A51W-01	TCGA-CV-7248-01	TCGA-KU-A66S-01	TCGA-QK-A652-01	TCGA-TN-A7HJ-01	TCGA-CQ-7065-01	TCGA-DQ-5631-01	TCGA-UF-A71D-01	TCGA-BA-5153-01	TCGA-CV-A6JU-01	TCGA-UF-A7JD-01	TCGA-CV-A45V-01	TCGA-WA-A7GZ-01	TCGA-MZ-A7D7-01	TCGA-CV-7180-01	TCGA-CN-A6V6-01	TCGA-H7-8501-01	TCGA-KU-A66T-01	TCGA-BA-A6DI-01	TCGA-CV-6961-01	TCGA-HD-7831-01	TCGA-BB-7864-01	TCGA-RS-A6TO-01	TCGA-BB-4225-01	TCGA-CR-6474-01	TCGA-CV-7178-01	TCGA-CN-6012-01	TCGA-CV-7415-01	TCGA-CV-7261-01	TCGA-CQ-6229-01	TCGA-BA-6873-01	TCGA-BA-5152-01	TCGA-CV-7095-01	TCGA-CN-6989-01	TCGA-UF-A7JC-01	TCGA-BA-A4IH-01	TCGA-CV-5971-01	TCGA-CV-7424-01	TCGA-H7-8502-01	TCGA-CR-7390-01	TCGA-CR-5243-01	TCGA-CV-6937-01	TCGA-CV-7250-01	TCGA-F7-8298-01	TCGA-CQ-5333-01	TCGA-CQ-7063-01	TCGA-P3-A5QF-01	TCGA-CV-6950-01	TCGA-CX-7219-01	TCGA-CR-7369-01	TCGA-D6-6516-01	TCGA-BA-5558-01	TCGA-CN-4736-01	TCGA-CV-6436-01	TCGA-D6-A6EO-01	TCGA-CV-A45T-01	TCGA-CV-A465-01	TCGA-P3-A6T7-01	TCGA-CN-A63W-01	TCGA-CR-7391-01	TCGA-P3-A6SW-01	TCGA-P3-A6T8-01	TCGA-CQ-5334-01	TCGA-CV-6938-01	TCGA-DQ-7594-01	TCGA-T3-A92N-01	TCGA-CN-5361-01	TCGA-BA-5559-01	TCGA-CN-4735-01	TCGA-CV-A45U-01	TCGA-D6-A6EN-01	TCGA-CR-7379-01	TCGA-CV-7414-01	TCGA-F7-A622-01	TCGA-BA-A6DJ-01	TCGA-HD-7832-01	TCGA-BB-7863-01	TCGA-H7-A6C4-01	TCGA-CN-6013-01	TCGA-CQ-6228-01	TCGA-CV-7238-01	TCGA-P3-A5QE-01	TCGA-CV-7100-01	TCGA-TN-A7HI-01	TCGA-BA-A4IG-01	TCGA-CN-6024-01	TCGA-MT-A67A-01	TCGA-CV-7425-01	
1058	CENPA	-0.2493	0.8614	-0.9072	1.1719	-0.8585	-1.5064	-0.9712	-0.2470	-0.2635	0.3993	-1.2122	0.4284	-0.1036	2.4112	0.2257	-0.0496	0.2648	0.6068	1.4006	0.6786	2.5576	0.8518	3.8396	-1.2186	-1.1944	-1.5170	-1.1480	0.8866	0.6134	-0.6044	-0.1734	-0.9388	-0.4419	0.4928	-0.4537	-0.1894	-0.8521	-0.6880	-0.3657	-0.3003	-0.0771	-0.8399	0.7529	0.0170	3.8310	-0.0497	-0.8970	-0.9983	0.7141	-0.3847	-1.3433	0.9831	-0.1121	1.3319	0.2650	0.9495	-0.7656	1.1534	1.8682	0.0033	1.6812	-0.1181	-0.6325	-0.3761	4.5806	-0.8185	-0.8973	1.2490	-0.6753	-0.4195	1.9796	-0.1040	-0.7378	0.6323	-0.2746	-0.8982	-0.5709	3.5221	-0.1881	-0.1703	-0.2415	-0.8580	-1.4316	-1.3694	0.2119	-1.0771	0.2028	-0.0097	3.1368	-1.1695	-0.6447	-0.7883	-0.4947	0.1501	-0.3931	-0.3062	0.3380	0.3306	-0.7895	-0.4014	-0.1732	-1.2331	-0.1550	0.3193	0.6047	1.0906	2.1995	1.0974	-0.4362	2.2456	0.9578	0.4944	-0.0708	-0.0876	-0.7777	-1.3789	0.1131	0.2273	0.0453	1.4012	-0.6584	-1.1443	-0.9573	1.5835	-0.6166	-0.3433	0.2377	0.8157	-0.8522	-0.3071	4.8408	-0.0262	-0.7881	-0.6002	-0.8877	-1.2223	1.1487	0.4722	2.4694	-0.1029	-0.2296	-0.2726	1.4759	-0.8934	0.7828	2.1082	-0.2692	0.1390	0.7571	1.6442	-0.9118	0.6501	-0.7733	-0.8580	-0.6076	0.6452	-1.6631	-0.6014	-0.2629	1.5564	-0.3508	1.0743	-0.3867	-0.3951	-0.6372	1.2863	0.7976	0.1071	-1.2559	-0.4160	-0.9753	1.1069	1.4022	0.4132	7.0750	-0.8669	0.5262	-0.0238	-0.4291	0.7099	0.2908	-0.3194	0.4500	0.9803	1.0645	-0.9549	0.4249	-0.0884	-0.4675	-0.5189	1.1824	-0.5089	-0.7111	-0.4940	0.6873	-1.0060	0.5432	-0.6993	0.0327	0.0038	-1.3123	-0.3980	-0.1617	1.9654	0.2863	-0.3574	-0.2366	-0.8932	-0.9888	-0.1848	1.7508	0.3069	0.5282	-0.0611	0.9589	-0.3704	2.3197	-0.0677	-1.7277	0.3208	2.6674	0.4250	1.0810	1.0462	-0.2932	0.9541	0.9476	-0.5565	0.3387	-0.3505	1.5090	-0.0969	0.3494	0.2688	1.0868	0.2329	1.7620	-0.0933	2.3097	-0.4192	1.4686	1.4283	-0.1329	-0.0816	-1.2278	0.2417	0.6655	-0.9792	-1.2055	0.2273	-0.3992	-0.9443	-1.2914	-0.7207	1.4479	1.3632	0.4865	-0.2300	-0.1744	0.1183	-0.2600	-0.8911	-0.3394	2.3842	1.1450	0.7988	0.0276	1.0185	-1.1397	-1.0146	-0.3058	-0.7386	-0.1411	-1.6534	1.7423	-1.2855	0.5973	-0.3332	0.0248	-0.4738	0.5309	-0.8819	0.2376	0.4992	-0.0847	0.9046	-0.0114	-1.0069	0.3440	-0.9086	-0.4802	0.0216	0.1518	-0.9693	0.3934	0.1842	0.1911	-0.3433	0.1038	0.9051	0.0309	0.2134	-0.2296	0.3261	0.0906	0.0872	0.1259	0.0302	0.8476	-1.0135	3.2344	0.1684	0.0468	0.2491	-1.2714	0.7412	-0.5870	0.0399	0.6494	3.1746	-0.9321	-0.8581	-0.4471	1.1085	-0.8572	1.6835	1.4742	-0.5738	0.0322	0.3992	1.2676	0.4833	-0.0610	0.2463	-0.7126	0.5254	-0.2511	-0.3536	0.0685	0.1492	-0.5871	-1.1656	-0.4688	0.5499	0.2341	2.1897	-0.4042	-1.0100	1.4239	-0.0956	-0.8026	-0.3741	-0.6770	1.4468	0.3199	-1.3445	-0.6782	1.4953	0.0153	0.0544	0.3951	-0.5549	-1.2910	0.2532	1.3016	0.3236	-0.2387	0.1016	-0.4974	-0.9885	-0.8370	-0.8694	1.5324	0.2484	1.6352	0.5819	0.0090	-1.2222	-0.7778	-0.3958	-0.7813	-0.9720	0.3829	-0.7087	-0.5526	-1.2687	-0.8028	-1.1652	-1.1733	-1.0905	-0.5397	0.1340	0.2962	0.7462	0.0473	-0.9282	-0.5843	-1.0161	1.7674	-0.2720	0.2465	0.1312	0.2413	-0.8350	0.1229	2.0569	-0.4688	1.4250	0.8385	-1.1741	-0.0004	1.0620	-0.1460	-0.2488	0.5470	2.0119	2.5083	1.3190	-0.2667	-0.1381	-1.2782	-1.2207	0.7848	0.9962	0.6700	-0.0107	-0.9313	-1.1822	-0.1732	-0.6838	-0.8242	0.3214	0.6093	-1.1946	-0.6430	0.1330	-0.6967	-0.7209	-0.1917	-0.4105	0.2467	-0.0264	0.0831	-0.2587	1.2358	-0.8025	0.7204	4.4729	0.5249	-0.3989	1.5737	-0.1027	-0.1387	-0.1480	-1.1716	2.6244	0.5388	-0.6199	-0.7217	-0.3737	0.0357	0.0814	0.6725	-0.0585	0.5230	0.4764	-0.2501	0.5588	0.2543	2.3802	-1.0151	0.5640	1.0102	1.5797	0.6535	-1.0597	-0.4536	0.9278	0.2940	-0.7174	1.7701	3.3956	0.5844	-0.0611	-0.2374	-0.0329	-0.9198	0.0674	-0.1260	-0.0098	-0.5598	-0.2232	0.6511	-1.1519	2.4922	0.2948	0.9189	-0.6435	0.9850	0.1010	-0.3806	-0.2414	0.0091	1.2596	0.2498	-0.3012	-0.2439	0.8941	-0.9875	-0.2530	-0.5021	-0.5958	-1.1504	-0.0884	-0.3048	-0.0396	0.2440	2.2003	2.1515	-0.2422	-0.1713	-0.8994	
64105	CENPK	-0.2483	-0.4312	-0.4595	0.1757	-0.3878	-1.0503	-0.4211	-0.1468	-0.5609	0.1043	-1.0408	-0.5107	-0.0885	0.7550	-0.0466	0.9916	-0.1618	-0.0319	0.0197	-0.2618	2.5994	2.9293	1.7576	-0.7058	-0.8639	-1.0362	-0.8618	-0.8130	0.4926	-1.2157	-0.6903	-0.8132	0.7839	1.6698	-0.8316	-0.3459	0.3091	-0.3994	-0.8694	0.4017	3.9193	-0.8944	1.4719	0.4892	1.9786	-0.7836	-0.5630	-0.5603	-0.6132	-0.2394	-0.8916	1.5398	0.3551	0.7887	-0.5920	0.3818	-0.8503	1.8373	-0.6137	-0.6073	-0.6631	-0.2936	-0.6450	0.2837	3.2146	-0.6411	-0.6231	3.3173	-0.7556	-0.5331	0.7039	0.0743	-0.7939	1.8938	-0.6961	-0.8642	-0.2542	-0.5970	-0.7676	-1.0266	-0.9242	-0.5019	-0.8805	-1.1284	-0.5241	-0.4697	1.7076	1.2771	1.4256	-1.0554	0.4405	-0.6456	0.0858	0.5141	-0.7026	0.1259	-0.2716	-0.3306	-0.5412	-0.4798	-0.5421	-0.8421	-0.4253	-0.4625	-0.7612	3.5237	-0.6596	1.5947	0.1059	0.2681	-0.1595	-0.2675	0.1090	-0.1783	-0.7559	-0.5765	-0.2976	0.3755	-0.7179	0.5355	-0.6442	0.5354	-0.6601	-0.6969	-0.8281	-1.1723	-0.7383	0.3493	-0.8157	0.8513	-0.0177	-0.4226	-0.1934	-0.4342	-1.0199	-0.8933	-0.2271	-0.5489	0.9397	0.8172	-1.0691	0.1430	-0.1494	-0.6739	0.2835	-0.3203	-0.8718	-0.3076	0.5277	1.7618	-0.8667	-0.6182	0.0385	-0.1823	-0.3519	1.4999	-0.9629	-0.7066	-0.8547	0.3210	-0.5204	-0.8572	-0.5167	-1.0276	-0.7506	-0.1409	0.3146	-0.5345	-0.9702	-1.0499	-0.6985	-0.2861	-0.5814	-0.2328	5.4469	-1.0509	0.7193	1.8409	0.3756	0.9823	2.0540	-0.9209	-1.3735	-0.8299	3.3443	-0.9823	-0.0012	-0.9824	-0.7513	-0.7327	0.9059	1.3647	-0.5534	-0.0556	0.0548	-0.9501	0.4558	-0.9450	-0.3986	-0.8209	-0.8181	-0.6971	-0.5812	0.7697	-0.1359	3.2082	-0.8516	-0.9997	-0.8815	-0.9884	-0.3609	0.5497	0.5712	-0.8781	-0.7154	0.0596	1.8546	-1.1278	-0.9600	-0.2837	1.8023	0.6100	2.0957	0.1182	-0.7947	-0.1088	-0.2636	-0.8303	-0.0065	-0.6982	0.9927	2.2518	-0.3326	-0.9188	-0.4990	0.7588	-0.9733	-0.1182	-0.1997	0.0566	2.1302	0.5079	-1.0524	-1.1878	-0.9679	0.2501	0.9109	-0.6918	-0.3092	-0.0086	-0.2992	-1.0307	-0.9030	-0.3926	2.2094	0.0370	1.6014	-0.1226	0.0533	0.8550	-0.4593	-0.2101	0.6663	0.7730	2.6288	-0.0939	-0.0383	-0.4454	-0.9422	-0.9429	-0.4423	-0.5196	-1.2025	-1.1807	-0.3228	-0.6467	0.0363	-0.8454	0.9136	-0.4939	0.0522	-0.8819	-0.7343	-0.2068	-0.3029	0.9433	-0.3646	-0.9493	-0.4109	-0.6329	-0.9997	-0.4952	-0.4876	-1.0070	3.7827	-0.5707	-0.5088	-0.4448	-0.7451	5.3618	-0.0625	0.2342	-0.2528	-0.5736	-0.6364	-0.3946	-0.5890	-0.6780	0.8167	-1.0438	0.5341	-0.7401	-0.5819	1.6688	-0.8911	-0.1245	-0.5616	-0.3235	0.2960	1.4721	-1.0699	-0.8870	1.5899	0.2509	-0.8844	2.7736	-0.1122	-0.4879	-0.4080	-0.3409	-0.4611	-0.7335	-0.2301	-0.9970	-1.0370	-0.8222	-0.5779	-1.0021	-0.4555	-0.9669	-0.8798	-0.4438	1.7623	1.6747	-0.4692	2.4582	-0.2151	-0.5025	0.4069	-0.4876	-1.0176	-0.2928	-0.5062	4.8538	-0.3890	-1.1277	-0.4709	0.3228	1.9539	-0.9953	0.0567	0.0019	-0.8548	0.2040	-0.8588	-0.6883	-0.3985	-0.9563	-0.6708	-0.5864	0.0495	-0.4832	-0.2063	-0.8714	-0.1843	2.5938	-0.5167	-0.9750	-0.7644	-0.7595	-0.3464	-0.5395	0.1413	-0.1989	-0.3345	-0.9091	-0.7901	0.2683	-0.7114	-0.7078	-0.6469	-0.2927	-0.4145	-0.8517	0.7082	-0.5837	-1.0046	-0.9077	1.2684	-0.7708	-0.2055	-0.5073	-0.8044	-0.6605	-0.4828	-0.5479	-0.6126	-0.7459	-0.1475	-0.1335	0.5754	1.2953	0.1422	0.1492	0.0628	1.6321	-0.1114	0.2888	0.0478	-0.0818	-1.0600	-0.5218	1.0579	-0.4571	0.7155	0.4045	-0.8317	-1.2646	-0.3416	-0.7117	-0.3825	-0.2325	0.8318	-0.6591	0.1242	-0.7580	0.5052	-0.6866	0.5258	-0.9481	0.0683	-0.8489	0.9779	-0.9314	-0.2541	-0.6225	-0.4844	0.8930	-0.6285	0.9011	3.8948	3.5297	-0.3818	0.1034	-0.8207	0.2291	-0.8110	1.8191	-1.0185	-0.9514	-0.6122	-0.5483	-0.1174	-0.6662	-0.0095	-0.0841	-0.9782	-0.5541	-0.7658	5.6474	-0.3989	-0.5420	0.4016	-0.8908	0.4869	-1.0438	-0.2817	1.2012	0.2071	-0.2430	0.5673	-0.2315	-0.5754	-0.0626	-0.8622	-0.7970	-1.0964	-0.7562	0.0949	-0.0007	-0.5059	-0.3210	-0.3956	-0.9084	1.4095	-0.1567	-0.6269	-0.3440	1.1173	0.2915	-0.8195	2.3490	0.4081	0.2882	-0.3534	-0.8838	-0.8835	0.2933	0.0254	1.3724	-0.9268	-0.4153	-0.6162	-0.3943	-0.4652	2.7296	2.0440	0.0188	1.3884	-0.7032	0.0097	-0.7513	
