GENE_ID	COMMON	TCGA-CN-6010-01	TCGA-CN-6011-01	TCGA-CN-6012-01	TCGA-CN-6013-01	TCGA-CN-6016-01	TCGA-CN-6017-01	TCGA-CN-6018-01	TCGA-CN-6019-01	TCGA-CN-6020-01	TCGA-CN-6021-01	TCGA-CN-6022-01	TCGA-CN-6023-01	TCGA-CN-6024-01	TCGA-CQ-5323-01	TCGA-CQ-5324-01	TCGA-CQ-5325-01	TCGA-CQ-5327-01	TCGA-CQ-5329-01	TCGA-CQ-5330-01	TCGA-CQ-5332-01	TCGA-CQ-5334-01	TCGA-CV-5430-01	TCGA-CV-5432-01	TCGA-CV-5434-01	TCGA-CV-5435-01	TCGA-CV-5439-01	TCGA-CV-5966-01	TCGA-CV-5970-01	TCGA-CV-5971-01	TCGA-CV-5973-01	TCGA-CV-5976-01	TCGA-CV-5977-01	TCGA-CV-5978-01	TCGA-CV-5979-01	TCGA-CV-6003-01	TCGA-CV-6433-01	TCGA-CV-6436-01	TCGA-CV-6441-01	TCGA-BA-5152-01	TCGA-BA-6869-01	TCGA-BA-6870-01	TCGA-BA-6871-01	TCGA-BA-6872-01	TCGA-BA-6873-01	TCGA-BB-4227-01	TCGA-CN-4733-01	TCGA-CQ-5326-01	TCGA-CQ-5331-01	TCGA-CR-6467-01	TCGA-CR-6470-01	TCGA-CR-6471-01	TCGA-CR-6472-01	TCGA-CR-6473-01	TCGA-CR-6474-01	TCGA-CR-6477-01	TCGA-CR-6478-01	TCGA-CR-6480-01	TCGA-CR-6481-01	TCGA-CR-6482-01	TCGA-CR-6484-01	TCGA-CR-6487-01	TCGA-CR-6491-01	TCGA-CR-6493-01	TCGA-D6-6515-01	TCGA-D6-6516-01	TCGA-D6-6517-01	TCGA-DQ-5624-01	TCGA-DQ-5625-01	TCGA-DQ-5629-01	TCGA-DQ-5630-01	TCGA-DQ-5631-01	TCGA-BA-6868-01	TCGA-CN-6988-01	TCGA-CN-6989-01	TCGA-CN-6992-01	TCGA-CN-6994-01	TCGA-CN-6996-01	TCGA-CQ-6218-01	TCGA-CQ-6220-01	TCGA-CQ-6223-01	TCGA-CQ-6224-01	TCGA-CQ-6225-01	TCGA-CQ-6227-01	TCGA-CQ-6228-01	TCGA-CQ-6229-01	TCGA-CV-6933-01	TCGA-CV-6934-01	TCGA-CV-6935-01	TCGA-CV-6936-01	TCGA-CV-6938-01	TCGA-CV-6939-01	TCGA-CV-6940-01	TCGA-CV-6941-01	TCGA-CV-6943-01	TCGA-CV-6945-01	TCGA-CV-6948-01	TCGA-CV-6950-01	TCGA-CV-6951-01	TCGA-CV-6952-01	TCGA-CV-6953-01	TCGA-CV-6954-01	TCGA-CV-6959-01	TCGA-CV-6961-01	TCGA-CV-6962-01	TCGA-D6-6823-01	TCGA-D6-6824-01	TCGA-D6-6825-01	TCGA-D6-6826-01	TCGA-D6-6827-01	TCGA-BA-7269-01	TCGA-CN-5370-01	TCGA-CN-6995-01	TCGA-CN-6997-01	TCGA-CN-6998-01	TCGA-CR-5247-01	TCGA-CR-5248-01	TCGA-CR-7364-01	TCGA-CR-7365-01	TCGA-CR-7367-01	TCGA-CR-7371-01	TCGA-CR-7372-01	TCGA-CR-7373-01	TCGA-CR-7374-01	TCGA-CR-7377-01	TCGA-CR-7379-01	TCGA-CR-7380-01	TCGA-CR-7385-01	TCGA-CR-7386-01	TCGA-CR-7388-01	TCGA-CR-7389-01	TCGA-CR-7390-01	TCGA-CR-7391-01	TCGA-CR-7392-01	TCGA-CR-7393-01	TCGA-CR-7394-01	TCGA-CR-7395-01	TCGA-CR-7397-01	TCGA-CR-7398-01	TCGA-CR-7399-01	TCGA-CR-7401-01	TCGA-CR-7402-01	TCGA-CV-6937-01	TCGA-CV-6942-01	TCGA-CV-6955-01	TCGA-CV-6956-01	TCGA-CV-6960-01	TCGA-CV-7089-01	TCGA-CV-7090-01	TCGA-CV-7091-01	TCGA-CV-7095-01	TCGA-CV-7097-01	TCGA-CV-7099-01	TCGA-CV-7100-01	TCGA-CV-7101-01	TCGA-CV-7102-01	TCGA-CV-7103-01	TCGA-CV-7104-01	TCGA-CV-7177-01	TCGA-CV-7178-01	TCGA-CV-7180-01	TCGA-CV-7183-01	TCGA-CV-7235-01	TCGA-CV-7236-01	TCGA-CV-7238-01	TCGA-CV-7242-01	TCGA-CV-7243-01	TCGA-CV-7245-01	TCGA-CV-7247-01	TCGA-CV-7248-01	TCGA-CV-7250-01	TCGA-CV-7252-01	TCGA-CV-7253-01	TCGA-CV-7254-01	TCGA-CV-7255-01	TCGA-CV-7261-01	TCGA-CV-7263-01	TCGA-CX-7082-01	TCGA-CX-7085-01	TCGA-CX-7219-01	TCGA-HD-7229-01	TCGA-BB-4217-01	TCGA-CQ-6221-01	TCGA-CQ-7065-01	TCGA-CQ-7068-01	TCGA-CR-6488-01	TCGA-CR-6492-01	TCGA-CV-7406-01	TCGA-CV-7407-01	TCGA-CV-7410-01	TCGA-CV-7411-01	TCGA-CV-7413-01	TCGA-CV-7414-01	TCGA-CV-7415-01	TCGA-CV-7416-01	TCGA-CV-7418-01	TCGA-CV-7421-01	TCGA-CV-7422-01	TCGA-CV-7423-01	TCGA-CV-7424-01	TCGA-CV-7425-01	TCGA-CV-7427-01	TCGA-CX-7086-01	TCGA-DQ-7588-01	TCGA-DQ-7591-01	TCGA-DQ-7592-01	TCGA-H7-7774-01	TCGA-HD-7753-01	TCGA-HD-7754-01	TCGA-IQ-7630-01	TCGA-IQ-7631-01	TCGA-IQ-7632-01	TCGA-CR-7368-01	TCGA-CR-7369-01	TCGA-CR-7370-01	TCGA-CR-7376-01	TCGA-CR-7382-01	TCGA-CR-7383-01	TCGA-CR-7404-01	TCGA-CV-7429-01	TCGA-CV-7430-01	TCGA-CV-7432-01	TCGA-CV-7433-01	TCGA-CV-7434-01	TCGA-CV-7435-01	TCGA-CV-7437-01	TCGA-CV-7438-01	TCGA-CV-7440-01	TCGA-F7-7848-01	TCGA-HD-7831-01	TCGA-HD-7832-01	TCGA-BB-7870-01	TCGA-DQ-7593-01	TCGA-DQ-7596-01	TCGA-BB-8596-01	TCGA-BB-8601-01	TCGA-CQ-5333-01	TCGA-CQ-7063-01	TCGA-CQ-7064-01	TCGA-CQ-7069-01	TCGA-D6-8568-01	TCGA-D6-8569-01	TCGA-F7-8298-01	TCGA-F7-8489-01	TCGA-H7-8501-01	TCGA-H7-8502-01	TCGA-HD-8224-01	TCGA-HD-8314-01	TCGA-HD-8634-01	TCGA-HD-8635-01	TCGA-C9-A47Z-01	TCGA-C9-A480-01	TCGA-CN-A497-01	TCGA-CN-A498-01	TCGA-CN-A499-01	TCGA-CN-A49A-01	TCGA-CN-A49B-01	TCGA-CN-A49C-01	TCGA-CV-A45O-01	TCGA-CV-A45P-01	TCGA-CV-A45Q-01	TCGA-CV-A45R-01	TCGA-CV-A45T-01	TCGA-CV-A45U-01	TCGA-HD-A4C1-01	TCGA-CQ-A4C6-01	TCGA-CQ-A4C7-01	TCGA-CQ-A4C9-01	TCGA-CQ-A4CA-01	TCGA-CQ-A4CB-01	TCGA-CQ-A4CD-01	TCGA-CV-A45V-01	TCGA-CV-A45W-01	TCGA-CV-A45X-01	TCGA-CV-A45Y-01	TCGA-CV-A45Z-01	TCGA-CV-A460-01	TCGA-CX-A4AQ-01	TCGA-D6-A4Z9-01	TCGA-D6-A4ZB-01	TCGA-BA-A4IF-01	TCGA-BA-A4IG-01	TCGA-BA-A4IH-01	TCGA-BA-A4II-01	TCGA-CQ-A4CE-01	TCGA-CQ-A4CG-01	TCGA-CQ-A4CH-01	TCGA-CQ-A4CI-01	TCGA-CV-A461-01	TCGA-CV-A463-01	TCGA-CV-A464-01	TCGA-CV-A465-01	TCGA-CV-A468-01	TCGA-F7-A50G-01	TCGA-MT-A51W-01	TCGA-MT-A51X-01	TCGA-BB-A5HU-01	TCGA-BB-A5HY-01	TCGA-BB-A5HZ-01	TCGA-CN-A63T-01	TCGA-CN-A63V-01	TCGA-F7-A50I-01	TCGA-F7-A50J-01	TCGA-F7-A61S-01	TCGA-F7-A61V-01	TCGA-F7-A61W-01	TCGA-F7-A620-01	TCGA-F7-A622-01	TCGA-F7-A623-01	TCGA-HD-A633-01	TCGA-HD-A634-01	TCGA-P3-A5Q5-01	TCGA-P3-A5Q6-01	TCGA-P3-A5QA-01	TCGA-P3-A5QE-01	TCGA-P3-A5QF-01	TCGA-BA-A6DB-01	TCGA-BA-A6DF-01	TCGA-BA-A6DG-01	TCGA-BA-A6DI-01	TCGA-BA-A6DJ-01	TCGA-BA-A6DL-01	TCGA-CN-A63U-01	TCGA-CN-A63W-01	TCGA-CN-A63Y-01	TCGA-CN-A640-01	TCGA-CN-A641-01	TCGA-CN-A642-01	TCGA-CQ-7071-01	TCGA-CQ-7072-01	TCGA-F7-A624-01	TCGA-H7-A6C4-01	TCGA-H7-A6C5-01	TCGA-IQ-A61E-01	TCGA-IQ-A61G-01	TCGA-IQ-A61H-01	TCGA-IQ-A61I-01	TCGA-IQ-A61J-01	TCGA-IQ-A61K-01	TCGA-IQ-A61L-01	TCGA-IQ-A61O-01	TCGA-KU-A66S-01	TCGA-KU-A66T-01	TCGA-MT-A67A-01	TCGA-MT-A67D-01	TCGA-MT-A67F-01	TCGA-MT-A67G-01	TCGA-QK-A64Z-01	TCGA-QK-A652-01	TCGA-BA-A6D8-01	TCGA-BA-A6DA-01	TCGA-BA-A6DD-01	TCGA-BA-A6DE-01	TCGA-CV-A6JD-01	TCGA-CV-A6JE-01	TCGA-CV-A6JM-01	TCGA-CV-A6JN-01	TCGA-CV-A6JT-01	TCGA-CV-A6JU-01	TCGA-CV-A6JY-01	TCGA-CV-A6JZ-01	TCGA-CV-A6K0-01	TCGA-CV-A6K1-01	TCGA-CV-A6K2-01	TCGA-D6-A6EK-01	TCGA-D6-A6EM-01	TCGA-D6-A6EN-01	TCGA-D6-A6EO-01	TCGA-D6-A6EP-01	TCGA-D6-A6EQ-01	TCGA-D6-A6ES-01	TCGA-HD-A6HZ-01	TCGA-HD-A6I0-01	TCGA-KU-A6H7-01	TCGA-MZ-A6I9-01	TCGA-QK-A6IF-01	TCGA-QK-A6IG-01	TCGA-QK-A6IH-01	TCGA-QK-A6II-01	TCGA-QK-A6IJ-01	TCGA-BB-A6UM-01	TCGA-BB-A6UO-01	TCGA-CN-A6UY-01	TCGA-CN-A6V1-01	TCGA-CN-A6V3-01	TCGA-CN-A6V6-01	TCGA-CN-A6V7-01	TCGA-CV-A6JO-01	TCGA-D6-A74Q-01	TCGA-H7-A76A-01	TCGA-IQ-A6SG-01	TCGA-IQ-A6SH-01	TCGA-KU-A6H8-01	TCGA-MT-A7BN-01	TCGA-MZ-A5BI-01	TCGA-MZ-A7D7-01	TCGA-P3-A6SW-01	TCGA-P3-A6SX-01	TCGA-P3-A6T0-01	TCGA-P3-A6T2-01	TCGA-P3-A6T3-01	TCGA-P3-A6T4-01	TCGA-P3-A6T5-01	TCGA-P3-A6T6-01	TCGA-P3-A6T7-01	TCGA-P3-A6T8-01	TCGA-QK-A6V9-01	TCGA-QK-A6VB-01	TCGA-QK-A6VC-01	TCGA-RS-A6TO-01	TCGA-RS-A6TP-01	TCGA-T2-A6WX-01	TCGA-T2-A6WZ-01	TCGA-T2-A6X0-01	TCGA-T2-A6X2-01	TCGA-TN-A7HI-01	TCGA-TN-A7HJ-01	TCGA-TN-A7HL-01	TCGA-UF-A718-01	TCGA-UF-A719-01	TCGA-UF-A71A-01	TCGA-UF-A71B-01	TCGA-UF-A71D-01	TCGA-UF-A71E-01	TCGA-UF-A7J9-01	TCGA-UF-A7JA-01	TCGA-UF-A7JC-01	TCGA-UF-A7JD-01	TCGA-UF-A7JF-01	TCGA-UF-A7JH-01	TCGA-UF-A7JJ-01	TCGA-UF-A7JK-01	TCGA-UF-A7JO-01	TCGA-UF-A7JS-01	TCGA-UF-A7JT-01	TCGA-UF-A7JV-01	TCGA-UP-A6WW-01	TCGA-WA-A7GZ-01	TCGA-WA-A7H4-01	TCGA-4P-AA8J-01	TCGA-BA-A8YP-01	TCGA-QK-A8Z7-01	TCGA-QK-A8Z8-01	TCGA-QK-A8Z9-01	TCGA-QK-A8ZA-01	TCGA-QK-A8ZB-01	TCGA-QK-AA3J-01	TCGA-QK-AA3K-01	TCGA-T3-A92M-01	TCGA-T3-A92N-01	TCGA-BA-4074-01	TCGA-BA-4075-01	TCGA-BA-4076-01	TCGA-BA-4077-01	TCGA-BA-4078-01	TCGA-BA-5151-01	TCGA-BA-5153-01	TCGA-BB-4223-01	TCGA-BB-4224-01	TCGA-BB-4225-01	TCGA-BB-4228-01	TCGA-CN-4723-01	TCGA-CN-4725-01	TCGA-CN-4726-01	TCGA-CN-4727-01	TCGA-CN-4728-01	TCGA-CN-4729-01	TCGA-CN-4730-01	TCGA-CN-4731-01	TCGA-CN-4735-01	TCGA-CN-4736-01	TCGA-CN-4737-01	TCGA-CN-4740-01	TCGA-CN-4741-01	TCGA-CN-5355-01	TCGA-CN-5356-01	TCGA-CN-5359-01	TCGA-CN-5360-01	TCGA-CN-5363-01	TCGA-CN-5364-01	TCGA-CN-5365-01	TCGA-CN-5366-01	TCGA-CN-5367-01	TCGA-CN-5369-01	TCGA-CN-5373-01	TCGA-CN-5374-01	TCGA-BA-5149-01	TCGA-BA-5555-01	TCGA-BA-5556-01	TCGA-BA-5557-01	TCGA-BA-5558-01	TCGA-BA-5559-01	TCGA-CN-4738-01	TCGA-CN-4739-01	TCGA-CN-4742-01	TCGA-CN-5358-01	TCGA-CR-5243-01	TCGA-CR-5249-01	TCGA-CR-5250-01	TCGA-CV-5436-01	TCGA-CV-5440-01	TCGA-CV-5441-01	TCGA-CV-5442-01	TCGA-CV-5443-01	TCGA-CV-5444-01	
9370	ADIPOQ	0.3801	0.5675	0.0000	6.3942	0.5165	194.9925	8.9945	10.4022	0.0000	0.0000	0.0000	0.2264	0.0000	0.0000	0.0000	101.5554	0.4806	0.0000	44.8100	0.5118	0.0000	1.0052	0.0000	158.7927	2.7561	0.4335	0.0000	0.0000	1750.6095	0.6631	0.0000	0.0000	0.0000	0.0000	0.3990	0.0000	0.0000	0.4346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9877	0.0000	1.6954	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3052	0.0000	0.3464	0.0000	0.4425	2.8159	1.9458	0.0000	0.0000	0.0000	0.0000	0.0000	7.9051	0.4751	0.0000	0.0000	0.0000	0.0000	5.7952	2.9019	0.0000	19.7349	0.4232	0.0000	0.0000	0.3362	0.7180	204.2282	0.6820	36.6307	0.6356	5.8091	0.0000	0.0000	0.0000	45.1847	0.4182	0.3980	38.9487	0.8692	0.6326	13.0411	3.8511	0.4265	0.0000	0.0000	314.9501	0.0000	2.1142	0.0000	0.0000	0.0000	4.3465	31.4634	0.0000	176.7808	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6760	2.4893	0.0000	0.0000	0.8001	4.9010	0.0000	0.0000	0.0000	0.0000	4.7149	0.0000	0.0000	0.0000	0.0000	1.2354	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	67.0468	2.2523	24.0254	0.0000	0.4040	0.0000	0.0000	0.0000	4.5351	0.0000	0.4728	0.8333	1.2013	0.6868	42.9530	0.0000	5.6315	0.0000	0.5869	0.0000	2.1810	0.0000	0.0000	4.8038	0.0000	19.0363	0.0000	0.9015	0.0000	0.3157	0.0000	0.0000	0.0000	0.0000	0.0000	162.5115	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	67.0428	1.1103	314.2721	0.0000	0.0000	0.0000	0.0000	0.0000	1.1933	0.3751	1.6272	0.8489	0.9229	0.0000	5.1955	0.0000	0.0000	2.0303	0.0000	4.5351	0.0000	0.0000	1.6646	0.0000	0.0000	2.9429	0.0000	0.0000	96.4683	0.0000	2.5291	85.1333	0.0000	0.0000	0.0000	0.0000	1.9259	0.0000	46.8405	474.4718	0.3874	0.7422	0.0000	0.0000	0.0000	0.3720	0.0000	40.1316	0.0000	18.3453	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0880	65.5301	0.5924	785.9213	0.0000	0.0000	0.0000	0.0000	0.0000	0.4628	0.0000	0.0000	0.0000	2.7104	0.0000	0.9625	1.9601	1.3228	0.0000	0.0000	0.9588	0.0000	1.8029	36.7194	0.0000	0.0000	9.8903	0.0000	0.5513	0.0000	0.0000	0.0000	0.4730	0.0000	0.0000	27.7544	0.3718	0.0000	0.0000	0.0000	0.0000	0.8558	0.4143	0.0000	9.2937	0.0000	95.8084	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2299	NaN	0.0000	0.0000	0.0000	0.0000	0.8757	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	25.9048	NaN	0.0000	0.0000	0.5016	0.0000	0.0000	NaN	NaN	0.0000	4.0111	0.0000	0.0000	3.3144	0.0000	NaN	0.0000	7.5697	2.0548	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3333	0.7077	0.9800	0.0000	98.4700	0.5024	0.0000	0.0000	0.0000	3.6957	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.6385	0.0000	0.0000	0.6499	0.0000	0.0000	0.0000	0.0000	0.7348	0.0000	0.0000	0.0000	11.2244	0.0000	0.0000	1.0086	0.0000	1.2895	0.0000	0.5563	110.8487	1.1111	2.1514	0.0000	0.0000	0.3987	0.0000	0.0000	0.5712	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6713	0.0000	1.6000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8393	0.0000	0.5100	0.0000	0.0000	7.1336	0.0000	0.7886	0.4478	0.7927	0.0000	0.0000	0.7294	0.6676	0.0000	0.7068	0.0000	0.0000	4.4843	0.0000	0.3845	0.3486	0.0000	12.0192	0.6162	0.4070	11.0096	0.0000	0.0000	0.0000	0.0000	64.0192	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0182	0.9162	0.0000	0.3923	0.3845	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7610	405.6837	1.3569	253.6660	0.3411	0.0000	0.3174	0.0000	28.3229	0.0000	0.0000	0.0000	0.0000	16.2145	2.9289	0.0000	6.3757	0.0000	0.0000	0.0000	0.0000	0.8110	7.0682	1.5570	0.3548	0.0000	148.0851	0.0000	0.3720	0.0000	0.0000	0.5423	0.0000	0.0000	0.5916	30.5000	
558	AXL	731.3504	1029.5119	859.9410	917.5611	2542.8719	2186.4544	1556.0405	2690.5328	1243.1012	299.7647	4775.9259	813.6767	572.6815	368.1309	1236.0071	1655.6856	1208.2182	3987.0130	7549.0641	1232.3439	1401.9281	966.9848	339.4092	1419.8844	1105.1906	231.9280	8370.5357	817.0000	1640.4515	898.5411	1905.7592	1468.9400	1164.2772	5178.6389	1458.5843	1039.0164	241.1666	320.3303	860.5144	239.0682	373.7783	1582.3151	1838.4521	2998.0867	429.0486	3127.9012	3022.2324	1057.3608	943.9184	1317.6997	997.2656	581.0811	495.4926	4041.1862	1073.1707	1396.8109	428.1003	1194.4818	1804.1858	1550.8850	1085.1813	1070.6555	8602.9242	5050.5171	585.2046	1237.8003	3960.7843	1281.4229	474.1656	1449.9561	7297.0791	4840.4949	275.5556	3256.6001	641.6135	840.3318	1233.0903	619.1282	344.2997	297.7650	4207.1284	384.1321	2730.5943	365.8994	1055.7235	666.7673	3050.3458	1042.3108	571.7343	1465.1136	763.5224	536.5956	977.8132	3254.5915	753.5854	412.7461	4965.8713	556.6966	1733.1193	301.7895	1485.3516	3841.4177	2281.6991	241.8605	824.4758	1261.0561	1647.9874	2474.0764	581.5542	716.1572	3459.5558	2115.6237	684.3154	222.5970	2220.2412	660.4787	941.0653	1228.3019	1895.0458	1012.0910	997.5170	4486.8041	438.4438	1902.2881	1105.2717	1285.7097	746.0290	2383.7226	919.4047	1223.1993	1049.3497	1367.3149	4300.5153	2133.4816	1831.3719	1004.3321	2868.8990	1048.7220	1714.4941	1508.8783	602.9654	1576.3039	996.0256	643.5811	766.5458	348.2509	506.2626	1228.2119	557.6336	1275.6353	1224.1119	614.6662	1713.4752	545.8333	1913.7089	1868.4753	1898.4340	1742.0495	1566.2112	618.1507	494.1315	1719.1431	870.2322	537.9310	436.4605	944.7558	651.1444	1100.7054	555.9538	185.2603	1233.7140	637.9923	1240.1706	8306.0974	750.3414	783.7076	702.3731	1927.5162	1216.5114	952.9530	1725.1329	3753.0638	1120.5479	896.6099	1529.8460	1079.3763	1655.1610	1321.9837	720.1909	534.5377	1092.2266	724.2902	1940.6093	603.5242	422.0366	1455.3638	459.1978	322.1562	1167.0512	518.5185	825.0422	352.3844	495.1816	406.5701	1264.3377	671.6553	1918.9006	999.1512	1254.4393	2412.7966	208.1051	553.2666	1037.7860	859.9709	3141.5958	5340.4691	1165.2064	968.1146	3146.8484	196.2368	1782.9935	2304.7177	421.7808	2696.3671	399.4697	1961.7077	1906.2379	634.9383	3192.7241	521.5714	289.9628	549.8512	456.5868	1361.1842	78.6900	2845.3495	1134.7403	NaN	1210.6829	1235.9109	1125.4502	956.5499	1127.1437	3675.4670	876.5823	468.3993	834.8428	390.9953	928.3286	242.7844	787.2367	768.7377	398.1922	409.3592	759.4585	863.2267	368.8945	284.3211	216.8315	272.7077	518.7680	3013.1079	700.6173	695.9571	533.7742	3289.5494	403.3916	1137.0192	1036.3570	1771.3864	437.5000	507.4950	387.0787	1498.3462	483.0754	1048.4581	1740.9766	1532.1665	567.9485	301.2161	237.5946	874.7618	373.3274	164.1026	354.6042	705.1906	691.4848	803.6454	206.6852	743.4944	208.8706	1561.7855	473.7424	276.7544	406.6893	961.3212	1022.9743	517.0394	703.8706	703.3090	1715.0761	365.2005	282.0976	187.7934	1649.3912	431.8489	154.1610	398.9823	1264.6912	104.1026	1011.8369	784.7976	3714.8036	325.6293	207.9254	749.9279	NaN	2520.7547	433.5052	877.1512	503.4406	97.1979	370.5228	NaN	NaN	145.1480	901.2188	733.9130	2674.5370	7480.6807	403.3016	NaN	656.8407	549.4931	396.7398	301.1693	946.3956	NaN	NaN	5776.2438	336.0446	1343.1882	174.5711	998.1061	811.3208	NaN	197.2626	586.4542	542.4658	689.4680	1020.6967	371.5380	4304.5952	564.7210	162.1808	307.3333	702.0524	465.5083	179.1736	1569.0230	2861.4272	210.7154	294.5003	466.7283	1433.3231	2454.4955	309.7230	1212.9566	690.0073	97.3278	652.6189	244.5031	613.2658	212.2517	1708.5297	4570.9220	494.5521	200.2975	2100.1410	317.0626	783.1015	640.0221	940.4573	603.4983	650.8063	238.4780	596.5709	664.4638	1259.8324	465.5355	413.2944	707.2902	1067.7778	736.3224	209.9483	401.8151	1094.4976	430.6537	541.1106	1005.2834	512.8292	508.0542	161.1561	434.4752	2976.6941	434.2450	153.3974	551.6616	2389.6000	607.5763	2137.1749	600.2240	470.6251	859.8172	451.5524	387.0117	1052.6584	776.8041	253.7313	550.1787	577.2022	167.1924	316.1666	1709.8692	726.0000	298.1322	3507.6586	402.5367	1110.3203	1914.1191	186.2146	801.0403	1609.8655	1430.7359	3131.7889	1014.2907	1559.3952	1211.5385	4308.7352	1137.9731	206.9801	102.7005	1555.7779	146.5256	952.7297	617.5393	2209.5977	1282.2792	384.6572	1288.3310	5874.8493	1416.7651	1787.2955	1957.8376	1285.3903	1302.4241	1015.6408	191.4796	1343.9713	1557.0812	1560.5536	625.3640	1217.5678	732.9187	3539.6244	2008.2267	1788.4374	2812.8763	1644.5967	1957.5783	2471.2800	2550.3714	482.6057	1494.9971	1022.8499	2632.6991	1375.3771	1718.2048	696.0435	1173.8684	903.5119	1273.2239	1300.0000	1379.3103	583.6194	2567.4196	534.7334	1540.1484	2848.3452	628.9538	1593.7370	1056.8315	708.9506	3034.3850	2936.1702	1506.8908	1094.4940	1235.7958	449.0927	286.8764	506.7916	217.3913	893.8805	2346.0000	
