GENE_ID	COMMON	TCGA-B8-5158-01	TCGA-A3-3351-01	TCGA-CJ-4869-01	TCGA-A3-3374-01	TCGA-B0-5117-01	TCGA-CJ-4903-01	TCGA-CJ-6031-01	TCGA-BP-4355-01	TCGA-CW-5589-01	TCGA-BP-4332-01	TCGA-BP-5004-01	TCGA-CJ-5680-01	TCGA-AK-3461-01	TCGA-B0-5084-01	TCGA-B0-5713-01	TCGA-CW-6090-01	TCGA-B0-4823-01	TCGA-CJ-5679-01	TCGA-B0-4846-01	TCGA-B2-5641-01	TCGA-BP-5176-01	TCGA-B0-5702-01	TCGA-BP-4801-01	TCGA-CJ-4640-01	TCGA-B8-4154-01	TCGA-CZ-4858-01	TCGA-G6-A5PC-01	TCGA-BP-4161-01	TCGA-A3-3363-01	TCGA-B4-5843-01	TCGA-CZ-5989-01	TCGA-CJ-4893-01	TCGA-BP-4962-01	TCGA-B0-5106-01	TCGA-AK-3425-01	TCGA-AK-3450-01	TCGA-CZ-5463-01	TCGA-B0-5692-01	TCGA-B0-4834-01	TCGA-CJ-4641-01	TCGA-BP-4159-01	TCGA-6D-AA2E-01	TCGA-CW-5590-01	TCGA-B0-5701-01	TCGA-CJ-4892-01	TCGA-B8-4143-01	TCGA-BP-4963-01	TCGA-BP-4343-01	TCGA-CJ-4904-01	TCGA-CJ-4881-01	TCGA-B0-5095-01	TCGA-B0-4707-01	TCGA-BP-4173-01	TCGA-A3-3316-01	TCGA-BP-4974-01	TCGA-BP-4354-01	TCGA-AK-3436-01	TCGA-A3-A8CQ-01	TCGA-B8-4622-01	TCGA-BP-4756-01	TCGA-BP-4790-01	TCGA-BP-5189-01	TCGA-CJ-4870-01	TCGA-BP-4985-01	TCGA-B0-4698-01	TCGA-EU-5907-01	TCGA-B0-4699-01	TCGA-B0-4710-01	TCGA-AK-3427-01	TCGA-B2-4099-01	TCGA-BP-5175-01	TCGA-B0-5703-01	TCGA-B0-4836-01	TCGA-B0-5094-01	TCGA-B0-4813-01	TCGA-A3-3317-01	TCGA-CZ-5988-01	TCGA-BP-4162-01	TCGA-CZ-4857-01	TCGA-BP-4781-01	TCGA-CZ-5464-01	TCGA-B4-5844-01	TCGA-BP-4961-01	TCGA-B0-5107-01	TCGA-B8-5159-01	TCGA-BP-4345-01	TCGA-BP-4769-01	TCGA-A3-3352-01	TCGA-A3-3373-01	TCGA-B0-5693-01	TCGA-BP-4158-01	TCGA-BP-4972-01	TCGA-B4-5832-01	TCGA-B0-5083-01	TCGA-CW-5591-01	TCGA-B0-4824-01	TCGA-BP-5190-01	TCGA-CJ-4916-01	TCGA-A3-3329-01	TCGA-BP-4344-01	TCGA-CW-5580-01	TCGA-BP-4768-01	TCGA-DV-5569-01	TCGA-CJ-4905-01	TCGA-BP-4174-01	TCGA-BP-4973-01	TCGA-B0-5119-01	TCGA-T7-A92I-01	TCGA-B8-4621-01	TCGA-DV-A4VZ-01	TCGA-A3-3362-01	TCGA-A3-3328-01	TCGA-B0-5120-01	TCGA-AK-3426-01	TCGA-B2-4098-01	TCGA-B0-5108-01	TCGA-CJ-4891-01	TCGA-A3-3385-01	TCGA-BP-5174-01	TCGA-BP-5191-01	TCGA-BP-4995-01	TCGA-B8-5549-01	TCGA-CJ-4868-01	TCGA-CJ-4642-01	TCGA-B8-4153-01	TCGA-B0-4688-01	TCGA-BP-4163-01	TCGA-CJ-5681-01	TCGA-AK-3460-01	TCGA-CZ-4856-01	TCGA-CJ-6030-01	TCGA-BP-5200-01	TCGA-B8-A54D-01	TCGA-CZ-5465-01	TCGA-A3-3306-01	TCGA-B0-4847-01	TCGA-B0-5098-01	TCGA-B0-5075-01	TCGA-CJ-5671-01	TCGA-BP-4971-01	TCGA-BP-4994-01	TCGA-CJ-4884-01	TCGA-BP-4959-01	TCGA-GK-A6C7-01	TCGA-A3-3307-01	TCGA-CZ-5460-01	TCGA-BP-4341-01	TCGA-AK-3428-01	TCGA-BP-4771-01	TCGA-CW-5581-01	TCGA-DV-5568-01	TCGA-B8-4151-01	TCGA-A3-3331-01	TCGA-CJ-4637-01	TCGA-CJ-5683-01	TCGA-BP-4352-01	TCGA-B8-4620-01	TCGA-BP-4758-01	TCGA-BP-4782-01	TCGA-BP-4983-01	TCGA-CJ-4872-01	TCGA-BP-5202-01	TCGA-B0-5109-01	TCGA-B0-4821-01	TCGA-BP-4770-01	TCGA-B8-5162-01	TCGA-A3-A8OW-01	TCGA-CZ-5453-01	TCGA-BP-4340-01	TCGA-CJ-5682-01	TCGA-A3-3319-01	TCGA-BP-4164-01	TCGA-BP-4329-01	TCGA-B8-4619-01	TCGA-CZ-4861-01	TCGA-BP-5006-01	TCGA-BP-5186-01	TCGA-BP-4759-01	TCGA-B8-A54E-01	TCGA-CJ-4873-01	TCGA-BP-5201-01	TCGA-BP-4982-01	TCGA-B0-4843-01	TCGA-B0-5110-01	TCGA-AK-3453-01	TCGA-B8-5545-01	TCGA-BP-5178-01	TCGA-CZ-5987-01	TCGA-G6-A8L8-01	TCGA-MM-A84U-01	TCGA-B0-4690-01	TCGA-CJ-4895-01	TCGA-BP-4960-01	TCGA-CJ-4918-01	TCGA-B0-5121-01	TCGA-CZ-5461-01	TCGA-BP-4342-01	TCGA-BP-5198-01	TCGA-B8-5546-01	TCGA-BP-4795-01	TCGA-DV-5567-01	TCGA-B0-5690-01	TCGA-B8-A8YJ-01	TCGA-CJ-4907-01	TCGA-CJ-5684-01	TCGA-BP-4176-01	TCGA-CJ-4638-01	TCGA-CZ-5452-01	TCGA-B0-4691-01	TCGA-CJ-4871-01	TCGA-A3-3387-01	TCGA-CJ-4894-01	TCGA-BP-4969-01	TCGA-B0-4718-01	TCGA-MM-A564-01	TCGA-AK-3451-01	TCGA-B0-5706-01	TCGA-B0-5097-01	TCGA-CJ-5672-01	TCGA-B2-5639-01	TCGA-A3-A8OX-01	TCGA-BP-4993-01	TCGA-BP-4761-01	TCGA-BP-4331-01	TCGA-CZ-4860-01	TCGA-CZ-5985-01	TCGA-BP-5187-01	TCGA-B0-4810-01	TCGA-CJ-6032-01	TCGA-B0-5402-01	TCGA-B8-A54F-01	TCGA-BP-4165-01	TCGA-A3-3308-01	TCGA-B0-4845-01	TCGA-B0-5096-01	TCGA-B0-5705-01	TCGA-BP-5177-01	TCGA-A3-3376-01	TCGA-B0-4811-01	TCGA-CJ-4882-01	TCGA-AK-3429-01	TCGA-BP-4992-01	TCGA-CJ-4920-01	TCGA-B0-4706-01	TCGA-A3-3320-01	TCGA-BP-4330-01	TCGA-CZ-4859-01	TCGA-BP-4353-01	TCGA-BP-4760-01	TCGA-CZ-5986-01	TCGA-CJ-4908-01	TCGA-A3-A6NN-01	TCGA-AK-3440-01	TCGA-CJ-6033-01	TCGA-CW-5583-01	TCGA-A3-3343-01	TCGA-B0-4844-01	TCGA-B0-5399-01	TCGA-CZ-5462-01	TCGA-B8-A7U6-01	TCGA-DV-5566-01	TCGA-B0-5691-01	TCGA-BP-4970-01	TCGA-BP-5199-01	TCGA-B0-4833-01	TCGA-BP-4177-01	TCGA-B0-5085-01	TCGA-MM-A563-01	TCGA-CZ-5451-01	TCGA-CW-6093-01	TCGA-A3-3365-01	TCGA-B0-4822-01	TCGA-CJ-4639-01	TCGA-B0-5100-01	TCGA-BP-4981-01	TCGA-B0-4817-01	TCGA-B0-5707-01	TCGA-A3-3380-01	TCGA-B2-3923-01	TCGA-B8-5164-01	TCGA-BP-5194-01	TCGA-BP-5010-01	TCGA-G6-A8L6-01	TCGA-B0-4852-01	TCGA-A3-A6NL-01	TCGA-BP-4762-01	TCGA-CJ-4875-01	TCGA-CZ-5984-01	TCGA-CZ-4853-01	TCGA-B8-A54G-01	TCGA-BP-4166-01	TCGA-A3-3322-01	TCGA-CZ-5468-01	TCGA-CJ-4634-01	TCGA-B0-4714-01	TCGA-B0-5697-01	TCGA-BP-5009-01	TCGA-CZ-5456-01	TCGA-CZ-4864-01	TCGA-B4-5836-01	TCGA-CJ-4887-01	TCGA-BP-4349-01	TCGA-BP-5183-01	TCGA-AK-3455-01	TCGA-B2-5635-01	TCGA-CW-5584-01	TCGA-B0-4841-01	TCGA-B8-4148-01	TCGA-B0-4828-01	TCGA-MW-A4EC-01	TCGA-AK-3431-01	TCGA-DV-5565-01	TCGA-AK-3444-01	TCGA-A3-3311-01	TCGA-CJ-4886-01	TCGA-B4-5378-01	TCGA-B8-5553-01	TCGA-B2-A4SR-01	TCGA-B0-4693-01	TCGA-BP-4807-01	TCGA-B2-3924-01	TCGA-BP-5195-01	TCGA-B8-A54H-01	TCGA-B8-5165-01	TCGA-BP-5170-01	TCGA-DV-5576-01	TCGA-BP-4326-01	TCGA-BP-4991-01	TCGA-BP-4784-01	TCGA-BP-4337-01	TCGA-CZ-5469-01	TCGA-BP-4968-01	TCGA-CJ-4635-01	TCGA-BP-4167-01	TCGA-B0-4713-01	TCGA-B0-4842-01	TCGA-B0-5812-01	TCGA-A3-3378-01	TCGA-B0-5698-01	TCGA-BP-5169-01	TCGA-A3-A8OU-01	TCGA-B0-4945-01	TCGA-CZ-4863-01	TCGA-CZ-5455-01	TCGA-AK-3465-01	TCGA-B0-5113-01	TCGA-BP-5184-01	TCGA-B0-5088-01	TCGA-BP-4327-01	TCGA-CW-5585-01	TCGA-BP-5008-01	TCGA-B2-5636-01	TCGA-CJ-5675-01	TCGA-EU-5904-01	TCGA-AK-3433-01	TCGA-BP-4351-01	TCGA-B0-4818-01	TCGA-BP-4775-01	TCGA-B8-5163-01	TCGA-A3-3335-01	TCGA-A3-3346-01	TCGA-A3-3367-01	TCGA-CZ-5470-01	TCGA-B4-5377-01	TCGA-B2-4101-01	TCGA-B0-5102-01	TCGA-CJ-4897-01	TCGA-BP-4797-01	TCGA-BP-5196-01	TCGA-B8-A54I-01	TCGA-A3-3357-01	TCGA-B0-5077-01	TCGA-BP-4338-01	TCGA-DV-5575-01	TCGA-BP-4774-01	TCGA-3Z-A93Z-01	TCGA-CJ-5686-01	TCGA-B0-4819-01	TCGA-CJ-4636-01	TCGA-B2-4102-01	TCGA-AK-3454-01	TCGA-BP-4967-01	TCGA-B0-5099-01	TCGA-BP-4989-01	TCGA-BP-5168-01	TCGA-B0-5699-01	TCGA-AK-3443-01	TCGA-A3-A8OV-01	TCGA-CZ-5454-01	TCGA-CZ-4862-01	TCGA-G6-A8L7-01	TCGA-CJ-4885-01	TCGA-B0-4703-01	TCGA-CJ-4900-01	TCGA-B4-5838-01	TCGA-CJ-4874-01	TCGA-BP-4763-01	TCGA-BP-5007-01	TCGA-BP-5185-01	TCGA-B0-4694-01	TCGA-B0-5400-01	TCGA-A3-3323-01	TCGA-BP-4988-01	TCGA-CZ-5459-01	TCGA-BP-4799-01	TCGA-CJ-4890-01	TCGA-B0-5694-01	TCGA-BP-4776-01	TCGA-A3-3359-01	TCGA-BP-4346-01	TCGA-CJ-4643-01	TCGA-BP-4804-01	TCGA-A3-3313-01	TCGA-B0-4700-01	TCGA-BP-5180-01	TCGA-B8-5551-01	TCGA-BP-4965-01	TCGA-B8-A54J-01	TCGA-CJ-4923-01	TCGA-A3-3383-01	TCGA-DV-5574-01	TCGA-B0-4814-01	TCGA-BP-4976-01	TCGA-CJ-4912-01	TCGA-BP-5001-01	TCGA-BP-4765-01	TCGA-EU-5905-01	TCGA-BP-4169-01	TCGA-B0-4849-01	TCGA-CJ-5676-01	TCGA-DV-A4W0-05	TCGA-AK-3434-01	TCGA-BP-4335-01	TCGA-DV-A4W0-01	TCGA-A3-3325-01	TCGA-AS-3778-01	TCGA-B0-5709-01	TCGA-BP-5173-01	TCGA-BP-5192-01	TCGA-BP-4170-01	TCGA-B0-5115-01	TCGA-B8-5550-01	TCGA-B0-5092-01	TCGA-B0-4815-01	TCGA-CJ-4901-01	TCGA-BP-4977-01	TCGA-A3-A6NJ-01	TCGA-BP-4787-01	TCGA-A3-3372-01	TCGA-A3-3347-01	TCGA-CW-5587-01	TCGA-CJ-6028-01	TCGA-B0-4848-01	TCGA-CZ-5982-01	TCGA-CZ-5466-01	TCGA-BP-4334-01	TCGA-CJ-5677-01	TCGA-AK-3458-01	TCGA-A3-3324-01	TCGA-A3-3358-01	TCGA-B0-5695-01	TCGA-BP-4798-01	TCGA-B0-5710-01	TCGA-B4-5834-01	TCGA-CZ-4866-01	TCGA-AK-3447-01	TCGA-CZ-5458-01	TCGA-B0-4837-01	TCGA-CJ-4889-01	TCGA-BP-4999-01	TCGA-CW-6097-01	TCGA-BP-5181-01	TCGA-B0-5081-01	TCGA-CJ-4878-01	TCGA-B0-5104-01	TCGA-B8-4146-01	TCGA-CJ-4888-01	TCGA-B8-A54K-01	TCGA-DV-5573-01	TCGA-B4-5835-01	TCGA-BP-4789-01	TCGA-BP-4975-01	TCGA-A3-3370-01	TCGA-BP-4998-01	TCGA-BP-4766-01	TCGA-A3-3326-01	TCGA-AK-3456-01	TCGA-A3-3349-01	TCGA-DV-A4VX-01	TCGA-B0-4827-01	TCGA-BP-5000-01	TCGA-AS-3777-01	TCGA-BP-4987-01	TCGA-B0-5712-01	TCGA-B0-5080-01	TCGA-AK-3445-01	TCGA-B0-4839-01	TCGA-CJ-4902-01	TCGA-B0-4701-01	TCGA-CJ-4644-01	TCGA-B0-5116-01	TCGA-CJ-4876-01	TCGA-CW-5588-01	TCGA-CW-6088-01	TCGA-CZ-5467-01	TCGA-B0-4696-01	TCGA-CZ-4854-01	TCGA-B0-5696-01	TCGA-A3-3382-01	TCGA-B0-5711-01	TCGA-CZ-4865-01	TCGA-BP-4325-01	TCGA-CZ-5457-01	TCGA-B0-4838-01	TCGA-BP-5182-01	TCGA-BP-4160-01	TCGA-B0-4697-01	TCGA-BP-4986-01	TCGA-EU-5906-01	TCGA-B0-4712-01	TCGA-BP-4964-01	TCGA-BP-4777-01	TCGA-CW-6087-01	TCGA-BP-4347-01	TCGA-BP-4803-01	TCGA-B0-4816-01	TCGA-CJ-5689-01	TCGA-A3-A6NI-01	TCGA-CJ-6027-01	TCGA-B8-5552-01	TCGA-B0-5700-01	TCGA-B2-5633-01	TCGA-CJ-5678-01	TCGA-CJ-4899-01	
1058	CENPA	0.6317	-0.3800	0.1521	-0.3049	-0.4153	-0.4416	0.1091	-0.4769	-0.3130	-0.2197	-0.1979	-0.3014	-0.4277	6.2521	-0.3403	-0.4151	-0.3390	0.7382	-0.3469	-0.1771	-0.1918	-0.5761	-0.3954	0.0240	-0.1787	4.1233	-0.1258	-0.0306	-0.3402	0.1263	-0.2940	-0.5022	-0.1103	-0.5205	0.0273	-0.5100	-0.3240	-0.1437	-0.4598	0.0446	-0.2416	-0.4462	-0.3086	-0.1108	-0.2570	0.6294	0.1898	0.0918	-0.3775	0.2804	-0.0258	0.6145	0.1957	0.4660	-0.4570	0.9389	0.0514	-0.2648	-0.2259	-0.2037	-0.0697	-0.3518	-0.4091	-0.0237	12.7600	-0.3741	3.2482	0.0042	-0.4372	0.3595	0.3625	-0.0294	0.5393	-0.2812	0.5580	-0.0758	0.4089	-0.0968	0.7505	-0.0914	0.4850	-0.3533	-0.3840	0.7846	-0.3304	0.4363	-0.4756	-0.2853	-0.2517	-0.2456	-0.3303	-0.3584	0.0798	-0.4794	-0.3755	-0.2121	-0.4551	-0.1704	-0.2880	-0.4459	-0.2981	-0.3908	-0.2470	-0.4062	-0.1063	-0.3665	-0.3399	-0.3863	-0.4254	-0.4853	-0.1875	-0.2637	-0.4129	1.0106	-0.3505	-0.3215	-0.3111	-0.0280	-0.2815	-0.0690	-0.4844	-0.3326	1.7589	-0.2566	-0.3499	7.2997	-0.3451	0.7110	-0.3341	-0.4549	-0.0444	-0.4123	-0.1720	-0.3029	-0.1797	0.2629	3.6769	-0.1492	0.1635	-0.0850	-0.4947	-0.2087	-0.2087	-0.3307	-0.1545	-0.0565	-0.4107	-0.4229	0.5056	-0.4655	0.7208	-0.3426	-0.3141	0.7380	0.2539	0.5392	-0.3193	-0.2274	-0.3021	2.4571	0.3808	-0.3220	6.0727	1.5163	2.8774	0.1370	-0.4312	-0.3418	-0.2673	0.2578	1.1084	-0.4050	-0.4553	-0.5260	0.1517	-0.1353	-0.4529	0.0979	-0.4582	-0.2699	0.2567	-0.3115	0.0918	-0.4304	-0.5395	-0.2421	0.0820	0.5353	-0.4545	-0.3049	2.8540	-0.1981	0.0070	-0.2773	-0.2951	-0.3908	0.0454	0.0658	-0.4231	-0.3522	-0.5411	-0.3732	-0.4088	-0.3974	-0.3998	-0.2202	0.2169	-0.3382	0.5181	0.3472	0.1790	-0.0555	-0.2658	-0.1832	-0.3148	-0.1990	-0.1960	0.4174	-0.1597	-0.1378	0.1224	-0.4029	0.2668	-0.2944	0.8980	-0.2869	-0.3692	0.9033	-0.2472	-0.3506	-0.4437	-0.3131	0.0865	0.0919	-0.2630	-0.2879	-0.3693	-0.1088	0.5303	0.3056	-0.2165	-0.0550	0.0263	0.2767	-0.5064	-0.3478	-0.2899	-0.1667	-0.3928	-0.2955	-0.2943	-0.3415	-0.1896	0.1224	-0.4149	-0.3631	-0.0964	-0.2630	-0.4090	-0.2433	0.2617	-0.4557	-0.3713	0.2007	-0.0441	-0.5088	-0.4156	-0.0703	-0.3319	-0.3087	-0.3623	0.2315	-0.4057	-0.2834	-0.4626	0.2801	-0.5130	-0.4024	-0.4974	-0.0966	-0.3016	-0.1276	-0.2161	-0.0024	-0.3015	-0.0760	0.3040	0.1320	-0.4050	0.9601	-0.0676	-0.2848	1.5677	-0.3252	-0.0360	-0.2616	-0.1572	0.0332	-0.1544	-0.0881	0.4632	-0.5111	-0.4095	-0.3729	-0.4287	-0.3032	-0.3718	-0.3083	-0.0058	-0.2531	-0.2321	-0.5141	-0.0811	-0.1017	-0.2625	-0.4547	-0.4128	-0.3398	-0.3959	-0.3048	-0.1029	-0.4378	-0.4703	-0.4496	-0.3669	-0.4707	-0.3633	-0.3677	-0.2886	-0.0592	1.6761	0.2614	-0.0402	0.3995	0.2190	-0.1796	-0.2252	-0.0457	-0.2126	0.3003	-0.3805	-0.4578	0.1669	0.0866	0.1136	-0.4582	-0.0854	-0.1753	-0.3496	-0.4526	-0.2939	-0.4620	-0.0930	-0.4110	-0.4785	-0.2010	-0.3585	-0.1313	0.1386	-0.3010	2.3621	-0.3077	0.4189	-0.4262	-0.2952	-0.4879	-0.4193	0.1399	-0.1178	-0.1401	-0.2913	0.0035	0.7537	-0.2863	-0.2185	-0.2878	-0.3141	0.0885	0.1469	-0.4747	-0.4880	0.2433	-0.3800	0.8683	-0.2696	0.0281	-0.4825	-0.5381	-0.3514	0.0395	3.3014	-0.4057	0.8422	0.5290	1.0956	-0.3436	-0.3917	-0.3741	-0.0716	-0.2112	-0.2829	-0.3757	0.5231	-0.2259	-0.4501	0.8940	-0.4618	-0.2973	-0.3381	-0.0482	-0.4637	0.3401	0.0646	1.1115	-0.0462	1.0549	-0.2291	-0.4271	0.3049	0.0592	0.1250	0.0217	-0.1029	-0.2930	-0.5110	-0.4364	-0.3987	0.0876	-0.4043	-0.1826	-0.3396	-0.0577	-0.2229	-0.1897	-0.1376	-0.3133	-0.2072	-0.1268	-0.4254	-0.4463	-0.3580	1.0095	1.0804	0.4607	0.5895	-0.1686	-0.3834	-0.0490	-0.2850	0.9308	-0.1196	0.4795	-0.2758	-0.4784	-0.1021	-0.4824	0.8262	-0.2327	-0.4078	-0.1724	-0.4292	0.4554	-0.3860	-0.4065	-0.0456	-0.4496	-0.2960	0.1486	-0.2872	-0.3751	0.2283	-0.3992	0.4414	-0.2674	-0.4332	0.7129	0.1647	-0.4977	0.2733	2.5957	-0.4599	-0.2695	-0.3851	-0.3553	-0.0775	-0.3759	-0.4247	-0.3194	0.5775	0.0469	-0.1701	1.6283	-0.3311	-0.3823	0.1041	-0.0293	-0.2923	-0.1304	-0.0698	-0.3157	0.1103	-0.2008	0.0787	-0.3884	-0.4669	7.0286	0.3090	-0.3500	-0.0869	-0.3828	0.0965	0.2144	-0.1501	0.1316	-0.2604	-0.1896	0.7248	-0.3124	-0.2391	4.1455	-0.2283	0.3630	2.8563	-0.2173	-0.3449	-0.2279	-0.1468	-0.3787	0.5201	-0.2783	-0.2741	-0.3636	0.2744	-0.2146	
64105	CENPK	0.9037	0.1235	0.2644	-0.9725	-0.7816	-0.4429	0.0925	-0.7357	-0.2107	-0.1799	0.0235	-0.6706	-0.2383	3.2839	-0.3666	-0.4394	-0.0844	-0.1542	-0.0824	-0.5933	-0.7496	-1.0536	-0.6006	0.0498	0.5704	4.5274	-0.7273	-0.0150	-0.2268	0.5238	2.5740	-0.5444	0.0286	-0.3118	-0.3506	-0.8771	-0.0174	-0.0914	-0.3193	0.3953	-0.1741	-0.8266	-0.3265	-0.3633	-0.1419	0.7791	-0.2526	0.7299	0.1405	0.3239	0.1708	0.4542	0.7366	0.6794	0.6478	1.1713	0.8971	-0.5502	-0.3258	-0.7636	-0.3855	-0.2514	-0.5815	0.1082	10.9629	-0.5742	1.0670	1.0264	0.1196	0.4752	-0.3417	-0.0646	1.4545	0.1720	1.0023	-0.1487	1.4581	0.2106	0.3967	0.0608	0.6905	-0.3839	-0.4060	0.5941	-0.3686	0.5779	-0.9374	-0.0802	-0.4273	0.3132	0.5719	-0.2786	2.3991	-0.9245	-0.8993	0.4661	-0.4828	0.0697	-0.0467	-0.3678	0.1214	-0.3839	-0.3155	-0.5930	-0.1562	-0.0726	-0.5734	-0.2846	-0.6244	-0.6780	-0.5534	1.7168	-0.0340	2.2011	-0.5878	-0.2029	-0.7270	0.2790	-0.4719	-0.6305	-0.6925	0.0732	0.8379	-1.0536	-0.7611	6.4483	-0.6096	0.1011	0.9850	-0.3722	-0.2511	0.1398	1.2962	-0.4641	0.2287	0.3502	4.1730	0.1545	-0.1118	0.2715	-0.7247	0.6548	-0.4465	-0.3946	0.2115	-0.2865	-0.3569	-0.4153	0.0247	-0.5419	-0.2060	-0.5224	0.3530	0.9658	0.0265	0.8359	-0.0153	-0.4178	-0.6232	2.9682	0.2263	-0.2255	2.2603	-0.1018	0.6041	0.3064	-0.5346	-0.6517	-0.2704	-0.5341	0.6611	-0.2967	-0.5804	-0.6046	0.5993	-0.5455	-0.5349	-0.5703	-0.8899	-0.0103	0.5711	-0.2750	-0.2948	-0.5953	-0.5140	-0.1245	-0.4300	0.0853	-0.4044	-0.5532	1.7484	-0.1182	0.0901	-0.2122	-0.3432	-0.5094	0.3238	-0.2713	-0.9369	-0.4288	-0.2903	-0.2811	-0.4728	-0.4664	0.0387	-0.0310	0.2657	-0.4492	0.6175	0.4525	0.8560	0.8809	0.1355	-0.3434	-0.2603	-0.0543	-0.0967	0.1692	-0.4755	-0.4852	-0.1288	-0.6744	-0.6210	0.2643	0.8104	-0.1193	-0.1697	0.7671	-0.5566	-0.5443	-0.1042	-0.6323	-0.1208	0.9896	0.1004	-0.4243	-0.5066	-0.2238	2.5284	0.7526	-0.0694	0.6161	0.0020	0.3081	-0.6483	-0.5289	-0.6641	1.0049	-0.2874	-0.0548	-0.0002	-0.0514	-0.6015	0.0570	-0.6233	-0.5312	-0.1996	0.0583	-0.7967	0.2286	-0.0634	-0.5779	-0.2517	0.2222	0.1277	-0.2146	-0.6450	0.4380	-0.0504	-0.3021	1.0016	0.2546	0.1295	-0.6889	-0.0474	-0.2477	-0.9750	0.2703	-0.7415	-0.2395	-0.6628	-0.3492	-0.6051	1.0682	0.0325	-0.4757	1.7539	0.8216	-0.3293	1.5694	-0.3367	0.5462	0.9992	-0.5664	0.6047	-0.3445	0.2010	0.2201	-0.0093	-0.3847	0.3365	-0.6804	0.2028	0.5631	-0.0998	-0.6518	-0.9173	0.1076	0.1510	-0.0377	-0.5549	-0.5678	-0.5286	-0.3365	-0.2692	-0.1535	-0.4869	0.0011	-0.8184	-0.4097	0.3541	-0.4006	-0.7281	-0.4348	-0.7073	-0.5080	-0.1049	0.2943	-0.4395	-0.4599	0.3696	0.3200	0.6285	-0.6052	-0.3125	-0.8346	-0.2352	0.8026	-0.5877	-0.7172	-0.1989	-0.5590	0.2217	0.4926	-0.3170	-0.3215	-0.0684	-0.2689	-0.7714	-0.5457	-0.2545	-0.6705	-0.4312	-0.6421	-0.7408	1.5820	-0.1642	2.7868	1.1717	0.2296	2.4549	-0.3512	-0.1793	-0.4785	-0.1245	-0.4630	0.1557	-0.2670	0.0948	-0.0931	0.4281	-0.1625	1.0644	0.3104	-0.3067	-0.0713	-0.4725	0.6409	1.5205	-0.1877	0.0760	1.6397	-0.2160	1.2024	-0.1841	-0.3338	-0.4922	-0.3136	-0.4432	0.5689	1.5169	-0.0694	0.7285	0.5816	0.8630	-0.2400	0.4190	-0.3215	-0.3352	-0.2396	-0.6941	-0.0061	2.7377	0.5560	-0.0516	0.9358	-0.4839	-0.1769	-0.4606	0.6743	-0.6056	0.2467	-0.1713	0.0883	0.0947	0.3036	-0.0343	0.0779	0.1319	-0.5007	-0.0581	0.3529	0.0042	-0.4764	-0.3000	-0.4343	0.3017	0.0832	-0.5686	-0.3893	1.0767	-0.1967	0.2938	-0.0653	0.4637	-0.0216	-0.2655	0.4201	-0.7241	-0.4260	-0.1468	0.7359	1.3674	1.9338	1.7374	-0.1033	-0.5018	0.1049	-0.0491	1.3555	-0.4245	-0.0129	-0.5559	-0.5719	-0.4413	-0.8935	-0.0289	2.9382	-0.3919	0.7974	-0.6969	0.2000	-0.4253	-0.3580	0.1384	-0.8960	-0.3058	-0.1786	-0.2624	-0.2329	0.4966	-0.3581	0.8821	0.1071	-0.3819	6.4287	1.8888	0.0769	1.3205	0.6544	-0.3256	-0.7560	0.2406	0.3208	-0.4796	0.1011	-0.8110	-0.4107	1.2345	-0.2257	-0.2393	0.2493	-0.3995	-0.2086	0.0226	-0.1309	-0.5290	0.0550	0.3083	0.1307	-0.3301	-0.4524	0.2741	-0.2907	-0.6880	7.3801	-0.2115	-0.3126	-0.5124	-0.5335	-0.0766	0.1994	-0.4401	0.5527	-0.5066	0.0013	1.0459	0.3836	-0.0844	1.5605	-0.0756	0.6395	1.2611	0.0529	-0.3216	-0.4600	-0.1561	-0.4885	0.7800	-0.4988	-0.4354	-0.6338	-0.3662	0.1755	
