GENE_ID	COMMON	TCGA-XD-AAUG-01	TCGA-HZ-7926-01	TCGA-2J-AABT-01	TCGA-2J-AAB9-01	TCGA-IB-AAUO-01	TCGA-US-A77J-01	TCGA-FB-AAPQ-01	TCGA-FB-AAQ2-01	TCGA-IB-7889-01	TCGA-F2-A44G-01	TCGA-HZ-8636-01	TCGA-HV-A5A4-01	TCGA-HZ-A77Q-01	TCGA-IB-A5ST-01	TCGA-HZ-8315-01	TCGA-F2-6879-01	TCGA-F2-6880-01	TCGA-HV-A7OL-01	TCGA-IB-7651-01	TCGA-HZ-A8P0-01	TCGA-IB-A7LX-01	TCGA-3A-A9IL-01	TCGA-HZ-8005-01	TCGA-FB-A78T-01	TCGA-HZ-A4BK-01	TCGA-3E-AAAZ-01	TCGA-IB-AAUR-01	TCGA-IB-AAUU-01	TCGA-IB-7645-01	TCGA-US-A77E-01	TCGA-3A-A9I9-01	TCGA-HV-AA8X-01	TCGA-FB-A545-01	TCGA-FB-A5VM-01	TCGA-FB-AAPY-01	TCGA-XN-A8T5-01	TCGA-IB-A5SQ-01	TCGA-2J-AABO-01	TCGA-LB-A7SX-01	TCGA-HZ-8002-01	TCGA-LB-A9Q5-01	TCGA-2J-AABR-01	TCGA-US-A779-01	TCGA-HZ-A49H-01	TCGA-3A-A9IZ-01	TCGA-Z5-AAPL-01	TCGA-L1-A7W4-01	TCGA-IB-AAUM-01	TCGA-HZ-7918-01	TCGA-HZ-A4BH-01	TCGA-IB-8126-01	TCGA-IB-7887-01	TCGA-HZ-8638-01	TCGA-HV-A5A6-01	TCGA-RB-AA9M-01	TCGA-3A-A9IR-01	TCGA-XD-AAUL-01	TCGA-HZ-7924-01	TCGA-IB-7890-01	TCGA-3A-A9IJ-01	TCGA-F2-A8YN-01	TCGA-HZ-8519-01	TCGA-2J-AABU-01	TCGA-2L-AAQM-01	TCGA-FB-A4P6-01	TCGA-2L-AAQE-01	TCGA-FB-AAPP-01	TCGA-FB-AAQ1-01	TCGA-IB-AAUP-01	TCGA-IB-7647-01	TCGA-IB-A5SS-01	TCGA-FB-AAPS-01	TCGA-US-A77G-01	TCGA-IB-A6UG-01	TCGA-3A-A9I7-01	TCGA-HV-AA8V-01	TCGA-HV-A5A3-01	TCGA-US-A774-01	TCGA-IB-7893-01	TCGA-LB-A8F3-01	TCGA-Q3-AA2A-01	TCGA-XN-A8T3-01	TCGA-3A-A9IO-01	TCGA-3A-A9J0-01	TCGA-2J-AABE-01	TCGA-XD-AAUI-01	TCGA-HZ-A77P-01	TCGA-3A-A9IX-01	TCGA-Q3-A5QY-01	TCGA-2L-AAQJ-01	TCGA-2J-AABP-01	TCGA-3E-AAAY-01	TCGA-IB-AAUV-01	TCGA-IB-AAUS-01	TCGA-IB-7644-01	TCGA-H8-A6C1-01	TCGA-YB-A89D-01	TCGA-PZ-A5RE-01	TCGA-3A-A9IH-01	TCGA-IB-A5SP-01	TCGA-HZ-7922-01	TCGA-IB-A6UF-01	TCGA-2J-AABH-01	TCGA-OE-A75W-01	TCGA-3A-A9IB-01	TCGA-HZ-8001-01	TCGA-3A-A9IU-01	TCGA-F2-7273-01	TCGA-HZ-A49G-01	TCGA-2J-AAB8-01	TCGA-US-A776-01	TCGA-IB-AAUN-01	TCGA-HV-A7OP-01	TCGA-F2-A44H-01	TCGA-IB-7888-01	TCGA-HZ-7919-01	TCGA-IB-7885-01	TCGA-HZ-7289-01	TCGA-FB-AAPU-01	TCGA-FB-AAQ6-01	TCGA-RB-A7B8-01	TCGA-3A-A9I5-01	TCGA-HZ-8637-01	TCGA-IB-7649-01	TCGA-S4-A8RO-01	TCGA-HV-A5A5-01	TCGA-IB-7652-01	TCGA-RL-AAAS-01	TCGA-HZ-7925-01	TCGA-2J-AABK-01	TCGA-IB-A7M4-01	TCGA-YY-A8LH-01	TCGA-IB-7891-01	TCGA-HZ-A8P1-01	TCGA-IB-7897-01	TCGA-2L-AAQL-01	TCGA-3A-A9IC-01	TCGA-3A-A9IV-01	TCGA-FB-A4P5-01	TCGA-2J-AABV-01	TCGA-FB-AAQ0-01	TCGA-FB-A7DR-01	TCGA-IB-AAUQ-01	TCGA-IB-7646-01	TCGA-IB-AAUT-01	TCGA-2J-AAB4-01	TCGA-FB-AAQ3-01	TCGA-S4-A8RP-01	TCGA-H6-8124-01	TCGA-FB-AAPZ-01	TCGA-HZ-A9TJ-06	TCGA-HZ-7920-01	TCGA-H6-A45N-01	TCGA-YH-A8SY-01	TCGA-HZ-8317-01	TCGA-3A-A9IN-01	TCGA-2J-AABF-01	TCGA-XD-AAUH-01	TCGA-HZ-A77O-01	TCGA-HZ-A9TJ-01	TCGA-HZ-8003-01	TCGA-2L-AAQI-01	TCGA-HZ-A49I-01	TCGA-2J-AAB6-01	TCGA-M8-A5N4-01	TCGA-IB-AAUW-01	TCGA-2L-AAQA-01	TCGA-IB-8127-01	TCGA-IB-7886-01	TCGA-S4-A8RM-01	TCGA-2J-AAB1-01	TCGA-F2-7276-01	TCGA-IB-A5SO-01	TCGA-F2-A7TX-01	TCGA-HZ-7923-01	TCGA-IB-7654-01	TCGA-3A-A9IS-01	TCGA-2J-AABA-01	TCGA-2J-AABI-01	
4292	MLH1	0.5058	-0.4441	0.5282	-0.3703	-0.3058	2.0094	-1.5895	0.8667	0.7594	-0.5966	-0.3512	-0.7456	0.5255	-0.1459	-0.4503	-0.9088	0.2193	-0.6169	0.2488	-1.1849	-1.3169	1.5018	-0.6455	-1.2857	-1.1963	-0.3227	0.2980	0.1848	-0.3675	-1.5418	-1.4054	-2.0660	-0.7594	3.2782	-1.1241	0.0916	-0.4122	-0.6447	-0.9911	0.6283	-0.1125	0.7537	0.1506	0.7345	-0.6656	1.4350	1.5365	-0.4626	-0.1203	0.6591	0.3121	-1.1857	0.7126	-0.6095	-0.3304	1.6852	-0.6844	-0.0429	-0.0571	4.9049	-0.4199	-0.5012	-1.1494	-0.4651	-0.8737	-0.1385	-0.6775	-0.3369	1.3658	-0.1747	0.1433	-0.0354	-0.8178	-0.1666	-1.0380	-0.7447	-1.2628	-0.2730	0.8724	-0.4967	-1.4606	0.3874	-0.5211	0.8419	-0.4144	0.0046	1.2412	0.0403	0.0497	-1.9197	3.3474	-0.3145	0.7259	0.0054	-1.1253	-0.9834	-0.9314	-0.6602	-0.1448	-0.8870	0.1904	0.9044	0.0069	-0.6697	-0.3949	1.9441	-1.3531	-0.9015	-0.2295	-0.7216	-0.2376	-0.1484	-1.2177	-0.5041	0.8489	-0.0019	-0.6921	0.0396	-0.4006	-2.3396	-0.5374	-1.4376	1.1129	-0.1126	-0.1385	-0.0861	0.9494	0.2462	-0.8068	-1.0218	0.6855	-1.8838	0.0211	-1.8798	0.5843	-1.8097	-1.1982	0.8053	0.3742	0.2624	-1.5941	-0.0009	-0.3204	0.3391	-1.1906	-0.0266	-1.7072	-0.6222	0.9534	-1.0153	-0.2220	1.0434	-0.0940	-1.4106	0.5024	-0.2132	-0.4341	0.3351	0.6134	-0.3874	-0.1158	-0.2698	-0.1699	0.8174	-1.4041	1.0400	-0.7919	-1.6047	-1.0452	-0.8459	-0.4878	-0.0289	-0.0917	-0.1488	0.2525	-1.3008	4.2584	-0.4000	-1.1434	
27030	MLH3	0.4485	0.9578	0.0867	-0.6472	-1.0245	-0.9799	-1.0410	-0.9370	-0.1362	-0.1127	1.9624	0.2533	-1.7473	-0.8050	1.2337	-0.4660	-0.8571	-1.1575	-1.1007	-0.3822	1.2189	0.1268	-0.8638	1.7819	0.6499	-0.3845	-0.7353	1.6695	0.4746	-0.0524	-0.4223	0.0476	0.5095	-2.6150	0.7863	-1.5703	-0.2395	1.1779	-0.8237	2.3846	-0.9008	-0.6489	0.9604	-0.6119	-0.7015	0.1662	-0.5003	0.6688	0.3633	0.3576	0.0909	1.6215	1.1555	-1.0562	0.4499	-0.3135	-0.9805	1.1253	-0.3799	-0.8208	-0.6081	0.6267	0.6076	2.2234	1.2938	0.2269	2.6038	-0.4309	0.3237	-0.9315	-2.2077	-0.6724	0.8089	0.1709	-0.1768	-0.8631	-0.6989	-0.1866	-1.1773	0.1863	0.1163	0.1561	-0.1014	1.3552	0.5650	0.1911	-0.4154	0.3077	-1.3339	-0.7243	-1.2434	0.4386	0.2928	-1.4005	0.1490	1.1927	-0.4647	-0.1777	-1.5991	-0.5532	0.0959	-0.0126	1.7221	-0.4264	-0.7476	-0.6375	-0.8970	-0.7254	0.6390	0.3449	0.5698	-1.0228	-0.5370	-1.1121	-1.5713	0.6082	-1.0105	-1.1150	-2.0662	3.0928	-0.2191	1.6604	3.0749	-0.2904	3.2300	0.1877	-0.2626	-0.5556	0.0242	1.2131	-0.7940	2.0765	-1.1127	4.5864	1.1691	-1.6358	-2.0360	0.9103	-0.2657	-1.0430	0.7582	-1.4111	-0.5034	-2.0149	0.4859	-0.1847	0.3321	1.2221	0.8668	0.0723	0.5227	-0.6271	-0.3794	-2.3062	-0.0910	0.3303	0.6970	-0.6243	-0.7310	-0.9831	-0.0562	1.8496	0.8674	-1.4825	0.3815	-0.0745	0.1802	1.5344	2.8163	3.3663	1.5426	-0.0187	-0.9137	0.0084	1.2905	0.4956	-0.1075	-0.8560	-0.6843	
4436	MSH2	-1.1986	1.3616	-0.6042	-0.2070	-0.1370	-0.1674	-2.1789	2.4090	-0.3412	-0.2851	0.8640	-0.3195	-0.7692	-0.1424	0.3180	0.2570	-0.3273	-1.3226	0.3329	-0.5942	0.7976	-1.1932	0.5904	-0.2008	-0.4070	0.8443	-0.1302	-0.8313	-0.2331	-0.3555	-1.2659	0.5563	0.5674	0.1071	-1.4417	-0.4649	0.0074	-0.8565	1.4375	0.9884	0.0499	0.0009	-0.3237	-0.2996	2.3327	1.4777	7.0014	-0.4825	-0.1619	0.2108	0.0516	1.9933	1.0010	-0.1608	0.7398	-0.2067	-0.3912	0.7962	0.1509	-0.6070	0.0347	0.2815	0.9670	-1.4594	-0.7960	0.7100	-0.0765	0.2869	0.7831	1.1636	-0.4530	-1.0680	0.0239	0.1916	-0.7483	-0.5545	-0.7312	0.1376	2.8158	-0.9096	-0.5724	1.1778	0.1392	1.1902	-0.0239	-0.2247	-1.1465	0.3184	0.1036	-0.7518	0.8774	-0.7239	-0.9201	-0.8801	2.1250	-0.3866	-0.0695	-1.0368	-0.2712	-0.2306	0.8920	2.7056	-0.3365	-2.1221	0.0810	-0.7356	0.5906	-0.7907	-0.6095	0.0257	0.4045	0.7624	-1.1985	-0.6896	-0.4980	1.9086	0.4800	0.2779	-0.6740	-0.3286	-0.3846	-1.2971	1.9520	-0.6681	-0.7376	-0.6349	-0.4294	-0.4740	0.0523	-0.3643	0.8611	-0.7378	0.1607	-0.1548	2.1011	-1.1112	-0.2489	-0.7443	-0.5549	-1.1608	0.0896	-0.8154	-0.1877	-0.3273	-0.4953	-0.4761	-0.4254	-0.5281	0.9163	0.0217	-0.5873	0.0693	0.2621	-1.0575	-0.0323	-1.6430	-0.4171	-0.5101	0.7535	0.7384	0.0748	-0.0374	-1.3970	0.9457	-0.9116	-0.2091	0.1189	1.0827	1.7831	-0.7673	-0.1121	-0.1753	-0.6428	2.1762	0.1235	-0.5403	-0.6506	-0.1262	-0.5903	
4437	MSH3	-0.1723	0.3977	-1.0506	-1.3325	-0.5057	-1.4125	0.3137	0.4537	-0.2683	-0.0486	0.5900	0.5873	-1.0631	-0.7472	-0.0924	0.4753	1.7174	-1.1232	-0.1754	-0.0055	0.9312	-0.0956	2.0870	-0.0558	-0.9641	1.3535	-1.2360	-0.2567	1.2025	-0.8039	-1.4520	0.8016	-1.4226	-2.0506	-1.0643	-1.7614	-0.1141	-0.5624	-0.6836	2.0693	0.0230	-0.2729	-1.9054	-0.9083	-1.6084	0.4753	-0.5706	0.3895	0.0026	1.6019	0.7303	1.2892	1.2392	-1.5242	0.1179	0.2124	-1.4285	1.0196	-0.5060	-1.2254	-0.1395	0.8952	0.6619	-0.1878	-0.0000	1.0875	1.5390	0.2020	-0.3535	0.3635	-0.4731	-1.1382	-0.5063	0.0326	-0.7302	-0.7365	-1.8959	-0.3731	-0.6919	-1.2801	-0.3778	-1.4710	1.7779	-2.3454	-0.1997	-0.8023	-0.4156	1.1724	-1.3926	-1.4923	-2.0552	-0.3233	-0.4259	-0.4818	0.6471	-1.0486	-0.4964	-1.5244	-0.1971	-0.5732	-0.6957	0.3360	-0.5280	-1.8221	-0.0248	0.0031	1.5142	0.6383	0.1754	0.0675	1.0255	-1.2083	-2.3517	0.2865	0.0557	1.6090	1.5861	0.7760	-1.3357	0.7554	-0.7474	-1.4674	-1.2181	2.4429	-0.2304	-0.2763	3.2084	-0.7950	0.4189	-0.5598	0.0824	-0.1806	0.8273	2.3398	1.0694	-0.9725	-1.5986	0.4572	-0.8770	-1.9658	-0.2971	-1.7536	-0.8731	0.0905	0.6193	-0.2458	-0.4328	-0.7132	2.0412	-0.8290	-1.0876	1.0659	-0.5355	-0.9847	0.1969	-1.4969	-0.0335	-0.8927	-1.2265	-0.6732	0.3692	-0.5817	-0.2095	0.0973	-2.3679	-0.2832	1.5675	-1.5445	2.1380	0.9337	0.6141	-0.2778	0.0924	-0.1852	0.8826	0.1606	2.2327	2.1925	0.9663	
2956	MSH6	0.2523	0.1558	-0.3895	0.4943	-0.2201	0.3677	-2.4917	0.8635	-0.0198	-0.6237	1.1239	-0.8665	-0.1616	-0.2153	0.1553	-0.1418	1.9723	-0.8240	-0.9628	0.0368	0.0465	-1.4953	1.9933	-1.0617	-0.4087	-0.4282	0.1473	-1.1022	0.0902	-0.9601	-1.5507	0.1013	-1.2098	0.6280	-1.1415	-0.3241	0.5320	-0.2413	0.2535	1.3762	-0.2869	0.4051	-1.0941	-0.4544	0.9784	0.9585	4.0760	0.8471	1.8781	-0.3386	1.5547	3.4131	0.4028	-0.4965	0.9554	-0.3467	-0.4241	0.5402	0.9019	-0.4466	-1.1843	0.8818	2.5398	-1.6308	-0.7828	-1.0165	-0.5416	-1.3057	0.9799	0.8466	0.8112	-0.1072	-1.1981	0.3443	-0.4829	-0.1446	-1.0937	0.3628	4.0078	-0.0131	-2.0051	0.7106	-0.6441	-0.7850	-1.1165	-0.5513	1.1811	-0.0813	-0.6853	-1.4492	1.5317	-0.9645	0.3890	-0.3832	0.3240	-0.5101	-0.8635	-1.2921	-0.3269	-1.1289	0.3183	-0.0110	-0.6123	-2.2394	0.6810	0.6503	-0.6120	0.1716	-0.5795	-1.1111	0.8023	1.5584	0.4242	-0.2572	-0.2629	0.2289	1.2534	-0.0324	-0.8105	-1.4367	-0.6819	-0.0697	0.1757	0.2230	-0.3491	-0.9672	-0.7789	-0.2073	0.1067	-0.7536	-0.0116	-1.7720	1.1298	-1.0658	1.5794	-1.3879	0.6310	-0.5911	-0.4587	0.7522	-1.6070	-0.2307	-0.6047	1.6619	-0.2837	-0.1938	-0.6054	-0.9422	0.5685	1.5732	-0.2511	1.4218	-0.5313	-0.9437	1.8585	-1.5502	-0.6061	-0.6953	0.7961	-0.4971	1.9284	0.3823	-1.9656	-1.2674	-1.3323	-0.3150	-0.3938	-0.2006	1.4671	-0.6775	-0.8485	1.1144	-0.6287	0.7529	-0.1697	0.0155	-0.6080	-0.2905	3.7214	
5111	PCNA	-1.3546	-0.4316	-1.4117	0.0600	2.2243	0.8362	-1.7740	3.7479	0.8007	0.9445	-0.2579	-0.3015	-0.2845	-0.2539	-0.7470	0.4600	-1.4975	1.6172	0.7820	-0.6984	1.6612	-1.7906	0.3129	-1.3967	-0.9115	0.3795	-0.9919	-1.4262	-1.2171	0.4045	-0.4830	1.4560	1.1072	1.6947	-0.7818	-1.4262	1.1367	-0.4216	-0.5814	-0.1627	-0.6991	0.5044	-0.1014	-0.3269	0.2860	0.6035	1.5249	-1.2903	0.1615	0.5212	-1.0509	-0.9943	1.8951	1.3065	0.3692	0.5583	-0.2749	1.3170	-0.3976	-0.7544	0.1360	-0.4140	0.7032	-1.3386	-1.1703	-1.2055	5.2453	1.0102	0.5942	0.7139	0.6605	-0.7227	-0.4032	-0.5422	-0.1478	-1.0080	-1.2183	-0.5436	0.7527	2.2102	0.6614	0.1591	0.3007	3.2692	-0.6989	-0.4752	-1.0076	-0.8696	0.0026	-0.9833	8.5737	0.5165	-1.2518	-0.6010	0.1240	0.3785	-0.5541	-0.3055	0.8524	0.3994	1.5650	-1.2841	-1.3752	0.6994	-1.1921	0.9454	-0.7322	-1.1892	-1.1659	-0.3027	4.7661	1.8192	0.3772	-0.0569	-0.5199	1.2019	-0.0938	-0.2823	-1.2627	-0.0427	-0.2946	0.0944	2.7110	-0.3543	2.0966	-0.7752	-0.6986	1.1940	-0.1490	-0.7809	-1.1698	-0.2047	-0.2845	0.9941	-0.8637	0.1522	-0.4602	-1.5511	0.2487	-0.1887	-0.5446	-0.5210	-0.6276	2.9733	-1.5346	0.4049	1.9854	-0.3013	0.9202	-0.9271	-0.2866	-0.6731	-0.9153	0.7290	1.0652	-1.9344	1.6138	-1.2781	2.3696	-1.5597	-0.1518	0.2966	-1.2506	-0.0650	-1.2343	-0.6712	0.3667	0.0032	0.0970	-1.0412	-0.0290	-0.7155	-0.6921	3.0375	-0.8934	-1.1465	-0.1957	-0.9465	0.8196	
5395	PMS2	-0.2563	-1.0712	0.1513	-0.3626	-0.0489	1.1531	-1.2054	0.3514	2.1475	-0.3121	-0.1395	0.2958	-0.7207	0.8783	-0.8496	-1.1272	0.2864	-0.5903	-0.2025	0.3611	-0.0856	4.8361	1.7241	0.2446	-0.0290	0.8693	0.7744	-0.6860	0.9081	0.5227	1.3139	-1.0095	1.5566	0.2628	1.5952	0.7925	-0.6347	0.7476	1.9680	0.9017	-0.9431	-1.0344	1.2612	-0.8879	-1.6848	1.9622	1.2070	-0.0883	-0.0807	-1.7928	-0.4379	-0.6204	0.1605	2.4228	1.1034	1.3834	-0.6400	0.5352	-0.2392	0.5994	-1.5520	0.4739	-0.1950	6.0463	0.0000	0.5755	2.0588	-0.0610	1.9455	-0.4908	-1.1587	-0.2825	-0.8245	1.9463	-0.0778	0.0516	-0.4173	-0.4772	-1.0194	0.0074	-0.0829	-0.0491	1.1758	-0.1212	-0.6459	1.1184	0.3982	1.0717	1.9613	-1.7547	1.1689	1.1109	-0.2264	-0.5895	-0.6060	1.9149	-0.9693	1.2968	-0.0267	-0.3811	-1.9302	-1.0114	-0.3257	-0.6517	-0.8850	1.4465	-1.5091	-1.2124	-0.5976	0.5656	-0.3445	0.3911	3.4718	-0.9807	-0.7524	-0.9568	-0.6941	-1.4389	-0.0339	-0.5097	-0.0578	2.9670	1.7742	-0.2351	0.5860	-0.1350	-0.4921	1.1538	-0.2080	0.4736	-0.4497	3.7106	-0.9496	1.1388	0.5293	-0.1359	-1.5001	3.2545	0.4097	0.0447	0.4084	-0.8569	1.5323	-1.4290	-0.2937	-1.2805	-1.0604	-0.1039	0.4015	0.1002	1.7874	-0.0669	0.2339	-0.6587	-1.2946	0.4334	0.2332	0.7280	1.6456	-0.2072	-0.4013	-0.2441	-1.0175	-0.7967	-0.9390	0.1893	-0.6465	-0.4103	-0.3820	1.7751	-0.1419	-0.1873	-1.3381	-0.7903	0.0576	-0.4102	1.3411	1.5610	2.9136	
5981	RFC1	-0.1149	0.3472	0.0636	-0.0602	-1.1143	-0.3307	-0.1024	1.2164	0.3247	-0.8654	0.4561	-0.8651	-0.8623	-0.1652	0.3262	-0.2215	3.8024	-1.7428	2.3157	-0.9094	-0.2770	-0.0177	1.7825	-0.5330	-0.8396	-1.1412	-0.6422	-0.7248	0.0052	-0.8855	-0.8344	-0.3946	-0.1950	0.2024	-0.7946	-0.8932	-0.1055	-1.2346	-0.3213	1.0350	1.0237	0.2917	-1.1472	-0.4768	-0.1095	0.6364	0.9876	1.8222	1.3440	-0.7530	3.1429	3.7495	0.2887	-0.7356	-0.2783	-0.2342	-0.5387	0.9898	2.0970	-0.6228	-0.3462	0.3705	0.4602	0.9887	0.1845	-0.4648	0.3555	-0.6197	0.7715	1.8847	0.4464	-0.5321	-1.0644	1.0263	-0.7889	-0.6917	-0.7974	0.3467	1.5386	-1.2805	-1.6849	0.2012	0.1875	-0.6287	-1.1606	-0.4335	-0.1757	0.4379	-0.7823	-0.7465	4.5993	-0.4578	-0.2114	-0.8923	0.2912	-1.0586	-0.8100	-1.0699	-0.4660	-1.3679	2.0690	0.0537	-0.5581	-1.5048	0.5514	-0.2832	-0.1618	1.6275	-0.3248	-1.4172	-0.4644	0.6009	-1.9424	0.0422	0.4261	0.3906	0.4066	0.0549	-0.1821	-0.7248	-1.1096	2.0053	0.8752	1.1946	-0.7731	-0.5646	0.9166	-0.2605	0.1534	-0.9521	0.0757	-1.3832	0.9336	-1.1742	2.0325	-1.5711	-0.1329	2.9077	-0.7112	0.3200	-1.5418	-0.6437	-1.2149	0.4307	0.0844	-0.4461	-1.7243	-0.6459	2.2066	-0.2965	-0.7119	1.0228	-0.6432	-0.9507	0.9394	-0.0269	-0.2342	-0.5954	0.9957	0.0151	2.9748	0.6148	-1.7228	-0.1509	-1.0331	0.1823	-1.2075	-0.3614	0.3932	-0.5566	-0.3668	0.9363	-0.2159	1.0093	0.5993	1.2512	4.4471	-0.0684	2.1718	
