GENE_ID	COMMON	TCGA-A6-2675-01	TCGA-A6-5667-01	TCGA-AA-3655-01	TCGA-AA-3660-01	TCGA-AA-3662-01	TCGA-AA-3663-01	TCGA-AA-3697-01	TCGA-AA-3712-01	TCGA-AA-3713-01	TCGA-AU-3779-01	TCGA-AU-6004-01	TCGA-AY-6196-01	TCGA-AY-6197-01	TCGA-AY-6386-01	TCGA-AZ-5407-01	TCGA-CK-4950-01	TCGA-CK-4952-01	TCGA-CM-4743-01	TCGA-CM-5344-01	TCGA-CM-5348-01	TCGA-CM-5349-01	TCGA-D5-6530-01	TCGA-D5-6531-01	TCGA-D5-6532-01	TCGA-D5-6533-01	TCGA-D5-6535-01	TCGA-D5-6536-01	TCGA-D5-6537-01	TCGA-D5-6538-01	TCGA-D5-6539-01	TCGA-D5-6540-01	TCGA-D5-6541-01	TCGA-F4-6463-01	TCGA-G4-6293-01	TCGA-G4-6295-01	TCGA-G4-6297-01	TCGA-G4-6298-01	TCGA-G4-6302-01	TCGA-G4-6307-01	TCGA-G4-6310-01	TCGA-G4-6311-01	TCGA-G4-6314-01	TCGA-G4-6315-01	TCGA-G4-6317-01	TCGA-G4-6320-01	TCGA-G4-6321-01	TCGA-G4-6322-01	TCGA-G4-6323-01	TCGA-A6-4105-01	TCGA-A6-6137-01	TCGA-A6-6138-01	TCGA-A6-6140-01	TCGA-A6-6141-01	TCGA-A6-6142-01	TCGA-A6-6648-01	TCGA-A6-6649-01	TCGA-A6-6650-01	TCGA-A6-6652-01	TCGA-A6-6653-01	TCGA-AZ-6598-01	TCGA-AZ-6599-01	TCGA-AZ-6600-01	TCGA-AZ-6601-01	TCGA-D5-6529-01	TCGA-F4-6459-01	TCGA-F4-6460-01	TCGA-F4-6461-01	TCGA-F4-6569-01	TCGA-F4-6570-01	TCGA-G4-6294-01	TCGA-G4-6299-01	TCGA-G4-6303-01	TCGA-G4-6306-01	TCGA-G4-6586-01	TCGA-G4-6588-01	TCGA-G4-6625-01	TCGA-G4-6626-01	TCGA-G4-6627-01	TCGA-DM-A0X9-01	TCGA-DM-A0XD-01	TCGA-DM-A0XF-01	TCGA-DM-A1D0-01	TCGA-DM-A1D4-01	TCGA-DM-A1D6-01	TCGA-DM-A1D7-01	TCGA-DM-A1D8-01	TCGA-DM-A1D9-01	TCGA-DM-A1DA-01	TCGA-DM-A1DB-01	TCGA-DM-A1HA-01	TCGA-A6-5656-01	TCGA-A6-5664-01	TCGA-A6-6651-01	TCGA-A6-6654-01	TCGA-A6-6780-01	TCGA-A6-6782-01	TCGA-AA-3489-01	TCGA-AA-3496-01	TCGA-AA-3511-01	TCGA-AD-6548-01	TCGA-AZ-4323-01	TCGA-AZ-4616-01	TCGA-AZ-6603-01	TCGA-AZ-6605-01	TCGA-AZ-6606-01	TCGA-AZ-6607-01	TCGA-AZ-6608-01	TCGA-CA-5254-01	TCGA-CA-5255-01	TCGA-CA-6715-01	TCGA-CA-6716-01	TCGA-CA-6717-01	TCGA-CA-6718-01	TCGA-CA-6719-01	TCGA-CK-6746-01	TCGA-CK-6747-01	TCGA-CK-6748-01	TCGA-CK-6751-01	TCGA-CM-4751-01	TCGA-CM-5863-01	TCGA-CM-6674-01	TCGA-CM-6675-01	TCGA-CM-6676-01	TCGA-CM-6677-01	TCGA-CM-6678-01	TCGA-CM-6679-01	TCGA-CM-6680-01	TCGA-F4-6703-01	TCGA-F4-6704-01	TCGA-F4-6805-01	TCGA-F4-6806-01	TCGA-F4-6807-01	TCGA-F4-6808-01	TCGA-F4-6809-01	TCGA-G4-6309-01	TCGA-G4-6628-01	TCGA-DM-A280-01	TCGA-DM-A282-01	TCGA-DM-A285-01	TCGA-DM-A288-01	TCGA-DM-A28A-01	TCGA-DM-A28C-01	TCGA-DM-A28E-01	TCGA-DM-A28F-01	TCGA-DM-A28G-01	TCGA-DM-A28H-01	TCGA-DM-A28K-01	TCGA-DM-A28M-01	TCGA-A6-6781-01	TCGA-AD-6888-01	TCGA-AD-6889-01	TCGA-AD-6890-01	TCGA-AD-6895-01	TCGA-AD-6899-01	TCGA-AD-6901-01	TCGA-AD-6963-01	TCGA-AD-6964-01	TCGA-AD-6965-01	TCGA-D5-5537-01	TCGA-D5-6534-01	TCGA-D5-6898-01	TCGA-D5-6920-01	TCGA-D5-6922-01	TCGA-D5-6923-01	TCGA-D5-6924-01	TCGA-D5-6926-01	TCGA-D5-6927-01	TCGA-D5-6928-01	TCGA-D5-6929-01	TCGA-D5-6930-01	TCGA-D5-6931-01	TCGA-D5-6932-01	TCGA-D5-7000-01	TCGA-F4-6854-01	TCGA-F4-6855-01	TCGA-F4-6856-01	TCGA-F4-6857-01	TCGA-G4-6304-01	TCGA-DM-A1HB-01	TCGA-DM-A286-01	TCGA-A6-2674-01	TCGA-A6-2677-01	TCGA-A6-2678-01	TCGA-A6-2683-01	TCGA-AA-3514-01	TCGA-AA-3517-01	TCGA-AA-3519-01	TCGA-AA-3520-01	TCGA-AA-3521-01	TCGA-AA-3522-01	TCGA-AA-3524-01	TCGA-AA-3526-01	TCGA-AA-3527-01	TCGA-AA-3529-01	TCGA-AA-3531-01	TCGA-AA-3532-01	TCGA-AA-3534-01	TCGA-AA-3538-01	TCGA-AA-3542-01	TCGA-AA-3544-01	TCGA-AA-3548-01	TCGA-AA-3549-01	TCGA-AA-3552-01	TCGA-AA-3553-01	TCGA-AA-3555-01	TCGA-AA-3556-01	TCGA-AA-3558-01	TCGA-AA-3560-01	TCGA-AA-3561-01	TCGA-AA-3562-01	TCGA-A6-2672-01	TCGA-A6-2676-01	TCGA-AA-3516-01	TCGA-AA-3518-01	TCGA-AA-3525-01	TCGA-AA-3543-01	TCGA-AA-3554-01	TCGA-AA-A00A-01	TCGA-AA-A00D-01	TCGA-AA-A00E-01	TCGA-AA-A00F-01	TCGA-AA-A00J-01	TCGA-AA-A00K-01	TCGA-AA-A00L-01	TCGA-AA-A00Q-01	TCGA-AA-A00R-01	TCGA-AA-A00U-01	TCGA-AA-A00W-01	TCGA-AA-A00Z-01	TCGA-AA-A01F-01	TCGA-AA-A01G-01	TCGA-AA-A01Q-01	TCGA-A6-A565-01	TCGA-A6-A566-01	TCGA-A6-A567-01	TCGA-A6-A56B-01	TCGA-A6-A5ZU-01	TCGA-AD-A5EJ-01	TCGA-AD-A5EK-01	TCGA-AY-A54L-01	TCGA-NH-A50T-01	TCGA-NH-A50V-01	TCGA-QG-A5YV-01	TCGA-QG-A5YW-01	TCGA-QG-A5YX-01	TCGA-QG-A5Z1-01	TCGA-QG-A5Z2-01	TCGA-AA-A004-01	TCGA-AA-A00N-01	TCGA-AA-A00O-01	TCGA-AA-A010-01	TCGA-AA-A017-01	TCGA-AA-A01C-01	TCGA-AA-A01D-01	TCGA-AA-A01I-01	TCGA-AA-A01K-01	TCGA-AA-A024-01	TCGA-AA-A029-01	TCGA-AA-A02E-01	TCGA-AA-A02F-01	TCGA-AA-A02H-01	TCGA-AA-A02J-01	TCGA-AA-A02R-01	TCGA-AA-A02W-01	TCGA-AA-3664-01	TCGA-AA-3666-01	TCGA-AA-3667-01	TCGA-AA-3672-01	TCGA-AA-3673-01	TCGA-AA-3675-01	TCGA-AA-3678-01	TCGA-AA-3679-01	TCGA-AA-3680-01	TCGA-AA-3681-01	TCGA-AA-3684-01	TCGA-AA-3685-01	TCGA-AA-3688-01	TCGA-AA-3692-01	TCGA-AA-3693-01	TCGA-AA-3695-01	TCGA-AA-3696-01	TCGA-AA-3715-01	TCGA-AA-3812-01	TCGA-AA-3814-01	TCGA-AA-3818-01	TCGA-AA-3819-01	TCGA-AA-3831-01	TCGA-AA-3833-01	TCGA-AA-3837-01	TCGA-AA-3841-01	TCGA-AA-3848-01	TCGA-AA-3852-01	TCGA-AA-3854-01	TCGA-AA-3856-01	TCGA-AA-3858-01	TCGA-AA-3860-01	TCGA-AA-3875-01	TCGA-3L-AA1B-01	TCGA-4N-A93T-01	TCGA-AY-A69D-01	TCGA-AY-A71X-01	TCGA-NH-A50U-01	TCGA-NH-A5IV-01	TCGA-NH-A6GA-01	TCGA-NH-A6GB-01	TCGA-RU-A8FL-01	TCGA-SS-A7HO-01	TCGA-T9-A92H-01	TCGA-A6-3807-01	TCGA-A6-3808-01	TCGA-A6-3809-01	TCGA-A6-3810-01	TCGA-AA-3530-01	TCGA-AA-3710-01	TCGA-AA-3811-01	TCGA-AA-3815-01	TCGA-AA-3821-01	TCGA-AA-3842-01	TCGA-AA-3844-01	TCGA-AA-3845-01	TCGA-AA-3846-01	TCGA-AA-3850-01	TCGA-AA-3851-01	TCGA-AA-3855-01	TCGA-AA-3861-01	TCGA-AA-3862-01	TCGA-AA-3864-01	TCGA-AA-3866-01	TCGA-AA-3867-01	TCGA-AA-3869-01	TCGA-AA-3870-01	TCGA-AA-3872-01	TCGA-AA-3877-01	TCGA-AA-3930-01	TCGA-AA-3939-01	TCGA-AA-3941-01	TCGA-AA-3947-01	TCGA-AA-3949-01	TCGA-AA-3950-01	TCGA-AA-3952-01	TCGA-AA-3955-01	TCGA-AA-3956-01	TCGA-AA-3968-01	TCGA-AA-3971-01	TCGA-AA-3972-01	TCGA-AA-3973-01	TCGA-AA-3975-01	TCGA-AA-3976-01	TCGA-AA-3977-01	TCGA-AA-3979-01	TCGA-AA-3982-01	TCGA-AA-3984-01	TCGA-AA-3986-01	TCGA-AA-3989-01	TCGA-4T-AA8H-01	TCGA-5M-AAT4-01	TCGA-5M-AAT5-01	TCGA-5M-AAT6-01	TCGA-5M-AATA-01	TCGA-5M-AATE-01	TCGA-AY-A8YK-01	TCGA-NH-A6GC-01	TCGA-NH-A8F7-01	TCGA-NH-A8F8-01	TCGA-QL-A97D-01	TCGA-WS-AB45-01	TCGA-AA-3966-01	TCGA-AA-3994-01	TCGA-AY-4070-01	TCGA-AY-4071-01	TCGA-AA-A01P-01	TCGA-AA-A01R-01	TCGA-AA-A01S-01	TCGA-AA-A01T-01	TCGA-AA-A01V-01	TCGA-AA-A01X-01	TCGA-AA-A01Z-01	TCGA-AA-A022-01	TCGA-AA-A02K-01	TCGA-AA-A02O-01	TCGA-AA-A02Y-01	TCGA-AA-A03F-01	TCGA-AA-A03J-01	TCGA-A6-2671-01	TCGA-A6-2679-01	TCGA-A6-2680-01	TCGA-A6-2681-01	TCGA-A6-2682-01	TCGA-A6-2684-01	TCGA-A6-2685-01	TCGA-A6-2686-01	TCGA-A6-4107-01	TCGA-AA-3488-01	TCGA-AA-3492-01	TCGA-AA-3494-01	TCGA-AA-3495-01	TCGA-AA-3502-01	TCGA-AA-3506-01	TCGA-AA-3509-01	TCGA-AA-3510-01	TCGA-AZ-4308-01	TCGA-AZ-4313-01	TCGA-AZ-4315-01	TCGA-AZ-4614-01	TCGA-AZ-4615-01	TCGA-AZ-4681-01	TCGA-AZ-4682-01	TCGA-AZ-4684-01	TCGA-CA-5256-01	TCGA-CK-4951-01	TCGA-CM-4744-01	TCGA-CM-4746-01	TCGA-CM-4747-01	TCGA-CM-4748-01	TCGA-CM-4750-01	TCGA-CM-4752-01	TCGA-CM-5341-01	TCGA-A6-5657-01	TCGA-A6-5659-01	TCGA-A6-5660-01	TCGA-A6-5661-01	TCGA-A6-5662-01	TCGA-A6-5665-01	TCGA-A6-5666-01	TCGA-AD-5900-01	TCGA-AM-5820-01	TCGA-AM-5821-01	TCGA-AY-5543-01	TCGA-AZ-5403-01	TCGA-CA-5796-01	TCGA-CA-5797-01	TCGA-CK-4947-01	TCGA-CK-4948-01	TCGA-CK-5912-01	TCGA-CK-5913-01	TCGA-CK-5914-01	TCGA-CK-5915-01	TCGA-CK-5916-01	TCGA-CM-5860-01	TCGA-CM-5861-01	TCGA-CM-5862-01	TCGA-CM-5864-01	TCGA-CM-5868-01	TCGA-CM-6161-01	TCGA-CM-6162-01	TCGA-CM-6163-01	TCGA-CM-6164-01	TCGA-CM-6165-01	TCGA-CM-6166-01	TCGA-CM-6167-01	TCGA-CM-6168-01	TCGA-CM-6169-01	TCGA-CM-6170-01	TCGA-CM-6171-01	TCGA-CM-6172-01	TCGA-D5-5538-01	TCGA-D5-5539-01	TCGA-D5-5540-01	TCGA-D5-5541-01	TCGA-AF-3911-01	TCGA-AG-3901-01	TCGA-AG-3898-01	TCGA-AF-2692-01	TCGA-AG-A026-01	TCGA-CL-4957-01	TCGA-AG-3882-01	TCGA-AG-3894-01	TCGA-AG-3896-01	TCGA-AF-2689-01	TCGA-AF-6784-01	TCGA-F5-6571-01	TCGA-AG-3909-01	TCGA-AG-A011-01	TCGA-CI-6622-01	TCGA-EI-6506-01	TCGA-AG-3601-01	TCGA-EI-6512-01	TCGA-AG-A036-01	TCGA-DC-4745-01	TCGA-AF-A56K-01	TCGA-AG-3593-01	TCGA-AG-3587-01	TCGA-DC-6157-01	TCGA-AF-6655-01	TCGA-EI-6513-01	TCGA-AF-2687-01	TCGA-AG-3892-01	TCGA-AG-A016-01	TCGA-AH-6547-01	TCGA-AG-3999-01	TCGA-DC-6155-01	TCGA-F5-6864-01	TCGA-AG-3611-01	TCGA-EI-6509-01	TCGA-F5-6861-01	TCGA-F5-6814-01	TCGA-AG-A01W-01	TCGA-F5-6813-01	TCGA-AG-3732-01	TCGA-EI-6885-01	TCGA-AF-3914-01	TCGA-DY-A1H8-01	TCGA-AG-3726-01	TCGA-AG-3598-01	TCGA-DC-4749-01	TCGA-DT-5265-01	TCGA-DY-A1DE-01	TCGA-DC-6160-01	TCGA-AG-3608-01	TCGA-F5-6863-01	TCGA-AF-A56L-01	TCGA-AG-3902-01	TCGA-EI-6511-01	TCGA-AH-6644-01	TCGA-AF-2693-01	TCGA-AF-3400-01	TCGA-AF-4110-01	TCGA-AG-A032-01	TCGA-CI-6620-01	TCGA-DC-6156-01	TCGA-AG-3581-01	TCGA-DC-6158-01	TCGA-AG-3742-01	TCGA-AG-3600-01	TCGA-CI-6624-01	TCGA-AG-4007-01	TCGA-AG-3591-01	TCGA-AH-6643-01	TCGA-F5-6812-01	TCGA-DY-A1DG-01	TCGA-EI-6884-01	TCGA-AG-3890-01	TCGA-AG-A002-01	TCGA-F5-6810-01	TCGA-AG-3727-01	TCGA-DC-6681-01	TCGA-AG-4022-01	TCGA-EI-6514-01	TCGA-DY-A1DC-01	TCGA-AG-3887-01	TCGA-DC-5869-01	TCGA-AG-3885-01	TCGA-EI-7004-01	TCGA-AG-4015-01	TCGA-AG-4021-01	TCGA-AG-A025-01	TCGA-AG-3578-01	TCGA-AG-A020-01	TCGA-AF-2691-01	TCGA-AG-A01Y-01	TCGA-AH-6903-01	TCGA-AG-3881-01	TCGA-G5-6235-01	TCGA-DC-5337-01	TCGA-AG-A01N-01	TCGA-AH-6544-01	TCGA-AG-A01L-01	TCGA-CI-6621-01	TCGA-AG-3878-01	TCGA-AG-3582-01	TCGA-CL-5917-01	TCGA-AG-3731-01	TCGA-AG-3580-01	TCGA-AG-3605-01	TCGA-DC-6683-01	TCGA-AG-4008-01	TCGA-AG-3891-01	TCGA-EI-6882-01	TCGA-DY-A1DF-01	TCGA-AG-3612-01	TCGA-AG-A02N-01	TCGA-DC-6154-01	TCGA-F5-6811-01	TCGA-AG-4001-01	TCGA-AF-A56N-01	TCGA-AF-6672-01	TCGA-AG-A00C-01	TCGA-AG-3574-01	TCGA-F5-6464-01	TCGA-AG-4005-01	TCGA-AF-3913-01	TCGA-AG-3584-01	TCGA-EI-7002-01	TCGA-AF-2690-01	TCGA-EI-6510-01	TCGA-AG-A015-01	TCGA-G5-6572-01	TCGA-G5-6572-02	TCGA-EI-6883-01	TCGA-EF-5830-01	TCGA-DY-A0XA-01	TCGA-AG-3725-01	TCGA-CL-5918-01	TCGA-CI-6623-01	TCGA-AG-A008-01	TCGA-AG-A023-01	TCGA-AF-5654-01	TCGA-AG-A02X-01	TCGA-AG-3594-01	TCGA-AG-3883-01	TCGA-AG-3609-01	TCGA-EI-6917-01	TCGA-AG-A00H-01	TCGA-AG-A02G-01	TCGA-F5-6702-01	TCGA-AH-6549-01	TCGA-AH-6897-01	TCGA-EI-6507-01	TCGA-DC-6682-01	TCGA-AG-3602-01	TCGA-G5-6233-01	TCGA-BM-6198-01	TCGA-AG-3575-01	TCGA-F5-6465-01	TCGA-AG-3583-01	TCGA-AG-3592-01	TCGA-G5-6641-01	TCGA-AG-3893-01	TCGA-AG-A01J-01	TCGA-EI-6508-01	TCGA-AG-3728-01	TCGA-CI-6619-01	TCGA-EI-6881-01	TCGA-AG-A014-01	TCGA-AG-3586-01	TCGA-AG-A00Y-01	TCGA-AG-3599-01	TCGA-AF-6136-01	TCGA-EF-5831-01	TCGA-DY-A1DD-01	TCGA-G4-6317-02	TCGA-NH-A8F7-06	TCGA-NH-A6GC-06	
1058	CENPA	118.1389	317.9650	312.4710	462.3188	271.3924	254.9451	266.2539	319.5952	218.8999	180.3492	212.9660	114.6459	192.5593	313.4810	238.2114	330.2458	343.8395	242.2167	228.3319	171.2846	235.1611	170.4582	236.3752	234.1828	214.7743	211.4237	143.9889	484.9386	213.6925	222.8208	306.3211	143.5275	183.5000	107.6352	522.9012	183.1256	206.0134	66.4433	179.8259	118.2635	203.5677	209.9150	339.8458	310.7591	260.7006	41.5020	317.3193	114.5571	360.8868	146.3021	177.0833	231.1711	196.8322	113.3343	400.7624	248.1065	300.8248	167.1786	316.3870	383.3693	162.0176	173.1014	250.2110	205.2462	193.0799	158.4984	149.8607	115.5071	160.3273	273.4330	192.4477	178.6114	184.3772	326.6695	359.5393	204.0816	416.6667	207.4188	255.0594	290.8836	156.9248	391.7388	343.6608	418.7491	344.6637	223.3234	468.8742	506.5224	317.7061	212.4176	170.9071	175.5984	185.9491	149.1168	343.0549	201.0582	238.9985	185.0451	152.8119	434.6849	216.7858	416.5421	198.1900	196.8504	240.7735	129.2274	369.3878	128.4213	155.3829	354.0281	177.3629	188.2035	659.0909	156.2355	275.0912	237.6702	62.5889	318.4004	290.6764	141.8610	259.0293	321.5424	172.5322	385.9174	133.5944	168.9029	181.2073	163.5532	383.3734	298.7505	113.8647	253.3609	314.9793	185.1695	336.3533	410.8624	404.4816	249.6799	323.8807	264.3147	261.7138	124.8969	200.2694	352.6440	132.5688	837.1542	341.2863	229.4545	118.6035	215.0019	281.6180	261.8203	167.1876	251.1562	113.8088	500.8775	128.4252	450.4132	181.6157	56.4603	237.5330	220.0787	292.6829	325.8629	175.2935	197.6992	213.2280	148.2112	289.0361	236.1381	249.7661	265.2532	243.0658	244.6356	90.3289	250.8994	NaN	159.8253	376.3853	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	333.0279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	147.1349	175.2160	130.3336	117.7170	119.0237	281.6764	372.0307	269.2960	418.6673	169.3437	413.6574	159.7604	462.7660	137.9658	140.2125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	195.0925	NaN	NaN	NaN	NaN	NaN	493.7137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	132.9787	79.3420	330.9953	216.7563	406.8832	205.9951	204.6942	174.7993	579.9273	199.7417	322.6756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	160.8481	474.6127	261.1557	179.8086	234.5924	354.9106	202.4729	230.7692	130.6122	90.9601	315.0685	197.1216	NaN	NaN	NaN	NaN	219.1344	NaN	NaN	NaN	NaN	90.6542	351.9313	NaN	245.3363	NaN	157.0142	NaN	NaN	NaN	NaN	NaN	NaN	159.5676	300.9408	143.8364	275.4754	NaN	NaN	320.0629	NaN	246.1550	210.6280	160.9170	265.2802	NaN	NaN	363.5934	529.4443	316.5850	185.1372	NaN	230.5723	283.5094	333.9057	225.1067	303.0098	NaN	156.8062	NaN	NaN	NaN	NaN	229.3711	317.7453	222.9381	257.1663	97.8355	286.1472	252.6745	164.9378	264.7182	458.4376	301.2618	259.6020	66.4537	286.1928	232.8825	267.4342	221.5569	271.3504	379.9109	349.4671	321.6208	211.8893	166.7845	275.8170	313.3515	441.5771	261.6702	145.3069	318.1200	239.8962	167.8976	432.3353	91.1500	191.2787	111.5746	171.3098	231.2451	205.1993	196.1705	225.9542	504.3103	366.8720	372.8261	NaN	NaN	NaN	NaN	384.0639	NaN	NaN	NaN	NaN	NaN	77.8776	NaN	NaN	203.9000	314.7958	NaN	268.7799	NaN	632.7555	171.7764	NaN	NaN	270.3648	333.3333	299.7275	302.2563	NaN	NaN	86.6142	NaN	795.3216	179.0310	NaN	168.7299	226.8963	459.8722	NaN	379.2049	92.5170	176.1026	NaN	248.5732	NaN	NaN	382.8470	254.5363	688.8099	221.7248	NaN	270.2602	234.7170	220.8658	297.4197	107.8167	201.6661	NaN	155.2711	NaN	351.7775	148.5551	NaN	231.5288	241.2109	NaN	159.9078	NaN	383.1713	150.3670	140.0926	349.6812	150.7830	NaN	NaN	285.1838	NaN	162.3082	95.9752	111.7259	400.5089	NaN	388.3261	NaN	161.0390	NaN	332.8375	NaN	NaN	NaN	NaN	NaN	148.1393	NaN	264.9368	373.0192	NaN	435.7382	NaN	312.9489	NaN	NaN	253.6052	325.7192	NaN	NaN	183.8548	NaN	NaN	344.1967	324.5074	NaN	NaN	82.5971	153.6654	NaN	244.6421	146.2390	NaN	NaN	102.2170	NaN	NaN	NaN	90.9766	166.1460	205.2048	NaN	142.5687	26.8276	228.1262	293.9394	244.1851	168.4966	268.9721	267.3023	NaN	NaN	226.3330	NaN	NaN	NaN	NaN	316.2233	NaN	NaN	158.1991	277.6227	305.8444	201.7621	468.7157	NaN	415.5164	347.4316	NaN	146.1187	NaN	391.8616	132.9480	NaN	NaN	386.6523	NaN	168.1148	409.3707	NaN	NaN	NaN	NaN	145.1005	290.2193	183.3082	173.7452	220.1391	NaN	
