GENE_ID	COMMON	TCGA-HT-8018-01	TCGA-FG-A4MX-01	TCGA-TM-A84I-01	TCGA-QH-A6CZ-01	TCGA-HW-7495-01	TCGA-DU-5854-01	TCGA-DU-A5TY-01	TCGA-TQ-A7RU-01	TCGA-DB-A4XF-01	TCGA-VM-A8CE-01	TCGA-DU-A7TI-01	TCGA-FG-A87N-01	TCGA-S9-A7J0-01	TCGA-S9-A6U2-01	TCGA-DU-A76R-01	TCGA-FG-6690-01	TCGA-FN-7833-01	TCGA-DH-5143-01	TCGA-TQ-A7RJ-01	TCGA-P5-A5F2-01	TCGA-P5-A77X-01	TCGA-S9-A89Z-01	TCGA-DU-7015-01	TCGA-S9-A7QZ-01	TCGA-HT-7610-01	TCGA-HT-7874-01	TCGA-FG-7636-01	TCGA-HT-8110-01	TCGA-DH-A7UT-01	TCGA-DU-7292-01	TCGA-DB-A64X-01	TCGA-E1-A7YK-01	TCGA-QH-A65Z-01	TCGA-DH-5142-01	TCGA-DU-6401-01	TCGA-WY-A85B-01	TCGA-TM-A84S-01	TCGA-HT-7680-01	TCGA-DH-A7UU-01	TCGA-E1-A7YV-01	TCGA-HT-8111-01	TCGA-DH-A66D-01	TCGA-DU-7302-01	TCGA-FG-A4MW-01	TCGA-DH-A669-01	TCGA-DH-A669-02	TCGA-TM-A84H-01	TCGA-FG-8182-01	TCGA-HT-7473-01	TCGA-QH-A6X8-01	TCGA-S9-A7IY-01	TCGA-HT-7691-01	TCGA-S9-A7R1-01	TCGA-QH-A6XC-01	TCGA-DB-A4XG-01	TCGA-HT-7609-01	TCGA-DU-A7TJ-01	TCGA-FG-6689-01	TCGA-HT-7692-01	TCGA-WY-A858-01	TCGA-DU-7290-01	TCGA-S9-A7IX-01	TCGA-FG-6691-01	TCGA-S9-A6U1-01	TCGA-E1-A7YI-01	TCGA-R8-A6MO-01	TCGA-TQ-A7RI-01	TCGA-S9-A7R2-01	TCGA-DH-5144-01	TCGA-DH-A66B-01	TCGA-P5-A72Z-01	TCGA-DU-7014-01	TCGA-KT-A7W1-01	TCGA-P5-A77W-01	TCGA-DU-8168-01	TCGA-CS-5390-01	TCGA-HT-7483-01	TCGA-CS-6670-01	TCGA-HT-7620-01	TCGA-HT-7884-01	TCGA-DU-7300-01	TCGA-HT-8019-01	TCGA-HT-8558-01	TCGA-TQ-A7RW-01	TCGA-HT-7471-01	TCGA-E1-5318-01	TCGA-HT-7607-01	TCGA-WY-A85C-01	TCGA-TM-A7C3-01	TCGA-HT-A74L-01	TCGA-TM-A84R-01	TCGA-E1-5307-01	TCGA-DB-A4XE-01	TCGA-DB-A75P-01	TCGA-HT-A4DS-01	TCGA-DU-7301-01	TCGA-TM-A84G-01	TCGA-QH-A6X9-01	TCGA-HT-7472-01	TCGA-E1-5319-01	TCGA-DU-A5TP-01	TCGA-P5-A731-01	TCGA-HT-7608-01	TCGA-HT-7873-01	TCGA-TQ-A7RS-01	TCGA-DB-A75O-01	TCGA-DB-5281-01	TCGA-DU-A6S8-01	TCGA-RY-A845-01	TCGA-WY-A859-01	TCGA-DU-8158-01	TCGA-DB-5270-01	TCGA-DU-5853-01	TCGA-E1-A7YJ-01	TCGA-TQ-A7RH-01	TCGA-HT-7681-01	TCGA-FG-7634-01	TCGA-P5-A5F4-01	TCGA-S9-A6WI-01	TCGA-DB-A64O-01	TCGA-HW-A5KJ-01	TCGA-DH-A7UV-01	TCGA-E1-A7YU-01	TCGA-E1-A7Z6-01	TCGA-VM-A8CF-01	TCGA-FG-A6IZ-01	TCGA-DU-6400-01	TCGA-FG-A60K-01	TCGA-DU-7294-01	TCGA-S9-A6U5-01	TCGA-P5-A781-01	TCGA-E1-A7YM-01	TCGA-TQ-A7RM-01	TCGA-DH-5140-01	TCGA-WY-A85D-01	TCGA-HT-8113-01	TCGA-TM-A84Q-01	TCGA-IK-7675-01	TCGA-HT-8010-01	TCGA-HT-7606-01	TCGA-P5-A5ET-01	TCGA-DU-6403-01	TCGA-DU-7018-01	TCGA-DH-A66F-01	TCGA-HT-7693-01	TCGA-DB-A4X9-01	TCGA-QH-A6CW-01	TCGA-TM-A84F-01	TCGA-VM-A8C8-01	TCGA-HT-7475-01	TCGA-HT-A5RA-01	TCGA-S9-A6WN-01	TCGA-DB-A64U-01	TCGA-S9-A7R3-01	TCGA-DU-8167-01	TCGA-FG-A87Q-01	TCGA-FG-A6J1-01	TCGA-HT-A614-01	TCGA-HW-7493-01	TCGA-HT-7858-01	TCGA-RY-A83X-01	TCGA-CS-6667-01	TCGA-DU-A7TG-01	TCGA-HT-7476-01	TCGA-QH-A65R-01	TCGA-QH-A6CX-01	TCGA-P5-A735-01	TCGA-DU-7007-01	TCGA-DU-A76O-01	TCGA-FG-8185-01	TCGA-DB-5279-01	TCGA-HT-7694-01	TCGA-S9-A7R4-01	TCGA-DB-A4XD-01	TCGA-E1-A7YN-01	TCGA-CS-6188-01	TCGA-E1-A7YY-01	TCGA-WY-A85E-01	TCGA-DU-A6S7-01	TCGA-S9-A6WM-01	TCGA-DU-6404-01	TCGA-DU-6404-02	TCGA-DB-5280-01	TCGA-VM-A8CB-01	TCGA-RY-A847-01	TCGA-HT-7474-01	TCGA-HW-7491-01	TCGA-HT-7881-01	TCGA-CS-6669-01	TCGA-DB-A64V-01	TCGA-P5-A733-01	TCGA-DB-5277-01	TCGA-DU-A5TR-01	TCGA-HT-A74O-01	TCGA-FG-8187-01	TCGA-HT-A4DV-01	TCGA-FG-A70Z-01	TCGA-DB-A4XB-01	TCGA-S9-A6WL-01	TCGA-VM-A8C9-01	TCGA-DU-A6S6-01	TCGA-IK-8125-01	TCGA-P5-A780-01	TCGA-HT-8011-01	TCGA-R8-A6ML-01	TCGA-E1-A7YL-01	TCGA-DU-6542-01	TCGA-FG-A4MY-01	TCGA-FG-7643-01	TCGA-DU-5855-01	TCGA-DU-6402-01	TCGA-HW-8320-01	TCGA-HT-8114-01	TCGA-TQ-A7RV-02	TCGA-TQ-A7RV-01	TCGA-HT-A5R5-01	TCGA-P5-A5EU-01	TCGA-P5-A5F6-01	TCGA-E1-A7YW-01	TCGA-FG-A710-01	TCGA-VM-A8CD-01	TCGA-HT-7860-01	TCGA-TQ-A7RK-01	TCGA-DU-7309-01	TCGA-TQ-A7RK-02	TCGA-DB-A64L-01	TCGA-DU-8166-01	TCGA-TM-A7CF-02	TCGA-TM-A84O-01	TCGA-HT-7485-01	TCGA-TM-A7CF-01	TCGA-E1-5311-01	TCGA-P5-A5EV-01	TCGA-HT-7684-01	TCGA-FG-6688-01	TCGA-DB-A64W-01	TCGA-E1-5322-01	TCGA-FG-A60J-01	TCGA-HT-7616-01	TCGA-CS-6668-01	TCGA-HT-7882-01	TCGA-QH-A65S-01	TCGA-QH-A6CY-01	TCGA-S9-A6TS-01	TCGA-DU-7006-01	TCGA-DU-6399-01	TCGA-DB-5278-01	TCGA-HW-8319-01	TCGA-HT-7695-01	TCGA-FG-A6J3-01	TCGA-DH-5141-01	TCGA-FG-8186-01	TCGA-CS-4938-01	TCGA-DB-A4XC-01	TCGA-FG-A70Y-01	TCGA-HT-7605-01	TCGA-HT-A61A-01	TCGA-CS-5397-01	TCGA-CS-6665-01	TCGA-HT-7856-01	TCGA-R8-A6MK-01	TCGA-HW-7489-01	TCGA-HT-7879-01	TCGA-HT-7478-01	TCGA-QH-A6X3-01	TCGA-HT-8563-01	TCGA-DU-7009-01	TCGA-P5-A737-01	TCGA-HT-8104-01	TCGA-DU-8164-01	TCGA-DB-A64R-01	TCGA-DU-7010-01	TCGA-CS-4942-01	TCGA-RY-A83Z-01	TCGA-E1-5303-01	TCGA-DU-A5TS-01	TCGA-HT-A74H-01	TCGA-HT-7880-01	TCGA-DU-5872-02	TCGA-DU-5872-01	TCGA-DB-5276-01	TCGA-FG-5965-02	TCGA-S9-A6UB-01	TCGA-HT-A5R9-01	TCGA-FG-8188-01	TCGA-DB-A4XA-01	TCGA-HT-7603-01	TCGA-FG-5965-01	TCGA-DU-6406-01	TCGA-DU-A7TD-01	TCGA-DB-A75L-01	TCGA-KT-A74X-01	TCGA-HT-8012-01	TCGA-TM-A84C-01	TCGA-DU-5871-01	TCGA-DU-A5TT-01	TCGA-E1-A7YD-01	TCGA-FG-5964-01	TCGA-HW-8321-01	TCGA-TQ-A7RO-01	TCGA-HT-7604-01	TCGA-HW-7490-01	TCGA-FG-A711-01	TCGA-DB-A75K-01	TCGA-S9-A6TW-01	TCGA-S9-A6U8-01	TCGA-DU-A76L-01	TCGA-HT-A5RC-01	TCGA-DB-A64S-01	TCGA-QH-A6CU-01	TCGA-S9-A6WP-01	TCGA-HT-8105-01	TCGA-DU-6395-01	TCGA-FG-7641-01	TCGA-W9-A837-01	TCGA-HT-A616-01	TCGA-P5-A72W-01	TCGA-HT-7467-01	TCGA-DU-8165-01	TCGA-P5-A5EW-01	TCGA-DU-7298-01	TCGA-HT-7855-01	TCGA-S9-A6WE-01	TCGA-FG-A713-01	TCGA-DU-A6S3-01	TCGA-S9-A6WO-01	TCGA-QH-A6CV-01	TCGA-HT-7602-01	TCGA-VV-A829-01	TCGA-TM-A84M-01	TCGA-S9-A6WD-01	TCGA-S9-A6UA-01	TCGA-P5-A5EX-01	TCGA-HT-A615-01	TCGA-HT-7686-01	TCGA-VM-A8CA-01	TCGA-CS-6666-01	TCGA-S9-A7IS-01	TCGA-CS-5396-01	TCGA-FG-A60L-01	TCGA-F6-A8O3-01	TCGA-HT-7857-01	TCGA-S9-A6TU-01	TCGA-S9-A6U6-01	TCGA-DU-6397-02	TCGA-DU-7008-01	TCGA-TM-A84B-01	TCGA-P5-A72U-01	TCGA-P5-A736-01	TCGA-TQ-A7RN-01	TCGA-S9-A7R7-01	TCGA-DU-6397-01	TCGA-CS-6186-01	TCGA-DU-A7T8-01	TCGA-VV-A86M-01	TCGA-DU-7019-01	TCGA-DH-A66G-01	TCGA-RY-A83Y-01	TCGA-DU-A76K-01	TCGA-R8-A6YH-01	TCGA-HT-A5RB-01	TCGA-E1-A7YO-01	TCGA-F6-A8O4-01	TCGA-S9-A6TV-01	TCGA-S9-A7J3-01	TCGA-E1-5302-01	TCGA-QH-A65V-01	TCGA-DU-8163-01	TCGA-HT-8106-01	TCGA-DU-6396-01	TCGA-DB-5275-01	TCGA-S9-A7QW-01	TCGA-S9-A7R8-01	TCGA-FG-8189-01	TCGA-HT-8564-01	TCGA-EZ-7264-01	TCGA-DU-6405-01	TCGA-DU-A7TC-01	TCGA-HT-7477-01	TCGA-QH-A6X4-01	TCGA-HT-8013-01	TCGA-DU-5870-01	TCGA-DU-5870-02	TCGA-DU-A5TU-01	TCGA-DU-7306-01	TCGA-E1-A7YE-01	TCGA-HW-8322-01	TCGA-RY-A840-01	TCGA-TM-A84L-01	TCGA-CS-4941-01	TCGA-HT-A5R7-01	TCGA-DU-5847-01	TCGA-HW-A5KL-01	TCGA-HT-7470-01	TCGA-DU-8161-01	TCGA-QH-A65X-01	TCGA-DB-5273-01	TCGA-S9-A6WH-01	TCGA-HT-A74K-01	TCGA-FG-5962-01	TCGA-RY-A843-01	TCGA-HT-A619-01	TCGA-TM-A7C4-01	TCGA-DU-A7TA-01	TCGA-DU-A6S2-01	TCGA-FG-A4MU-01	TCGA-HT-7481-01	TCGA-HT-8015-01	TCGA-S9-A6TY-01	TCGA-HT-8107-01	TCGA-DU-5851-01	TCGA-DU-7304-01	TCGA-E1-A7YH-01	TCGA-DU-6393-01	TCGA-DU-7304-02	TCGA-HT-7676-01	TCGA-QH-A870-01	TCGA-QH-A6XA-01	TCGA-TQ-A7RR-01	TCGA-HT-7469-01	TCGA-HT-7482-01	TCGA-P5-A5EY-01	TCGA-VM-A8CH-01	TCGA-HT-7687-01	TCGA-CS-5395-01	TCGA-E1-A7YS-01	TCGA-E1-A7Z4-01	TCGA-S9-A6TZ-01	TCGA-QH-A6X5-01	TCGA-HT-A61C-01	TCGA-DU-5852-01	TCGA-TQ-A7RG-01	TCGA-DU-A5TW-01	TCGA-DB-A64P-01	TCGA-HW-7487-01	TCGA-HT-7877-01	TCGA-HW-A5KK-01	TCGA-HT-7688-01	TCGA-P5-A5EZ-01	TCGA-P5-A730-01	TCGA-S9-A7IQ-01	TCGA-S9-A7J2-01	TCGA-FG-6692-01	TCGA-HT-7601-01	TCGA-CS-6290-01	TCGA-DU-8162-01	TCGA-S9-A6U0-01	TCGA-DU-6410-01	TCGA-DU-5874-01	TCGA-DB-5274-01	TCGA-S9-A7QX-01	TCGA-DU-6392-01	TCGA-DU-7013-01	TCGA-P5-A5F0-01	TCGA-FG-7638-01	TCGA-TM-A7C5-01	TCGA-DH-A7UR-01	TCGA-DU-A7TB-01	TCGA-VW-A8FI-01	TCGA-HT-7480-01	TCGA-FG-A4MT-02	TCGA-S9-A7J1-01	TCGA-CS-5393-01	TCGA-FG-A4MT-01	TCGA-S9-A6TX-01	TCGA-S9-A6U9-01	TCGA-E1-A7YQ-01	TCGA-E1-A7Z2-01	TCGA-HT-8108-01	TCGA-DU-6394-01	TCGA-HT-7677-01	TCGA-TQ-A7RQ-01	TCGA-P5-A5F1-01	TCGA-S9-A7QY-01	TCGA-WH-A86K-01	TCGA-HT-7468-01	TCGA-HT-7611-01	TCGA-HT-7875-01	TCGA-DU-6407-02	TCGA-E1-5304-01	TCGA-FG-7637-01	TCGA-DU-6407-01	TCGA-DB-A75M-01	TCGA-DH-A7US-01	TCGA-TQ-A8XE-02	TCGA-TQ-A8XE-01	TCGA-TQ-A7RF-01	TCGA-QH-A6CS-01	TCGA-HT-7479-01	TCGA-TM-A84J-01	TCGA-S9-A6WG-01	TCGA-DU-7011-01	TCGA-S9-A89V-01	TCGA-DB-A64Q-01	TCGA-CS-4943-01	TCGA-FG-8191-01	TCGA-HT-A618-01	TCGA-DU-5849-01	TCGA-QH-A86X-01	TCGA-S9-A6WQ-01	TCGA-S9-A7IZ-01	TCGA-HT-7690-01	TCGA-FG-8181-01	TCGA-HT-A617-01	TCGA-DU-7012-01	TCGA-DB-A4XH-01	TCGA-P5-A72X-01	TCGA-HT-7902-01	TCGA-CS-4944-01	TCGA-HT-7854-01	TCGA-DU-7299-01	TCGA-HW-A5KM-01	TCGA-CS-5394-01	TCGA-HT-A61B-01	TCGA-E1-A7Z3-01	TCGA-HT-A74J-01	TCGA-VW-A7QS-01	TCGA-TQ-A7RP-01	TCGA-FG-5963-02	TCGA-HT-8109-01	TCGA-FG-5963-01	TCGA-E1-5305-01	TCGA-HW-7486-01	TCGA-DU-A7T6-01	TCGA-WY-A85A-01	TCGA-DU-6408-01	TCGA-TM-A7CA-01	TCGA-HT-7689-01	TCGA-TM-A84T-01	TCGA-R8-A73M-01	
1058	CENPA	9.8226	24.0964	135.5140	4.3842	2.6861	37.9975	33.2932	8.4388	15.6584	6.0048	14.8683	125.7041	296.8051	1.8930	8.2942	4.9444	46.3650	10.8427	19.5954	0.0000	14.6843	47.3684	18.3595	7.0544	8.6844	2.3458	11.0879	91.1929	8.0878	35.1325	7.0609	16.3549	4.8098	54.3527	3.1938	34.8537	17.2277	3.4146	63.4507	314.0365	21.9236	29.3210	10.9066	105.8601	117.2513	91.4466	6.8915	10.9561	6.2277	25.0124	2.8064	2.4224	4.6705	48.5158	28.4890	5.0584	133.1601	0.9810	17.8843	10.7648	26.7608	57.3279	14.7033	29.8924	383.0632	11.9011	5.4234	16.0039	4.1191	15.0263	27.5411	10.7368	254.6890	2.7483	66.1273	29.2104	23.1800	5.2612	9.4837	10.3226	15.5539	0.4289	0.7085	19.5489	44.6429	2.6322	4.0404	5.3126	23.4202	16.1855	1.6029	4.7851	59.4577	1.3895	269.4401	28.1055	1.8947	27.0270	20.4167	0.8032	12.7258	22.5564	2.7946	16.0262	0.7577	4.1056	27.1032	8.3333	8.6308	9.0454	15.2457	10.5694	14.6337	102.8000	14.4872	3.5567	37.1041	10.0137	1.7391	3.1291	31.8250	6.8598	6.6556	3.2926	3.0211	15.9827	1.0953	5.5044	7.3751	5.0633	11.7504	24.6327	171.0836	90.4083	9.8619	3.1267	6.2565	43.1780	0.8515	204.3210	15.8103	189.2247	19.9800	0.9465	9.9835	7.3031	10.1163	18.9374	9.8663	28.7176	146.0717	3.3385	8.0552	9.8196	16.6754	43.3483	8.0645	16.5832	4.3807	27.2448	8.9888	4.6071	1.0902	12.3762	17.4129	5.0350	13.7875	6.6401	23.4726	8.7166	3.9254	6.5779	11.1745	7.1702	5.4975	47.7396	4.9580	29.1115	26.3951	109.8867	53.2414	278.5121	4.5618	5.2139	8.4535	4.2617	6.3796	5.0796	0.0000	4.3164	0.9738	43.5240	4.4346	61.1635	7.9665	1.6000	115.0117	27.3056	13.5257	3.8204	7.1805	21.6066	8.5870	301.8395	3.3463	149.2709	17.3056	3.3495	6.5265	3.7301	59.6660	6.2987	16.2150	2.0192	11.0740	2.0523	140.4896	10.2657	14.7008	36.8809	55.8726	8.2853	44.2594	6.7983	42.9418	1.8563	10.1532	3.7569	12.7679	5.8437	5.5201	10.8066	12.4799	1.7067	22.5529	118.5613	28.3421	11.2664	11.3932	5.1129	15.3037	11.0159	1.5750	9.2593	48.2204	32.4768	1.5495	19.9430	7.1046	81.5239	0.3761	12.4020	5.0346	22.3357	2.0938	5.7257	2.9040	68.2124	19.6577	6.7656	8.7789	6.6156	14.2573	13.6752	26.0350	11.1751	12.0192	24.1677	89.9766	9.4820	3.3915	83.1826	17.9931	152.5530	6.2791	21.0820	4.5186	4.1244	13.3191	7.2866	1.8493	20.4373	12.2240	32.4540	13.8545	2.2087	0.6486	22.4633	123.5221	145.2659	38.3004	16.0712	3.4375	9.0782	0.7835	31.9628	264.1509	5.7330	3.2365	3.1674	40.2915	3.3745	14.9123	14.1416	11.3036	10.7105	128.9713	34.1611	21.1406	5.0083	17.7526	22.0390	9.7867	3.7899	2.1994	2.8863	13.1646	15.2159	214.3393	4.1400	52.4820	1.7810	1.7982	1.7249	9.0090	5.5970	127.5272	2.9830	20.8078	35.9950	6.9815	93.4244	5.2456	10.1824	12.4314	0.5553	19.0260	259.3470	17.4860	23.2799	9.1793	56.9099	5.2108	15.2442	57.9825	35.5835	43.4029	12.0968	2.7685	11.6401	3.9019	13.9307	18.3282	21.5996	7.8125	2.6623	13.9206	8.3290	20.3702	28.0409	4.7939	32.0032	7.8714	16.0487	4.0273	44.5661	4.7551	17.0713	19.8036	3.6752	30.6590	23.3085	27.5200	0.4560	51.6585	3.0763	94.6178	22.6562	228.0240	8.8224	27.7547	6.1784	10.4905	17.3508	3.4879	43.8731	28.6215	27.1399	7.7107	24.8447	14.8414	82.9900	11.6891	4.8173	38.1356	27.4262	14.0903	4.1338	25.9740	4.1270	21.5054	9.9604	2.9197	18.3080	1.3357	103.5333	41.4946	15.0809	21.1210	0.3459	0.3374	33.4861	8.0252	79.3179	408.6826	30.0120	2.2026	6.6845	5.5609	126.6895	6.0754	1.5306	5.1868	8.1568	56.2790	29.1971	1.2563	0.7395	5.2673	288.6952	113.7241	9.8389	20.3441	34.5409	0.9031	7.7616	15.2138	11.2030	13.7653	20.4373	1.3615	7.2388	87.2916	36.8827	5.6039	14.8661	91.8142	19.1815	34.0611	48.8506	15.1947	132.2904	118.9582	4.5177	6.9384	5.1903	101.5008	4.6982	176.9964	3.6246	16.1643	4.5995	9.2798	22.2732	21.3027	4.8193	103.7421	38.9704	22.0870	4.7572	9.9068	2.2891	6.4460	1.6764	15.6250	21.2287	4.3434	2.7831	257.4555	275.5344	10.9940	20.4162	12.4611	17.7563	22.7184	2.9283	3.1588	2.0398	5.3050	99.7080	112.4754	10.5385	1.5955	9.4356	179.0148	1.8175	5.2569	8.8229	9.1405	5.4445	5.6503	22.9024	0.7855	22.2868	43.8393	5.5195	6.6004	8.3563	1.5131	2.5146	2.4096	1.9397	12.3787	68.3837	5.4672	11.6833	10.7910	2.5634	262.4539	7.4163	59.8377	34.7279	7.1073	83.2782	5.2784	26.4639	16.6141	3.0638	3.2452	5.4437	
64105	CENPK	10.1394	37.1486	124.2212	13.9498	6.5234	49.0168	99.8795	26.5823	37.9597	12.0096	25.8008	183.8126	285.3035	8.9920	14.4058	4.1203	50.0742	12.7122	14.1522	10.0967	37.1187	63.6364	20.7285	35.6637	16.5547	4.0214	13.2202	187.3049	15.5979	34.1744	11.6001	21.2614	2.6235	28.9881	2.3954	89.5009	22.2147	3.4146	93.4376	290.9256	27.9349	16.5895	17.3824	151.9161	306.4461	258.9673	13.0577	28.4174	5.1287	23.8213	2.8064	2.4224	8.8220	91.4991	49.0444	10.1167	297.1744	1.6351	42.9985	58.0105	136.0609	56.6802	32.2072	63.7704	436.9831	19.2249	9.5953	34.4326	9.5057	37.5658	56.1150	21.7803	285.2912	48.2921	102.2394	58.7859	42.7381	12.4014	18.9673	7.7419	17.2086	2.1444	4.6054	24.0602	175.4658	10.5289	13.4680	15.9379	137.4282	49.5897	6.8123	1.1043	91.4734	4.1686	128.3720	35.0451	2.6525	33.7838	15.3962	3.2129	43.1034	35.8249	0.0000	12.1014	6.4405	3.5191	20.9166	42.5439	10.0692	41.6734	28.3517	9.2056	13.8635	85.6667	16.0122	7.5580	65.7617	21.3928	4.5217	8.3441	109.8956	5.3354	10.9342	3.7629	4.5317	26.7819	5.7503	12.2790	31.5119	7.1730	14.9919	102.9645	475.8818	88.4640	5.4241	3.5734	15.6413	26.9863	2.1287	179.9383	38.7352	181.5155	77.9221	2.3663	12.2021	12.5196	50.5817	24.1978	7.7892	25.7468	249.8093	6.2001	24.5493	6.3827	21.2611	54.8082	11.5927	16.0955	7.1685	25.7099	35.6221	4.9615	6.5412	37.5413	46.0199	10.0699	10.3406	26.2284	37.7402	35.4674	3.2712	14.8002	11.1745	13.8623	11.5448	99.8192	9.5347	69.5652	42.1471	109.8867	58.4828	337.8420	3.8600	16.5896	18.3988	1.7757	15.6590	6.4341	5.0068	9.4961	1.4607	31.5900	3.8803	54.9516	16.3522	8.0000	100.3009	53.0050	59.5131	1.9102	9.5740	41.6699	35.1288	464.3444	9.2954	194.9348	21.3301	14.7379	15.2284	6.4429	95.9146	12.9472	10.8872	7.5719	19.4749	3.0785	145.0094	37.4396	13.3226	47.4183	51.4165	34.5821	51.7090	4.2085	65.1530	3.2485	10.4705	10.3314	28.2718	4.0175	10.4882	19.1432	7.6490	0.0000	60.6341	233.5702	29.2097	7.5110	12.8793	12.9527	45.1459	18.9718	14.1746	13.2275	76.6361	35.4901	3.7189	34.8211	20.2988	33.5687	0.7522	21.0146	3.3564	42.7569	2.9313	11.1652	10.6479	57.1237	26.4362	17.5290	35.5148	7.3120	10.6101	26.3248	37.9855	29.4616	39.0625	34.5253	177.9015	43.2267	9.2054	101.8686	16.6090	92.8365	12.0752	42.1640	8.5352	4.4416	12.7864	13.1853	2.2191	46.1027	43.2204	180.3002	16.3286	23.7438	3.8915	20.3093	199.1288	210.9814	47.4766	36.4471	3.4375	21.6480	3.1339	34.9863	407.0081	24.1605	8.4149	4.5249	66.1698	2.9527	12.7193	31.0330	42.2656	12.1385	197.0499	102.9329	36.3815	5.5648	51.8653	26.9731	14.6800	10.1063	9.5308	7.6969	7.0886	36.1005	266.8919	7.8659	48.9832	3.5620	2.2477	8.6244	25.5255	8.8619	357.6983	5.1137	22.8478	98.4692	19.3018	56.0546	5.7225	14.8494	7.6782	5.5532	21.9212	321.7371	20.5537	12.9333	25.6479	52.3987	16.1061	24.0698	139.3377	47.0958	96.7523	24.1935	3.3223	37.7518	6.6890	10.1657	38.6378	22.6796	41.8527	5.9901	10.4405	17.6991	39.4471	32.0467	16.7785	30.7399	15.0869	21.3983	3.1643	20.3284	10.4612	38.6136	24.7545	18.0421	34.9913	40.1424	47.7706	3.1920	44.2256	13.9831	101.8169	48.8281	175.8077	29.1523	38.6153	17.4450	76.9305	11.0030	5.0733	40.6471	71.2617	45.0939	10.6023	54.8654	27.2890	288.5177	15.4296	6.1020	49.9395	75.9494	27.7663	12.9181	48.4061	16.5079	56.0676	33.5031	16.0584	39.4020	2.2262	146.2613	79.5313	23.5085	66.2063	1.7297	1.0121	12.6895	20.6363	87.5856	33.6826	35.6142	2.2026	23.6185	10.2663	123.7583	11.7710	3.0612	16.5036	37.5921	75.1621	66.0584	8.3752	0.9860	17.7173	351.5404	163.5662	14.7583	36.7078	59.8147	4.0641	23.9056	34.1283	26.2313	36.0745	42.3004	1.7018	29.3361	116.5034	25.1795	4.7418	29.7322	131.6372	77.7181	55.6041	90.8046	39.1378	57.6369	278.1345	23.4922	27.3200	45.5594	112.5592	5.4210	252.0858	8.4573	37.5710	4.0884	3.2278	48.4769	56.9439	10.1205	127.0841	45.1236	26.9537	15.8573	28.8462	12.0995	3.9668	12.1542	17.4279	40.5275	8.0664	16.0803	352.3940	150.9633	81.2134	23.5571	6.6756	25.4237	30.5523	12.8111	6.7690	3.5696	4.5472	120.1502	116.8959	15.8078	4.3877	27.4864	213.5787	5.8161	23.4170	24.0348	32.1302	9.6325	11.7353	39.8671	1.5711	16.9574	56.4596	23.7340	13.2009	12.2361	1.5131	3.2330	6.6934	3.8795	55.5370	173.1794	5.9642	14.7122	19.6551	4.7606	197.8782	24.1031	29.0737	36.4643	13.5039	95.3432	13.1961	23.3040	28.4813	7.4894	20.8623	23.9521	
