GENE_ID	COMMON	TCGA-BR-8370-01	TCGA-D7-6521-01	TCGA-KB-A6F7-01	TCGA-BR-4294-01	TCGA-BR-4271-01	TCGA-VQ-A94U-01	TCGA-CG-5725-01	TCGA-BR-6452-01	TCGA-BR-8679-01	TCGA-FP-A4BF-01	TCGA-VQ-A8PF-01	TCGA-D7-A6EV-01	TCGA-D7-A4YX-01	TCGA-EQ-A4SO-01	TCGA-HU-A4GD-01	TCGA-BR-4362-01	TCGA-BR-6566-01	TCGA-BR-8289-01	TCGA-R5-A7ZR-01	TCGA-BR-4201-01	TCGA-D7-6818-01	TCGA-BR-A4IU-01	TCGA-BR-A4J6-01	TCGA-CG-4469-01	TCGA-BR-8381-01	TCGA-HJ-7597-01	TCGA-BR-8680-01	TCGA-HU-A4H0-01	TCGA-BR-8060-01	TCGA-CD-8534-01	TCGA-BR-4260-01	TCGA-RD-A8N5-01	TCGA-VQ-A8DU-01	TCGA-B7-5818-01	TCGA-BR-8588-01	TCGA-BR-8382-01	TCGA-R5-A7O7-01	TCGA-D7-8576-01	TCGA-CD-8533-01	TCGA-BR-8484-01	TCGA-FP-7829-01	TCGA-BR-8690-01	TCGA-R5-A7ZF-01	TCGA-B7-A5TN-01	TCGA-RD-A7BW-01	TCGA-CD-A486-01	TCGA-BR-4282-01	TCGA-VQ-A8PQ-01	TCGA-VQ-A91Q-01	TCGA-VQ-A922-01	TCGA-CD-A48A-01	TCGA-HU-A4GY-01	TCGA-BR-4259-01	TCGA-BR-8291-01	TCGA-CD-A4MJ-01	TCGA-BR-4375-01	TCGA-BR-8059-01	TCGA-HU-A4G9-01	TCGA-BR-4191-01	TCGA-BR-4361-01	TCGA-BR-4200-01	TCGA-BR-8380-01	TCGA-BR-8368-01	TCGA-VQ-A923-01	TCGA-D7-8578-01	TCGA-HU-A4G8-01	TCGA-BR-4284-01	TCGA-BR-4261-01	TCGA-HU-A4GN-01	TCGA-R5-A805-01	TCGA-BR-8486-01	TCGA-IN-A7NR-01	TCGA-VQ-AA6F-01	TCGA-CG-4444-01	TCGA-SW-A7EB-01	TCGA-CD-8535-01	TCGA-BR-6705-01	TCGA-D7-6820-01	TCGA-BR-8589-01	TCGA-HU-A4HD-01	TCGA-BR-7959-01	TCGA-CG-5724-01	TCGA-BR-8678-01	TCGA-CD-8524-01	TCGA-BR-6453-01	TCGA-HU-A4GC-01	TCGA-CD-A487-01	TCGA-KB-A6F5-01	TCGA-BR-8590-01	TCGA-CG-4460-01	TCGA-BR-A4IV-01	TCGA-BR-A4J7-01	TCGA-HU-A4GX-01	TCGA-IN-A6RL-01	TCGA-BR-7958-01	TCGA-CG-4455-01	TCGA-CG-5723-01	TCGA-HU-8604-01	TCGA-VQ-A8PH-01	TCGA-BR-8677-01	TCGA-HF-7134-01	TCGA-FP-7735-01	TCGA-VQ-A8DT-01	TCGA-RD-A8N6-01	TCGA-D7-A6EX-01	TCGA-BR-4190-01	TCGA-VQ-A8P2-01	TCGA-BR-4376-01	TCGA-BR-8369-01	TCGA-BR-4272-01	TCGA-D7-6522-01	TCGA-F1-A72C-01	TCGA-FP-A4BE-01	TCGA-BR-8485-01	TCGA-BR-4283-01	TCGA-B7-5816-01	TCGA-CD-A4MG-01	TCGA-CD-5803-01	TCGA-CG-4466-01	TCGA-CG-4437-01	TCGA-CG-4305-01	TCGA-BR-6706-01	TCGA-CD-5798-01	TCGA-VQ-A91N-01	TCGA-BR-A4J9-01	TCGA-HU-8243-01	TCGA-HU-A4H3-01	TCGA-F1-6177-01	TCGA-RD-A8MW-01	TCGA-CD-8531-01	TCGA-HF-7132-01	TCGA-VQ-A8DL-01	TCGA-VQ-A8P8-01	TCGA-D7-6524-01	TCGA-KB-A93G-01	TCGA-BR-6803-01	TCGA-BR-7716-01	TCGA-BR-8367-01	TCGA-BR-4274-01	TCGA-IN-A6RI-01	TCGA-D7-8579-01	TCGA-VQ-A8PC-01	TCGA-BR-A44T-01	TCGA-CG-5728-01	TCGA-CD-A48C-01	TCGA-BR-4285-01	TCGA-FP-7998-01	TCGA-VQ-AA6B-01	TCGA-B7-A5TK-01	TCGA-BR-8286-01	TCGA-SW-A7EA-01	TCGA-HU-8608-01	TCGA-RD-A8NB-01	TCGA-BR-4273-01	TCGA-BR-4183-01	TCGA-BR-7717-01	TCGA-CG-5727-01	TCGA-VQ-A8PD-01	TCGA-VQ-A91D-01	TCGA-D7-6815-01	TCGA-D7-A6ET-01	TCGA-IN-A7NU-01	TCGA-CD-5804-01	TCGA-HU-A4GF-01	TCGA-IN-A6RS-01	TCGA-BR-4194-01	TCGA-CG-4306-01	TCGA-CG-4436-01	TCGA-BR-A4J8-01	TCGA-CG-5716-01	TCGA-BR-6564-01	TCGA-VQ-A8PY-01	TCGA-VQ-A91Y-01	TCGA-EQ-8122-01	TCGA-HU-A4GQ-01	TCGA-HU-A4H2-01	TCGA-BR-8682-01	TCGA-HF-7133-01	TCGA-VQ-AA68-01	TCGA-RD-A8MV-01	TCGA-CD-A489-01	TCGA-VQ-A94R-01	TCGA-D7-6525-01	TCGA-BR-6565-01	TCGA-BR-6802-01	TCGA-BR-4298-01	TCGA-IN-A6RJ-01	TCGA-BR-4369-01	TCGA-BR-A4QM-01	TCGA-CD-5813-01	TCGA-BR-A44U-01	TCGA-VQ-A8DV-01	TCGA-VQ-A8E7-01	TCGA-D7-6817-01	TCGA-KB-A93H-01	TCGA-3M-AB46-01	TCGA-BR-8285-01	TCGA-CD-A4MH-01	TCGA-VQ-A8PO-01	TCGA-F1-6874-01	TCGA-FP-8099-01	TCGA-CD-5799-01	TCGA-BR-A4IY-01	TCGA-VQ-A8PZ-01	TCGA-VQ-A91Z-01	TCGA-HF-7131-01	TCGA-RD-A8N9-01	TCGA-BR-8483-01	TCGA-RD-A7C1-01	TCGA-VQ-A94T-01	TCGA-BR-4264-01	TCGA-D7-A4YY-01	TCGA-BR-7707-01	TCGA-VQ-A8PP-01	TCGA-F1-6875-01	TCGA-ZA-A8F6-01	TCGA-CD-A4MI-01	TCGA-BR-8366-01	TCGA-HU-A4GP-01	TCGA-BR-8295-01	TCGA-VQ-AA69-01	TCGA-BR-4357-01	TCGA-BR-4263-01	TCGA-BR-4286-01	TCGA-B7-A5TJ-01	TCGA-CD-5802-01	TCGA-VQ-AA6D-01	TCGA-BR-6707-01	TCGA-BR-6801-01	TCGA-BR-4368-01	TCGA-BR-A4QL-01	TCGA-HU-8244-01	TCGA-BR-A4CQ-01	TCGA-CD-8532-01	TCGA-CG-5726-01	TCGA-VQ-A8PE-01	TCGA-VQ-A91E-01	TCGA-D7-A4Z0-01	TCGA-3M-AB47-01	TCGA-R5-A7ZE-01	TCGA-IN-A7NT-01	TCGA-BR-A4J1-01	TCGA-VQ-A8E0-01	TCGA-BR-8284-01	TCGA-BR-8364-01	TCGA-VQ-A91V-01	TCGA-VQ-A927-01	TCGA-VQ-AA64-01	TCGA-BR-4288-01	TCGA-IN-7808-01	TCGA-BR-A4CR-01	TCGA-BR-A452-01	TCGA-VQ-A8DZ-01	TCGA-CD-5800-01	TCGA-HU-A4GJ-01	TCGA-IN-AB1X-01	TCGA-BR-4265-01	TCGA-RD-A8N0-01	TCGA-BR-4253-01	TCGA-D7-5579-01	TCGA-BR-6709-01	TCGA-BR-6457-01	TCGA-BR-4196-01	TCGA-CG-4440-01	TCGA-VQ-A8PK-01	TCGA-VQ-A91K-01	TCGA-CD-8528-01	TCGA-D7-A6F2-01	TCGA-BR-8296-01	TCGA-BR-8078-01	TCGA-BR-A4PE-01	TCGA-CG-4475-01	TCGA-CG-5720-01	TCGA-VQ-A94P-01	TCGA-VQ-AA6J-01	TCGA-FP-8210-01	TCGA-IN-A6RP-01	TCGA-BR-4197-01	TCGA-BR-4367-01	TCGA-BR-A4IZ-01	TCGA-EQ-5647-01	TCGA-MX-A666-01	TCGA-CD-8527-01	TCGA-HU-A4GT-01	TCGA-HU-A4H5-01	TCGA-BR-A4PD-01	TCGA-KB-A93J-01	TCGA-HU-8245-01	TCGA-BR-7703-01	TCGA-VQ-A94O-01	TCGA-D7-6526-01	TCGA-FP-8209-01	TCGA-D7-8570-01	TCGA-BR-8365-01	TCGA-BR-4276-01	TCGA-CG-5719-01	TCGA-CG-4301-01	TCGA-ZQ-A9CR-01	TCGA-VQ-A91A-01	TCGA-CD-5801-01	TCGA-B7-A5TI-01	TCGA-BR-4195-01	TCGA-IN-A6RR-01	TCGA-D7-5578-01	TCGA-RD-A8N1-01	TCGA-CG-5730-01	TCGA-BR-7715-01	TCGA-FP-7916-01	TCGA-CD-8529-01	TCGA-CG-4476-01	TCGA-VQ-A8PB-01	TCGA-BR-4370-01	TCGA-BR-8297-01	TCGA-VQ-AA6K-01	TCGA-BR-A4J2-01	TCGA-BR-4205-01	TCGA-BR-4278-01	TCGA-CG-4465-01	TCGA-CG-4438-01	TCGA-D7-6528-01	TCGA-HU-A4G3-01	TCGA-D7-8572-01	TCGA-CG-4304-01	TCGA-BR-8363-01	TCGA-VQ-A91W-01	TCGA-VQ-A928-01	TCGA-CG-5718-01	TCGA-BR-4366-01	TCGA-CD-8530-01	TCGA-BR-A4CS-01	TCGA-HU-A4H4-01	TCGA-RD-A7BS-01	TCGA-BR-4277-01	TCGA-D7-6527-01	TCGA-HU-A4G2-01	TCGA-F1-A448-01	TCGA-BR-6458-01	TCGA-HU-8610-01	TCGA-BR-6710-01	TCGA-VQ-A92D-01	TCGA-BR-6563-01	TCGA-CG-5717-01	TCGA-CG-4449-01	TCGA-VQ-A8PX-01	TCGA-VQ-A91X-01	TCGA-IN-7806-01	TCGA-MX-A5UJ-01	TCGA-BR-8683-01	TCGA-CG-4300-01	TCGA-BR-8077-01	TCGA-IN-AB1V-01	TCGA-VQ-AA6A-01	TCGA-HU-A4GH-01	TCGA-FP-8211-01	TCGA-HF-A5NB-01	TCGA-VQ-A8PM-01	TCGA-BR-4255-01	TCGA-BR-4266-01	TCGA-CG-4477-01	TCGA-BR-4184-01	TCGA-BR-4371-01	TCGA-BR-A453-01	TCGA-FP-A8CX-01	TCGA-BR-7704-01	TCGA-BR-4279-01	TCGA-CG-5734-01	TCGA-BR-4199-01	TCGA-CG-4443-01	TCGA-IN-A6RN-01	TCGA-BR-A4QI-01	TCGA-IP-7968-01	TCGA-BR-4256-01	TCGA-CD-8525-01	TCGA-CG-4472-01	TCGA-D7-8574-01	TCGA-VQ-A8E3-01	TCGA-BR-8373-01	TCGA-VQ-AA6G-01	TCGA-BR-4280-01	TCGA-D7-A6EY-01	TCGA-HU-A4H8-01	TCGA-VQ-A8PS-01	TCGA-VQ-A91S-01	TCGA-VQ-A924-01	TCGA-BR-7196-01	TCGA-BR-8384-01	TCGA-D7-A4YU-01	TCGA-BR-4291-01	TCGA-MX-A663-01	TCGA-BR-8081-01	TCGA-D7-6518-01	TCGA-BR-7723-01	TCGA-BR-8487-01	TCGA-VQ-A8P3-01	TCGA-D7-A748-01	TCGA-RD-A7BT-01	TCGA-CD-8536-01	TCGA-FP-A9TM-01	TCGA-BR-8687-01	TCGA-HU-A4G6-01	TCGA-IN-8663-01	TCGA-BR-8362-01	TCGA-VQ-A8PT-01	TCGA-VQ-A925-01	TCGA-D7-A4YV-01	TCGA-BR-6454-01	TCGA-BR-7722-01	TCGA-BR-4267-01	TCGA-D7-A747-01	TCGA-RD-A8N2-01	TCGA-CG-5733-01	TCGA-BR-7901-01	TCGA-BR-8591-01	TCGA-CG-4442-01	TCGA-BR-4188-01	TCGA-IN-8462-01	TCGA-HU-A4HB-01	TCGA-D7-5577-01	TCGA-BR-7957-01	TCGA-D7-A74B-01	TCGA-CG-5722-01	TCGA-FP-8631-01	TCGA-D7-8573-01	TCGA-R5-A7ZI-01	TCGA-BR-8676-01	TCGA-R5-A804-01	TCGA-D7-A6F0-01	TCGA-D7-A6EZ-01	TCGA-CG-4462-01	TCGA-BR-6456-01	TCGA-VQ-A8PJ-01	TCGA-BR-A4J5-01	TCGA-HU-8238-01	TCGA-D7-A74A-01	TCGA-HU-8602-01	TCGA-D7-A4YT-01	TCGA-BR-A4PF-01	TCGA-D7-6519-01	TCGA-HF-7136-01	TCGA-RD-A8N4-01	TCGA-CG-5721-01	TCGA-BR-8371-01	TCGA-D7-6520-01	TCGA-BR-4270-01	TCGA-BR-4257-01	TCGA-BR-8360-01	TCGA-D7-8575-01	TCGA-BR-4186-01	TCGA-BR-6852-01	TCGA-BR-8592-01	TCGA-MX-A5UG-01	TCGA-VQ-A8E2-01	TCGA-BR-4281-01	TCGA-BR-4363-01	TCGA-CG-4441-01	TCGA-CG-5732-01	TCGA-BR-7197-01	TCGA-BR-4292-01	TCGA-BR-8058-01	TCGA-BR-8080-01	TCGA-BR-4187-01	TCGA-CG-4474-01	TCGA-HU-8249-01	TCGA-VQ-AA6I-01	TCGA-BR-A4J4-01	TCGA-D7-6822-01	TCGA-BR-8686-01	TCGA-IN-A6RO-01	TCGA-BR-8361-01	TCGA-VQ-A8PU-01	TCGA-VQ-A91U-01	TCGA-CD-8526-01	TCGA-HU-A4GU-01	TCGA-HU-A4H6-01	TCGA-BR-6455-01	TCGA-VQ-A8P5-01	TCGA-BR-8372-01	TCGA-BR-7851-01	
1058	CENPA	NaN	90.5367	172.8123	4.3249	NaN	73.9452	268.6494	220.9019	224.6899	190.0082	136.9658	524.5167	268.3326	198.4359	337.4640	216.6385	253.5211	368.7483	188.3395	138.4675	275.0824	103.3328	32.3514	215.0277	160.8133	129.9473	311.1298	385.5043	440.6847	91.0377	NaN	52.3205	410.2210	253.4381	173.2777	198.5436	776.0342	113.4583	233.1641	111.2100	126.7078	263.5514	465.7946	133.7741	37.4432	300.2842	NaN	37.1676	124.6719	755.5432	176.4971	86.7741	NaN	55.7684	250.1327	NaN	86.8154	259.9090	119.3789	232.8226	NaN	79.2698	369.1210	148.9862	93.3979	249.0539	NaN	NaN	303.3075	135.7713	225.0870	108.8235	112.0991	307.7889	311.2164	288.4739	142.2383	238.8004	221.4886	302.2839	72.0264	689.6918	368.5854	130.4016	128.9653	118.2291	295.5097	NaN	102.9258	215.9605	30.7791	17.3784	142.6463	124.1197	272.2894	NaN	287.0945	292.8026	341.3778	89.2508	150.4425	161.1286	300.7672	159.3034	246.4686	NaN	366.8913	NaN	189.4605	NaN	104.4037	225.5027	262.8740	262.3473	NaN	167.2401	278.2765	80.5180	338.4211	293.6124	169.4701	131.9905	45.8593	242.5364	11.0215	315.8315	379.8883	199.4407	245.2107	227.3859	135.2098	NaN	149.4266	103.4147	98.7793	69.6700	209.9868	108.4809	NaN	683.4915	44.1026	91.3540	63.1409	NaN	385.7192	NaN	116.2359	255.4396	100.7611	310.2851	233.5601	171.0574	178.5731	NaN	NaN	320.6107	NaN	114.6417	99.9736	133.5315	NaN	83.6820	122.7530	387.0048	315.1438	NaN	221.6530	305.7066	136.2117	181.1658	22.7799	NaN	163.8842	180.8413	237.8651	563.7234	51.1883	294.7864	188.8936	159.6180	68.3998	133.3769	215.8136	336.0625	187.5564	NaN	106.8097	155.7824	99.1620	95.6903	216.5289	246.3943	128.4676	141.2090	419.3382	446.5174	NaN	372.6514	286.8395	180.0859	140.6738	265.3641	886.8715	NaN	128.3189	113.5592	132.0837	238.6441	366.0131	189.3399	NaN	139.6314	285.8376	180.8058	137.4956	74.3802	75.4108	115.4762	377.6653	585.2679	399.4308	421.6441	NaN	NaN	177.9439	NaN	368.0685	211.0514	161.2103	69.1842	275.1194	202.2070	NaN	86.2729	350.7721	211.0576	215.1908	89.1709	120.0000	534.0506	250.8834	475.6593	119.6117	164.9971	27.4903	55.2459	91.0605	136.4383	NaN	107.1753	128.8901	149.9790	194.6675	657.8485	163.4328	149.2918	NaN	79.2929	299.5720	NaN	184.2864	98.5566	NaN	201.4200	266.5308	136.0010	233.8840	218.7241	132.6203	182.7889	516.1847	124.1180	205.0542	23.2568	327.5274	48.6443	NaN	NaN	144.5645	58.2367	NaN	429.6029	296.6280	212.4606	156.4548	271.9967	112.0279	NaN	194.9983	290.5430	238.2950	16.8440	143.2665	25.3042	NaN	95.8118	81.8788	423.5476	247.3951	273.2163	160.2151	NaN	91.8775	256.1034	149.7652	NaN	517.1203	98.9088	107.1668	124.2194	283.6082	88.1509	133.7836	174.5583	139.3644	NaN	NaN	168.2227	277.9133	381.1269	153.5143	169.1974	97.0521	315.2592	191.6268	133.1962	373.1817	157.8900	116.4623	295.0545	357.3735	168.2028	NaN	272.8981	152.2262	226.7007	179.8307	131.9033	NaN	236.6501	38.7263	76.8861	343.4862	154.6967	314.6899	94.2988	139.9594	156.6236	NaN	232.4298	65.7051	287.3230	299.2335	257.3034	245.8441	110.6981	115.7302	NaN	333.6260	NaN	202.4246	44.9273	146.7515	489.8618	89.7383	93.3590	NaN	140.4629	91.5380	365.9915	185.1748	196.6469	365.9746	63.0166	54.6239	303.4108	90.5235	94.7913	188.4347	154.2950	229.6610	NaN	143.4337	343.4157	98.2430	14.3177	264.9366	NaN	131.6620	124.1428	104.8152	368.5267	169.1773	347.3732	41.7457	205.8475	168.0412	176.0181	206.8598	213.6924	316.7373	233.9754	NaN	374.6767	181.7130	129.1975	30.5344	124.0479	71.0306	7.3970	NaN	170.7065	189.2680	220.6567	NaN	64.9369	146.7492	237.9465	84.1850	NaN	181.0513	209.5310	275.1365	174.2692	296.1385	NaN	564.0599	296.5214	45.4043	252.7881	102.3606	69.9846	194.1075	153.9247	446.4856	96.3346	192.8460	242.6083	217.0009	11.0824	233.2928	10.3306	111.7735	NaN	168.2243	NaN	50.9580	NaN	206.5997	39.0471	48.0367	560.1122	NaN	188.5875	182.9886	139.7246	197.7302	227.1211	80.0745	211.8355	88.7178	202.8443	818.4818	300.8839	92.4391	289.4890	82.2281	731.9424	156.6011	216.1340	154.2786	361.5573	247.6569	190.8077	277.5665	290.6704	271.9390	196.8556	
64105	CENPK	NaN	76.6079	167.8591	25.4088	NaN	207.2047	123.8420	158.7447	171.9065	200.2457	319.2535	469.2257	339.4318	318.7869	398.6473	165.3391	137.8270	121.1138	278.6716	212.7577	109.7504	95.7648	145.7517	321.9365	332.1010	174.4130	285.8347	420.8361	90.7643	137.2642	NaN	290.2780	495.8564	208.9064	231.7328	146.1501	138.3738	264.3952	742.4704	263.0486	178.9385	106.5421	256.4872	124.2408	112.3295	90.9378	NaN	78.5005	170.2756	203.6538	282.1552	315.3906	NaN	111.5368	291.1923	NaN	52.7383	185.4018	148.7500	454.0440	NaN	98.4868	283.8145	303.1938	107.4076	365.9761	NaN	NaN	214.8251	317.3602	120.0673	83.8235	138.4567	211.0553	145.3397	109.7875	56.3177	91.4476	490.9964	174.1544	107.3294	369.2880	251.0608	123.6098	88.6636	179.6653	353.7621	NaN	91.4316	236.9395	61.2376	88.9366	237.4160	132.9225	178.2119	NaN	177.3637	296.0742	266.5492	189.5765	166.5028	104.3252	353.3285	138.1771	51.6318	NaN	317.6074	NaN	125.8887	NaN	80.3105	623.7309	190.5346	121.0834	NaN	116.7761	417.4147	72.0721	266.7734	222.5682	169.0496	154.7840	70.2525	146.2624	30.6154	141.9646	173.4204	197.8426	183.5249	341.9087	119.1635	NaN	215.6283	102.7040	117.9343	72.8130	77.2941	195.3402	NaN	229.9810	31.4530	143.5563	193.2002	NaN	533.6522	NaN	125.6969	274.2176	210.9460	277.0403	430.2721	273.1866	148.2297	NaN	NaN	71.4286	NaN	147.6395	141.6513	110.9460	NaN	223.1520	129.9435	135.3407	247.0389	NaN	210.7240	228.5690	177.4004	212.6450	35.5935	NaN	79.3612	179.6131	196.2597	180.0783	55.7587	119.5610	168.1969	196.9077	99.8267	169.8397	222.6891	145.5154	190.6479	NaN	75.3951	155.7824	238.1285	58.4368	359.7796	288.0804	121.5324	103.8302	464.8397	461.6858	NaN	439.1093	236.2980	121.0344	225.4255	249.0060	245.1117	NaN	137.0396	187.7558	103.7489	162.7119	596.9499	402.2825	NaN	206.6860	158.3024	147.0685	73.8585	71.6253	121.1854	240.8730	243.2237	150.0000	397.2035	184.6830	NaN	NaN	146.1682	NaN	156.3082	342.2870	102.1825	138.0100	412.0695	184.9090	NaN	237.8036	190.3664	220.6391	233.7267	128.8748	210.2041	163.9591	226.1484	517.0210	216.5437	409.1253	63.6293	157.7502	181.6768	166.7579	NaN	155.3134	386.1195	473.3441	117.2502	103.9448	253.7313	222.1389	NaN	152.0202	508.9158	NaN	149.2953	34.9905	NaN	173.8534	178.9098	88.6413	172.9835	165.7001	168.9840	185.7161	287.4407	195.8684	208.7674	66.0788	152.0321	70.1754	NaN	NaN	94.8465	105.5684	NaN	165.7040	113.8040	193.5597	348.0376	163.1489	186.2901	NaN	163.2544	232.2905	97.9201	38.1206	126.8932	72.6120	NaN	126.2192	187.1516	336.9831	131.2891	221.4909	163.7993	NaN	135.1531	140.7372	190.3795	NaN	74.1879	172.4745	83.7240	109.4313	288.3558	178.7170	82.9715	348.4099	185.8192	NaN	NaN	195.9743	532.5898	157.5813	103.5147	188.3586	148.8810	244.8582	194.4976	200.5853	71.3114	64.3122	91.5061	181.8944	297.6319	191.2442	NaN	43.6825	818.5921	215.0840	87.2003	76.2497	NaN	130.7266	61.9621	70.1586	147.1560	155.0650	312.1245	71.3156	114.2664	155.0189	NaN	209.4423	77.3237	93.3076	188.0896	120.2247	136.5020	183.3953	84.8209	NaN	243.1958	NaN	241.0244	68.0149	159.0186	229.4931	200.2493	58.7103	NaN	142.0591	117.6918	101.2130	107.9720	148.1744	85.9820	105.8057	76.6651	202.1343	64.7783	218.3759	184.1143	114.5327	325.1380	NaN	202.1833	346.5857	185.9600	20.8799	251.9614	NaN	78.4614	196.9404	54.1993	191.4894	207.4160	340.1268	105.3131	418.8068	185.2234	226.2443	75.7064	428.3916	299.0819	158.9899	NaN	141.3206	371.2963	173.5913	88.6671	93.8520	98.8858	24.4672	NaN	62.3063	168.8539	185.3134	NaN	70.7349	169.6594	277.0610	118.4041	NaN	203.1149	182.2995	330.2461	254.7011	505.9920	NaN	188.0200	396.3215	71.9237	227.3854	114.4030	187.1091	119.7416	449.3273	247.6038	276.3515	465.3188	394.4917	194.6680	33.2473	198.6199	42.3554	47.6900	NaN	136.4486	NaN	64.0033	NaN	163.2972	60.9019	66.6863	212.5588	NaN	259.3078	128.7443	34.1662	168.4854	101.7636	169.6733	153.2598	72.1086	229.4162	424.5545	374.2409	223.6638	82.4263	198.9390	273.8019	194.5225	217.2367	130.5434	107.0422	233.4564	203.9103	294.3599	360.6814	392.6465	186.0465	
91687	CENPL	NaN	202.3761	366.5382	213.5424	NaN	219.8584	349.0980	300.7313	386.5013	229.3202	204.2823	297.3755	295.4038	295.8629	369.0116	254.6518	238.4306	622.6007	266.8635	202.2559	356.0999	187.4545	112.7192	290.4690	423.9063	253.7614	463.7437	344.6064	432.3248	289.1509	NaN	118.2241	375.6906	161.1002	310.5428	190.2709	398.0029	309.0290	598.3080	263.3452	380.1233	196.2617	326.8282	91.3354	143.3538	198.6107	NaN	196.4114	180.7743	347.4094	118.8654	185.6466	NaN	196.2537	230.5469	NaN	249.0872	184.5354	237.8104	296.0287	NaN	186.6787	419.3967	210.5996	176.6778	247.6280	NaN	NaN	295.6503	242.1185	275.5592	116.1765	176.5640	309.8827	184.8341	819.7038	213.7184	412.8101	258.7035	257.8780	236.7740	205.1010	384.5969	317.8538	106.6443	261.4613	300.3641	NaN	196.9697	436.8573	120.8721	97.6258	200.0328	196.3028	239.4005	NaN	251.8979	206.6521	354.6610	213.0293	435.5949	262.4838	328.8729	182.1426	231.3687	NaN	357.6243	NaN	299.0381	NaN	156.3378	184.3776	378.6170	308.0191	NaN	201.0218	248.2047	208.8964	322.6688	295.2775	173.2548	136.7612	104.4030	461.3130	93.0707	393.4601	250.2164	247.0635	177.3946	273.4440	257.0038	NaN	169.2871	163.8288	167.1362	147.1975	269.3423	260.9506	NaN	369.6395	151.1111	246.3295	105.7744	NaN	415.4424	NaN	232.1338	192.8465	175.4259	447.8818	136.6213	286.9000	222.5189	NaN	NaN	207.7426	NaN	198.3268	159.0609	272.6102	NaN	118.5495	175.1412	350.8716	234.7716	NaN	244.8770	296.4643	192.5752	197.2266	101.7975	NaN	170.0137	284.3107	259.2982	443.0912	117.9159	520.5802	233.4935	327.4216	151.5887	244.6843	251.3369	257.9084	164.3694	NaN	98.0137	355.9608	111.0335	222.7904	184.0220	279.1477	142.9987	413.9363	174.2503	623.3232	NaN	335.7690	193.6331	263.4279	245.9187	275.3607	302.6071	NaN	296.8154	262.9975	197.0357	245.4237	368.1917	282.4536	NaN	201.4268	248.1229	195.5454	231.1376	95.6316	102.1127	180.9524	356.3426	913.3929	251.9334	317.0881	NaN	NaN	227.6636	NaN	304.8009	190.3300	107.1429	176.7245	268.6173	536.8327	NaN	171.4398	321.7331	183.9102	187.6765	130.1766	147.3469	369.2308	167.2556	335.7732	150.0583	317.1984	147.3359	302.1882	126.1521	358.7822	NaN	260.2180	320.8483	467.9257	269.8362	524.4059	259.3284	211.3468	NaN	120.7071	353.7803	NaN	236.7730	106.7211	NaN	305.4381	268.9761	174.2434	483.9650	298.6744	236.8984	323.2957	382.8226	217.9716	210.8303	88.9664	254.9829	144.3381	NaN	NaN	216.8467	175.4060	NaN	393.5018	189.1465	310.8155	440.4513	217.6956	235.1634	NaN	153.6512	377.2024	424.5485	130.3191	285.7143	140.8232	NaN	171.5433	188.9793	157.1557	310.8068	159.1552	240.5018	NaN	154.4607	310.6750	199.5177	NaN	359.9649	322.7737	138.3121	196.3109	286.6067	142.7925	252.4522	269.2580	141.0334	NaN	NaN	245.9957	349.4830	447.0912	185.1546	313.0875	159.5516	274.7357	177.7512	106.9366	285.2455	574.4739	255.2539	173.5122	305.4360	80.6452	NaN	378.1118	201.2635	177.4179	439.5152	229.1874	NaN	239.5681	125.6454	129.7453	401.1009	258.1962	340.7716	144.6591	141.6498	284.6827	NaN	297.3059	94.9519	427.2844	943.6910	338.2022	391.2433	179.6778	230.0228	NaN	218.6128	NaN	254.0406	149.7576	203.0895	108.2949	232.6548	148.2194	NaN	161.7451	106.2495	287.1727	218.7413	206.2955	352.7466	188.2719	192.1418	489.6422	263.5425	166.6127	184.1143	192.7607	373.0199	NaN	203.5065	213.4460	174.0305	121.1035	366.3247	NaN	141.6132	250.7473	124.0761	495.3834	266.5122	226.4493	102.4668	412.0901	262.5430	241.6290	237.4267	205.6381	379.5904	235.0061	NaN	258.1348	248.1481	378.4861	88.6671	225.5169	128.1337	69.4185	NaN	394.5005	214.0566	293.7313	NaN	101.4640	209.2879	187.9669	238.0195	NaN	179.7534	300.3026	248.8156	142.0964	200.2663	NaN	542.1520	312.1951	132.1949	322.1809	357.4410	171.8792	241.3739	245.2007	356.2300	389.3337	365.0389	242.6083	303.1685	113.8817	252.1275	80.5785	184.4262	NaN	379.8131	NaN	154.5047	NaN	209.2083	132.5854	127.1560	385.5104	NaN	304.2095	278.0877	185.6196	429.9433	451.6206	265.9743	284.8546	110.5935	220.0599	494.2574	296.3141	151.9104	468.6332	149.2042	509.3988	330.7584	207.8635	164.2723	349.2955	388.2420	239.9427	269.6451	280.6689	593.8259	321.3233	
