GENE_ID	COMMON	TCGA-BR-8370-01	TCGA-D7-6521-01	TCGA-KB-A6F7-01	TCGA-BR-4294-01	TCGA-BR-4271-01	TCGA-VQ-A94U-01	TCGA-CG-5725-01	TCGA-BR-6452-01	TCGA-BR-8679-01	TCGA-FP-A4BF-01	TCGA-VQ-A8PF-01	TCGA-D7-A6EV-01	TCGA-D7-A4YX-01	TCGA-EQ-A4SO-01	TCGA-HU-A4GD-01	TCGA-BR-4362-01	TCGA-BR-6566-01	TCGA-BR-8289-01	TCGA-R5-A7ZR-01	TCGA-BR-4201-01	TCGA-D7-6818-01	TCGA-BR-A4IU-01	TCGA-BR-A4J6-01	TCGA-CG-4469-01	TCGA-BR-8381-01	TCGA-HJ-7597-01	TCGA-BR-8680-01	TCGA-HU-A4H0-01	TCGA-BR-8060-01	TCGA-CD-8534-01	TCGA-BR-4260-01	TCGA-RD-A8N5-01	TCGA-VQ-A8DU-01	TCGA-B7-5818-01	TCGA-BR-8588-01	TCGA-BR-8382-01	TCGA-R5-A7O7-01	TCGA-D7-8576-01	TCGA-CD-8533-01	TCGA-BR-8484-01	TCGA-FP-7829-01	TCGA-BR-8690-01	TCGA-R5-A7ZF-01	TCGA-B7-A5TN-01	TCGA-RD-A7BW-01	TCGA-CD-A486-01	TCGA-BR-4282-01	TCGA-VQ-A8PQ-01	TCGA-VQ-A91Q-01	TCGA-VQ-A922-01	TCGA-CD-A48A-01	TCGA-HU-A4GY-01	TCGA-BR-4259-01	TCGA-BR-8291-01	TCGA-CD-A4MJ-01	TCGA-BR-4375-01	TCGA-BR-8059-01	TCGA-HU-A4G9-01	TCGA-BR-4191-01	TCGA-BR-4361-01	TCGA-BR-4200-01	TCGA-BR-8380-01	TCGA-BR-8368-01	TCGA-VQ-A923-01	TCGA-D7-8578-01	TCGA-HU-A4G8-01	TCGA-BR-4284-01	TCGA-BR-4261-01	TCGA-HU-A4GN-01	TCGA-R5-A805-01	TCGA-BR-8486-01	TCGA-IN-A7NR-01	TCGA-VQ-AA6F-01	TCGA-CG-4444-01	TCGA-SW-A7EB-01	TCGA-CD-8535-01	TCGA-BR-6705-01	TCGA-D7-6820-01	TCGA-BR-8589-01	TCGA-HU-A4HD-01	TCGA-BR-7959-01	TCGA-CG-5724-01	TCGA-BR-8678-01	TCGA-CD-8524-01	TCGA-BR-6453-01	TCGA-HU-A4GC-01	TCGA-CD-A487-01	TCGA-KB-A6F5-01	TCGA-BR-8590-01	TCGA-CG-4460-01	TCGA-BR-A4IV-01	TCGA-BR-A4J7-01	TCGA-HU-A4GX-01	TCGA-IN-A6RL-01	TCGA-BR-7958-01	TCGA-CG-4455-01	TCGA-CG-5723-01	TCGA-HU-8604-01	TCGA-VQ-A8PH-01	TCGA-BR-8677-01	TCGA-HF-7134-01	TCGA-FP-7735-01	TCGA-VQ-A8DT-01	TCGA-RD-A8N6-01	TCGA-D7-A6EX-01	TCGA-BR-4190-01	TCGA-VQ-A8P2-01	TCGA-BR-4376-01	TCGA-BR-8369-01	TCGA-BR-4272-01	TCGA-D7-6522-01	TCGA-F1-A72C-01	TCGA-FP-A4BE-01	TCGA-BR-8485-01	TCGA-BR-4283-01	TCGA-B7-5816-01	TCGA-CD-A4MG-01	TCGA-CD-5803-01	TCGA-CG-4466-01	TCGA-CG-4437-01	TCGA-CG-4305-01	TCGA-BR-6706-01	TCGA-CD-5798-01	TCGA-VQ-A91N-01	TCGA-BR-A4J9-01	TCGA-HU-8243-01	TCGA-HU-A4H3-01	TCGA-F1-6177-01	TCGA-RD-A8MW-01	TCGA-CD-8531-01	TCGA-HF-7132-01	TCGA-VQ-A8DL-01	TCGA-VQ-A8P8-01	TCGA-D7-6524-01	TCGA-KB-A93G-01	TCGA-BR-6803-01	TCGA-BR-7716-01	TCGA-BR-8367-01	TCGA-BR-4274-01	TCGA-IN-A6RI-01	TCGA-D7-8579-01	TCGA-VQ-A8PC-01	TCGA-BR-A44T-01	TCGA-CG-5728-01	TCGA-CD-A48C-01	TCGA-BR-4285-01	TCGA-FP-7998-01	TCGA-VQ-AA6B-01	TCGA-B7-A5TK-01	TCGA-BR-8286-01	TCGA-SW-A7EA-01	TCGA-HU-8608-01	TCGA-RD-A8NB-01	TCGA-BR-4273-01	TCGA-BR-4183-01	TCGA-BR-7717-01	TCGA-CG-5727-01	TCGA-VQ-A8PD-01	TCGA-VQ-A91D-01	TCGA-D7-6815-01	TCGA-D7-A6ET-01	TCGA-IN-A7NU-01	TCGA-CD-5804-01	TCGA-HU-A4GF-01	TCGA-IN-A6RS-01	TCGA-BR-4194-01	TCGA-CG-4306-01	TCGA-CG-4436-01	TCGA-BR-A4J8-01	TCGA-CG-5716-01	TCGA-BR-6564-01	TCGA-VQ-A8PY-01	TCGA-VQ-A91Y-01	TCGA-EQ-8122-01	TCGA-HU-A4GQ-01	TCGA-HU-A4H2-01	TCGA-BR-8682-01	TCGA-HF-7133-01	TCGA-VQ-AA68-01	TCGA-RD-A8MV-01	TCGA-CD-A489-01	TCGA-VQ-A94R-01	TCGA-D7-6525-01	TCGA-BR-6565-01	TCGA-BR-6802-01	TCGA-BR-4298-01	TCGA-IN-A6RJ-01	TCGA-BR-4369-01	TCGA-BR-A4QM-01	TCGA-CD-5813-01	TCGA-BR-A44U-01	TCGA-VQ-A8DV-01	TCGA-VQ-A8E7-01	TCGA-D7-6817-01	TCGA-KB-A93H-01	TCGA-3M-AB46-01	TCGA-BR-8285-01	TCGA-CD-A4MH-01	TCGA-VQ-A8PO-01	TCGA-F1-6874-01	TCGA-FP-8099-01	TCGA-CD-5799-01	TCGA-BR-A4IY-01	TCGA-VQ-A8PZ-01	TCGA-VQ-A91Z-01	TCGA-HF-7131-01	TCGA-RD-A8N9-01	TCGA-BR-8483-01	TCGA-RD-A7C1-01	TCGA-VQ-A94T-01	TCGA-BR-4264-01	TCGA-D7-A4YY-01	TCGA-BR-7707-01	TCGA-VQ-A8PP-01	TCGA-F1-6875-01	TCGA-ZA-A8F6-01	TCGA-CD-A4MI-01	TCGA-BR-8366-01	TCGA-HU-A4GP-01	TCGA-BR-8295-01	TCGA-VQ-AA69-01	TCGA-BR-4357-01	TCGA-BR-4263-01	TCGA-BR-4286-01	TCGA-B7-A5TJ-01	TCGA-CD-5802-01	TCGA-VQ-AA6D-01	TCGA-BR-6707-01	TCGA-BR-6801-01	TCGA-BR-4368-01	TCGA-BR-A4QL-01	TCGA-HU-8244-01	TCGA-BR-A4CQ-01	TCGA-CD-8532-01	TCGA-CG-5726-01	TCGA-VQ-A8PE-01	TCGA-VQ-A91E-01	TCGA-D7-A4Z0-01	TCGA-3M-AB47-01	TCGA-R5-A7ZE-01	TCGA-IN-A7NT-01	TCGA-BR-A4J1-01	TCGA-VQ-A8E0-01	TCGA-BR-8284-01	TCGA-BR-8364-01	TCGA-VQ-A91V-01	TCGA-VQ-A927-01	TCGA-VQ-AA64-01	TCGA-BR-4288-01	TCGA-IN-7808-01	TCGA-BR-A4CR-01	TCGA-BR-A452-01	TCGA-VQ-A8DZ-01	TCGA-CD-5800-01	TCGA-HU-A4GJ-01	TCGA-IN-AB1X-01	TCGA-BR-4265-01	TCGA-RD-A8N0-01	TCGA-BR-4253-01	TCGA-D7-5579-01	TCGA-BR-6709-01	TCGA-BR-6457-01	TCGA-BR-4196-01	TCGA-CG-4440-01	TCGA-VQ-A8PK-01	TCGA-VQ-A91K-01	TCGA-CD-8528-01	TCGA-D7-A6F2-01	TCGA-BR-8296-01	TCGA-BR-8078-01	TCGA-BR-A4PE-01	TCGA-CG-4475-01	TCGA-CG-5720-01	TCGA-VQ-A94P-01	TCGA-VQ-AA6J-01	TCGA-FP-8210-01	TCGA-IN-A6RP-01	TCGA-BR-4197-01	TCGA-BR-4367-01	TCGA-BR-A4IZ-01	TCGA-EQ-5647-01	TCGA-MX-A666-01	TCGA-CD-8527-01	TCGA-HU-A4GT-01	TCGA-HU-A4H5-01	TCGA-BR-A4PD-01	TCGA-KB-A93J-01	TCGA-HU-8245-01	TCGA-BR-7703-01	TCGA-VQ-A94O-01	TCGA-D7-6526-01	TCGA-FP-8209-01	TCGA-D7-8570-01	TCGA-BR-8365-01	TCGA-BR-4276-01	TCGA-CG-5719-01	TCGA-CG-4301-01	TCGA-ZQ-A9CR-01	TCGA-VQ-A91A-01	TCGA-CD-5801-01	TCGA-B7-A5TI-01	TCGA-BR-4195-01	TCGA-IN-A6RR-01	TCGA-D7-5578-01	TCGA-RD-A8N1-01	TCGA-CG-5730-01	TCGA-BR-7715-01	TCGA-FP-7916-01	TCGA-CD-8529-01	TCGA-CG-4476-01	TCGA-VQ-A8PB-01	TCGA-BR-4370-01	TCGA-BR-8297-01	TCGA-VQ-AA6K-01	TCGA-BR-A4J2-01	TCGA-BR-4205-01	TCGA-BR-4278-01	TCGA-CG-4465-01	TCGA-CG-4438-01	TCGA-D7-6528-01	TCGA-HU-A4G3-01	TCGA-D7-8572-01	TCGA-CG-4304-01	TCGA-BR-8363-01	TCGA-VQ-A91W-01	TCGA-VQ-A928-01	TCGA-CG-5718-01	TCGA-BR-4366-01	TCGA-CD-8530-01	TCGA-BR-A4CS-01	TCGA-HU-A4H4-01	TCGA-RD-A7BS-01	TCGA-BR-4277-01	TCGA-D7-6527-01	TCGA-HU-A4G2-01	TCGA-F1-A448-01	TCGA-BR-6458-01	TCGA-HU-8610-01	TCGA-BR-6710-01	TCGA-VQ-A92D-01	TCGA-BR-6563-01	TCGA-CG-5717-01	TCGA-CG-4449-01	TCGA-VQ-A8PX-01	TCGA-VQ-A91X-01	TCGA-IN-7806-01	TCGA-MX-A5UJ-01	TCGA-BR-8683-01	TCGA-CG-4300-01	TCGA-BR-8077-01	TCGA-IN-AB1V-01	TCGA-VQ-AA6A-01	TCGA-HU-A4GH-01	TCGA-FP-8211-01	TCGA-HF-A5NB-01	TCGA-VQ-A8PM-01	TCGA-BR-4255-01	TCGA-BR-4266-01	TCGA-CG-4477-01	TCGA-BR-4184-01	TCGA-BR-4371-01	TCGA-BR-A453-01	TCGA-FP-A8CX-01	TCGA-BR-7704-01	TCGA-BR-4279-01	TCGA-CG-5734-01	TCGA-BR-4199-01	TCGA-CG-4443-01	TCGA-IN-A6RN-01	TCGA-BR-A4QI-01	TCGA-IP-7968-01	TCGA-BR-4256-01	TCGA-CD-8525-01	TCGA-CG-4472-01	TCGA-D7-8574-01	TCGA-VQ-A8E3-01	TCGA-BR-8373-01	TCGA-VQ-AA6G-01	TCGA-BR-4280-01	TCGA-D7-A6EY-01	TCGA-HU-A4H8-01	TCGA-VQ-A8PS-01	TCGA-VQ-A91S-01	TCGA-VQ-A924-01	TCGA-BR-7196-01	TCGA-BR-8384-01	TCGA-D7-A4YU-01	TCGA-BR-4291-01	TCGA-MX-A663-01	TCGA-BR-8081-01	TCGA-D7-6518-01	TCGA-BR-7723-01	TCGA-BR-8487-01	TCGA-VQ-A8P3-01	TCGA-D7-A748-01	TCGA-RD-A7BT-01	TCGA-CD-8536-01	TCGA-FP-A9TM-01	TCGA-BR-8687-01	TCGA-HU-A4G6-01	TCGA-IN-8663-01	TCGA-BR-8362-01	TCGA-VQ-A8PT-01	TCGA-VQ-A925-01	TCGA-D7-A4YV-01	TCGA-BR-6454-01	TCGA-BR-7722-01	TCGA-BR-4267-01	TCGA-D7-A747-01	TCGA-RD-A8N2-01	TCGA-CG-5733-01	TCGA-BR-7901-01	TCGA-BR-8591-01	TCGA-CG-4442-01	TCGA-BR-4188-01	TCGA-IN-8462-01	TCGA-HU-A4HB-01	TCGA-D7-5577-01	TCGA-BR-7957-01	TCGA-D7-A74B-01	TCGA-CG-5722-01	TCGA-FP-8631-01	TCGA-D7-8573-01	TCGA-R5-A7ZI-01	TCGA-BR-8676-01	TCGA-R5-A804-01	TCGA-D7-A6F0-01	TCGA-D7-A6EZ-01	TCGA-CG-4462-01	TCGA-BR-6456-01	TCGA-VQ-A8PJ-01	TCGA-BR-A4J5-01	TCGA-HU-8238-01	TCGA-D7-A74A-01	TCGA-HU-8602-01	TCGA-D7-A4YT-01	TCGA-BR-A4PF-01	TCGA-D7-6519-01	TCGA-HF-7136-01	TCGA-RD-A8N4-01	TCGA-CG-5721-01	TCGA-BR-8371-01	TCGA-D7-6520-01	TCGA-BR-4270-01	TCGA-BR-4257-01	TCGA-BR-8360-01	TCGA-D7-8575-01	TCGA-BR-4186-01	TCGA-BR-6852-01	TCGA-BR-8592-01	TCGA-MX-A5UG-01	TCGA-VQ-A8E2-01	TCGA-BR-4281-01	TCGA-BR-4363-01	TCGA-CG-4441-01	TCGA-CG-5732-01	TCGA-BR-7197-01	TCGA-BR-4292-01	TCGA-BR-8058-01	TCGA-BR-8080-01	TCGA-BR-4187-01	TCGA-CG-4474-01	TCGA-HU-8249-01	TCGA-VQ-AA6I-01	TCGA-BR-A4J4-01	TCGA-D7-6822-01	TCGA-BR-8686-01	TCGA-IN-A6RO-01	TCGA-BR-8361-01	TCGA-VQ-A8PU-01	TCGA-VQ-A91U-01	TCGA-CD-8526-01	TCGA-HU-A4GU-01	TCGA-HU-A4H6-01	TCGA-BR-6455-01	TCGA-VQ-A8P5-01	TCGA-BR-8372-01	TCGA-BR-7851-01	
4292	MLH1	0.0228192759554414	0.0204145040912908	0.0207573394165366	NaN	NaN	0.0208378134259843	0.0258143647329347	0.483079713424524	0.0262102084391586	0.0229352987433325	0.0205556609998476	0.650815474584933	0.0223714572237252	0.0203301673163063	0.0166621546066967	NaN	0.268665711441411	0.628048173273973	0.0182536187762271	NaN	0.0213003420249411	0.0206893702394502	0.0207697291093365	NaN	0.0204974496479557	0.0304007185383057	0.0193408318828926	0.0291310540794978	0.0212364803828204	0.0204578317161238	NaN	0.0203972669968685	0.0292027527516596	0.0337662465282755	0.0458554475304297	0.378317903667871	0.0268559139847904	0.0204227761049908	0.0230692517695087	0.0229360272200339	0.026400755730637	0.0272994051245281	0.0234209049710365	0.0219163043979357	0.0214213334238176	0.0235684637760125	NaN	0.0198391171793318	0.0206522199056856	0.0219354746055035	0.0211474502812092	0.0421253621963682	NaN	0.0224065964945159	0.625967611856838	NaN	0.0190858163228163	0.857490818787413	NaN	NaN	NaN	0.017581312345673	0.592445530531802	0.0247502628439399	0.015948184837122	0.507616133215104	NaN	NaN	0.451497143045859	0.0230698349279991	0.0194851381650119	0.0242536106906001	0.0268561647518199	NaN	0.0279870396651195	0.0213716428912749	0.0264248762237345	0.0228510342486047	0.0270847365989047	0.0212879683803314	0.0216767944766813	0.0301256283412899	0.0197836540281826	0.0232945239855545	0.0218543462047335	0.022467522932407	0.028197056059323	0.0255564930470654	0.0231841894429371	NaN	0.017318467786246	0.0204064837242645	0.549296699439436	0.0167861669348211	0.0209112378079175	NaN	0.039654938460422	0.181713635368754	0.0250351558352923	0.0221851594222404	0.0200395700798522	0.0233969706134613	0.055503152181776	0.0255157479968435	0.0199683171960671	NaN	0.862027296256996	NaN	0.388713078877719	NaN	0.0200189380938989	0.0232380629157156	0.0272191046868965	0.0208159247675249	NaN	0.256087562315752	0.595987310918039	0.0388887217095318	NaN	0.023623673852172	NaN	0.0252599648715361	0.0324807390998382	0.0221571305627295	0.0179966581736361	0.0191145106490549	0.542197217776474	0.794599867515448	0.0244706247765584	0.0212971256582227	0.333105690596412	0.0376053379893356	0.0190538262501471	0.0187747213266473	0.0218601848890072	0.0258066331783384	0.021392204524134	0.0229941150802194	NaN	0.0181561558337831	0.0178003882253519	0.0239014106930969	0.0203815664450894	0.241045128945561	0.02046944748424	NaN	0.0204905005730361	0.0234148560676676	0.0232305046044338	0.0242326644357195	0.448016624355913	0.0233916468667083	0.165180236853881	NaN	NaN	0.0232183007320518	0.0297265808830369	0.0220420479358017	0.0217795184022787	0.0172084181960492	0.0199294902772458	0.0213717466871172	0.0188894472736914	0.0233479674723759	0.0328213420316687	NaN	NaN	NaN	0.0254467315116244	0.022501630956159	0.0183361050659277	0.019689613180194	0.0222476085003516	0.023242102128713	0.472730815296263	0.0176011519169784	0.0236655475619423	0.013937348088496	0.0230461207616334	0.0228423883977405	0.0236196204878974	0.0261795752325148	0.0218990960373494	0.018951624699591	0.336091973442742	NaN	0.0241571124767026	NaN	0.0201288107932138	0.0327842259196942	0.0256254161829212	0.0238868906193277	0.023262007396346	0.0223421909851197	0.0216522752093931	0.0212797367543237	0.0206513255152274	0.503526768599988	0.449354425075762	0.0203986780288855	0.019470518309121	0.0337728199061176	0.0210629236862459	0.0212800617750912	0.024696423953745	0.0252964468251171	0.0192346889403512	0.0251913095723776	0.0225107923859242	0.0250208913908487	NaN	0.602303251865161	0.447149286428451	0.484519899792298	0.0166312294961528	0.021450256411881	0.34336890494791	0.0247151777826829	0.01957498890428	0.0184342807631073	0.0251281760026688	NaN	NaN	NaN	0.580160403033927	0.0306664290898131	0.604716740966921	0.0221464282335053	0.0194346665456857	NaN	0.798501911393935	0.0206590865772109	0.0231529040165295	0.018837525198753	0.737348304841246	0.0240256073872568	0.324738821060368	0.0209933551499961	0.0227548187583796	0.0242985271075581	0.015987750613967	0.0210541028206534	0.0224552311978684	0.0174810500284566	0.0218097991968382	0.0246862400654148	0.0214406981860495	0.0225665628180589	NaN	0.0281299915334375	0.020465898210493	0.0222308476582016	0.0258385672253499	0.031788410328847	0.0230689110281294	0.0294535769615741	NaN	0.0182553446283332	NaN	0.0340807472983794	0.0194322008927186	0.0222428504926408	NaN	NaN	0.0195400794917785	0.557933264639316	0.680195665611664	0.0252919320796799	0.0264635834465732	0.629887815421327	0.0226621603018301	NaN	0.0276616162631317	0.0190851349064741	0.0234774495945209	0.0192439129770587	0.0242384475384817	NaN	NaN	0.0191098201497778	0.0364742983975819	0.0200620862379677	0.645358958364078	0.754052209937507	0.0193568767428188	0.0250606956760573	0.0270381008450357	0.0220078004997554	0.543665073516455	0.0213517616906211	0.0202544166141694	0.0216106298911912	0.0199428056200558	0.0244588912502328	NaN	0.0291247648584914	NaN	0.0256638457805441	0.0229151512788722	0.0390126196837715	0.0189641578784508	NaN	0.0202520201104854	0.0414549921483331	0.023763326192891	0.0359351638412747	0.0214316237245934	0.0224657923599695	0.0230134496714293	NaN	0.477266567336301	NaN	0.0210953296785456	0.0272718969100685	0.0228084145215695	NaN	NaN	NaN	NaN	0.0253568900484105	0.0254536135550106	0.0202080263422237	NaN	0.193727150220039	0.0197175540390719	0.022567304304627	0.0315518451400932	NaN	0.0240469025149863	0.0266729272787791	0.429887824622166	0.0190887441065169	NaN	0.0181921670456214	0.017526858472767	0.393971726577165	0.0188527401890219	0.0200564401498915	0.0171590291257899	0.0251100397261213	0.0208333290031976	0.0329378564281987	NaN	0.0246257709337844	0.0226944503981726	0.0300487539805386	0.397601770714094	0.0250759985991109	NaN	0.0244752384784971	0.0242713534710764	0.0264165888576558	0.0197125131131871	0.0218423562672406	0.532803120930268	0.0288330954381712	NaN	NaN	NaN	NaN	NaN	0.145848697579626	0.0205279539400975	0.0236701016310299	NaN	0.028314881126526	NaN	NaN	0.0229305861385032	0.02309418569792	0.0415800741629495	NaN	0.0177081207311615	NaN	0.0199017469615628	0.611472991119411	0.439579963525226	0.0245968734568577	NaN	0.312218032410367	0.640375933453812	0.0196368580578212	0.0239991655972089	0.402311150096277	0.0239577778194534	0.0380671550125255	0.0200096029318903	NaN	0.0219929920402016	0.39525828157027	0.0199377634322948	0.017811724182346	0.0350851926642967	0.026061559489533	0.0256979991455226	0.0220817848940115	0.416168805002781	0.031449432281895	0.0224457372653943	0.0272406416139754	0.0239726523694698	0.0208092335242906	0.672441730270504	0.0237517366613832	0.0897360764374624	0.0198220081380911	0.0444311070944243	NaN	0.0211909977748337	0.0212556734418741	0.395249181683225	0.0317584663557707	0.614489392181908	NaN	NaN	0.017727401409892	0.0186837327178394	0.0381398391688802	0.0256063568560386	0.020641182776908	0.0373724862131064	0.0259792336266282	0.017943808529477	0.0272191418089298	0.0225402685943118	0.0200087966243942	0.424991122181123	0.0212708461656317	NaN	0.0221792506096862	0.025123661154343	0.0186567761933492	0.0248200711989907	0.0250279279788507	0.480362828476804	0.0263165868313789	0.0193890373995472	0.0224439218277399	0.0209160357148306	0.0223505916009038	0.0359132041643333	0.021326437299561	0.0184544033042106	NaN	NaN	0.591909886273025	0.0216729396390005	NaN	0.236357637943058	0.0219121221515525	0.0188364344153246	0.0232448950269146	NaN	NaN	0.0208792039917002	0.0267073194051436	0.0213320186337845	NaN	0.0209673861775675	0.0240687788388324	NaN	NaN	0.0240487724806823	0.0188500199876215	0.0240076827337266	0.0209361755610506	0.0264694528502704	0.0205886761916943	0.577932119460199	0.0190592946080865	0.0214499764686518	0.0235130740898472	0.785446091828665	0.163973410779779	0.0229176993846285	0.0229756311105961	0.602811074499785	0.497488509904829	
